timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-1-.1;41: wc-1-.2;42: wc-1-.3;43: wc-2-.1;44: wc-2-.2;45: wc-2-.3
6700;-110.378;-70.684;-39.047;81.865;-163.672;145.753;-79.063;217.972;178.399;4.874;146.764;148.746;13.815;13.851;32.25
6710;-112.226;-76.526;-43.21;79.163;-162.219;131.833;-79.261;208.975;161.593;1.647;139.302;154.577;12.994;11.6;26.792
6720;-111.706;-79.172;-46.437;75.814;-162.291;117.088;-79.399;197.723;145.626;-2.779;129.992;159.037;11.603;9.788;21.19
6730;-108.066;-81.541;-49.499;72.865;-161.909;99.448;-79.833;184.846;130.225;-7.223;119.639;162.297;9.766;8.021;16.261
6740;-104.385;-84.192;-53.652;68.244;-162.19;78.839;-78.959;169.339;114.761;-12.665;108.666;164.93;7.018;7.055;12.073
6750;-99.906;-87.115;-58.726;64.156;-162.927;57.207;-78.123;152.446;100.895;-22.673;98.688;167.823;4.612;5.897;8.548
6760;-95.807;-90.141;-63.923;61.012;-162.761;38.023;-78.222;136.543;87.341;-31.619;90.371;168.516;3.248;4.473;5.734
6770;-92.177;-91.498;-68.251;56.829;-161.719;19.706;-77.942;122.131;74.491;-39.215;80.538;164.443;2.114;2.258;3.241
6780;-89.306;-93.08;-70.966;52.982;-159.212;1.786;-76.501;111.578;60.208;-45.419;73.505;161.194;1.309;-0.975;1.48
6790;-86.615;-94.902;-73.666;48.339;-157.945;-15.844;-75.058;105.691;45.348;-51.568;65.908;159.241;1.462;-5.679;-1.39
6800;-84.822;-98.865;-76.546;42.723;-156.971;-31.886;-73.56;102.32;31.586;-57.327;56.909;155.913;0.865;-10.717;-4.937
6810;-83.964;-101.964;-79.439;38.266;-155.212;-43.088;-71.305;97.639;18.847;-63.771;46.614;152.276;-0.749;-15.298;-8.361
6820;-83.058;-104.268;-81.407;34.899;-153.123;-52.388;-68.807;91.149;7.339;-70.844;35.923;148.301;-2.625;-21.497;-12.411
6830;-77.592;-103.891;-82.272;31.389;-148.766;-57.89;-65.608;83.771;-4.109;-76.268;25.005;143.931;-4.848;-26.654;-12.934
6840;-71.221;-102.353;-83.019;28.556;-145.185;-64.767;-61.858;78.223;-13.273;-78.079;15.234;140.335;-5.401;-29.676;-14.246
6850;-65.324;-98.868;-82.371;26.665;-141.259;-75.374;-58.646;71.604;-21.868;-76.8;7.302;137.321;-5.189;-32.92;-15.232
6860;-61.77;-95.561;-79.217;25.814;-140.319;-84.76;-56.992;61.474;-31.695;-73.919;-0.196;129.572;-5.574;-36.386;-15.462
6870;-58.477;-93.32;-76.2;25.772;-139.957;-94.041;-56.105;49.641;-40.13;-72.181;-10.971;116.35;-7.023;-36.364;-15.652
6880;-56.105;-92.105;-70.821;24.232;-140.956;-101.13;-55.458;38.737;-49.086;-76.244;-21.826;102.277;-9.473;-32.623;-15.943
6890;-53.272;-90.295;-66.732;19.381;-139.415;-109.292;-54.332;28.399;-58.214;-79.712;-32.257;85.248;-12.33;-28.319;-15.745
6900;-49.237;-88.777;-62.12;11.21;-136.734;-116.022;-51.308;18.368;-68.12;-80.182;-41.214;75.526;-13.895;-24.305;-16.331
6910;-45.043;-86.892;-60.429;1.781;-132.208;-121.844;-48.655;6.232;-78.262;-77.963;-49.341;67.149;-13.752;-17.561;-17.648
6920;-40.655;-83.166;-59.601;-5.251;-127.524;-128.167;-46.364;-6.803;-86.268;-77.026;-56.626;59.13;-12.709;-13.908;-18.517
6930;-37.188;-77.908;-57.233;-11.09;-125.149;-134.167;-43.909;-20.403;-93.039;-79.361;-63.757;49.312;-12.378;-12.771;-20.445
6940;-33.779;-70.891;-52.899;-16.608;-125.295;-141.044;-40.094;-32.899;-99.109;-79.397;-71.199;38.203;-12.899;-13.063;-20.781
6950;-30.665;-63.019;-48.641;-22.294;-126.113;-146.548;-37.51;-44.592;-104.094;-78.081;-76.761;26.139;-13.436;-10.926;-21.146
6960;-27.91;-54.308;-42.568;-27.826;-125.163;-150.6;-36.535;-56.284;-108.263;-76.996;-79.731;14.247;-14.19;-6.232;-22.699
6970;-24.563;-48;-40.582;-30.963;-124.985;-154.605;-34.512;-64.916;-111.628;-76.237;-82.422;5.574;-15.262;-2.799;-23.868
6980;-21.255;-41.916;-39.051;-33.011;-123.286;-157.377;-31.596;-73.418;-114.905;-77.677;-86.67;-2.406;-16.149;-4.884;-25.928
6990;-17.662;-37.396;-36.705;-33.859;-120.221;-158.125;-29.263;-80.599;-118.919;-77.734;-90.332;-10.223;-16.901;-10.894;-27.826
7000;-14.785;-33.941;-32.073;-34.528;-116.383;-157.353;-27.185;-85.709;-123.292;-73.71;-92.615;-19.273;-18.451;-17.388;-29.16
7010;-13.788;-31.575;-27.441;-34.241;-112.866;-155.139;-25.057;-91.342;-127.836;-71.772;-94.756;-28.492;-20.67;-21.701;-30.327
7020;-12.604;-30.316;-22.723;-33.374;-109.928;-152.734;-22.553;-96.989;-133.439;-71.066;-95.109;-32.726;-22.079;-26.361;-31.392
7030;-12.317;-29.305;-17.339;-31.426;-108.33;-149.801;-20.063;-104.545;-137.663;-69.797;-94.866;-36.63;-22.608;-29.768;-33.498
7040;-10.567;-27.702;-16.196;-28.999;-107.65;-148.139;-17.188;-113.487;-140.884;-66.734;-94.502;-42.637;-23.246;-30.342;-36.13
7050;-8.154;-24.486;-11.305;-26.916;-106.25;-146.337;-14.121;-123.086;-143.772;-64.061;-93.665;-48.706;-23.662;-28.364;-39.014
7060;-0.942;-19.578;-6.759;-26.528;-104.637;-143.305;-11.644;-132.593;-146.76;-58.994;-91.706;-55.949;-23.142;-26.662;-40.686
7070;6.194;-15.018;-3.092;-27.679;-103.308;-142.563;-9.014;-140.077;-150.746;-53.228;-89.283;-62.175;-21.39;-23.701;-41.194
7080;10.29;-10.458;-2.652;-30.279;-101.898;-142.196;-5.735;-145.579;-154.583;-49.194;-87.502;-67.619;-19.487;-21.305;-40.988
7090;11.779;-7.83;-1.633;-34.392;-98.735;-140.113;-2.39;-150.211;-157.353;-48.182;-86.971;-73.429;-18.469;-19.381;-40.346
7100;13.572;-5.339;-3.854;-38.274;-95.71;-137.102;1.207;-152.448;-158.232;-49.466;-87.691;-80.386;-17.99;-15.943;-40.974
7110;13.885;-2.902;-7.84;-44.028;-90.01;-135.07;5.338;-152.985;-158.055;-52.539;-88.246;-88.152;-17.021;-11.483;-41.356
7120;14.295;0.857;-11.647;-51.101;-83.985;-134.721;9.564;-151.426;-157.939;-55.087;-88.048;-90.047;-14.601;-7.508;-41.476
7130;15.647;5.695;-14.477;-60.531;-80.843;-135.854;13.404;-150.001;-158.481;-54.422;-88.43;-91.735;-12.099;-8.505;-41.211
7140;18.708;10.913;-13.502;-68.643;-80.63;-136.028;17.741;-148.807;-158.458;-52.891;-89.858;-96.681;-11.135;-13.121;-41.924
7150;21.637;15.658;-12.354;-71.179;-80.432;-134.585;20.532;-148.72;-158.484;-53.499;-88.879;-104.596;-11.029;-19.833;-41.988
7160;26.967;20.041;-7.23;-71.466;-80.246;-131.781;23.614;-149.007;-158.823;-57.872;-88.244;-111.567;-9.229;-29.806;-41.859
7170;33.302;23.593;-1.734;-71.646;-79.768;-128.377;27.556;-148.843;-159.545;-62.95;-88.334;-120.03;-9.206;-35.535;-42.062
7180;40.149;25.727;1.283;-72.589;-77.234;-124.095;31.225;-148.543;-160.225;-67.032;-87.779;-128.901;-10.047;-39.272;-42.835
7190;45.697;26.044;0.098;-74.356;-72.814;-119.509;34.11;-148.862;-160.226;-69.079;-85.338;-136.741;-10.825;-38.352;-43.305
7200;51.306;25.706;-0.708;-74.546;-68.738;-114.847;38.581;-149.008;-160.676;-69.865;-84.31;-144.037;-10.857;-37.611;-43.068
7210;57.596;24.254;-1.793;-73.752;-65.474;-109.654;44.117;-148.268;-160.997;-71.367;-84.981;-150.648;-11.132;-41.48;-42.005
7220;63.676;23.098;-0.168;-72.997;-58.928;-106.101;49.881;-147.714;-160.756;-72.703;-86.254;-155.899;-11.314;-45.509;-41.308
7230;68.44;21.27;1.457;-73.4;-52.753;-101.968;55.145;-147.219;-160.033;-74.352;-85.739;-159.872;-12.772;-45.203;-39.745
7240;71.684;20.8;-0.851;-74.91;-47.051;-98.995;60.137;-146.999;-159.052;-78.612;-84.047;-165.766;-14.156;-39.742;-38.275
7250;74.839;19.05;-7.248;-76.288;-41.466;-93.473;66.246;-147.939;-158.647;-82.859;-82.161;-174.339;-14.302;-34.343;-38.223
7260;77.033;18.702;-14.163;-78.436;-38.541;-91.766;72.792;-148.68;-158.139;-85.124;-81.67;-183.342;-12.894;-32.44;-39.084
7270;80.673;18.154;-20.29;-80.295;-40.279;-89.594;79.19;-148.994;-156.255;-87.47;-84.057;-192.516;-11.371;-30.215;-39.999
7280;84.961;17.861;-26.851;-82.382;-42.222;-88.396;84.154;-148.452;-153.818;-89.886;-86.248;-199.897;-10.985;-28.767;-40.44
7290;85.73;16.526;-28.84;-84.381;-44.494;-86.101;88.116;-147.465;-151.377;-92.477;-87.901;-205.263;-11.378;-29.16;-40.436
7300;86.553;15.35;-34.112;-86.563;-46.821;-83.417;92.472;-145.712;-149.349;-94.622;-90.084;-207.528;-11.974;-31.131;-39.531
7310;83.257;13.432;-39.432;-88.563;-48.767;-82.446;96.17;-143.383;-147.446;-95.673;-91.723;-208.29;-12.502;-33.255;-38.426
7320;78.862;11.258;-45.04;-90.708;-49.543;-82.85;100.023;-142.234;-145.127;-97.41;-91.759;-209.687;-12.812;-36.046;-37.215
7330;74.171;10.167;-49.399;-91.279;-51.636;-80.989;103.658;-140.361;-142.695;-99.468;-90.346;-207.586;-12.206;-39.361;-37.447
7340;70.6;9.799;-53.192;-90.879;-53.586;-79.395;106.99;-137.526;-140.906;-100.101;-88.51;-209.342;-10.815;-44.008;-39.019
7350;67.36;11.559;-55.015;-90.716;-55.647;-79.041;110.225;-134.557;-140.101;-97.812;-87.254;-209.632;-9.103;-51.061;-39.377
7360;69.248;14.097;-55.574;-90.252;-58.749;-77.434;113.367;-132.621;-138.567;-93.503;-85.668;-207.31;-8.232;-56.735;-39.338
7370;73.603;16.552;-56.326;-88.451;-62.883;-72.637;116.291;-131.183;-136.902;-89.178;-82.659;-204.204;-8.556;-62.575;-39.748
7380;77.418;17.876;-58.392;-85.607;-63.057;-67.596;118.821;-130.92;-135.719;-85.436;-80.055;-201.157;-9.044;-66.601;-40.388
7390;78.273;18.937;-61.819;-81.319;-64.724;-62.225;121.412;-131.629;-134.279;-84.735;-76.508;-196.499;-9.174;-68.298;-39.23
7400;79.052;18.887;-65.432;-78.41;-66.371;-56.17;124.13;-131.527;-132.509;-83.154;-75.841;-191.375;-7.28;-66.257;-38.061
7410;75.395;19.599;-67.865;-76.548;-69.426;-51.15;125.931;-129.479;-130.6;-79.432;-76.077;-187.666;-6.673;-59.999;-36.931
7420;71.223;18.71;-70.332;-73.815;-72.201;-46.407;126.549;-126.931;-128.89;-73.506;-76.172;-181.873;-5.458;-54.028;-36.011
7430;66.983;16.898;-70.927;-70.481;-74.928;-43.563;126.415;-124.938;-126.31;-68.15;-76.101;-175.335;-4.454;-50.015;-35.328
7440;67.903;15.406;-70.612;-67.164;-77.735;-38.239;125.236;-123.302;-125.109;-62.561;-77.382;-170.378;-4.406;-49.335;-34.29
7450;68.927;13.925;-70.029;-65.119;-80.032;-29.199;121.881;-121.716;-124.766;-57.836;-78.068;-167.877;-4.677;-47.772;-32.233
7460;70.148;12.092;-72.473;-63.567;-80.57;-20.407;118.354;-119.822;-124.461;-54.469;-77.479;-165.993;-4.52;-45.03;-29.174
7470;72.137;10.443;-73.072;-60.852;-79.768;-10.532;114.032;-117.774;-124.124;-51.165;-75.159;-165.396;-4.49;-41.706;-25.481
7480;74.236;9.668;-74.077;-56.87;-78.567;-3.131;110.524;-114.589;-123.651;-47.046;-72.83;-167.138;-3.814;-39.432;-23.265
7490;78.415;8.892;-70.647;-51.806;-83.126;5.59;106.23;-110.127;-123.363;-42.65;-72.739;-165.448;-2.207;-38.903;-23.79
7500;81.254;8.058;-65.247;-46.695;-83.159;11.674;99.861;-104.109;-122.259;-38.681;-71.88;-161.721;-0.994;-36.833;-21.705
7510;86.68;7.11;-60.91;-41.214;-81.869;17.593;93.2;-96.486;-120.812;-35.028;-69.575;-157.801;-1.006;-34.217;-19.286
7520;89.946;5.194;-58.365;-37.291;-74.379;23.763;86.563;-88.47;-120.166;-28.501;-67.083;-152.564;-2.211;-32.963;-17.305
7530;93.426;3.294;-55.71;-35.553;-67.041;31.892;80.724;-80.393;-120.12;-21.928;-66.341;-147.647;-3.411;-32.298;-15.026
7540;98.226;1.393;-53.259;-33.928;-59.023;39.524;74.356;-72.783;-118.892;-16.651;-64.463;-141.756;-3.821;-31.63;-12.858
7550;102.465;-0.081;-50.994;-34.672;-50.857;46.393;68.208;-65.292;-116.709;-13.408;-60.681;-135.465;-3.392;-29.432;-11.194
7560;108.052;-2.559;-49.047;-35.29;-43.367;51.383;64.719;-57.698;-114.877;-10.417;-56.715;-127.883;-2.35;-26.557;-8.446
7570;113.12;-3.906;-45.196;-34.902;-33.757;56.694;59.386;-49.863;-113.086;-6.32;-54.349;-121.429;-0.888;-22.498;-5.658
7580;118.319;-6.702;-37.957;-33.938;-23.948;60.324;51.892;-43.25;-109.404;-0.316;-51.948;-117.061;0.621;-17.019;-1.156
7590;123.534;-6.72;-30.153;-32.069;-15.36;63.132;44.603;-37.149;-104.737;5.103;-48.964;-106.21;0.546;-11.567;3.938
7600;129.454;-7.996;-19.338;-30.167;-4.451;67.566;37.323;-32.12;-100.116;9.96;-45.041;-95.051;0.764;-4.549;6.946
7610;132.303;-10.161;-8.898;-27.763;6.268;70.919;30.094;-27.708;-95.728;14.625;-40.59;-85.436;1.434;2.986;8.166
7620;133.688;-11.185;4.331;-24.298;21.386;71.614;22.297;-23.159;-89.263;17.946;-36.679;-78.226;2.346;11.046;9.815
7630;135.108;-12.088;18.895;-20.105;36.712;68.583;14.612;-16.468;-79.429;21;-33.217;-69.716;3.826;19.206;12.753
7640;137.698;-11.153;33.459;-16.604;55.218;66.763;7.148;-9.164;-68.138;26.599;-30.128;-60.301;6.414;26.927;16.543
7650;139.061;-8.2;50.026;-12.997;68.823;67.182;-0.498;-3.272;-57.52;30.56;-27.567;-51.869;8.193;33.252;19.637
7660;142.086;-5.44;65.779;-6.457;83.331;68.146;-7.014;2.596;-46.026;30.923;-23.829;-40.868;8.526;37.945;21.826
7670;143.759;-0.679;81.463;0.527;97.953;72.343;-13.265;8.03;-32.694;31.374;-18.71;-29.361;8.182;42.309;24.183
7680;145.921;6.163;96.348;6.963;113.706;79.775;-20.166;12.317;-20.581;36.018;-12.196;-18.549;7.761;47.313;26.44
7690;143.564;13.989;107.051;12.837;129.752;86.327;-26.033;16.401;-8.6;42.004;-5.749;-8.99;9.397;56.721;27.662
7700;140.211;22.57;117.761;16.491;144.859;87.512;-30.807;20.778;3.757;46.399;0.37;0.832;10.994;65.906;27.611
7710;134.972;31.047;132.589;18.868;156.579;88.97;-35.942;26.564;16.138;53.509;7.214;12.172;12.717;77.142;27.748
7720;128.734;38.669;146.617;20.473;166.138;91.535;-41.575;31.952;28.479;60.782;13.771;23.732;14.954;90.941;28.801
7730;122.661;46.433;162.315;21.959;175.455;97.341;-47;36.822;41.101;66.625;20.542;35.821;18.328;107.328;32.105
7740;117.606;52.206;176.023;26.433;193.954;103.312;-51.048;42.052;53.69;70.611;30.826;46.716;22.211;120.997;37.945
7750;114.35;59.69;189.732;33.054;207.836;110.801;-54.283;47.891;67.04;74.014;38.997;56.503;26.549;131.859;42.193
7760;110.909;65.183;202.35;40.727;221.71;118.72;-57.844;53.025;80.392;78.069;47.586;68.892;31.265;143.074;47.152
7770;107.487;69.608;215.226;49.95;231.919;126.026;-61.275;59.251;94.083;81.601;56.919;81.236;36.088;155.025;52.625
7780;103.934;73.343;228.378;60.981;241.892;132.138;-63.661;66.885;108.709;87.67;67.026;91.953;40.676;164.892;58.023
7790;99.741;76.754;241.179;71.968;250.403;138.577;-64.113;74.785;123.902;95.299;74.337;100.316;44.829;169.474;63.061
7800;94.365;78.6;252.217;86.779;260.553;145.592;-64.946;82.914;139.488;103.741;78.756;111.39;48.45;172.357;68.08
7810;89.156;82.57;263.268;101.021;271.048;154.73;-67.982;91.716;155.961;110.988;81.255;122.083;51.572;178.061;70.401
7820;83.623;87.611;269.686;113.273;274.77;165.702;-69.85;100.13;171.972;116.483;86.426;134.691;53.89;182.859;70.902
7830;77.75;92.652;273.463;123.568;275.226;174.781;-69.537;108.397;185.804;123.417;93.585;151.797;55.23;189.565;69.294
7840;72.4;92.828;273.691;131.731;275.441;181.724;-68.982;116.468;199.16;132.357;100.714;167.306;57.818;195.899;69.247
7850;65.974;92.574;271.755;141.67;271.912;186.981;-69.553;124.603;212.862;138.89;106.866;182.934;60.286;200.721;71.957
7860;59.341;90.757;269.825;151.61;268.561;190.804;-71.491;133.708;226.2;144.061;111.288;199.935;62.292;204.487;75.571
7870;50.548;87.895;265.699;161.19;263.988;194.539;-72.441;143.041;237.728;148.394;115.451;220.371;64.688;206.468;78.672
7880;41.942;83.808;260.571;170.47;259.124;203.715;-71.863;151.884;246.793;152.048;120.848;242.428;66.36;206.877;79.764
7890;33.177;78.265;254.843;177.593;252.53;211.597;-70.77;161.108;254.345;154.712;128.161;263.412;66.527;208.034;80.07
7900;27.051;71.641;247.617;183.388;248.566;218.524;-69.854;170.411;262.204;158.223;136.691;275.989;64.748;207.052;82.524
7910;21.257;64.837;237.433;185.812;244.636;225.662;-69.497;177.836;270.083;163.214;143.117;286.201;62.061;203.228;85.848
7920;16.597;58.694;227.553;188.972;238.85;226.52;-69.084;184.414;275.367;166.811;146.779;294.309;60.265;197.698;88.348
7930;10.892;54.487;215.252;190.658;232.756;224.815;-67.716;191.898;280.673;167.674;149.858;300.153;59.414;191.891;91.312
7940;6.051;50.375;206.232;192.983;227.063;221.608;-66.433;198.321;287.083;166.439;152.8;305.954;57.211;183.401;94.926
7950;0.383;45.814;196.521;193.799;223.246;220.324;-65.382;204.349;294.328;164.892;156.019;311.803;53.989;172.607;97.611
7960;-5.581;39.451;183.819;193.255;219.648;220.92;-63.822;209.543;300.661;159.943;158.254;315.326;49.75;158.226;100.902
7970;-10.803;33.125;171.476;191.801;213.225;221.229;-60.884;213.611;304.578;156.821;158.879;317.149;45.701;141.179;103.462
7980;-15.157;26.866;155.859;190.01;205.552;220.694;-57.97;215.883;306.083;155.04;157.921;317.985;41.465;123.56;104.85
7990;-19.844;23.212;138.321;184.378;192.999;218.495;-55.233;216.59;307.28;155.452;153.392;318.625;36.95;105.742;104.382
8000;-24.659;19.614;120.956;177.894;181.206;213.257;-51.99;216.432;307.594;157.97;149.703;320.665;31.63;89.921;101.786
8010;-28.626;17.13;105.319;171.055;169.488;209.934;-47.713;215.292;306.886;159.8;143.043;315.524;25.713;75.092;96.957
8020;-33.174;16.766;91.281;163.521;161.247;207.157;-42.684;212.635;305.023;159.065;136.135;308.204;19.302;62.931;91.399
8030;-38.143;13.778;77.265;156.559;151.673;202.229;-38.401;208.426;300.652;152.967;129.474;300.396;12.713;50.737;85.528
8040;-42.219;11.294;63.084;148.999;142.599;192.301;-35.662;204.019;292.995;143.564;121.881;292.208;6.743;39.502;80.274
8050;-44.615;5.93;48.383;140.332;128.244;182.119;-32.171;197.309;281.007;130.913;117.668;280.037;1.446;29.099;75.486
8060;-46.839;-1.123;33.883;131.829;113.71;170.114;-28.408;188.039;266.371;120.821;116.909;268.295;-3.552;17.309;70.234
8070;-48.105;-9.88;20.617;122.043;100.08;157.419;-25.182;178.781;250.708;111.771;114.617;256.564;-8.371;5.292;66.473
8080;-49.291;-18.025;7.164;114.099;87.732;144.924;-23.807;169.73;234.073;100.993;109.836;242.106;-12.821;-10.774;62.036
8090;-50.926;-24.73;-3.343;106.908;75.44;133.585;-23.172;159.83;216.995;89.526;106.669;227.815;-17.44;-22.993;55.592
8100;-52.774;-31.53;-15.183;97.902;64.108;121.181;-20.447;148.337;200.237;77.159;102.963;211.531;-22.64;-33.745;48.163
8110;-56.589;-37.788;-27.265;88.012;52.697;107.243;-16.939;136.553;183.811;64.068;101.472;194.116;-26.837;-45.171;40.688
8120;-58.77;-44.121;-41.738;77.076;38.513;93.265;-14.575;124.879;166.96;54.605;101.023;172.181;-31.243;-53.295;32.781
8130;-62.239;-48.768;-57.331;65.589;25.945;78.375;-13.891;112.137;149.052;48.444;99.294;146.641;-35.681;-59.207;24.654
8140;-66.046;-54.114;-72.572;54.597;13.487;63.608;-14.108;99.549;130.062;40.37;95.764;120.761;-39.618;-66.512;16.225
8150;-71.788;-59.069;-85.537;43.83;3.509;46.574;-14.263;86.619;111.603;33.596;92.263;101.793;-42.379;-74.276;6.914
8160;-76.803;-63.425;-94.743;34.519;-6.49;28.299;-14.137;74.486;92.259;23.872;88.061;82.265;-43.713;-82.314;-1.48
8170;-82.618;-67.781;-104.005;23.03;-14.979;13.017;-14.011;62.281;74.275;12.302;83.185;62.443;-44.952;-88.83;-8.808
8180;-86.633;-72.887;-111.789;10.821;-26.065;-2.741;-13.932;50.294;56.364;1.33;75.994;45.05;-45.941;-97.189;-14.902
8190;-92.043;-77.16;-120.553;-4.611;-38.468;-18.121;-14.93;39.97;37.909;-6.564;68.335;27.567;-46.426;-105.972;-21.192
8200;-95.727;-81.109;-129.317;-16.946;-50.23;-35.742;-16.153;31.47;19.117;-11.29;60.302;10.789;-45.983;-114.632;-27.749
8210;-100.032;-81.218;-136.846;-25.338;-60.193;-54.53;-16.571;23.553;0.932;-13.732;50.503;-4.92;-44.429;-123.312;-34.011
8220;-105.524;-80.926;-142.87;-31.77;-68.183;-72.083;-16.19;15.691;-15.432;-18.941;39.753;-17.81;-43.228;-131.785;-39.457
8230;-112.222;-80.554;-146.634;-38.977;-75.517;-88.753;-16.106;7.458;-29.708;-23.57;29.435;-30.399;-42.788;-138.617;-44.753
8240;-119.763;-80.783;-148.319;-44.625;-83.247;-102.703;-16.508;-1.872;-43.539;-27.91;22.429;-44.382;-43.101;-139.361;-49.11
8250;-127.845;-81.713;-151.578;-50.433;-88.897;-115.346;-17.079;-11.819;-58.215;-32.418;15.777;-57.502;-42.801;-139.215;-50.601
8260;-136.149;-80.792;-155.353;-56.154;-95.029;-128.234;-18.08;-21.095;-72.581;-36.277;9.815;-67.171;-40.833;-140.226;-50.192
8270;-142.317;-82.352;-158.232;-60.785;-102.321;-142.291;-19.229;-29.861;-86.657;-39.612;4.156;-76.366;-37.523;-146.33;-49.197
8280;-146.731;-81.75;-160.883;-65.186;-114.171;-155.192;-20.12;-38.277;-99.081;-43.724;-3.545;-83.716;-34.059;-146.677;-49.903
8290;-150.517;-82.098;-160.811;-69.368;-126.423;-163.412;-20.516;-46.713;-109.381;-49.153;-8.794;-86.694;-31.568;-140.091;-51.594
8300;-153.703;-79.781;-157.982;-73.921;-137.553;-170.846;-22.057;-53.314;-116.458;-52.069;-15.926;-87.749;-29.905;-134.443;-51.814
8310;-155.037;-76.823;-157.463;-78.982;-149.159;-177.167;-23.451;-59.236;-121.938;-53.05;-25.578;-88.452;-29.378;-133.721;-52.076
8320;-156.339;-73.908;-156.185;-82.698;-157.138;-182.221;-24.417;-63.981;-126.574;-52.753;-34.712;-89.95;-29.237;-134.043;-52.873
8330;-158.881;-72.392;-154.714;-86.538;-162.295;-186.519;-23.552;-67.476;-130.348;-54.324;-42.069;-93.661;-28.868;-130.923;-53.046
8340;-161.783;-72.018;-151.942;-87.85;-167.218;-190.366;-21.852;-70.463;-133.972;-57.848;-52.61;-98.68;-28.386;-129.643;-53.454
8350;-164.466;-72.073;-148.65;-91.441;-171.775;-193.481;-21.232;-73.259;-137.916;-60.428;-61.417;-103.059;-28.197;-128.448;-53.65
8360;-164.589;-71.8;-145.528;-94.528;-177.157;-194.846;-20.516;-76.99;-141.646;-62.56;-68.454;-109.79;-28.77;-127.126;-52.81
8370;-163.777;-71.579;-141.31;-99.843;-183.841;-195.143;-19.106;-81.422;-144.61;-66.192;-76.312;-116.803;-29.956;-128.083;-51.854
8380;-161.712;-70.134;-136.526;-105.423;-192.934;-192.612;-17.422;-85.048;-146.913;-71.735;-86.88;-123.27;-30.474;-128.714;-49.783
8390;-160.037;-68.688;-131.658;-110.433;-202.705;-191.708;-16.297;-88.757;-148.058;-75.334;-95.8;-128.643;-29.963;-129.287;-47.349
8400;-157.397;-62.677;-127.178;-116.399;-212.748;-190.455;-14.61;-90.688;-149.778;-79.83;-103.148;-132.19;-28.568;-129.262;-45.952
8410;-155.67;-57.745;-123.775;-123.977;-222.183;-190.124;-12.817;-92.63;-151.741;-80.263;-108.332;-132.928;-27.505;-128.15;-46.966
8420;-153.65;-54.023;-118.308;-130.906;-230.65;-190.236;-11.314;-94.921;-153.65;-77.495;-111.313;-132.244;-27.743;-124.983;-46.754
8430;-151.942;-51.102;-112.225;-136.364;-236.692;-184.31;-9.825;-97.703;-154.341;-75.034;-112.326;-133.545;-28.281;-120.683;-46.67
8440;-149.523;-47.79;-102.332;-137.567;-241.386;-177.287;-7.458;-100.964;-155.263;-75.543;-113.221;-132.419;-29.862;-115.331;-47.109
8450;-147.727;-43.706;-93.881;-138.327;-246.154;-170.652;-4.977;-105.503;-156.672;-78.277;-114.425;-129.888;-31.172;-108.513;-48.36
8460;-144.303;-44.142;-85.79;-140.512;-252.537;-165.483;-4;-110.05;-157.835;-81.556;-113.175;-126.799;-31.99;-100.512;-50.879
8470;-139.269;-44.71;-78.334;-144.501;-257.463;-161.726;-4.497;-113.414;-157.572;-82.817;-111.132;-126.801;-32.199;-93.597;-53.621
8480;-135.194;-45.481;-70.524;-148.17;-261.617;-160.015;-4.339;-116.386;-156.174;-85.097;-109.379;-125.068;-30.425;-90.046;-55.16
8490;-131.12;-42.96;-63.537;-152.942;-264.974;-160.382;-4.142;-118.138;-155.247;-89.806;-109.419;-121.189;-28.339;-87.552;-55.712
8500;-127.972;-39.972;-54.774;-157.646;-271.697;-161.059;-4.083;-119.469;-154.446;-95.222;-110.324;-118.763;-26.269;-83.316;-57.339
8510;-123.905;-35.196;-47.469;-161.36;-278.178;-161.767;-4.174;-120.215;-153.046;-100.858;-109.928;-118.694;-25.538;-78.85;-59.793
8520;-118.71;-31.862;-42.694;-165.017;-283.575;-161.505;-4.8;-121.261;-150.986;-105.208;-109.92;-116.654;-26.19;-76.058;-63.734
8530;-114.028;-28.571;-37.2;-168.709;-281.966;-159.966;-6.159;-123.097;-149.466;-106.862;-108.127;-114.458;-26.257;-77.757;-65.702
8540;-108.379;-24.09;-34.912;-171.959;-279.783;-158.319;-7.415;-124.546;-148.486;-105.815;-105.346;-116.563;-25.499;-81.381;-66.61
8550;-103.513;-20.564;-31.768;-176.039;-276.268;-156.477;-8.219;-127.27;-148.152;-104.142;-104.32;-121.982;-25.154;-83.065;-69.419
8560;-100.417;-18.123;-24.999;-179.877;-272.324;-153.377;-9.212;-129.948;-148.328;-104.934;-104.16;-124.997;-24.083;-80.45;-69.614
8570;-97.783;-13.8;-20.302;-184.065;-267.596;-150.723;-10.204;-132.839;-148.866;-107.174;-103.459;-127.312;-22.921;-75.166;-69.025
8580;-92.767;-9.117;-15.742;-188.374;-261.777;-147.126;-10.612;-135.759;-149.837;-107.56;-103.81;-130.208;-22.006;-71.632;-67.063
8590;-87.156;-2.614;-13.523;-193.417;-254.87;-143.199;-11.394;-138.88;-151.182;-108;-102.768;-134.702;-21.583;-70.321;-64.979
