timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.2;20: frq1-.3;;21: frq7-.1;22: frq7-.2;23: frq7-.3;24: frq9+.1;25: frq9+.2;26: frq9+.3;27: frq10+.1;28: frq10+.2;29: frq10+.3
11270;496.364;462.84;457.357;-72.314;-103.303;;369.36;294.49;321.134;-84.905;-57.487;-38.241;-3.577;-36.12;-25.051
11280;502.804;475.208;474.691;-68.592;-103.396;;369.212;304.196;324.168;-88.852;-60.961;-45.986;-2.781;-32.312;-27.468
11290;508.484;482.137;490.426;-65.676;-105.143;;363.817;313.847;325.199;-92.731;-64.549;-53.731;-1.434;-28.503;-29.975
11300;508.695;487.516;505.321;-62.76;-106.528;;358.455;320.43;326.229;-96.695;-68.779;-62.661;-0.088;-24.164;-32.483
11310;507.421;488.814;517.939;-59.993;-108.51;;351.214;326.931;321.942;-100.659;-72.752;-71.59;0.84;-23.185;-36.764
11320;504.568;487.445;528.275;-57.226;-111.225;;340.967;326.812;317.655;-104.579;-77.121;-76.88;0.888;-22.433;-41.046
11330;496.87;483.77;538.618;-53.706;-113.666;;330.72;326.749;306.539;-108.499;-81.726;-82.17;1.006;-20.961;-45.223
11340;485.611;479.881;545.586;-50.048;-115.845;;315.721;320.41;295.423;-113.313;-87.359;-81.673;0.116;-19.503;-49.401
11350;470.159;469.756;550.714;-48.51;-118.345;;300.723;313.988;282.297;-118.127;-92.999;-81.177;-0.774;-17.526;-54.386
11360;453.986;457.852;551.225;-46.655;-120.605;;283.243;304.37;269.17;-123.309;-98.163;-84.119;-0.623;-15.21;-59.371
11370;433.19;444.05;550.383;-45.474;-122.91;;265.763;294.717;254.632;-128.367;-103.403;-87.061;0.047;-12.894;-65.519
11380;408.586;427.703;549.302;-44.59;-124.648;;247.651;285.192;240.094;-133.788;-108.257;-93.423;0.566;-10.578;-71.666
11390;382.903;411.902;547.997;-44.028;-125.316;;228.594;271.686;224.668;-139.298;-112.959;-99.786;2.564;-8.786;-76.55
11400;356.277;396.101;543.212;-43.465;-125.036;;209.91;256.985;209.241;-144.953;-117.546;-108.681;4.563;-9.994;-81.434
11410;329.921;375.497;534.477;-43.072;-124.673;;191.342;239.669;192.862;-150.567;-121.353;-117.577;6.225;-11.699;-83.952
11420;303.502;351.188;523.321;-42.679;-123.681;;172.67;220.989;176.483;-153.87;-124.888;-126.974;7.607;-12.284;-86.469
11430;275.943;327.759;510.046;-43.41;-122.623;;152.73;202.076;159.6;-155.174;-128.012;-135.411;9.134;-12.455;-87.834
11440;246.563;300.698;492.383;-44.479;-121.884;;132.72;183.211;142.717;-154.902;-130.938;-143.055;9.861;-13.586;-89.2
11450;219.222;274.239;472.466;-45.869;-120.29;;112.04;166.219;125.53;-153.486;-133.201;-151.709;10.726;-14.366;-90.062
11460;192.119;246.652;449.643;-47.79;-118.745;;91.284;148.508;108.342;-152.215;-135.385;-161.935;11.43;-18.745;-90.924
11470;165.474;217.073;425.49;-50.735;-116.92;;68.957;131.934;91.157;-151.377;-136.873;-172.497;11.756;-23.2;-91.61
11480;139.221;187.494;397.097;-53.12;-115.394;;46.801;114.697;73.897;-150.538;-137.641;-183.058;12.206;-27.945;-91.655
11490;114.065;159.323;368.379;-55.404;-114.223;;24.646;96.952;56.876;-148.84;-137.934;-191.654;11.335;-33.97;-91.941
11500;90.086;133.232;340.182;-58.394;-114.192;;7.13;79.844;41.044;-147.494;-136.756;-200.25;10.479;-40.284;-92.239
11510;66.786;107.037;312.738;-61.302;-114.073;;-10.386;64.497;25.212;-145.09;-134.011;-209.629;9.833;-46.679;-92.537
11520;42.927;81.193;285.23;-64.684;-113.778;;-23.793;49.611;12.979;-142.899;-131.183;-219.008;10.459;-52.708;-93.412
11530;20.857;54.709;258.083;-68.101;-113.414;;-37.234;35.625;0.567;-141.334;-126.095;-228.879;10.892;-57.897;-94.288
11540;-1.757;30.19;229.777;-71.781;-111.808;;-47.79;20.956;-13.276;-139.761;-121.228;-238.749;11.766;-63.003;-94.902
11550;-20.807;8.168;202.559;-75.461;-110.243;;-57.215;7.451;-26.932;-137.303;-115.139;-247.93;12.494;-68.109;-95.516
11560;-37.992;-13.294;174.781;-77.771;-108.425;;-66.64;-6.913;-36.177;-134.845;-108.872;-257.11;13.291;-70.592;-93.261
11570;-55.72;-32.258;148.406;-80.081;-105.847;;-72.803;-17.753;-45.421;-130.826;-102.353;-267.295;14.068;-73.178;-91.006
11580;-71.288;-49.652;122.27;-83.139;-102.908;;-78.966;-28.865;-50.695;-126.807;-95.352;-277.48;14.968;-75.164;-87.779
11590;-83.302;-66.847;95.699;-86.197;-98.528;;-82.999;-35.297;-55.97;-121.139;-87.417;-289.017;15.989;-76.881;-84.553
11600;-93.378;-79.964;70.217;-87.592;-93.512;;-87.101;-41.735;-59.817;-115.292;-79.276;-300.843;17.12;-75.359;-80.674
11610;-103.974;-90.386;47.614;-88.986;-88.215;;-88.935;-47.694;-63.663;-109.393;-70.239;-306.608;17.234;-73.491;-76.796
11620;-111.43;-101.568;24.521;-89.021;-83.261;;-90.583;-53.487;-67.175;-103.273;-61.541;-312.16;17.28;-70.383;-73.752
11630;-115.559;-109.782;1.669;-88.883;-78.586;;-92.232;-59.16;-70.57;-97.483;-52.574;-311.837;17.188;-67.648;-70.708
11640;-119.767;-118.967;-21.37;-88.37;-74.975;;-93.779;-64.688;-74.513;-91.692;-43.023;-311.618;16.335;-64.913;-68.599
11650;-124.061;-129.152;-41.556;-87.512;-70.964;;-95.32;-69.401;-78.298;-86.705;-34.033;-307.673;15.414;-62.008;-66.49
11660;-128.583;-134.388;-57.702;-86.008;-66.719;;-97.394;-74.08;-81.99;-81.717;-25.923;-303.763;14.672;-59.386;-65.12
11670;-133.901;-137.217;-73.564;-84.25;-62.153;;-99.469;-77.668;-85.731;-77.349;-17.812;-299.582;14.102;-53.582;-63.75
11680;-137.698;-140.046;-87.575;-82.367;-57.019;;-101.548;-81.193;-89.018;-73.022;-9.45;-294.643;13.634;-47.661;-62.233
11690;-139.721;-140.948;-98.506;-80.167;-52.566;;-103.786;-84.079;-92.305;-69.11;-1.087;-289.386;13.527;-39.983;-60.716
11700;-141.829;-143.01;-109.473;-79.046;-48.526;;-104.945;-86.923;-95.255;-65.274;7.778;-283.254;13.53;-32.072;-57.992
11710;-144.585;-144.844;-117.32;-77.745;-43.326;;-105.868;-89.567;-98.206;-61.476;16.643;-275.178;13.921;-26.56;-55.268
11720;-147.745;-144.007;-125.302;-75.887;-38.612;;-106.783;-92.19;-100.721;-57.284;25.721;-266.684;14.217;-21.021;-50.88
11730;-151.812;-143.41;-129.319;-74.029;-32.299;;-107.446;-94.694;-103.237;-52.677;35.24;-257.315;14.586;-15.481;-46.492
11740;-155.88;-143.621;-131.615;-70.832;-26.08;;-108.163;-97.059;-105.713;-47.95;44.041;-248.665;14.956;-10.657;-40.499
11750;-160.439;-145.537;-134.797;-67.634;-18.901;;-108.33;-99.505;-107.941;-41.793;52.483;-238.629;15.188;-5.977;-34.506
11760;-165.498;-147.012;-138.581;-63.243;-12.298;;-108.497;-102.012;-109.881;-35.165;59.509;-228.455;15.092;0.84;-27.2
11770;-171.543;-148.034;-143.764;-58.891;-5.335;;-107.777;-104.48;-111.393;-28.538;67.255;-218.102;14.997;7.56;-19.654
11780;-177.829;-148.266;-148.61;-54.305;1.214;;-106.697;-106.975;-112.905;-22.179;72.739;-206.277;14.537;13.364;-12.087
11790;-183.771;-148.858;-152.255;-49.443;7.723;;-105.651;-109.102;-113.472;-15.821;78.32;-193.908;13.796;18.913;-5.923
11800;-188.397;-150.163;-155.41;-44.436;14.099;;-106.494;-110.981;-114.19;-9.561;83.316;-179.324;13.152;24.909;0.255
11810;-192.437;-151.756;-158.799;-40.728;21.076;;-107.337;-112.299;-113.99;-3.426;87.819;-164.892;11.724;30.797;6.252
11820;-195.651;-153.789;-162.468;-37.021;27.368;;-106.571;-113.342;-114.011;3.888;92.6;-149.181;10.359;36.686;12.201
11830;-198.19;-155.194;-165.833;-33.581;34.821;;-105.806;-113.665;-114.366;11.168;95.737;-133.586;8.852;38.85;18.974
11840;-201.261;-157.022;-168.494;-30.141;40.916;;-104.189;-113.981;-114.72;19.366;98.949;-118.327;7.698;41.152;25.622
11850;-203.141;-159.25;-169.674;-25.939;48.71;;-103.812;-114.177;-114.721;27.59;101.164;-102.84;6.543;44.553;32.229
11860;-204.452;-161.836;-170.934;-21.738;56.266;;-103.553;-113.247;-114.723;35.679;103.379;-87.745;5.327;47.83;39.036
11870;-205.421;-162.957;-171.593;-17.949;66.418;;-103.71;-112.477;-114.436;43.767;105.058;-72.574;4.062;49.794;44.288
11880;-206.377;-164.079;-173.208;-14.16;76.829;;-103.868;-111.858;-114.149;50.153;106.723;-57.433;3.317;51.662;49.651
11890;-207.121;-163.687;-173.381;-8.516;89.797;;-102.301;-111.201;-113.752;56.539;106.883;-42.292;2.286;53.881;52.39
11900;-207.252;-163.055;-173.553;-2.837;102.352;;-100.734;-109.834;-113.451;61.422;107.64;-25.372;1.254;53.941;54.937
11910;-207.583;-161.727;-173.033;1.458;116.684;;-98.204;-108.139;-112.626;66.305;108.497;-8.452;0.418;54.207;56.898
11920;-206.879;-158.343;-172.473;5.705;130.793;;-95.874;-106.04;-112.008;70.949;109.902;8.226;-0.266;51.513;58.811
11930;-205.902;-153.64;-172.953;11.059;143.92;;-93.545;-104.261;-111.534;75.462;110.417;24.905;-1.39;48.702;62.24
11940;-204.989;-148.655;-171.941;16.414;157.692;;-90.007;-103.025;-111.266;80.097;111.379;38.192;-2.294;45.446;65.759
11950;-204.299;-143.143;-170.968;26.532;170.215;;-86.469;-101.309;-110.634;84.731;111.102;51.479;-3.197;41.92;68.538
11960;-203.499;-137.912;-169.366;36.692;181.564;;-83.702;-99.356;-110.003;90.829;111.428;64.97;-4.401;39.719;71.234
11970;-202.75;-132.909;-166.676;47.899;192.466;;-80.935;-97.203;-108.683;96.927;110.713;78.461;-5.695;37.407;73.146
11980;-201.357;-127.114;-163.546;59.134;201.706;;-78.283;-94.754;-107.363;102.088;109.556;92.23;-6.829;35.026;75.023
11990;-199.771;-121.44;-160.196;69.949;209.188;;-75.95;-91.503;-105.655;107.126;108.399;106;-8.239;32.486;75.655
12000;-196.783;-114.806;-155.822;80.764;215.585;;-73.687;-88.692;-103.948;110.895;107.553;118.88;-9.648;30.379;76.383
12010;-193.848;-109.09;-151.768;91.997;221.474;;-72.043;-86.011;-101.935;114.415;106.708;130.8;-10.429;26.873;74.312
12020;-190.086;-103.014;-146.181;103.23;226.942;;-70.399;-83.77;-99.909;117.178;105.45;143.126;-11.161;23.194;71.978
12030;-186.592;-97.53;-140.993;115.248;230.149;;-68.59;-82.439;-98.019;120.337;104.192;153.792;-11.734;18.956;68.156
12040;-182.938;-91.183;-135.509;126.826;233.458;;-66.782;-80.828;-96.283;123.178;100.668;164.298;-12.161;14.724;65.461
12050;-180.237;-85.077;-129.486;138.61;234.189;;-64.909;-79.021;-94.516;126.258;96.223;172.812;-13.589;8.772;62.019
12060;-178.192;-81.474;-125.302;150.553;234.279;;-63.346;-77.011;-93.069;129.407;92.23;181.327;-14.029;3.407;57.888
12070;-176.236;-77.39;-120.905;163.31;234.348;;-62.621;-75.208;-91.898;130.108;87.197;189.287;-14.434;-1.828;54.077
12080;-173.527;-73.306;-116.308;177.392;233.192;;-63.083;-74.586;-90.692;130.808;82.953;197.247;-15.44;-2.022;48.543
12090;-170.646;-68.931;-111.938;191.353;231.953;;-63.545;-73.881;-89.97;129.354;78.709;204.942;-16.239;-2.023;43.01
12100;-166.694;-64.377;-108.538;204.145;230;;-63.352;-73.935;-88.314;129.941;76.854;212.637;-17.037;-2.945;37.247
12110;-162.997;-59.822;-104.818;216.457;228.13;;-63.159;-74.292;-86.659;130.786;74.999;217.792;-17.625;-4.349;31.484
12120;-160.57;-55.979;-101.07;228.152;222.24;;-63.225;-74.49;-86.406;133.175;73.801;222.946;-18.406;-6.713;27.774
12130;-158.516;-52.137;-96.105;240.047;216.488;;-62.946;-74.898;-85.112;137.541;72.597;226.672;-18.586;-9.408;24.063
12140;-154.702;-48.884;-91.899;250.124;207.65;;-63.417;-75.626;-83.756;141.99;73.863;230.397;-18.863;-14.263;22.526
12150;-151.623;-45.161;-87.839;260.201;198.797;;-63.694;-76.439;-83.48;148.143;74.553;230.949;-19.141;-17.388;20.988
12160;-149.887;-41.439;-84.098;267.517;187.737;;-63.971;-77.731;-84.363;154.366;74.154;231.625;-19.926;-19.281;19.829
12170;-148.15;-38.563;-80.537;274.737;176.572;;-64.052;-79.204;-85.246;159.106;73.028;231.143;-20.71;-21.495;18.67
12180;-147.2;-37.366;-75.577;280.88;164.622;;-64.044;-80.812;-85.112;163.847;71.414;230.124;-21.815;-23.585;17.375
12190;-147.097;-36.168;-71.537;287.023;152.672;;-65.346;-83.228;-85.626;165.018;69.276;236.364;-22.899;-25.114;16.08
12200;-147;-35.174;-67.814;287.069;139.53;;-66.662;-85.786;-85.181;165.149;66.178;244.395;-23.983;-26.637;15.788
12210;-146.903;-34.217;-64.908;287.17;126.388;;-67.684;-88.662;-84.735;164.31;62.208;250.098;-24.208;-26.64;15.35
12220;-146.394;-33.259;-62.601;283.681;112.943;;-69.095;-92.451;-85.181;162.364;56.959;254.658;-24.412;-25.994;15.388
12230;-146.814;-33.371;-60.337;279.055;99.499;;-70.506;-96.219;-86.306;159.767;51.643;256.657;-24.017;-24.069;15.259
12240;-147.247;-33.294;-58.272;273.863;88.33;;-71.77;-100.108;-87.713;157.204;45.967;259.497;-23.49;-22.262;15.726
12250;-147.223;-33.217;-56.703;266.437;77.16;;-73.087;-104.123;-90.04;157.204;40.546;261.875;-22.963;-20.892;16.206
12260;-147.617;-33.426;-55.512;257.792;66.247;;-73.957;-107.298;-92.166;157.204;35.422;264.632;-22.877;-19.917;18.018
12270;-147.37;-34.61;-54.04;247.666;55.334;;-74.841;-108.899;-94.011;157.462;29.956;267.432;-22.819;-18.149;19.83
12280;-147.106;-35.793;-52.934;236.97;45.204;;-76.112;-109.301;-95.982;157.96;24.332;266.032;-23.081;-16.039;23.012
12290;-147.066;-37.589;-52.359;224.433;35.074;;-77.382;-109.702;-97.788;159.106;20.658;264.895;-23.378;-12.379;26.346
12300;-146.992;-39.048;-52.103;211.767;26.378;;-78.636;-110.012;-98.065;159.274;17.812;259.705;-22.674;-7.44;29.443
12310;-145.477;-37.828;-49.586;198.061;17.681;;-79.89;-110.447;-98.066;159.415;14.946;254.459;-22.399;-2.583;32.457
12320;-143.935;-36.91;-47.069;182.548;8.739;;-81.59;-110.087;-97.481;161.823;13.67;247.446;-22.088;1.873;33.119
12330;-142.197;-35.993;-45.283;167.034;-0.083;;-82.524;-109.298;-96.177;164.992;12.546;241.215;-21.258;4.588;33.663
12340;-140.418;-34.91;-43.793;151.314;-8.516;;-83.221;-107.741;-93.927;168.897;11.606;234.309;-20.421;9.891;32.447
12350;-139.748;-33.69;-42.303;135.794;-17.989;;-84.153;-105.414;-93.917;168.859;9.054;225.503;-19.583;13.022;31.073
12360;-138.96;-32.469;-40.683;120.554;-26.67;;-85.086;-103.087;-92.963;166.908;6.171;218.595;-19.058;14.385;29.339
12370;-135.862;-31.359;-39.062;105.266;-33.632;;-85.103;-100.243;-92.47;163.764;3.727;210.687;-18.622;17.317;27.818
12380;-132.743;-30.359;-37.441;88.418;-40.694;;-85.321;-97.519;-92.59;157.897;1.182;202.892;-18.346;20.883;26.177
12390;-130.383;-29.359;-36.028;71.137;-47.516;;-85.153;-93.694;-92.821;152.069;-2.663;191.986;-18.16;25.967;24.541
12400;-128.106;-28.234;-34.614;53.015;-54.604;;-85.178;-90.309;-91.091;146.448;-6.719;181.326;-17.974;31.011;22.825
12410;-124.262;-27.014;-33.297;38.684;-61.372;;-85.203;-87.076;-89.01;141.548;-9.582;171.517;-16.836;34.349;20.578
12420;-120.528;-25.793;-31.931;24.353;-68.234;;-85.617;-85.094;-85.648;137.459;-13.153;162.605;-15.746;38.246;18.611
12430;-116.698;-24.676;-30.566;8.658;-73.177;;-86.03;-83.167;-82.881;133.481;-16.003;154.194;-13.817;40.652;15.702
12440;-112.108;-23.524;-29.262;-6.954;-78.16;;-85.815;-80.8;-80.114;131.495;-19.292;140.916;-11.866;42.861;13.513
12450;-107.555;-22.372;-28.062;-20.385;-79.663;;-86;-78.673;-78.317;130.327;-21.643;124.637;-9.916;46.728;10.32
12460;-101.411;-21.117;-26.862;-33.863;-81.194;;-85.505;-75.621;-76.906;128.906;-23.993;108.303;-8.145;50.303;5.967
12470;-94.974;-19.993;-25.766;-43.771;-83.646;;-84.897;-71.807;-73.543;128.641;-25.243;92.77;-6.305;55.102;0.85
12480;-87.299;-18.869;-24.669;-52.83;-86.131;;-84.288;-67.952;-69.452;127.443;-26.412;77.604;-5.265;58.607;-4.908
12490;-79.411;-17.855;-23.641;-62.48;-88.577;;-84.316;-62.422;-65.361;126.244;-27.194;61.839;-3.859;60.072;-10.814
12500;-73.092;-17.014;-22.614;-70.295;-90.884;;-84.303;-56.641;-59.79;120.801;-28.657;47.331;-2.454;62.388;-15.6
12510;-66.56;-16.172;-21.586;-77.876;-92.512;;-84.03;-49.974;-53.874;115.359;-30.422;32.623;-1.615;64.023;-20.418
12520;-60.759;-15.6;-20.531;-83.697;-94.16;;-83.757;-44.846;-47.039;110.45;-31.428;18.862;-0.763;65.604;-24.956
12530;-54.943;-15.028;-19.545;-89.586;-95.248;;-83.484;-39.717;-40.368;105.902;-32.193;9.501;0.457;67.185;-29.837
12540;-47.484;-14.497;-18.559;-93.636;-96.454;;-82.439;-33.629;-32.498;101.543;-32.999;0.739;1.172;65.553;-35.239
12550;-39.949;-14.069;-17.566;-97.927;-95.636;;-81.393;-27.821;-26.503;96.476;-33.637;-2.942;1.888;63.673;-39.919
12560;-31.143;-13.641;-16.572;-101.418;-94.618;;-79.782;-19.01;-20.93;89.841;-34.796;-5.394;3.152;60.625;-44.119
12570;-22.338;-13.117;-15.628;-103.916;-93.459;;-78.131;-10.759;-16.621;80.847;-36.339;-7.047;4.415;57.652;-46.19
12580;-13.291;-12.634;-14.759;-106.574;-92.025;;-75.586;-0.618;-11.788;70.164;-37.727;-7.588;5.886;55.08;-48.062
12590;-4.244;-12.152;-13.89;-109.083;-91.461;;-73.141;9.051;-5.581;60.201;-39.257;-8.025;8.316;49.87;-48.097
12600;4.738;-11.834;-13.179;-111.716;-90.731;;-70.695;18.796;2.066;52.134;-41.248;-6.004;10.588;45.621;-48.691
12610;17.04;-11.441;-12.469;-114.389;-90.254;;-66.989;27.236;9.603;46.48;-42.757;-4.066;12.412;43.277;-48.56
12620;28.343;-11.048;-12;-117.386;-89.714;;-64.163;35.752;17.459;40.826;-44.622;-2.488;14.341;40.774;-46.909
12630;40.906;-10.579;-11.462;-119.263;-89.175;;-60.694;43.103;25.206;38.585;-46.172;-1.735;15.274;37.699;-45.069
12640;52.509;-10.172;-10.924;-121.692;-88.643;;-57.425;49.527;31.814;35.863;-47.608;2.178;15.808;33.625;-42.337
12650;65.048;-9.766;-10.359;-123.041;-88.404;;-54.266;55.95;37.894;32.986;-48.834;5.114;16.466;29.666;-39.614
12660;77.632;-9.338;-9.959;-125.106;-88.062;;-49.149;62.93;44.029;28.899;-50.956;7.171;16.199;25.528;-37.393
12670;90.735;-8.986;-9.559;-127.251;-87.203;;-43.639;70.789;50.484;23.847;-52.494;7.909;15.752;20.63;-35.432
12680;103.942;-8.634;-9.193;-128.287;-86.143;;-35.697;79.963;56.774;18.25;-54.15;7.967;15.164;16.76;-33.348
12690;116.68;-8.345;-8.828;-129.426;-84.652;;-28.314;88.697;65.863;9.601;-55.422;5.832;14.697;13.45;-31.818
12700;129.363;-8.124;-8.31;-129.179;-84.11;;-21.906;97.211;74.259;1.113;-55.588;5.017;14.077;9.314;-29.779
12710;141.846;-7.903;-7.848;-129.298;-84.103;;-16.199;104.703;82.655;-9.981;-55.684;2.481;13.519;7.779;-26.553
12720;154.37;-7.586;-7.386;-130.892;-82.097;;-10.581;112.168;91.353;-22.834;-56.753;0.386;12.994;4.759;-24.258
12730;167.403;-7.269;-7.145;-132.356;-81.345;;-5.686;120.668;100.189;-34.01;-57.916;-1.476;12.56;3.938;-21.619
12740;180.436;-6.903;-6.772;-132.934;-80.618;;-0.182;127.582;111.796;-45.981;-59.905;-3.593;12.126;5.171;-19.172
12750;194.241;-6.669;-6.4;-133.636;-79.997;;6.646;136.379;122.898;-56.254;-61.159;-6.128;11.753;5.368;-17.763
12760;208.012;-6.434;-5.972;-134.039;-79.419;;13.233;144.379;133.789;-67.072;-62.132;-9.508;11.714;6.246;-16.713
12770;221.585;-6.124;-5.545;-134.72;-78.228;;19.786;152.379;143.48;-78.112;-63.763;-13.537;11.89;7.006;-16.019
12780;236.877;-5.586;-5.366;-135.47;-76.429;;25.978;162.964;152.93;-89.815;-65.353;-14.521;11.996;7.086;-16.052
12790;250.403;-5.048;-5.028;-136.221;-74.299;;32.108;172.589;164.939;-101.232;-66.91;-16.223;12.062;8.312;-15.676
12800;263.794;-4.593;-4.69;-136.619;-72.53;;40.658;181.626;176.866;-112.648;-68.468;-18.848;12.204;8.458;-15.341
12810;274.986;-4.186;-4.297;-137.098;-70.919;;49.091;187.743;188.793;-122.679;-69.135;-22.571;12.206;9.303;-14.556
12820;284.283;-3.779;-3.8;-137.204;-69.183;;60.244;195.015;201.571;-133.709;-69.803;-27.13;12.039;5.749;-13.702
12830;293.263;-3.269;-3.303;-136.35;-67.607;;70.531;200.404;214.377;-143.97;-70.644;-33.232;11.906;1.774;-12.012
12840;302.324;-2.779;-2.772;-135.167;-65.541;;80.763;205.814;225.658;-155.247;-71.486;-40.913;10.894;-1.288;-10.337
12850;311.316;-2.29;-2.241;-132.623;-63.268;;91.137;208.985;237.257;-166.259;-71.908;-48.794;9.785;-5.186;-8.188
12860;316.837;-1.89;-1.766;-130.412;-61.797;;100.394;213.371;247.542;-177.64;-72.33;-57.757;9.166;-7.697;-6.225
12870;321.89;-1.428;-1.338;-128.353;-60.506;;109.774;216.458;257.977;-188.632;-71.939;-65.203;8.741;-9.585;-5.644
12880;327.801;-0.966;-0.91;-126.543;-59.481;;118.662;220.578;268.404;-200.663;-71.549;-72.728;8.309;-11.881;-5.277
12890;333.741;-0.462;-0.483;-124.734;-58.457;;127.55;224.698;279.072;-212.004;-70.906;-80.371;8.117;-13.178;-6.91
12900;339.24;0;0;-123.472;-58.357;;138.23;226.967;289.76;-223.263;-70.422;-88.884;7.946;-14.495;-8.378
12910;344.739;0;0;-122.21;-58.258;;147.11;228.556;298.421;-234.123;-69.123;-98.339;7.935;-15.532;-8.726
12920;350.039;0;0;-120.81;-57.826;;158.412;228.785;305.481;-243.465;-68.003;-106.276;7.807;-15.658;-9.218
12930;355.428;0;0;-118.938;-57.415;;167.103;227.665;312.418;-252.807;-68.017;-115.04;7.554;-15.134;-8.87
12940;360.217;0;0;-115.807;-56.844;;176.385;225.105;311.315;-258.694;-68.03;-121.666;7.066;-15.383;-8.626
12950;365.24;0;0;-114.621;-56.825;;186.454;222.668;310.446;-263.869;-69.13;-129.835;6.578;-17.665;-9.261
12960;368.783;0;0;-113.517;-57.886;;196.523;220.196;304.097;-266.331;-70.229;-136.193;5.69;-22.808;-9.895
12970;370.327;0;0;-111.774;-59.174;;205.953;215.124;295.508;-267.099;-70.626;-142.84;5.321;-28.727;-11.177
12980;369.91;0;0;-109.817;-59.142;;216.258;209.073;284.618;-269.021;-71.023;-149.868;5.139;-37.018;-12.306
12990;368.157;0;0;-106.498;-59.152;;225.31;201.004;271.033;-270.229;-70.73;-157.154;5.357;-41.961;-14.328
13000;365.364;0;0;-102.862;-57.884;;233.232;191.211;257.262;-271.683;-70.436;-164.93;5.479;-46.145;-16.33
13010;361.15;0;0;-100.876;-56.672;;241.125;181.508;241.291;-272.737;-71.647;-171.859;5.651;-50.114;-17.308
13020;356.937;0;0;-99.45;-57.719;;247.349;171.48;225.113;-273.103;-72.858;-178.927;6.007;-57.324;-18.486
13030;349.763;0;0;-98.961;-59.097;;254.092;158.812;209.032;-272.95;-75.309;-187.923;6.239;-63.806;-17.512
13040;342.589;0;0;-98.953;-58.705;;259.502;146.069;189.19;-273.087;-77.76;-195.65;6.535;-69.36;-16.697
13050;333.47;0;0;-98.897;-59.052;;262.581;133.927;169.583;-273.043;-80.189;-202.426;6.832;-73.71;-14.61
13060;324.352;0;0;-98.24;-58.96;;265.618;121.785;152.251;-272.28;-82.898;-207.723;7.239;-77.04;-13.294
13070;313.568;0;0;-97.956;-59.335;;265.029;106.868;134.919;-270.018;-85.23;-212.983;7.366;-75.79;-12.673
13080;302.785;0;0;-97.44;-59.79;;264.302;91.95;117.189;-266.542;-87.483;-216.404;7.727;-74.24;-12.819
13090;290.601;0;0;-96.924;-60.557;;263.095;76.833;99.699;-262.866;-89.353;-218.128;8.288;-73.43;-12.997
13100;278.714;0;0;-98.313;-61.724;;261.739;64.01;82.189;-257.697;-91.463;-218.812;8.767;-74.07;-13.095
13110;265.828;0;0;-98.854;-62.386;;259.583;51.146;63.999;-252.527;-92.977;-218.057;9.266;-76.484;-12.819
13120;253.051;0;0;-99.65;-62.388;;257.348;39.982;45.857;-247.367;-94.85;-217.941;9.539;-79.8;-12.612
13130;241.115;0;0;-99.501;-62.863;;255.153;28.818;28.154;-241.301;-95.756;-217.823;9.75;-82.756;-12.284
