timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
4570;240.577;239.345;176.859;-117.659;-133.281;-65.27;186.593;167.157;185.491;-139.626;-53.85;-173.185;-257.716;-1.988;-151.663
4580;231.768;231.31;169.29;-114.022;-129.727;-67.194;183.378;164.87;183.963;-130.84;-48.185;-170.528;-256.303;0.514;-150.899
4590;220.677;223.29;162.086;-108.225;-126.361;-70.557;177.815;165.8;181.44;-122.288;-43.04;-167.011;-254.393;2.909;-150.895
4600;209.992;213.811;154.724;-101.924;-123.168;-73.527;172.149;162.977;175.803;-113.128;-38.026;-163.506;-251.583;5.27;-150.292
4610;198.688;203.374;147.378;-93.76;-119.954;-75.84;168.708;160.153;170.041;-104.328;-34.308;-157.167;-248.774;7.659;-150.439
4620;189.087;191.633;139.612;-85.548;-115.519;-77.792;165.059;156.585;165.062;-95.392;-30.966;-148.072;-245.465;9.701;-149.865
4630;179.926;179.428;131.964;-76.305;-112.33;-80.281;161.15;152.171;160.6;-86.255;-26.468;-138.531;-240.921;11.658;-147.935
4640;170.268;166.963;122.858;-66.986;-108.794;-83.974;157.241;146.219;158.098;-77.571;-23.691;-128.779;-236.698;14.451;-145.404
4650;159.93;154.63;114.137;-56.708;-105.092;-87.528;151.899;141.374;154.156;-67.986;-20.441;-120.175;-231.303;16.999;-143.486
4660;149.131;142.115;104.135;-46.346;-99.204;-89.157;143.942;134.248;148.523;-59.268;-17.312;-111.521;-225.21;18.961;-140.462
4670;139.108;129.357;93.934;-34.516;-93.672;-90.786;136.423;126.317;142.473;-49.807;-14.237;-103.228;-218.633;21.339;-137.457
4680;127.99;117.017;83.459;-22.844;-87.488;-89.128;127.593;117.834;135.041;-40.954;-10.128;-95.266;-212.566;23.437;-134.132
4690;116.513;104.659;73.345;-10.17;-80.672;-86.782;119.157;107.792;125.53;-32.588;-6.019;-87.865;-205.655;25.548;-130.521
4700;105.996;92.888;63.534;2.463;-74.167;-85.476;111.683;97.737;116.665;-23.295;-0.684;-79.197;-200.59;27.578;-126.95
4710;96.732;81.197;53.743;17.596;-67.019;-83.702;104.124;87.665;106.901;-14.033;5.251;-71.469;-193.77;30.541;-122.63
4720;88.095;69.262;45.055;32.701;-60.514;-81.77;97.585;76.892;97.869;-3.892;11.163;-63.101;-187.263;33.097;-117.015
4730;78.363;56.061;37.712;50.303;-51.739;-77.385;90.366;68.145;87.823;4.763;18.262;-54.644;-177.234;35.065;-112.894
4740;68.098;42.73;30.888;67.899;-43.33;-72.89;83.098;59.397;77.681;13.923;24.961;-46.35;-167.288;37.072;-108.717
4750;57.323;31.055;24.03;85.775;-34.724;-66.039;75.83;54.543;71.468;22.546;32.912;-37.179;-155.643;38.534;-104.731
4760;47.821;18.607;18.113;104.32;-23.801;-60.181;68.31;49.764;67.721;30.87;41.029;-28.662;-143.737;39.674;-100.265
4770;38.785;7.25;14.16;122.597;-12.919;-53.457;60.983;47.185;65.702;39.702;49.883;-18.549;-133.697;40.577;-95.83
4780;29.999;-5.292;11.527;141.394;-0.916;-46.484;53.91;45.679;63.226;46.491;59.026;-6.792;-123.705;41.804;-91.484
4790;20.768;-18.79;8.956;160.233;11.08;-39.574;46.679;44.172;60.73;54.375;66.273;4.956;-113.458;43.343;-86.412
4800;10.069;-32.254;5.79;178.119;23.439;-31.596;40.553;42.36;54.465;60.04;73.927;17.292;-100.785;45.123;-81.308
4810;-1.2;-44.527;1.422;196.101;37.542;-23.618;34.428;40.208;48.554;67.938;77.124;28.861;-87.126;46.292;-75.385
4820;-11.023;-55.415;-3.49;211.57;51.286;-15.152;27.353;38.137;41.724;74.276;77.53;40.197;-73.885;47.182;-69.069
4830;-20.636;-67.588;-8.394;226.949;68.955;-6.651;19.319;36.557;36.452;82.232;76.546;49.822;-58.564;47.353;-60.95
4840;-30.687;-80.559;-14.145;241.105;88.785;2.443;13.41;33.281;31.614;91.708;75.389;58.724;-44.674;47.844;-52.894
4850;-40.436;-91.244;-21.228;255.226;108.615;15.977;7.772;32.194;29.513;100.299;73.632;67.266;-31.388;48.499;-44.941
4860;-49.345;-100.841;-27.953;266.102;127.706;29.21;2.055;29.509;27.143;111.063;71.709;73.473;-18.48;49.21;-35.826
4870;-56.669;-109.563;-34.254;276.992;145.997;40.828;-3.668;25.383;25.134;121.788;69.786;77.083;-6.332;50.261;-27.11
4880;-63.942;-118.057;-39.937;285.721;166.196;52.508;-8.756;20.222;21.862;132.673;66.208;81.052;4.172;51.076;-20.474
4890;-71.441;-126.85;-45.143;294.534;186.102;63.145;-14.743;14.03;17.549;143.879;63.079;85.046;14.237;50.324;-14.593
4900;-78.452;-135.865;-51.454;301.27;205.928;73.782;-19.186;6.266;13.738;152.473;57.861;90.639;22.822;49.713;-8.633
4910;-84.982;-146.477;-57.457;307.931;221.698;84.577;-22.781;1.8;11.161;160.419;52.767;96.048;30.286;48.956;-3.233
4920;-91.76;-156.971;-63.726;312.523;237.468;97.423;-26.375;-2.666;8.578;167.886;48.472;101.577;37.749;47.839;2.098
4930;-98.134;-166.619;-70.434;317.259;252.937;110.058;-28.105;-7.497;7.422;175.501;43.888;107.046;46.604;46.759;5.898
4940;-104.517;-175.614;-77.8;320.196;270.274;124.303;-29.834;-11.705;5.828;183.857;40.978;112.283;57.112;45.639;9.778
4950;-111.574;-183.196;-83.876;322.967;287.812;138.549;-31.015;-17.113;3.273;191.637;37.385;116.206;69.259;45.389;15.321
4960;-118.521;-190.163;-90.068;321.011;304.555;151.96;-32.389;-21.385;0.988;200.156;33.288;120.219;79.735;45.019;23.121
4970;-126.19;-198.228;-94.957;318.335;321.097;165.302;-36.145;-25.097;-1.818;207.858;29.804;123.655;90.109;44.981;30.095
4980;-132.622;-205.72;-99.263;313.734;334.777;175.821;-41.634;-30.618;-3.114;216.323;26.32;129.098;98.658;44.964;38.265
4990;-138.728;-210.295;-102.789;308.848;348.549;186.27;-47.472;-34.966;-3.731;223.469;24.621;134.619;108.377;44.819;46.735
5000;-144.559;-211.714;-106.81;304.039;361.665;195.338;-53.509;-41.833;-5.468;230.563;23.225;138.753;117.855;44.646;54.93
5010;-150.841;-212.214;-110.663;298.389;372.108;204.444;-58.931;-47.286;-9.516;237.814;23.135;143.121;127.101;44.43;62.486
5020;-157.352;-213.436;-114.385;292.884;380.789;213.612;-62.309;-53.166;-14.834;245.677;22.714;145.36;136.029;44.201;70.632
5030;-163.051;-213.669;-118.021;287.063;387.614;221.599;-65.807;-59.138;-19.561;252.503;22.654;145.371;143.468;43.578;79.222
5040;-167.454;-211.981;-122.908;281.284;392.309;229.585;-69.348;-67.23;-25.829;258.255;22.917;144.509;149.917;42.56;88.244
5050;-168.79;-211.43;-126.157;275.337;395.458;236.196;-74.328;-75.603;-29.953;263.113;23.611;142.885;155.811;41.274;96.681
5060;-167.272;-209.068;-128.574;269.43;393.073;242.614;-79.079;-84.943;-35.737;266.469;27.414;140.982;160.079;40.509;104.815
5070;-165.488;-206.179;-130.923;264.084;387.601;248.806;-82.495;-94.727;-41.172;271.072;31.444;139.212;164.468;39.412;110.757
5080;-162.869;-201.727;-133.247;258.883;378.661;253.694;-83.921;-102.412;-47.472;274.03;38.483;138.982;165.759;38.636;115.674
5090;-160.719;-197.331;-135.555;248.681;365.269;257.502;-85.361;-107.241;-53.695;276.505;45.521;138.552;168.912;37.246;121.879
5100;-158.528;-193.468;-137.166;238.556;351.836;255.748;-87.655;-112.07;-59.815;278.099;55.363;138.812;172.127;35.855;127.16
5110;-156.417;-189.691;-139.454;230.434;337.67;254.159;-89.949;-113.684;-66.488;277.473;65.164;138.593;175.24;34.196;132.458
5120;-154.956;-186.342;-141.694;222.348;321.039;252.592;-92.761;-116.183;-72.619;276.283;73.972;138.703;177.516;32.337;136.596
5130;-155.068;-183.512;-144.815;214.941;303.967;251.046;-94.76;-116.843;-78.15;275.172;83.735;138.509;179.71;30.706;141.555
5140;-154.899;-180.434;-148.455;207.596;285.91;247.997;-95.564;-116.03;-82.243;273.048;92.898;137.052;182.217;28.749;146.64
5150;-153.657;-175.931;-150.946;200.244;266.934;243.524;-97.538;-115.498;-86.415;270.124;103.938;135.919;188.363;26.148;151.565
5160;-152.214;-170.19;-153.134;192.865;249.731;237.949;-98.179;-116.059;-90.248;267.621;114.95;135.03;195.428;23.686;155.884
5170;-150.399;-163.094;-154.099;185.885;231.156;231.817;-97.861;-118.772;-94.977;264.53;123.468;135.371;201.204;20.263;160.037
5180;-149.458;-155.433;-154.91;178.701;211.685;225.684;-97.557;-120.445;-99.785;261.359;131.709;135.923;206.381;16.921;166.11
5190;-147.423;-146.87;-154.801;172.451;189.71;218.017;-97.483;-123.239;-103.727;256.965;137.342;136.56;209.388;13.305;172.39
5200;-145.074;-139.223;-154.472;163.601;167.708;208.207;-98.277;-123.863;-107.552;251.532;144.034;137.17;212.407;9.528;177.861
5210;-143.259;-131.927;-152.935;153.04;145.945;197.834;-98.948;-124.794;-109.881;245.285;151.265;137.323;215.666;5.684;180.53
5220;-142.397;-122.967;-150.433;143.157;123.223;185.204;-97.338;-126.262;-111.877;238.501;158.983;137.476;218.691;1.84;183.04
5230;-142.005;-113.178;-147.651;132.717;100.537;171.669;-94.017;-127.73;-114.559;230.401;166.36;135.841;221.246;-2.59;184.039
5240;-141.034;-105.408;-144.781;122.036;76.622;158.375;-90.53;-129.012;-118.258;221.764;172.572;134.639;222.175;-6.917;185.47
5250;-139.422;-98.848;-141.491;111.348;52.494;144.414;-87.67;-129.001;-121.728;211.775;179.985;133.415;223.983;-11.463;187.061
5260;-136.59;-92.338;-137.895;99.299;28.726;130.454;-83.159;-129.59;-124.374;201.903;186.131;131.612;224.739;-15.899;188.97
5270;-132.396;-83.588;-134.44;85.622;7.222;116.494;-80.643;-128.851;-125.735;189.179;192.597;129.81;225.426;-19.673;190.532
5280;-127.738;-73.746;-130.808;71.796;-14.357;102.73;-78.407;-128.032;-126.777;177.952;197.628;127.343;224.128;-23.039;191.368
5290;-123.225;-63.807;-125.932;57.49;-33.767;88.445;-76.742;-124.748;-125.739;166.483;202.417;125.626;220.688;-26.364;189.875
5300;-118.971;-51.699;-122.777;42.887;-53.335;74.752;-75.677;-120.792;-125.181;156.702;207.309;122.11;217.179;-29.539;188.388
5310;-115.741;-41.445;-119.026;27.555;-69.543;60.321;-75.379;-115.356;-123.662;146.908;210.4;120.285;213.684;-32.641;185.423
5320;-112.343;-29.68;-114.662;12.255;-82.281;44.451;-74.668;-108.494;-122.807;135.149;212.891;118.421;210.157;-35.343;182.433
5330;-108.033;-17.199;-110.629;-3.913;-95.047;29.891;-74.884;-99.248;-122.028;123.452;213.106;115.317;206.258;-37.775;179.698
5340;-102.836;-4.077;-106.443;-15.942;-103.692;14.65;-74.634;-91.301;-120.473;110.485;213.17;112.497;201.905;-39.927;175.411
5350;-97.56;8.237;-102.106;-28.116;-112.159;0.421;-73.899;-81.528;-119.234;99.103;210.16;111.171;197.297;-42.219;171.902
5360;-93.223;20.372;-97.419;-40.29;-120.385;-13.401;-73.898;-73.076;-116.119;87.839;205.605;110.201;192.244;-44.463;168.473
5370;-90.527;31.422;-93.007;-53.087;-126.069;-25.801;-74.775;-62.392;-113.571;77.206;201.375;108.531;186.948;-46.844;165.266
5380;-86.385;41.599;-88.448;-65.956;-131.739;-38.229;-75.652;-50.524;-111.003;64.952;195.465;105.941;181.892;-49.287;161.014
5390;-82.132;51.018;-84.513;-78.425;-136.01;-48.121;-76.05;-38.657;-108.643;53.698;190.617;104.619;175.444;-51.168;156.641
5400;-78.239;58.839;-80.764;-90.2;-139.332;-55.961;-71.694;-25.113;-106.017;42.182;182.808;102.636;164.248;-52.211;152.108
5410;-74.211;66.418;-76.868;-102.879;-143.375;-63.801;-67.448;-11.69;-102.261;28.226;175.65;100.777;153.052;-52.495;145.766
5420;-69.399;71.79;-72.617;-114.546;-146.294;-73.07;-62.348;3.375;-97.706;15.354;170.712;97.588;143.011;-51.771;139.623
5430;-63.636;77.763;-67.801;-126.277;-149.594;-82.698;-57.212;15.516;-92.728;1.988;165.014;94.399;131.429;-50.761;130.748
5440;-57.346;84.043;-61.807;-137.043;-151.632;-92.483;-53.181;28.217;-87.95;-10.019;156.581;90.472;120.647;-49.512;121.157
5450;-50.491;89.716;-54.823;-144.912;-153.379;-100.404;-48.794;36.817;-84.352;-20.11;147.07;86.545;110.553;-48.588;110.837
5460;-42.553;95.403;-48.141;-149.757;-155.367;-108.157;-44.339;45.017;-81.465;-29.921;136.807;81.223;101.299;-47.503;100.432
5470;-34.069;100.306;-42.56;-154.759;-156.348;-113.501;-40.804;53.745;-78.64;-39.284;125.839;75.266;92.83;-46.691;89.848
5480;-24.021;105.794;-37.037;-159.279;-158.417;-117.746;-36.101;62.363;-74.859;-50.234;114.377;68.829;84.571;-45.439;80.126
5490;-13.742;113.248;-30.901;-163.399;-159.517;-121.578;-31.011;70.181;-71.079;-60.84;99.983;61.506;74.472;-43.926;69.236
5500;-3.592;120.029;-24.123;-168.115;-160.528;-124.913;-23.952;77.31;-67.956;-71.458;84.177;53.935;63.935;-42.261;57.817
5510;5.203;126.906;-16.313;-171.63;-160.48;-126.603;-17.764;84.088;-65.862;-82.725;66.524;45.365;51.709;-40.349;45.837
5520;12.72;131.663;-8.892;-174.16;-161.101;-128.292;-11.77;90.386;-63.618;-92.35;48.374;36.734;39.483;-38.695;33.952
5530;19.055;135.523;-0.594;-177.047;-160.963;-129.789;-6.65;97.331;-61.921;-103.222;31.175;28.186;28.194;-37.364;21.59
5540;26.13;138.222;8.326;-179.206;-162.328;-132.159;-1.737;103.636;-58.314;-115.463;15.177;18.975;18.764;-36.066;10.215
5550;33.124;139.294;17.913;-181.124;-164.197;-134.528;3.65;109.8;-54.422;-128.968;-1.37;11.625;9.051;-35.364;-2.291
5560;40.175;140.379;26.829;-181.032;-166.57;-136.752;10.486;114.752;-49.673;-141.996;-14.996;1.848;-1.287;-34.942;-13.777
5570;48.596;140.705;35.044;-181.36;-170.153;-137.69;17.597;118.423;-45.126;-154.265;-29.786;-7.818;-12.701;-34.567;-23.637
5580;58.257;140.178;44.077;-181.27;-172.819;-138.221;27.109;118.316;-40.792;-162.663;-44.037;-16.189;-23.756;-34.352;-34.2
5590;68.138;138.324;52.949;-181.535;-177.709;-137.607;37.49;116.568;-35.617;-166.566;-58.797;-24.56;-33.443;-33.829;-44.632
5600;77.596;137.181;61.381;-182.076;-181.942;-136.447;47.891;112.92;-30.408;-171.028;-74.826;-34.51;-43.095;-32.986;-55.703
5610;88.201;135.892;69.64;-182.935;-184.356;-136.059;59.31;108.828;-23.284;-178.421;-89.414;-44.661;-52.277;-32;-65.796
5620;100.734;135.044;77.76;-183.354;-186.425;-136.236;71.79;103.575;-16.12;-185.571;-104.007;-53.854;-62.103;-30.822;-74.625
5630;113.708;134.619;86.149;-183.818;-188.756;-137.406;84.45;99.203;-11.299;-190.801;-117.334;-60.428;-72.294;-29.548;-82.574
5640;125.789;134.528;95.658;-184.261;-190.879;-139.032;97.229;96.43;-6.599;-195.633;-128.559;-67.001;-81.294;-28.611;-91.23
5650;137.367;135.159;104.146;-183.168;-192.812;-140.568;107.583;92.386;0.472;-196.865;-137.103;-72.497;-89.126;-27.721;-99.698
5660;148.063;136.025;112.812;-182.018;-192.85;-140.985;117.858;88.206;6.912;-196.167;-145.801;-77.992;-96.585;-27.721;-106.606
5670;158.327;137.886;121.754;-180.545;-192.811;-141.378;127.011;84.025;13.552;-195.469;-155.819;-82.617;-103.876;-27.957;-112.599
5680;168.13;138.794;129.804;-179.672;-191.466;-140.996;135.799;82.218;19.601;-195.772;-167.261;-86.99;-109.379;-28.368;-117.126
5690;175.724;139.081;136.485;-179.088;-190.646;-140.428;145.826;81.389;25.692;-197.691;-174.963;-90.292;-115.103;-28.491;-120.772
5700;182.705;138.966;142.261;-178.388;-189.585;-139.41;152.713;82.12;32.039;-200.73;-184.768;-95.501;-121.73;-28.254;-123.794
5710;187.563;138.832;148.422;-178.434;-187.672;-139.258;159.6;81.099;38.356;-204.45;-193.745;-99.115;-128.979;-27.446;-126.906
5720;192.044;138.819;155.498;-178.247;-185.497;-139.389;168.56;79.119;44.539;-207.57;-201.961;-104.069;-136.229;-26.517;-130.019
5730;195.101;138.541;163.251;-177.797;-182.406;-138.908;171.702;76.993;50.459;-209.73;-210.785;-108.961;-143.185;-25.975;-133.201
5740;197.332;138.131;170.619;-177.308;-178.982;-137.843;174.52;75.262;58.29;-211.279;-216.932;-114.665;-147.068;-25.473;-136.131
5750;199.232;138.483;178.134;-176.382;-175.559;-136.778;174.058;73.691;66.48;-212.052;-221.434;-120.341;-150.95;-25.425;-138.4
5760;199.89;137.16;184.21;-175.119;-172.272;-135.487;171.571;73.457;74.927;-211.259;-223.683;-125.477;-154.636;-25.644;-140.339
5770;200.534;136.481;188.368;-173.068;-168.757;-133.036;169.222;73.188;82.83;-211.218;-225.539;-131.117;-159.135;-25.394;-141.571
5780;200.098;133.074;190.945;-170.977;-165.378;-130.425;167.461;72.219;90.748;-210.203;-225.796;-135.526;-162.491;-24.919;-142.348
5790;198.709;128.466;192.72;-169.463;-160.204;-126.93;166.079;71.27;94.28;-207.873;-226.28;-138.11;-164.91;-24.052;-143.378
5800;196.521;123.321;193.612;-168.39;-154.87;-124.234;165.658;70.363;97.812;-205.557;-227.825;-140.695;-168.33;-22.639;-143.745
5810;195.567;116.647;193.183;-167.251;-148.232;-120.563;161.494;69.345;98.739;-202.444;-234.081;-140.844;-170.47;-21.037;-143.172
5820;193.193;109.124;191.276;-165.754;-141.828;-117.368;156.847;67.688;99.577;-198.531;-238.677;-140.993;-172.262;-19.396;-142.338
5830;188.88;99.556;188.567;-163.538;-135.823;-113.79;148.298;67.552;101.588;-198.192;-242.761;-140.884;-173.414;-17.661;-140.785
5840;183.76;89.812;185.935;-160.545;-129.757;-110.579;137.599;70.892;102.611;-201.879;-244.717;-141.634;-176.221;-16.206;-138.932
5850;178.657;77.572;184.011;-156.992;-123.091;-107.596;126.865;73.301;105.194;-204.699;-244.913;-142.156;-179.708;-14.884;-137.319
5860;172.375;65.808;180.771;-153.446;-116.702;-104.928;114.661;76.332;104.193;-204.354;-244.345;-142.523;-183.113;-13.803;-136.396
5870;166.582;54.724;176.801;-149.636;-110.21;-101.811;102.807;77.308;102.992;-202.817;-243.737;-142.662;-184.669;-13.143;-136.007
5880;160.113;44.36;172.542;-144.692;-102.47;-97.915;90.953;76.102;103.81;-200.992;-241.412;-144.37;-184.745;-12.746;-134.328
5890;154.924;34.388;167.699;-139.894;-95.021;-93.97;80.262;71.366;104.186;-197.607;-239.928;-146.091;-185.007;-12.432;-130.27
5900;149.657;24.044;162.975;-135.906;-86.611;-90.48;69.571;65.705;104.283;-192.004;-238.847;-147.323;-185.248;-12.119;-126.379
5910;144.106;14.007;157.463;-131.121;-79.612;-87.67;62.599;60.018;103.908;-185.332;-235.24;-147.843;-185.846;-11.469;-121.843
5920;138.218;3.97;150.952;-126.207;-72.065;-84.626;52.36;53.738;105.748;-177.727;-230.313;-148.739;-186.491;-10.528;-117.651
5930;131.65;-6.479;145.023;-120.892;-64.034;-83.069;42.108;47.022;108.044;-168.804;-222.003;-149.996;-185.977;-9.743;-112.899
5940;126.766;-16.622;139.211;-116.223;-56.349;-81.148;30.152;39.908;109.972;-155.03;-212.812;-151.17;-184.401;-9.24;-107.192
5950;120.941;-25.102;132.662;-110.994;-49.731;-78.604;21.632;33.673;112.501;-142.188;-201.084;-149.583;-182.328;-9.177;-102.429
5960;115.768;-32.869;124.56;-106.254;-43.778;-73.981;13.27;29.246;112.954;-128.985;-187.356;-148.032;-180.062;-9.691;-97.24
5970;111.138;-40.767;115.578;-100.69;-38.572;-68.422;4.305;25.537;114.422;-117.421;-173.276;-142.993;-177.109;-9.68;-91.892
5980;105.204;-48.788;105.577;-94.259;-32.517;-62.716;-0.061;21.228;115.945;-105.476;-157.732;-137.782;-174.396;-9.297;-85.228
5990;98.15;-57.208;94.829;-87.619;-26.697;-57.45;-4.668;16.214;114.691;-94.183;-143.972;-131.132;-171.851;-8.048;-78.582
6000;91.435;-64.872;82.843;-78.818;-20.101;-51.67;-10.09;10.726;113.423;-83.226;-131.803;-125.152;-167.931;-6.601;-70.074
6010;86.21;-71.079;71.412;-64.783;-13.832;-46.251;-13.931;4.397;110.302;-72.869;-122.473;-118.339;-162.611;-4.914;-60.647
6020;80.771;-77.106;61.83;-50.749;-5.844;-39.436;-17.552;-2.582;107.67;-61.749;-114.303;-111.567;-156.796;-3.766;-51.488
6030;75.766;-82.445;51.843;-33.636;1.823;-31.639;-21.012;-8.629;103.633;-48.909;-107.734;-104.725;-150.77;-3.137;-42.593
6040;70.789;-86.549;41.195;-16.135;13.4;-23.56;-24.646;-13.972;102.07;-35.655;-102.659;-98.785;-145.041;-2.691;-34.218
6050;65.292;-89.23;31.207;-0.803;23.212;-15.619;-28.775;-17.291;100.073;-19.872;-94.484;-92.63;-138.101;-2.486;-25.099
6060;58.418;-91.87;22.63;14.354;33.004;-7.741;-30.657;-19.48;99.338;-4.528;-84.469;-85.23;-131.16;-2.419;-16.182
6070;50.887;-94.772;15.265;30.837;44.819;-0.502;-32.138;-19.912;98.603;9.83;-73.345;-75.553;-124.014;-1.793;-6.665
6080;42.546;-97.15;7.45;49.53;56.848;6.237;-32.327;-20.77;95.708;25.509;-62.629;-65.473;-117.291;-1.412;3.022
6090;34.302;-98.68;-0.657;67.858;68.411;12.977;-34.41;-23.182;92.812;40.269;-51.116;-53.121;-110.568;-0.752;13.628
6100;25.801;-97.123;-8.676;86.386;78.394;21.233;-36.63;-26.048;87.537;55.608;-37.29;-40.77;-103.194;-0.006;23.749
6110;18.52;-95.807;-15.455;105.868;88.392;28.41;-39.014;-31.502;84.399;71.412;-23.703;-28.668;-96.72;0.639;33.706
6120;9.928;-94.25;-20.622;124.8;98.52;35.586;-40.361;-35.148;80.621;86.01;-9.531;-16.469;-90.204;1.698;42.361
6130;1.548;-92.891;-24.884;144.095;108.243;44.148;-41.757;-40.579;76.815;100.695;2.823;-6.13;-86.23;3.244;49.677
6140;-8.072;-90.742;-29.883;162.891;118.572;55.539;-44.825;-44.646;72.37;113.725;13.73;3.759;-83.539;4.797;55.446
6150;-17.364;-88.134;-35.124;181.161;130.797;66.524;-47.996;-47.345;65.152;124.39;24.44;12.444;-81.426;6.301;61.974
6160;-27.011;-85.605;-41.447;198.014;142.925;78.45;-54.545;-49.164;57.497;134.203;33.639;21.919;-79.793;7.612;67.589
6170;-37.782;-82.815;-48.505;217.266;158.338;90.417;-59.04;-50.246;47.949;143.192;43.582;31.393;-77.686;8.633;72.069
6180;-48.301;-79.279;-55.874;236.291;173.005;103.405;-63.735;-50.439;38.346;151.699;53.074;40.517;-76.13;9.761;75.694
6190;-59.459;-75.666;-63.891;255.244;188.639;116.392;-66.839;-51.432;27.76;157.488;61.549;49.641;-74.851;10.789;77.934
6200;-69.67;-74.661;-71.406;274.077;205.099;129.458;-71.422;-52.481;17.215;163.774;72.578;59.345;-73.525;12.201;81.004
6210;-78.972;-74.615;-78.646;291.24;220.214;141.363;-76.247;-53.752;9.15;170.371;79.726;69.048;-72.651;14.194;84.957
6220;-88.517;-74.708;-85.615;307.273;233.724;152.921;-83.423;-55.022;0.095;177.821;85.713;76.026;-71.75;15.586;89.578
6230;-97.21;-75.875;-93.105;319.081;246.475;164.411;-91.4;-55.448;-7.433;182.756;93.777;82.365;-70.436;17.73;92.847
6240;-104.803;-77.977;-100.076;328.47;257.874;175.738;-99.211;-55.902;-14.061;185.491;103.541;87.846;-68.817;19.022;95.869
6250;-112.928;-81.321;-105.909;335.492;268.41;185.443;-105.366;-55.488;-20.534;187.913;114.058;93.588;-67.669;20.486;97.138
6260;-121.359;-85.226;-111.113;335.356;278.701;195.292;-112.257;-55.24;-25.182;189.875;127.559;99.33;-66.397;21.785;97.185
6270;-129.898;-89.843;-115.796;332.972;286.668;201.426;-118.95;-54.692;-31.19;192.163;142.219;104.93;-65.666;22.364;97.563
6280;-138.654;-92.116;-120.001;327.807;294.579;205.126;-124.284;-55.439;-36.699;192.757;158.204;110.53;-64.411;23.401;96.858
6290;-147.121;-94.309;-123.422;322.076;297.092;208.756;-129.535;-56.727;-42.208;194.032;176.226;114.225;-62.921;24.479;97.154
6300;-155.166;-96.034;-127.524;317.385;301.272;213.337;-134.188;-60.626;-47.761;193.19;192.477;117.48;-61.229;25.665;97.603
6310;-162.418;-95.943;-132.276;312.914;303.629;216.732;-138.417;-64.194;-53.041;194.837;208.072;117.352;-57.832;27.451;97.53
6320;-169.048;-96.106;-137.121;305.505;302.532;220.79;-142.563;-69.543;-58.386;196.51;222.826;116.212;-54.354;28.65;96.698
6330;-174.69;-94.937;-141.697;293.371;301.291;222.266;-144.663;-75.846;-62.841;198.869;236.997;115.156;-48.634;29.608;95.466
6340;-180.086;-93.713;-145.988;280.913;298.982;222.386;-143.247;-82.308;-67.777;200.268;248.36;114.724;-43.437;30.308;93.538
6350;-185.619;-92.076;-150.855;268.731;297.113;220.725;-141.575;-86.852;-71.905;199.703;257.83;114.182;-38.08;30.927;92.153
6360;-191.051;-90.385;-155.866;254.341;291.876;219.274;-137.514;-88.586;-76.953;195.563;265.737;113.458;-31.349;31.662;89.688
6370;-195.163;-88.618;-161.167;238.539;284.919;216.348;-135.353;-90.12;-82.032;189.844;272.091;113.334;-22.218;31.997;88.331
6380;-199.554;-86.429;-167.048;221.961;278.065;211.953;-133.35;-89.978;-87.11;183.92;279.527;114.662;-11.088;31.804;87.03
6390;-202.942;-84.975;-171.585;204.601;269.767;205.763;-134.582;-90.826;-90.706;175.179;283.41;117.859;4.109;30.971;84.65
6400;-206.822;-84.284;-175.6;187.317;258.749;199.793;-135.869;-92.116;-94.392;166.559;287.861;120.836;19.306;30.174;81.371
6410;-210.062;-83.786;-178.134;169.537;246.352;190.906;-137.783;-94.32;-97.152;155.506;292.535;123.281;35.817;29.097;78.076
6420;-211.035;-83.968;-179.739;147.916;229.708;180.366;-137.949;-96.204;-99.821;144.723;296.086;125.499;51.047;28.241;74.483
6430;-210.476;-84.619;-180.626;125.999;211.972;169.825;-137.901;-98.852;-103.73;136.553;297.752;126.91;66.277;27.452;71.607
6440;-209.211;-85.753;-180.534;102.872;193.39;157.885;-136.062;-102.214;-105.966;131.423;297.982;128.239;80.735;26.792;68.71
6450;-208.008;-85.535;-179.902;79.27;174.905;145.852;-134.103;-106.055;-108.091;126.294;295.244;126.974;95.153;26.272;65.594
6460;-206.457;-84.345;-178.303;57.532;157.993;133.339;-131.201;-109.11;-110.614;119.52;292.186;125.985;109.357;25.233;61.851
6470;-204.412;-84.112;-176.982;36.341;143.081;119.524;-127.321;-111.957;-113.192;112.746;288.659;124.836;122.011;24.302;57.23
6480;-199.579;-84.07;-174.366;18.259;126.908;105.495;-122.521;-114.032;-117.521;108.182;280.332;124.319;134.555;22.806;52.596
6490;-194.87;-84.192;-172.4;3.203;111.669;90.626;-115.428;-115.72;-121.073;106.039;272.399;123.132;145.964;21.823;48.05
6500;-188.349;-84.375;-170.804;-11.606;96.417;77.639;-107.134;-117.676;-124.372;104.535;263.6;121.916;158.29;20.794;43.455
6510;-181.052;-84.491;-169.39;-24.174;80.568;64.844;-98.721;-120.259;-126.571;101.422;252.281;120.61;170.457;19.206;38.888
6520;-174.087;-84.006;-168.098;-35.062;65.16;53.356;-91.063;-122.705;-127.396;98.309;240.935;119.746;183.346;18.274;34.633
