timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
4570;-74.001;124.51;284.517;-99.441;-154.345;-84.903;223.31;124.982;207.883;-157.476;-65.385;-82.302;-193.561;-93.181;3.548
4580;-63.679;110.637;276.081;-94.847;-156.223;-82.651;208.37;113.473;207.477;-155.04;-64.265;-84.168;-198.011;-81.579;-2.521
4590;-54.302;95.574;266.619;-89.993;-156.928;-80.404;193.091;104.554;204.113;-151.295;-64.199;-87.634;-201.571;-70.124;-8.59
4600;-45.737;79.178;255.404;-85.139;-157.098;-77.27;180.092;93.468;200.721;-147.55;-63.604;-91.938;-202.366;-58.862;-14.508
4610;-37.239;61.801;244.243;-78.679;-156.481;-74.137;169.269;79.419;197.338;-142.273;-63.175;-96.366;-203.381;-48.938;-20.273
4620;-28.621;43.389;232.437;-72.087;-154.888;-67.817;157.166;67.524;192.921;-137.305;-63.935;-99.423;-203.244;-38.048;-26.039
4630;-20.817;25.338;218.36;-64.287;-153.406;-61.248;146.146;54.502;188.888;-131.337;-63.375;-102.254;-203.846;-26.986;-31.804
4640;-12.72;8.183;203.057;-56.466;-151.252;-53.197;133.694;47.703;187.021;-126.364;-60.866;-103.219;-203.923;-14.934;-36.09
4650;-4.705;-7.73;188.793;-47.75;-149.366;-45.112;124.001;44.65;185.194;-121.392;-54.672;-103.495;-203.566;-3.881;-40.375
4660;3.731;-22.11;176.262;-37.905;-145.559;-36.754;114.454;43.284;179.074;-117.13;-48.05;-103.916;-201.368;7.081;-44.64
4670;13.859;-36.927;164.117;-28.774;-142.105;-28.459;108.386;45.359;173.03;-112.881;-40.938;-104.39;-199.364;18.257;-48.953
4680;25.898;-48.785;151.206;-18.363;-136.567;-20.897;102.303;49.208;167.446;-107.069;-32.301;-104.679;-196.343;29.149;-53.266
4690;37.521;-58.643;137.234;-8.381;-130.272;-12.934;97.181;51.058;162.919;-101.422;-23.073;-104.908;-193.988;40.861;-57.579
4700;49.366;-66.68;123.673;2.779;-122.859;-5.251;90.286;54.632;155.905;-95.055;-13.385;-104.879;-191.887;53.572;-60.492
4710;59.865;-72.654;111.619;13.774;-115.636;2.832;81.04;54.966;146.403;-88.908;-4.654;-104.905;-190.181;66.305;-62.566
4720;71.614;-76.73;101.717;26.854;-107.887;11.581;73.321;54.979;137.287;-82.801;3.921;-104.19;-189.95;78.263;-64.639
4730;82.67;-81.459;91.945;39.654;-100.335;22.091;64.794;54.233;131.248;-77.381;11.679;-103.324;-189.712;89.115;-66.746
4740;93.175;-84.799;80.679;56.421;-91.383;32.721;57.895;53.48;125.644;-72.029;19.532;-102.759;-191.491;99.966;-68.854
4750;103.037;-88.964;70.848;73.188;-82.417;45.454;50.621;52.287;119.165;-67.037;25.079;-102.15;-192.606;109.723;-70.961
4760;112.935;-93.69;60.905;95.324;-71.25;58.317;43.425;50.145;111.086;-60.687;29.828;-101.542;-190.219;117.6;-73.069
4770;122.468;-98.301;50.43;117.474;-60.077;71.608;34.796;48.043;103.397;-54.143;35.419;-99.899;-187.881;125.484;-72.577
4780;130.04;-102.553;40.957;139.742;-47.088;84.948;26.513;48.273;95.061;-47.25;39.674;-97.67;-184.983;133.225;-72.084
4790;135.92;-106.844;29.079;162.12;-33.854;98.586;17.618;46.263;86.469;-40.232;44.074;-93.201;-180.727;138.885;-71.516
4800;139.81;-112.123;16.985;181.917;-19.505;112.294;7.201;41.559;77.392;-33.557;48.207;-87.644;-176.698;144.188;-70.948
4810;142.091;-119.332;4.939;201.804;-5.328;127.679;-2.186;34.177;68.149;-26.959;51.604;-82.142;-167.89;146.76;-70.379
4820;144.09;-126.723;-8.076;219.676;11.928;143.063;-12.845;25.481;61.353;-21.015;56.201;-75.766;-157.321;149.25;-69.811
4830;142.066;-134.153;-22.73;236.51;28.686;160.748;-22.873;17.512;54.488;-15.292;61.171;-68.982;-146.139;148.317;-67.123
4840;140.346;-141.51;-38.57;252.183;47.963;178.418;-34.337;8.188;50.966;-10.978;66.512;-60.822;-135.858;146.785;-64.648
4850;137.121;-148.15;-53.866;267.432;66.843;195.388;-45.954;2.356;46.092;-7.772;71.132;-51.847;-125.127;144.846;-62.008
4860;132.855;-153.716;-69.257;281.222;87.001;214.197;-57.69;-2.686;40.782;-4.658;75.968;-42.83;-113.323;142.727;-59.368
4870;128.273;-158.277;-85.206;293.953;106.094;231.487;-67.897;-7.237;34.877;-1.281;79.804;-34.401;-102.252;139.128;-56.728
4880;124.197;-163.108;-100.404;305.972;125.818;247.415;-77.55;-11.177;29.083;2.095;82.844;-25.972;-90.527;135.419;-54.088
4890;120.383;-167.479;-114.979;315.662;145.079;262.063;-86.309;-15.259;19.709;5.611;86.861;-18.812;-77.222;131.368;-51.048
4900;115.461;-171.265;-129.114;324.512;164.617;274.913;-95.931;-22.852;10.28;9.127;89.517;-10.861;-63.97;129.15;-47.356
4910;109.004;-175.306;-142.808;329.985;182.29;286.523;-106.07;-30.862;3.354;12.004;90.639;-2.909;-51.095;127.119;-43.663
4920;101.554;-178.934;-155.378;335.458;200.523;299.313;-117.066;-42.746;-3.13;14.695;91.76;5.381;-37.059;126.64;-39.819
4930;92.072;-181.073;-167.003;338.406;216.679;312.103;-128.128;-53.674;-11.128;17.157;89.666;13.657;-23.244;126.113;-35.975
4940;81.614;-183.472;-176.597;341.415;233.952;324.228;-138.128;-62.568;-19.706;19.007;87.268;21.91;-6.288;125.811;-32.131
4950;69.657;-186.753;-185.702;340.297;250.328;336.352;-146.928;-71.102;-28.243;20.857;85.269;31.065;13.266;125.703;-28.287
4960;56.826;-189.477;-195.254;339.233;267.815;344.185;-152.739;-77.079;-35.632;22.542;84.163;40.668;32.641;125.734;-25.258
4970;42.457;-192.141;-205.966;332.171;284.866;351.942;-158.15;-81.455;-43;24.228;83.457;52.099;53.421;128.777;-22.229
4980;28.234;-195.628;-217.233;324.062;302.349;354.844;-163.319;-86.349;-49.294;25.306;82.803;63.621;75.07;133.657;-19.11
4990;13.501;-200.05;-228.15;311.577;318.57;357.67;-169.411;-90.283;-55.622;26.206;82.157;76.128;95.571;138.73;-15.992
5000;-1.451;-203.233;-239.501;298.708;334.47;358.477;-174.459;-95.314;-58.903;26.828;82.175;87.632;115.49;145.466;-12.873
5010;-16.295;-205.561;-250.832;280.469;348.088;357.604;-180.167;-100.346;-60.654;26.201;82.389;99.218;133.059;151.403;-9.754
5020;-30.161;-208.343;-261.734;261.781;361.186;355.394;-184.634;-103.957;-62.163;25.575;82.319;109.148;150.989;157.16;-7.897
5030;-43.721;-211.841;-271.534;242.081;372.288;350.545;-188.098;-110.128;-63.855;24.688;81.708;119.077;167.81;159.112;-6.199
5040;-55.666;-215.05;-278.109;221.847;382.483;344.146;-190.881;-113.706;-65.548;23.801;80.641;126.472;183.086;161.435;-4.501
5050;-67.222;-217.446;-284.157;203.088;391.694;333.654;-193.168;-114.644;-68.367;21.499;79.23;132.403;200.143;163.666;-2.782
5060;-76.779;-218.945;-289.338;184.465;398.746;320.801;-196.815;-112.799;-71.269;19.121;77.752;138.334;215.43;167.258;-1.063
5070;-85.599;-218.8;-294.276;167.281;402.843;305.203;-199.204;-109.295;-74.313;14.716;78.032;145.411;234.463;170.974;0.655
5080;-92.96;-218.952;-298.327;151.564;403.934;287.39;-201.419;-106.621;-77.67;10.03;77.796;152.454;253.47;175.377;1.662
5090;-100.759;-218.106;-301.05;135.847;399.869;269.338;-202.357;-102.564;-82.041;5.585;76.858;159.51;272.422;179.378;1.669
5100;-107.981;-216.383;-304.07;120.167;395.804;251.299;-204.117;-99.028;-83.872;2.606;75.954;165.171;287.223;183.49;1.676
5110;-114.542;-213.99;-306.481;104.521;387.026;231.726;-206.077;-92.927;-85.943;-0.408;74.508;170.818;299.076;187.123;1.648
5120;-120.452;-211.112;-306.637;88.626;378.283;212.124;-209.868;-85.47;-87.789;-3.407;72.073;174.33;311.135;190.477;1.621
5130;-126.054;-207.974;-304.451;72.621;366.637;194.429;-214.018;-76.892;-90.021;-6.288;68.99;177.683;322.48;193.742;1.593
5140;-129.938;-205.232;-300.868;57.846;355.081;176.734;-217.367;-68.582;-93.549;-10.277;64.154;178.597;331.999;195.488;1.931
5150;-132.839;-202.043;-297.188;42.759;342.712;161.539;-216.316;-61.575;-96.549;-14.863;59.076;177.774;339.975;194.195;-0.011
5160;-134.041;-198.629;-293.498;30.194;330.425;146.359;-214.651;-54.559;-96.874;-19.047;55.381;176.785;347.214;192.715;-1.953
5170;-133.993;-194.284;-290.912;17.83;315.146;130.435;-216.545;-48.532;-97.982;-23.212;52.538;174.552;352.835;188.225;-4.054
5180;-133.229;-190.568;-288.345;6.643;299.868;114.441;-216.992;-43.241;-98.665;-27.447;51.412;170.759;358.455;183.59;-6.154
5190;-131.619;-186.011;-285.732;-4.149;281.123;98.535;-215.626;-38.412;-96.777;-31.291;51.832;166.48;360.647;178.483;-8.214
5200;-129.52;-180.491;-282.553;-11.901;262.058;81.382;-213.999;-34.961;-94.446;-35.059;52.182;162.087;359.28;172.815;-10.273
5210;-124.546;-175.15;-279.269;-20.186;241.676;67.92;-211.948;-31.703;-91.622;-39.674;53.812;158.414;357.913;167.316;-13.692
5220;-118.644;-169.124;-275.225;-25.574;221.97;52.643;-210.297;-31.503;-87.473;-44.105;55.647;153.874;354.676;158.794;-17.112
5230;-111.846;-162.646;-270.565;-30.177;201.818;38.812;-210.474;-31.552;-84.403;-48.2;57.509;148.746;347.846;149.473;-20.531
5240;-103.913;-155.539;-264.679;-34.899;181.068;24.858;-206.617;-35.341;-80.778;-51.577;58.487;143.651;341.654;137.874;-24.274
5250;-94.756;-148.728;-258.33;-39.204;160.061;10.703;-203.234;-38.971;-76.698;-54.367;58.996;139.452;334.694;125.618;-28.142
5260;-84.571;-142.357;-250.752;-42.869;139.054;-1.605;-198;-43.57;-71.81;-57.026;58.745;136.08;328.876;113.586;-32.01
5270;-75.316;-135.414;-241.299;-45.11;119.625;-13.554;-193.366;-48.548;-67.389;-59.516;58.572;133.628;324.961;100.472;-35.597
5280;-65.132;-127.648;-230.139;-47.441;100.636;-22.876;-190.124;-51.251;-64.4;-62.727;58.4;131.058;320.018;89.422;-39.025
5290;-55.588;-119.966;-218.669;-49.156;82.368;-32.218;-186.888;-56.092;-62.029;-65.858;60.356;128.506;315.418;77.143;-42.452
5300;-45.673;-112.032;-206.703;-50.794;63.352;-38.197;-183.688;-61.25;-55.743;-68.879;61.953;126.268;306.974;64.921;-46.121
5310;-36.365;-102.503;-194.588;-52.879;46.556;-44.17;-178.012;-68.425;-49.382;-71.913;63.03;124.749;299.243;50.945;-49.632
5320;-28.018;-92.246;-180.999;-54.592;28.634;-48.745;-172.599;-77.716;-44.866;-73.554;60.359;122.189;286.708;36.886;-53.142
5330;-17.868;-80.305;-165.502;-56.872;12.961;-53.412;-165.132;-85.495;-37.701;-74.75;57.79;119.629;272.788;22.066;-56.052
5340;-6.237;-66.455;-149.193;-59.222;-0.234;-58.102;-157.942;-92.715;-32.828;-75.546;54.862;116.783;256.575;7.44;-57.963
5350;7.026;-51.316;-132.29;-61.385;-14.036;-63.472;-150.273;-100.062;-29.276;-76.975;52.223;113.421;242.868;-7.11;-59.873
5360;20.622;-36.909;-114.666;-64.028;-24.637;-69.754;-142.59;-103.01;-26.67;-77.964;48.425;110.058;230.578;-20.674;-61.783
5370;33.884;-23.486;-96.092;-65.903;-35.908;-76.099;-131.218;-107.092;-24.068;-78.923;43.622;106.452;218.288;-33.639;-64.204
5380;47.921;-10.352;-78.659;-67.752;-45.406;-82.924;-117.577;-107.535;-20.908;-79.916;39.012;99.281;206.538;-46.149;-66.625
5390;59.281;3.738;-62.578;-69.12;-54.917;-89.977;-105.012;-106.774;-14.852;-80.709;34.643;93.924;192.796;-57.417;-68.606
5400;70.992;17.153;-46.924;-70.225;-63.43;-98.069;-96.526;-104.212;-10.777;-81.008;30.681;88.673;180.534;-65.836;-69.186
5410;82.211;29.87;-29.852;-71.85;-71.629;-106.723;-88.039;-101.023;-7.27;-80.868;27.36;83.211;164.542;-75.676;-69.767
5420;91.782;42.233;-11.247;-73.916;-77.61;-116.145;-72.281;-97.555;-5.614;-80.607;22.993;77.619;147.618;-83.716;-70.348
5430;101.28;54.101;8.975;-75.302;-83.534;-124.782;-56.641;-93.989;-4.341;-79.066;19.279;70.979;130.839;-91.207;-70.749
5440;110.361;66.557;29.272;-77.12;-87.178;-133.505;-40.033;-89.063;-5.172;-76.134;13.222;62.484;112.731;-98.556;-69.91
5450;118.716;80.114;49.955;-79.097;-91.634;-141.236;-23.37;-83.527;-5.337;-73.057;7.517;54.103;95.742;-104.966;-69.072
5460;127.001;94.084;70.487;-80.651;-95.851;-150.127;-5.379;-79.168;-5.044;-69.552;0.692;44.583;77.716;-111.858;-67.353
5470;134.763;107.681;90.036;-81.852;-100.861;-157.472;13.4;-73.593;-2.697;-66.259;-6.212;35.766;59.836;-117.611;-65.634
5480;138.412;122.339;109.337;-83.203;-106.032;-164.137;33.539;-68.12;-0.934;-62.967;-11.93;27.468;44.636;-124.403;-63.716
5490;139.895;137.607;129.85;-85.061;-110.466;-170.863;51.497;-61.108;5.52;-59.658;-18.952;19.076;29.652;-128.448;-61.866
5500;139.727;152.937;151.201;-86.946;-115.273;-177.708;69.454;-53.994;12.741;-56.301;-25.677;10.167;14.917;-132.957;-58.697
5510;136.375;169.012;171.508;-89.538;-119.819;-184.338;86.739;-45.716;16.342;-52.556;-31.248;0.418;0.361;-136.106;-55.527
5520;134.625;184.873;189.684;-93.062;-125.486;-191.501;104.025;-34.324;20.214;-48.884;-36.669;-9.106;-16.229;-138.394;-52.637
5530;131.828;200.146;205.574;-96.725;-131.08;-198.368;120.639;-25.2;27.662;-44.785;-44.101;-18.737;-31.339;-140.803;-49.748
5540;129.967;215.923;218.967;-100.913;-137.354;-204.927;133.221;-13.181;32.277;-40.429;-52.81;-28.473;-46.629;-141.996;-46.651
5550;127.859;232.37;232.75;-105.418;-143.142;-210.21;145.452;-1.059;34.541;-35.908;-61.643;-40.714;-59.754;-143.099;-43.554
5560;126.004;247.258;246.537;-110.043;-148.672;-215.063;154.219;11.023;34.039;-31.327;-69.055;-56.069;-73.6;-142.963;-37.673
5570;124.159;260.706;258.868;-114.783;-153.179;-217.908;162.986;25.567;36.105;-27.11;-74.636;-72.29;-86.305;-142.59;-31.792
5580;121.291;272.057;269.474;-119.484;-157.139;-220.046;173.523;40.323;35.894;-23.108;-80.51;-89.237;-96.953;-142.057;-26.51
5590;115.488;279.472;278.708;-123.087;-161.818;-221.743;184.059;54.808;38.339;-19.512;-85.901;-106.128;-104.881;-141.157;-21.229
5600;107.328;284.61;287.703;-127.25;-166.339;-221.99;192.43;70.516;36.423;-16.437;-91.988;-121.88;-112.875;-141.186;-15.492
5610;97.217;290.968;295.902;-129.371;-170.748;-221.298;204.721;81.961;34.761;-13.581;-97.004;-138.022;-122.706;-141.36;-9.756
5620;85.521;297.996;302.334;-131.33;-174.556;-220.797;214.07;90.767;32.621;-10.626;-100.243;-152.463;-132.51;-141.072;-1.434
5630;73.346;305.632;308.512;-133.502;-176.996;-219.582;221.491;96.519;30.316;-7.502;-102.146;-163.505;-143.157;-140.727;6.887
5640;60.788;311.988;314.914;-134.835;-178.814;-219.963;228.767;103.31;26.407;-3.623;-103.168;-174.2;-151.559;-140.396;14.768
5650;47.294;317.057;321.39;-136.848;-180.246;-219.105;236.753;109.937;24.974;0.952;-102.19;-185.004;-158.269;-141.637;22.65
5660;34.008;323.092;326.574;-137.586;-181.273;-217.61;244.905;112.523;23.068;5.644;-102.926;-196.128;-160.967;-141.23;30.786
5670;20.861;327.079;331.473;-137.883;-181.77;-215.154;249.643;116.095;22.937;10.461;-103.626;-207.221;-161.083;-140.999;38.923
5680;7.203;330.999;334.603;-138.738;-182.088;-213.046;251.981;115.428;22.181;13.877;-104.491;-215.76;-161.003;-141.171;46.91
5690;-6.961;332.101;336.6;-138.55;-181.583;-210.886;251.565;113.179;19.724;16.497;-104.468;-222.692;-157.763;-141.331;53.658
5700;-18.943;331.748;336.894;-138.651;-180.119;-208.805;248.593;112.091;17.229;19.697;-104.644;-229.834;-154.261;-142.331;60.406
5710;-32.468;329.914;336.532;-138.192;-177.277;-205.262;243.815;111.263;14.521;23.469;-105.023;-236.705;-148.223;-143.423;67.153
5720;-45.237;327.843;336.237;-138.139;-174.636;-201.559;238.372;111.156;9.116;27.2;-105.258;-244.022;-143.226;-145.052;73.873
5730;-54.385;323.381;335.175;-137.167;-171.599;-197.469;232.992;111.13;6.694;30.251;-107.194;-250.543;-138.07;-146.001;80.593
5740;-62.2;316.848;332.654;-136.284;-168.495;-192.945;227.469;111.222;-1.512;32.712;-107.502;-257.28;-133.681;-147.48;85.193
5750;-68.692;309.836;327.768;-134.521;-164.684;-189.178;221.815;111.428;-11.084;35.452;-108.49;-263.396;-128.572;-148.792;88.625
5760;-73.658;301.997;320.699;-133.354;-161.145;-185.215;215.49;113.378;-17.263;38.513;-109.891;-268.559;-124.201;-150.32;92.057
5770;-80.315;294.472;312.455;-131.857;-158.148;-180.977;211.051;112.601;-23.597;41.588;-111.479;-272.132;-123.499;-151.203;95.537
5780;-84.334;286.708;302.931;-129.859;-155.51;-176.338;207.777;113.388;-28.651;44.662;-110.617;-275.786;-122.917;-151.766;99.017
5790;-86.353;277.463;292.766;-127.123;-152.466;-171.815;206.194;111.106;-29.913;47.234;-110.474;-277.52;-119.011;-151.545;102.257
5800;-87.87;265.121;279.971;-126.036;-149.422;-167.252;204.509;108.887;-32.575;49.367;-109.692;-276.899;-113.433;-151.241;105.497
5810;-89.967;251.709;266.381;-124.146;-146.521;-163.091;203.75;107.537;-30.295;51.406;-109.346;-273.61;-107.862;-150.898;106.179
5820;-91.712;236.692;252.474;-122.372;-144.061;-159.37;203.061;106.462;-30.015;52.604;-108.691;-270.248;-101;-149.754;106.862
5830;-93.303;221.753;239.979;-119.538;-141.287;-155.046;200.832;106.932;-28.836;53.829;-107.702;-265.967;-95.625;-148.048;107.545
5840;-91.593;208.606;228.472;-116.841;-137.317;-150.761;196.83;107.568;-24.177;55.212;-106.417;-262.428;-87.828;-147.81;108.228
5850;-88.96;195.295;216.708;-113.308;-133.523;-146.497;195.993;106.062;-17.553;57.052;-104.171;-258.821;-80.152;-146.767;109.63
5860;-82.215;178.945;203.735;-110.259;-129.379;-142.561;186.818;104.301;-12.757;59.222;-101.742;-254.847;-70.497;-145.839;111.033
5870;-73.6;163.252;189.545;-106.35;-124.806;-138.228;177.643;102.877;-6.401;60.872;-99.735;-250.874;-63.72;-145.379;109.996
5880;-65.279;147.674;175.141;-101.521;-120.799;-133.942;166.968;101.578;-0.389;62.396;-99.312;-246.222;-59.103;-144.959;108.931
5890;-55.15;131.897;161.233;-96.879;-117.148;-127.617;156.266;98.132;4.103;63.768;-99.178;-240.017;-54.852;-145.12;107.866
5900;-44.434;117.057;147.286;-92.236;-113.097;-122.088;146.234;94.859;6.757;65.432;-99.804;-233.861;-54.079;-145.566;106.801
5910;-32.789;100.869;132.978;-87.763;-109.192;-116.6;134.454;95.625;8.851;66.621;-99.488;-229.997;-54.105;-146.066;104.817
5920;-19.654;86.161;117.036;-81.654;-104.327;-112.368;122.887;96.17;10.117;67.65;-97.982;-226.476;-54.219;-146.447;102.832
5930;-7.637;71.892;100.415;-75.408;-99.703;-107.217;111.663;102.725;11.29;68.154;-96.509;-223.154;-51.978;-146.074;101.127
5940;6.018;58.172;83.857;-69.135;-94.72;-100.658;100.44;109.281;12.222;68.839;-94.988;-218.319;-50.497;-145.826;99.25
5950;19.335;42.8;67.727;-61.684;-89.897;-94.019;89.597;118.05;12.941;68.953;-93.026;-213.585;-48.287;-145.512;97.372
5960;30.521;28.804;51.83;-53.985;-86.393;-86.178;78.754;126.818;12.179;68.916;-90.502;-208.931;-48.728;-145.127;95.495
5970;40.839;14.811;35.971;-44.13;-82.33;-77.097;67.51;132.771;9.767;69.185;-86.823;-203.894;-48.93;-144.309;94.818
5980;52.188;1.844;20.163;-34.194;-78.651;-67.807;56.266;138.724;5.068;70.269;-81.728;-198.817;-49.712;-142.909;94.161
5990;65.815;-11.364;3.248;-24.466;-74.232;-55.879;45.833;142.268;-0.186;71.194;-76.723;-193.895;-47.33;-141.234;95.625
6000;79.125;-23.181;-12.52;-15.086;-72.037;-43.4;35.011;145.466;-3.021;71.898;-71.539;-186.636;-44.892;-138.659;96.847
6010;91.197;-34.757;-26.408;-4.988;-69.37;-26.232;24.429;145.806;-6.047;71.928;-66.314;-177.257;-39.96;-135.597;98.069
6020;104.855;-47.149;-39.297;7.237;-65.33;-6.408;10.423;145.979;-9.203;71.652;-60.052;-169.672;-31.022;-133.172;99.291
6030;119.581;-59.514;-52.026;19.102;-59.251;12.788;-3.582;143.353;-15.372;70.977;-54.236;-160.916;-22.779;-130.061;98.113
6040;132.732;-70.697;-65.125;30.716;-53.389;34.069;-13.484;140.23;-20.975;69.119;-47.708;-153.302;-18.241;-127.691;97.175
6050;144.335;-80.586;-77.621;44.41;-46.102;57.41;-23.386;135.396;-25.07;66.874;-43.139;-145.517;-15.429;-125.084;96.237
6060;156.248;-89.975;-89.735;58;-38.654;80.35;-34.164;128.924;-28.379;64.52;-38.24;-136.568;-12.8;-123.097;95.148
6070;167.065;-98.468;-101.666;73.466;-28.462;104.657;-45.297;121.699;-29.403;63.572;-33.692;-126.612;-12.866;-121.681;94.058
6080;178.652;-106.975;-114.972;87.652;-15.752;127.594;-58.623;112.959;-29.197;62.778;-28.571;-117.146;-13.125;-118.269;91.808
6090;189.844;-115.913;-128.916;103.255;-2.912;151.697;-69.388;105.194;-31.599;62.68;-22.679;-107.523;-16.539;-113.823;89.559
6100;201.505;-124.428;-142.469;119.498;12.167;177.583;-80.152;98.109;-33.761;62.222;-17.706;-97.095;-19.712;-106.808;86.589
6110;212.033;-131.578;-153.593;135.906;27.968;203.51;-86.592;90.554;-33.05;61.764;-12.982;-86.603;-22.905;-100.382;83.619
6120;218.681;-140.116;-163.087;151.28;43.443;230.527;-93.032;85.44;-32.054;61.903;-7.419;-75.217;-22.24;-93.687;80.698
6130;225.068;-148.697;-171.422;165.934;60.239;255.457;-96.909;78.745;-31.734;62.088;-1.822;-63.037;-18.97;-88.472;77.777
6140;229.103;-156.357;-179.244;181.211;76.954;280.239;-101.066;73.57;-25.686;62.687;4.745;-52.357;-15.732;-83.681;73.655
6150;231.655;-164.439;-186.887;200.008;95.377;302.123;-105.953;67.766;-19.07;61.386;10.557;-39.743;-11.131;-80.178;69.534
6160;233.113;-171.284;-194.892;218.957;115.277;323.999;-111.697;62.321;-14.924;60.086;16.301;-23.634;-6.406;-76.771;66.332
6170;234.01;-177.39;-200.259;235.737;134.052;342.848;-117.44;55.501;-12.404;59.589;21.12;-6.719;-0.419;-74.872;63.131
6180;236.49;-183.548;-204.423;252.079;155.886;357.858;-119.694;46.026;-9.447;59.895;25.801;11.556;2.919;-73.367;59.702
6190;237.978;-188.079;-207.738;267.495;177.239;371.274;-121.948;34.968;-6.164;60.31;30.826;29.211;5.774;-72.019;56.273
6200;241.811;-190.49;-211.298;281.912;201.435;382.374;-122.841;20.097;-2.527;60.714;35.604;47.247;7.266;-70.072;50.204
6210;249.866;-192.261;-215.465;294.388;226.841;391.265;-123.735;4.703;3.825;59.714;39.988;64.763;9.298;-68.084;44.135
6220;260.403;-193.861;-220.112;304.09;251.785;398.756;-124.486;-8.312;10.705;57.622;41.968;80.186;10.783;-67.008;36.866
6230;269.375;-196.026;-224.992;313.044;276.759;403.803;-125.137;-21.539;16.092;55.422;43.785;94.022;13.417;-66.432;29.597
6240;276.499;-196.596;-229.412;320.68;299.052;405.97;-127.628;-32.841;22.775;52.898;45.217;107.938;13.691;-63.868;22.404
6250;282.593;-198.306;-234.182;327.756;323.309;403.709;-129.701;-44.698;26.692;50.199;47.192;120.542;15.87;-59.575;15.211
6260;288.117;-199.742;-238.658;332.03;342.481;395.342;-131.774;-55.799;30.215;46.895;50.352;130.121;16.946;-55.436;6.538
6270;290.912;-199.803;-243.131;330.185;360.134;384.361;-133.481;-68.021;32.259;43.783;52.392;141.433;17.622;-50.977;-2.135
6280;292.326;-199.261;-246.699;328.567;371.537;373.326;-135.189;-78.923;34.612;40.892;54.604;150.993;18.255;-47.48;-8.408
6290;291.51;-198.171;-248.908;323.309;379.059;359.354;-139.495;-90.003;36.487;39.596;57.397;159.837;19.434;-43.028;-14.468
6300;289.668;-196.988;-249.873;317.131;384.764;343.208;-144.15;-99.523;38.339;39.098;61.607;169.015;20.781;-38.523;-20.527
6310;287.061;-195.028;-251.425;308.523;386.63;326.742;-147.288;-109.29;37.309;38.691;65.469;177.599;24.341;-32.407;-26.586
6320;283.059;-193.565;-253.268;298.835;386.186;308.662;-148.88;-118.497;36.623;37.683;68.727;185.172;28.799;-25.17;-32.486
6330;274.866;-190.57;-254.435;288.739;380.032;290.171;-150.472;-129.335;32.068;36.674;72.157;193.79;33.219;-19.888;-37.225
6340;265.419;-188.074;-254.617;277.862;370.477;267.41;-152.314;-141.281;29.688;34.775;74.759;203.941;36.36;-13.487;-41.964
6350;256.545;-186.346;-253.679;265.985;358.777;242.808;-154.157;-150.957;27.444;33.018;77.63;213.433;39.377;-9.138;-46.476
6360;244.281;-184.923;-252.908;252.294;345.003;216.441;-157.574;-160.474;23.425;30.803;81.588;222.972;41.632;-4.705;-50.988
6370;234.903;-183.634;-251.647;236.843;333.371;188.634;-160.63;-168.357;19.472;28.037;85.926;230.382;42.846;-0.567;-55.779
6380;212.215;-182.852;-250.821;221.261;320.418;162.363;-165.463;-174.597;16.193;25.341;89.67;236.691;43.935;4.779;-60.543
6390;190.327;-181.881;-249.727;202.662;309.468;135.132;-169.634;-181.279;8.079;21.764;93.825;241;44.058;9.11;-64.108
6400;169.964;-180.222;-247.794;180.983;296.266;110.752;-173.806;-188.297;1.363;19.079;97.508;243.444;44.382;15.768;-67.672
6410;150.236;-178.403;-244.775;156.415;279.954;85.426;-173.886;-196.785;-3.494;16.327;101.372;244.541;44.726;25.906;-70.781
6420;130.292;-174.532;-242.458;131.607;263.698;63.017;-173.965;-203.186;-5.771;12.759;104.84;246.797;45.108;38.268;-73.89
6430;110.087;-170.839;-240.989;106.764;241.079;43.539;-174.626;-210.062;-6.291;8.756;107.13;247.523;46.379;51.985;-76.999
6440;89.353;-167.822;-239.472;83.695;215.534;24.138;-175.287;-215.258;-6.313;3.697;107.419;249.291;47.109;67.236;-80.108
6450;65.647;-164.229;-237.513;60.53;187.106;6.686;-176.506;-219.901;-7.782;-1.446;107.674;251.08;46.539;82.418;-80.577
6460;39.847;-161.36;-234.008;40.32;156.025;-9.727;-177.117;-222.263;-12.037;-5.71;108.041;254.495;45.59;98.825;-81.046
6470;12.308;-158.102;-229.604;21.07;124.937;-26.161;-178.008;-224.681;-16.294;-9.189;109.16;259.023;44.956;116.143;-81.094
6480;-14.639;-154.486;-225.52;1.634;93.698;-38.956;-177.501;-226.979;-18.63;-12.374;112.142;263.903;43.644;133.422;-81.142
6490;-41.887;-151.014;-221.818;-16.172;65.887;-52.123;-176.993;-229.25;-21.714;-14.534;116.444;268.59;44.164;149.321;-81.19
6500;-68.032;-146.927;-217.843;-34.055;38.055;-60.796;-175.326;-232.372;-23.585;-16.59;121.077;271.83;45.261;164.912;-81.239
6510;-92.439;-142.966;-211.514;-49.572;15.582;-67.648;-173.658;-236.192;-25.332;-17.843;123.639;274.848;46.055;182.441;-79.807
