timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-2+.1;39: wc-2+.2;40: wc-2+.3;41: wc-1-.1;42: wc-1-.2;43: wc-1-.3;44: wc-2-.1;45: wc-2-.2
10330;85.91;41.003;61.167;5.394;-10.159;-15.008;126.263;-3.207;-12.154;-5.857;154.201;38.709;37.579;38.229;-5.828
10340;91.928;41.316;61.161;7.59;-10.345;-15.134;131.43;-3.459;-10.542;-5.819;162.088;43.519;42.745;41.632;-8.186
10350;97.946;39.737;62.394;9.36;-9.623;-15.086;137.818;-3.211;-9.95;-5.734;168.887;49.888;48.306;45.785;-10.862
10360;100.164;38.476;63.903;11.13;-9.123;-14.116;144.538;-2.815;-9.345;-5.848;176.208;57.817;54.143;50.055;-11.778
10370;100.805;36.35;62.699;11.263;-7.89;-13.125;151.206;-1.939;-9.099;-5.832;183.755;65.954;60.406;53.006;-12.694
10380;102.47;33.092;61.716;11.459;-7.142;-11.404;157.851;-1.31;-8.95;-5.498;190.407;74.275;67.69;55.255;-13.506
10390;103.234;28.61;57.552;10.72;-6.486;-9.95;164.13;-0.592;-9.29;-5.444;197.476;82.138;74.257;57.353;-12.999
10400;104.143;23.96;53.367;10.182;-5.379;-8.897;170.674;-0.137;-9.636;-5.349;207.465;90.819;81.432;58.571;-12.491
10410;104.771;17.782;51.905;9.734;-3.855;-9.247;176.488;-0.189;-10.549;-5.61;218.21;100.059;89.265;57.72;-11.846
10420;105.109;12.964;50.436;9.647;-2.371;-9.757;182.123;-0.234;-11.324;-5.87;226.579;108.828;97.175;56.869;-12.48
10430;106.167;8.346;47.767;9.47;-0.567;-9.866;187.538;-0.303;-12.286;-6.221;234.298;119.786;104.97;56.738;-13.19
10440;106.949;3.128;45.098;9.48;1.157;-9.265;193.313;0.112;-13.171;-7.211;242.708;129.048;112.843;57.634;-13.873
10450;108.371;-1.49;41.932;7.339;3.451;-8.977;199.131;0.247;-14.252;-8.284;251.152;137.31;120.39;58.531;-14.276
10460;109.855;-7.005;38.767;5.15;4.817;-8.688;203.541;-0.168;-15.451;-9.302;259.265;148.468;129.559;58.428;-13.794
10470;110.339;-12.361;34.945;3.753;4.702;-9.12;206.588;-0.514;-15.749;-8.68;266.346;160.772;140.157;56.567;-13.244
10480;110.63;-16.948;31.123;2.48;3.608;-9.083;208.789;-0.25;-15.964;-8.168;271.988;177.265;150.545;54.706;-14.974
10490;109.563;-21.294;25.603;2.719;2.881;-9.046;212.132;-0.105;-15.263;-7.745;276.919;198.968;161.97;51.846;-16.983
10500;108.523;-24.804;20.083;2.55;2.497;-9.119;215.686;0.054;-14.563;-6.521;282.057;221.183;176.018;49.603;-18.669
10510;105.247;-28.274;15.777;2.486;1.219;-9.203;219.208;-0.479;-14.91;-5.125;287.345;245.266;189.855;46.92;-20.585
10520;101.916;-30.825;11.47;2.261;0.921;-9.212;221.127;-1.244;-15.251;-4.897;291.549;269.574;201.353;44.189;-24.181
10530;94.764;-33.575;8.93;1.794;-0.146;-9.303;223.254;-1.69;-15.899;-4.488;295.732;293.923;212.825;42.563;-27.583
10540;87.612;-36.294;6.389;1.288;-0.17;-9.095;225.826;-2.021;-16.43;-4.149;301.731;318.512;223.588;40.697;-28.719
10550;79.625;-39.012;2.434;0.263;-0.313;-8.879;227.399;-2.421;-16.548;-3.85;308.734;342.796;232.59;38.885;-27.894
10560;71.382;-41.367;-1.299;-0.679;0.419;-8.84;228.212;-2.883;-16.589;-3.557;315.257;365.621;243.57;36.188;-27.738
10570;66.938;-43.721;-6.354;-2.208;1.488;-8.982;228.179;-2.782;-16.949;-3.21;321.404;389.808;256.106;33.09;-28.513
10580;62.418;-48.077;-11.486;-3.69;2.869;-9.266;227.898;-2.654;-17.681;-2.521;327.752;416.495;268.319;30.206;-28.328
10590;58.215;-52.433;-18.036;-5.761;4.156;-9.772;227.306;-2.502;-20.761;-1.833;334.81;441.738;282.815;26.68;-28.157
10600;52.775;-55.512;-26.498;-7.21;3.483;-10.366;225.651;-3.261;-22.681;-1.062;343.426;466.146;296.916;22.834;-28.829
10610;47.674;-58.59;-35.029;-8.658;3.134;-11.132;205.913;-4.019;-24.388;-0.063;318.207;448.243;283.804;18.865;-31.221
10620;43.93;-59.346;-43.353;-8.314;2.166;-11.909;186.692;-4.623;-25.61;0.935;292.894;430.103;270.884;16.091;-33.578
10630;40.061;-60.24;-51.588;-7.964;1.812;-12.509;167.52;-4.826;-26.401;1.32;268.139;412.084;257.164;13.108;-34.051
10640;34.752;-62.172;-57.495;-6.796;1.794;-12.829;147.923;-5.703;-26.746;1.705;242.945;394.894;243.382;10.124;-33.684
10650;28.863;-63.76;-64.2;-5.972;1.646;-12.439;128.094;-6.565;-26.753;2.069;215.625;376.754;228.545;7.752;-33.469
10660;21.095;-64.474;-70.165;-5.349;1.411;-11.968;108.505;-7.321;-26.996;2.007;187.793;357.309;212.726;5.647;-33.826
10670;12.954;-65.299;-73.559;-4.934;0.99;-11.51;88.938;-7.912;-27.183;1.945;161.491;337.919;196.87;3.542;-33.823
10680;5.054;-65.028;-76.877;-4.519;1.019;-11.916;69.025;-7.782;-27.379;2.007;136.101;317.782;181.434;0.786;-33.359
10690;-1.07;-64.908;-78.716;-5.615;1.177;-12.321;49.436;-7.652;-27.622;2.328;110.234;298.233;165.789;-1.892;-33.323
10700;-6.756;-65.695;-78.668;-4.858;0.957;-12.105;30.374;-6.808;-28.419;2.65;84.382;278.135;149.243;-4.571;-33.601
10710;-13.56;-66.448;-78.699;-3.861;0.986;-11.608;12.233;-5.892;-28.989;3.778;58.777;256.771;131.611;-5.596;-34.8
10720;-19.484;-68.665;-79.768;-3.552;2.854;-10.302;-4.892;-5.141;-30.25;4.545;34.011;233.607;112.906;-6.772;-36.212
10730;-26.092;-70.743;-79.237;-2.363;4.481;-9.716;-21.433;-4.612;-30.67;5.312;10.338;206.45;93.517;-7.949;-35.469
10740;-30.371;-72.956;-78.052;-2.297;6.004;-8.985;-38.481;-4.423;-31.821;8.287;-13.004;174.068;73.007;-7.837;-34.846
10750;-34.822;-75.023;-75.028;-2.268;7.959;-8.848;-55.543;-4.206;-32.486;11.262;-37.039;140.815;50.97;-7.726;-34.243
10760;-37.892;-76.836;-71.542;-2.556;10.041;-8.636;-73.361;-3.757;-32.796;13.837;-61.668;106.396;28.91;-7.174;-33.058
10770;-40.859;-78.524;-69.137;-2.683;10.199;-8.92;-89.465;-3.254;-33.223;16.655;-86.051;72.046;8.592;-7.77;-31.673
10780;-44.268;-79.366;-67.015;-3.13;10.321;-9.266;-106.168;-3.498;-34.356;19.473;-110.607;36.901;-11.287;-8.365;-29.978
10790;-47.766;-79.153;-66.574;-3.08;9.792;-7.937;-123.164;-3.989;-35.412;20.177;-135.641;1.561;-31.243;-8.721;-30.083
10800;-50.16;-78.746;-65.018;-2.49;9.076;-6.59;-139.981;-4.029;-36.887;20.371;-162.05;-33.074;-51.203;-10.756;-30.188
10810;-52.834;-79.12;-63.422;-1.992;7.97;-5.052;-157.033;-4.117;-37.6;20.566;-189.298;-66.43;-73.341;-12.79;-30.548
10820;-55.302;-79.646;-61.665;-1.64;6.308;-4.423;-173.179;-3.932;-37.177;21.364;-216.039;-101.494;-95.994;-14.145;-30.028
10830;-59.037;-79.931;-59.188;-1.011;4.618;-3.691;-189.109;-3.542;-37.273;22.043;-243.097;-138.981;-118.058;-15.437;-29.508
10840;-62.037;-80.913;-56.473;0.352;3.026;-2.989;-204.083;-3.11;-36.644;22.321;-271.109;-176.29;-142.126;-16.73;-29.263
10850;-66.157;-80.575;-52.999;2.378;3.05;-2.188;-218.586;-2.101;-35.633;22.628;-300.359;-213.828;-166.297;-17.068;-28.339
10860;-70.422;-80.596;-49.303;4.287;3.633;-1.509;-214.952;-1.48;-34.113;22.934;-295.848;-211.331;-164.448;-17.254;-27.601
10870;-74.927;-79.297;-44.288;4.823;5.132;-0.821;-211.29;-1.172;-32.112;23.197;-291.359;-208.924;-162.572;-17.44;-25.314
10880;-80.234;-77.459;-39.073;4.237;7.614;-0.092;-207.703;-0.288;-30.812;23.44;-286.724;-206.545;-160.621;-18.759;-24.988
10890;-84.862;-74.462;-34.378;3.434;9.699;0.411;-204.117;1.332;-29.192;24.403;-282.09;-204.021;-158.745;-19.905;-24.502
10900;-88.697;-71.292;-28.858;2.812;10.277;1.535;-200.607;2.703;-27.854;25.117;-277.621;-201.462;-156.752;-21.051;-23.033
10910;-91.359;-67.203;-25.378;2.528;10.295;2.317;-197.055;3.229;-25.964;25.832;-273.221;-198.903;-154.655;-21.945;-20.964
10920;-91.899;-63.479;-24.284;2.192;9.284;3.051;-193.559;3.353;-24.321;27.066;-268.821;-196.283;-152.662;-22.852;-18.881
10930;-92.53;-61.555;-23.513;1.91;7.44;3.305;-189.91;2.997;-23.063;28.128;-264.338;-193.641;-150.662;-22.91;-16.659
10940;-97.825;-59.761;-24.339;1.836;5.61;3.497;-186.352;1.967;-21.421;29.19;-259.469;-191.234;-148.655;-22.928;-14.091
10950;-102.968;-58.048;-23.897;2.277;3.502;3.368;-182.931;0.208;-19.368;29.855;-254.503;-188.897;-146.614;-23.057;-11.763
10960;-106.559;-56.128;-23.484;2.479;2.461;2.774;-179.572;-1.239;-17.676;29.72;-249.648;-186.462;-144.469;-24.705;-8.521
10970;-109.754;-55.648;-24.12;3.971;1.448;2.059;-176.269;-2.646;-16.359;28.825;-244.793;-184.055;-142.414;-26.353;-5.121
10980;-112.356;-54.975;-26.425;4.521;0.738;1.603;-172.972;-3.932;-15.912;27.888;-239.89;-181.724;-140.352;-27.85;-3.041
10990;-114.229;-53.182;-29.625;3.807;0.788;1.108;-169.566;-5.326;-15.15;25.08;-235;-179.428;-138.186;-29.237;-1.214
11000;-116.254;-51.465;-34.665;3.148;0.116;1.277;-166.159;-5.883;-14.84;22.032;-230.241;-177.131;-136.014;-30.625;0.655
11010;-119.365;-48.348;-38.354;2.368;-0.526;2.099;-162.655;-6.189;-13.968;19.418;-225.503;-174.71;-133.841;-30.542;2.684
11020;-121.672;-45.995;-40.964;2.146;-0.2;3.281;-159.11;-6.466;-13.275;16.804;-220.648;-172.2;-131.669;-29.263;4.534
11030;-123.343;-44.923;-41.981;2.244;-0.01;5.469;-155.428;-6.037;-12.153;14.473;-215.869;-169.917;-129.566;-27.985;6.823
11040;-124.488;-43.188;-41.317;2.436;-0.259;5.599;-151.841;-5.219;-11.665;14.284;-211.117;-167.421;-127.462;-28.401;8.673
11050;-126.406;-41.854;-41.532;2.156;-1.967;5.668;-148.338;-4.921;-10.167;14.575;-206.366;-164.634;-125.145;-27.098;10.516
11060;-128.403;-38.869;-41.788;2.276;-2.612;5.057;-144.752;-4.961;-8.509;14.921;-201.621;-162.117;-122.91;-25.794;12.633
11070;-130.2;-35.85;-42.506;2.451;-2.921;5.501;-141.11;-5.919;-7.203;14.36;-196.834;-159.483;-120.752;-23.269;14.67
11080;-128.597;-33.268;-43.945;2.986;-2.738;5.745;-137.462;-6.661;-5.953;14.439;-191.993;-156.91;-118.448;-20.743;16.687
11090;-126.012;-30.499;-44.928;2.745;-2.783;6.338;-133.917;-6.983;-4.458;14.917;-187.083;-154.338;-116.083;-18.218;18.752
11100;-121.188;-29.102;-45.632;1.799;-4.363;6.698;-130.428;-7.497;-3.477;15.258;-182.117;-151.731;-113.89;-17.52;20.897
11110;-118.236;-27.415;-46.914;0.335;-6.268;7.036;-126.8;-8.095;-1.775;14.688;-177.097;-149.241;-111.69;-16.822;22.445
11120;-115.334;-28.732;-47.877;-0.321;-8.19;7.084;-123.172;-8.949;-0.072;14.251;-171.959;-146.8;-109.379;-15.844;23.004
11130;-112.497;-30.139;-48.826;1.062;-10.916;7.099;-119.469;-10.363;2.028;12.774;-166.821;-144.262;-107.103;-14.166;23.542
11140;-109.687;-29.494;-49.255;2.177;-11.726;7.193;-115.793;-11.044;2.767;10.659;-161.931;-141.738;-104.724;-12.487;23.92
11150;-106.084;-29.241;-49.532;3.833;-11.234;6.742;-111.979;-12.109;3.709;8.628;-156.959;-139.255;-102.062;-11.59;23.08
11160;-101.112;-28.348;-49.05;5.037;-11.036;6.566;-108;-12.313;3.451;6.663;-151.759;-136.738;-99.372;-10.897;22.005
11170;-99.109;-27.406;-48.388;6.31;-11.597;6.509;-104.034;-12.378;3.343;4.179;-146.552;-134.152;-96.821;-10.203;21.691
11180;-96.666;-26.451;-47.046;7.303;-12.56;6.992;-100.055;-12.506;5.512;1.541;-141.345;-131.566;-94.317;-11.757;21.051
11190;-90.859;-25.317;-45.676;8.815;-13.349;7.835;-96.159;-11.17;9.36;-1.043;-136.117;-128.724;-91.828;-13.243;20.225
11200;-84.372;-23.394;-44.702;9.912;-13.47;8.771;-92.193;-9.612;13.047;-2.946;-130.938;-125.683;-89.248;-14.728;20.119
11210;-78.127;-21.382;-43.708;11.022;-13.346;9.815;-88.228;-8.855;17.338;-5.044;-125.759;-122.269;-86.531;-14.483;20.433
11220;-71.977;-16.957;-40.745;9.999;-13.265;11.007;-84.331;-8.377;20.688;-6.361;-120.566;-118.828;-83.89;-14.465;20.548
11230;-64.968;-11.884;-37.251;9.018;-14.815;11.44;-80.434;-8.272;24.159;-7.61;-115.476;-115.407;-81.11;-13.927;21.982
11240;-59.15;-7.948;-32.032;8.884;-17.119;11.953;-76.455;-7.44;26.094;-8.92;-110.31;-112.117;-78.331;-13.876;23.444
11250;-51.052;-6.011;-26.702;9.419;-18.855;11.639;-72.428;-7.328;27.251;-9.99;-104.772;-108.676;-75.414;-13.977;25.786
11260;-41.352;-5.921;-23.223;10.399;-20.594;10.844;-68.441;-6.808;29.989;-11.065;-99.138;-105.007;-72.338;-16.709;27.968
11270;-33.411;-4.352;-19.972;11.094;-21.174;10.168;-64.448;-6.041;32.767;-11.926;-93.786;-101.338;-69.234;-19.441;29.792
11280;-25.484;-2.651;-18.214;11.617;-21.848;9.215;-60.393;-5.833;36.919;-12.986;-88.6;-97.538;-66.207;-22.05;28.495
11290;-21.317;-0.63;-16.338;11.272;-22.288;8.255;-56.372;-5.945;39.23;-13.975;-83.345;-93.834;-63.159;-24.326;26.923
11300;-19.21;1.928;-14.752;9.557;-20.848;7.6;-52.441;-5.625;40.781;-15.561;-78.09;-90.014;-59.959;-26.601;25.599
11310;-16.949;3.807;-13.228;7.825;-20.622;7.412;-48.662;-4.481;40.421;-17.148;-72.876;-85.972;-56.566;-29.05;23.834
11320;-14.84;5.748;-11.71;6.648;-20.611;7.461;-45.048;-2.486;40.812;-18.673;-67.807;-81.621;-52.986;-31.272;21.801
11330;-14.919;6.968;-10.207;4.862;-20.796;7.881;-41.579;-0.876;41.463;-20.839;-62.931;-76.614;-49.276;-33.494;20.095
11340;-14.434;7.954;-9.688;5.143;-21.403;6.95;-38.028;1.612;42.564;-23.206;-58.09;-70.697;-45.345;-35.048;18.389
11350;-14.123;8.581;-8.804;5.032;-20.49;6.232;-34.476;3.85;43.803;-25.483;-53.124;-64.648;-41.152;-35.051;16.614
11360;-11.338;9.165;-7.847;5.04;-19.021;5.025;-30.772;5.481;43.783;-26.76;-48.097;-58.4;-36.966;-35.13;13.783
11370;-9.146;9.67;-6.49;4.331;-17.499;4.025;-27.359;7.178;44.519;-28.625;-43.117;-52.152;-33.076;-35.287;10.953
11380;-5.349;10.313;-4.185;2.774;-15.861;3.323;-23.841;9.09;45.52;-29.201;-38.138;-45.772;-29.262;-35.444;7.523
11390;-1.032;9.417;-1.846;1.228;-16.914;2.796;-20.269;10.364;46.761;-29.778;-33.069;-39.366;-25.455;-35.643;4.639
11400;1.906;8.568;2.284;-1.062;-18.258;2.352;-16.731;12.651;47.91;-29.886;-27.731;-33.062;-21.669;-36.313;1.706
11410;5.684;7.597;7.756;-3.032;-18.593;1.948;-13.166;14.661;48.058;-30.033;-22.248;-26.979;-17.497;-36.983;-0.626
11420;9.855;6.625;13.127;-5.07;-17.077;1.458;-9.759;16.932;47.021;-29.221;-16.848;-20.572;-13.214;-37.723;-3.857
11430;13.746;6.412;18.099;-7.509;-15.401;0.368;-6.372;18.377;43.589;-28.323;-11.414;-13.731;-9.048;-37.654;-6.928
11440;16.606;7.429;22.131;-10.08;-13.706;-1.068;-3.138;18.223;38.47;-27.425;-5.821;-6.897;-4.524;-37.585;-9.96
11450;18.426;7.148;24.993;-12.91;-13.263;-2.418;0;17.805;33.095;-26.244;0;0;0;-37.723;-13.451
11460;20.287;10.626;26.855;-15.061;-13.101;-3.848;0;17.788;27.6;-24.903;0;0;0;-38.581;-15.862
11470;21.034;14.491;27.314;-16.375;-13.73;-4.945;0;18.381;22.44;-23.083;0;0;0;-39.439;-18.073
11480;21.462;15.156;26.992;-17.17;-12.879;-5.276;0;18.888;17.942;-21.297;0;0;0;-40.99;-19.912
11490;22.007;15.276;25.549;-17.757;-11.353;-5.839;0;19.106;15.564;-19.51;0;0;0;-42.542;-22.67
11500;19.672;16.116;23.618;-18.414;-9.188;-5.721;0;19.004;14.068;-15.49;0;0;0;-44.094;-26.309
11510;17.248;16.804;21.567;-19.905;-7.084;-5.59;0;18.252;11.21;-11.389;0;0;0;-44.145;-30.058
11520;15.641;19.492;20.106;-21.903;-5.861;-4.981;0;17.386;7.672;-7.288;0;0;0;-44.196;-33.887
11530;14.554;21.712;18.766;-24.222;-3.945;-5.065;0;16.759;2.774;-3.269;0;0;0;-43.607;-35.036
11540;17.032;23.571;18.36;-25.705;-2.109;-4.417;0;16.331;0.172;0.63;0;0;0;-42.359;-36.07
11550;20.709;25.748;18.026;-25.543;-0.778;-4.047;0;15.48;-1.658;2.731;0;0;0;-41.11;-37.305
11560;24.724;26.564;18.319;-25.341;0.447;-3.462;0;14.179;-1.803;4.97;0;0;0;-38.592;-38.574
11570;29.699;27.753;19.502;-25.181;1.618;-3.237;0;12.138;-2.688;6.768;0;0;0;-36.698;-40.763
11580;33.775;29.782;21.361;-24.357;2.548;-3.388;0;10.057;-3.949;8.807;0;0;0;-34.804;-43.672
11590;36.065;32.225;23.799;-24.411;4.223;-2.145;0;7.079;-5.898;11.337;0;0;0;-32.88;-46.581
11600;39.234;36.108;26.553;-24.531;6.097;-1.832;0;4.116;-8.095;13.549;0;0;0;-31.011;-49.73
11610;41.632;39.832;28.268;-24.24;7.561;-0.978;0;2.164;-11.061;16.212;0;0;0;-29.142;-51.359
11620;44.829;42.676;29.886;-23.011;8.861;-0.186;0;-0.257;-13.982;19.388;0;0;0;-28.066;-52.139
11630;47.992;45.85;30.423;-21.775;9.502;0.338;0;-3.146;-17.128;22.083;0;0;0;-27.059;-52.32
11640;50.594;49.103;30.589;-19.899;11.299;0.953;0;-6.097;-18.714;24.502;0;0;0;-26.532;-52.425
11650;53.629;52.735;29.674;-17.986;13.748;1.599;0;-9.268;-20.629;26.521;0;0;0;-26.021;-52.524
11660;54.406;54.646;28.719;-15.934;15.556;2.006;0;-11.763;-21.123;28.221;0;0;0;-25.509;-53.223
11670;54.142;56.516;28.203;-14.588;17.909;1.892;0;-13.668;-19.662;29.07;0;0;0;-24.429;-53.978
11680;53.457;58.593;27.797;-12.534;20.102;2.379;0;-14.181;-17.814;29.92;0;0;0;-23.076;-54.612
11690;52.851;58.63;30.072;-11.16;21.839;2.418;0;-14.149;-15.89;30.721;0;0;0;-21.723;-55.287
11700;51.721;59.109;32.298;-9.483;24.255;2.364;0;-13.47;-14.448;31.323;0;0;0;-20.186;-55.948
11710;51.872;54.148;37.603;-8.966;26;2.543;0;-12.927;-12.937;31.404;0;0;0;-18.443;-57.248
11720;53.461;49.503;42.852;-8.69;29.385;2.881;0;-13.212;-11.383;31.137;0;0;0;-16.699;-58.328
11730;54.167;47.779;47.143;-9.28;32.763;3.226;0;-12.917;-10.486;30.869;0;0;0;-12.817;-59.123
11740;55.033;45.752;51.345;-8.67;35.233;4.167;0;-12.75;-9.217;30.142;0;0;0;-8.817;-58.997
11750;56.603;47.284;55.343;-8.337;36.083;5.331;0;-11.415;-7.546;27.215;0;0;0;-2.137;-58.72
11760;58.652;48.741;58.99;-7.259;36.328;6.666;0;-10.083;-6.025;23.935;0;0;0;4.439;-57.255
11770;60.254;47.277;62.477;-5.862;35.928;7.321;0;-8.767;-4.087;20.745;0;0;0;11.159;-55.71
11780;61.335;45.814;66.012;-4.041;35.615;8.135;0;-8.073;-1.843;17.594;0;0;0;17.684;-54.076
11790;61.57;42.79;69.828;-2.117;35.382;8.189;0;-7.902;0.081;14.117;0;0;0;24.21;-51.441
11800;62.491;39.726;73.56;-0.516;33.801;8.309;0;-7.665;0.557;12.163;0;0;0;30.914;-48.848
11810;64.452;37.701;76.532;0.964;32.141;8.2;0;-7.284;0.458;10.291;0;0;0;34.422;-46.83
11820;65.488;34.903;79.229;2.159;29.772;7.91;0;-6.677;0.959;8.168;0;0;0;37.937;-43.892
11830;68.004;32.946;78.445;2.423;28.124;7.552;0;-6.299;1.869;5.847;0;0;0;41.451;-41.182
11840;70.995;31.67;77.483;1.743;26.6;7.179;0;-5.971;2.673;3.885;0;0;0;42.077;-39.713
11850;73.105;29.794;75.873;1.33;26.116;7.386;0;-5.37;3.517;1.883;0;0;0;42.614;-38.004
11860;71.673;29.461;75.541;1.308;24.953;7.596;0;-4.782;5.13;-0.474;0;0;0;44.23;-36.35
11870;70.207;30.768;76.211;0.996;24.95;7.934;0;-3.821;6.073;-4.072;0;0;0;46.287;-33.777
11880;68.581;31.276;77.283;1.498;25.343;8.331;0;-1.884;6.897;-7.092;0;0;0;48.509;-31.127
11890;66.988;31.88;77.785;1.356;24.297;8.817;0;-0.134;6.614;-10.113;0;0;0;54.568;-26.774
11900;64.914;29.724;77.197;1.134;22.861;9.175;0;1.623;6.108;-12.371;0;0;0;60.628;-22.461
11910;61.728;27.72;77.183;-0.477;20.432;9.298;0;2.501;5.199;-14.288;0;0;0;66.418;-18.072
11920;59.582;25.716;76.679;-1.568;17.348;9.734;0;2.872;3.423;-14.846;0;0;0;68.502;-12.281
11930;58.258;23.815;76.254;-1.974;13.599;9.535;0;3.072;2.348;-15.189;0;0;0;70.586;-6.611
11940;58.072;24.594;73.986;-1.76;10.28;9.546;0;3.196;1.44;-15.532;0;0;0;72.236;-0.941
11950;58.885;25.291;69.599;0.654;6.699;9.516;0;2.363;1.859;-16.368;0;0;0;71.759;5.061
11960;57.945;27.948;63.105;3.223;5.383;9.47;0;0.818;2.429;-16.857;0;0;0;71.281;10.532
11970;55.284;30.618;54.291;6.353;3.288;8.87;0;0.172;3.032;-17.345;0;0;0;70.619;16.052
11980;52.492;31.768;47.466;8.803;1.756;8.734;0;-0.549;2.618;-19.646;0;0;0;67.757;21.452
11990;49.541;33.105;40.441;9.956;0.981;8.378;0;-0.491;0.941;-21.466;0;0;0;65.178;26.825
12000;47.415;31.881;34.377;10.694;1.968;7.546;0;-1.17;-2.081;-23.219;0;0;0;60.743;32.374
12010;44.663;30.665;27.648;11.585;3.381;6.716;0;-2.146;-4.863;-24.806;0;0;0;56.309;36.563
12020;40.432;28.808;20.8;12.888;3.321;5.546;0;-3.164;-7.458;-26.192;0;0;0;52.054;40.883
12030;36.421;26.786;13.305;14.143;3.81;4.183;0;-3.538;-9.04;-27.279;0;0;0;47.025;44.324
12040;31.89;24.244;4.85;15.334;3.686;2.643;0;-3.156;-9.927;-28.046;0;0;0;41.996;46.685
12050;28.415;23.516;-3.062;16.652;6.097;1.088;0;-2.593;-10.473;-29.327;0;0;0;36.666;48.25
12060;23.901;23.308;-10.854;17.844;8.556;-0.452;0;-2.037;-10.279;-30.636;0;0;0;33.381;50.803
12070;21.866;21.648;-18.452;17.946;10.823;-1.75;0;-1.978;-10.295;-31.97;0;0;0;30.095;53.321
12080;19.548;18.875;-22.611;18.521;12.316;-2.666;0;-2.992;-9.972;-33.303;0;0;0;26.949;55.592
12090;15.629;16.461;-26.577;18.81;12.727;-3.727;0;-4.017;-9.937;-34.997;0;0;0;26.083;58.862
12100;11.607;13.606;-30.979;19.601;12.149;-4.686;0;-5.081;-10.043;-36.967;0;0;0;25.217;62.284
12110;11.105;10.15;-35.361;19.891;12.67;-5.823;0;-5.178;-9.135;-38.95;0;0;0;23.239;65.753
12120;11.506;6.923;-40.436;21.746;12.266;-6.774;0;-4.786;-8.228;-39.59;0;0;0;21.261;67.502
12130;12.068;8.375;-45.531;22.601;11.834;-7.607;0;-5.445;-6.972;-39.79;0;0;0;19.283;68.789
12140;11.732;9.979;-50.512;23.341;12.843;-8.258;0;-6.105;-4.866;-39.852;0;0;0;13.628;67.895
12150;10.832;12.183;-52.982;24.494;13.148;-8.854;0;-6.572;-1.96;-39.674;0;0;0;7.972;67.036
12160;8.131;14.498;-55.812;27.07;14.652;-9.433;0;-5.766;-0.737;-39.497;0;0;0;2.317;65.457
12170;5.389;13.652;-58.257;30.286;16.272;-9.95;0;-4.99;1.113;-39.56;0;0;0;-1.266;62.221
12180;0.647;12.593;-60.781;32.101;18.611;-9.957;0;-4.455;1.683;-39.623;0;0;0;-4.85;59.109
12190;-2.968;7.254;-65.086;34.226;20.338;-9.886;0;-4.679;2.44;-39.473;0;0;0;-8.523;55.67
12200;-7.583;1.79;-67.27;34.058;22.065;-9.676;0;-3.806;1.359;-36.963;0;0;0;-9.836;51.832
12210;-11.874;-2.993;-69.517;33.807;22.644;-9.942;0;-2.564;0.277;-34.452;0;0;0;-11.149;47.731
12220;-16.263;-7.901;-69.964;33.204;23.223;-10.063;0;-1.243;-0.116;-31.745;0;0;0;-12.263;43.895
12230;-21.452;-11.088;-70.252;33.121;24.143;-10.323;0;0.044;0.555;-27.597;0;0;0;-12.978;39.956
12240;-26.531;-14.441;-69.323;33.121;24.877;-10.541;0;0.703;1.149;-24.109;0;0;0;-13.692;36.017
12250;-32.73;-17.954;-68.035;33.48;22.059;-9.804;0;0.862;1.497;-20.592;0;0;0;-13.221;32.308
12260;-38.734;-19.658;-66.375;33.811;19.352;-9.019;0;0.957;1.839;-17.192;0;0;0;-12.749;28.702
12270;-42.258;-20.372;-64.73;34.503;17.099;-7.694;0;1.087;2.001;-13.586;0;0;0;-12.277;25.497
12280;-45.612;-22.047;-62.812;35.079;14.874;-6.472;0;1.018;1.429;-10.301;0;0;0;-10.27;22.852
12290;-48.428;-22.065;-61.054;35.381;11.979;-4.975;0;0.403;0.156;-7.052;0;0;0;-8.263;20.215
12300;-51.403;-25.283;-59.935;34.741;7.607;-3.698;0;-0.377;-0.939;-3.29;0;0;0;-6.011;18.422
12310;-54.343;-27.873;-60.192;34.218;3.556;-2.407;0;-1.087;-2.262;0.508;0;0;0;-4.917;16.815
12320;-58.404;-28.743;-60.448;35.33;0.177;-0.821;0;-0.709;-4.163;3.668;0;0;0;-3.823;15.208
12330;-61.324;-30.186;-61.381;37.786;-2.243;0.566;0;1.313;-6.12;6.8;0;0;0;-2.717;12.779
12340;-62.884;-31.869;-62.313;41.323;-3.372;1.463;0;3.625;-8.233;10.532;0;0;0;-2.339;10.192
12350;-64.851;-33.766;-62.386;43.063;-4.261;2.341;0;5.241;-9.497;14.844;0;0;0;-1.961;7.604
12360;-67.01;-35.182;-62.459;44.066;-5.349;2.451;0;5.89;-11.112;20.255;0;0;0;-1.621;5.935
12370;-70.488;-35.812;-63.084;43.607;-6.354;2.439;0;5.392;-12.491;25.666;0;0;0;-2.12;4.252
12380;-73.891;-40.963;-64.808;42.43;-8.524;2.106;0;5.652;-11.876;30.658;0;0;0;-2.509;2.41
12390;-77.574;-46.017;-66.415;41.294;-10.708;1.745;0;5.788;-12.526;35.69;0;0;0;-3.116;1.141
12400;-80.723;-49.07;-68.597;38.545;-12.53;1.204;0;5.752;-12.63;39.519;0;0;0;-4.763;-0.128
