timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -3;39: wc-2,+ -1;40: wc-2,+ -2;41: wc-2,+ -3;42: wc-1,- -1;43: wc-1,- -2;average;45: wc-2,- -1
12390;-67.142;-38.749;-98.513;-2.153;-14.138;-40.818;0;-123.366;-221.972;-32.526;-52.8;38.483;-30.417;-30.417;-11.207
12400;-66.441;-44.287;-98.662;-8.091;-14.953;-42.168;0;-120.766;-217.29;-31.743;-55.828;40.594;-25.349;-25.349;-11.457
12410;-67.12;-49.79;-99.291;-15.094;-15.651;-44.084;0;-118.193;-212.607;-30.761;-61.651;40.761;-18.521;-18.521;-11.886
12420;-67.941;-56.983;-98.643;-22.097;-16.629;-46.837;0;-115.621;-207.924;-29.27;-66.832;41.848;-12.938;-12.938;-11.154
12430;-69.19;-63.457;-98.114;-28.217;-18.341;-49.647;0;-113.241;-203.241;-27.183;-72.531;42.521;-7.354;-7.354;-10.479
12440;-71.531;-70.261;-98.874;-33.592;-20.833;-53.008;0;-110.972;-198.559;-25.274;-76.866;43.833;-3.159;-3.159;-9.443
12450;-73.992;-76.705;-99.115;-37.663;-24.206;-55.385;0;-108.703;-193.876;-23.246;-81.549;45.466;-0.228;-0.228;-8.123
12460;-76.483;-82.563;-101.07;-40.953;-26.789;-56.73;0;-106.421;-189.221;-21.712;-86.206;45.771;3.048;3.048;-6.941
12470;-79.411;-87.857;-102.429;-44.537;-29.859;-57.85;0;-104.241;-184.566;-20.378;-91.273;45.585;6.021;6.021;-5.759
12480;-80.634;-94.164;-103.648;-48.644;-32.528;-59.854;0;-102.062;-179.91;-19.088;-96.891;44.479;9.219;9.219;-4.057
12490;-81.474;-99.888;-105.516;-53.363;-34.974;-63.178;0;-99.89;-175.255;-17.799;-102.895;42.639;12.738;12.738;-2.417
12500;-82.432;-105.75;-107.185;-58.156;-37.123;-66.626;0;-97.717;-170.6;-16.197;-109.775;41.759;14.476;14.476;-0.866
12510;-84.389;-110.166;-109.928;-62.589;-39.014;-70.314;0;-95.407;-165.945;-14.699;-116.048;41.274;17.354;17.354;0.604
12520;-86.691;-114.27;-112.986;-66.721;-41.571;-74.161;0;-93.207;-161.372;-13.321;-122.284;41.35;19.903;19.903;2.081
12530;-88.913;-117.779;-113.992;-69.986;-43.95;-77.793;0;-91.007;-156.8;-12.157;-126.87;42.032;24.172;24.172;3.559
12540;-90.479;-120.288;-114.091;-73.161;-46.578;-81.43;0;-88.703;-152.228;-10.473;-128.439;41.582;29.204;29.204;4.108
12550;-92.572;-123.812;-111.822;-75.462;-49.061;-85.022;0;-86.29;-147.655;-9.134;-128.855;40.386;34.299;34.299;4.629
12560;-93.788;-126.945;-109.114;-77.058;-52.206;-88.657;0;-83.876;-143.083;-8.128;-129.829;38.67;40.41;40.41;5.15
12570;-94.905;-130.716;-107.114;-78.854;-55.897;-91.622;0;-81.559;-138.655;-7.135;-128.85;36.454;45.252;45.252;4.552
12580;-95.212;-134.495;-105.502;-81.96;-60.088;-93.868;0;-79.352;-134.228;-7.222;-127.015;35.717;49.164;49.164;3.905
12590;-96;-138.29;-103.321;-85.066;-63.559;-95.49;0;-77.145;-129.8;-6.321;-124.182;36.586;54.396;54.396;3.258
12600;-96.937;-141.588;-101.244;-88.646;-65.714;-96.112;0;-74.807;-125.372;-5.301;-120.313;36.961;57.629;57.629;2.211
12610;-98.633;-144.927;-98.47;-92.008;-66.964;-96.796;0;-72.4;-120.945;-3.505;-115.437;38.007;59.807;59.807;1.164
12620;-100.815;-148.639;-95.29;-94.851;-68.087;-97.8;0;-69.993;-116.517;-1.469;-110.499;39.132;60.975;60.975;0.407
12630;-103.491;-152.716;-92.458;-97.037;-69.41;-98.735;0;-67.641;-112.379;-1.21;-104.37;39.706;62.303;62.303;-0.19
12640;-106.244;-157.677;-88.552;-98.343;-71.323;-99.873;0;-65.393;-108.241;-1.054;-97.342;40.19;64.793;64.793;-0.788
12650;-108.306;-161.223;-84.531;-98.745;-73.149;-101.531;0;-63.145;-104.103;-0.803;-90.495;40.677;68.623;68.623;-1.495
12660;-108.741;-164.548;-80.037;-98.666;-75.455;-102.164;0;-61.034;-99.966;-0.717;-82.626;41.251;70.77;70.77;-1.763
12670;-108.75;-166.552;-74.847;-98.513;-77.734;-102.437;0;-58.924;-95.828;-1.072;-75.152;40.857;72.36;72.36;-1.837
12680;-108.179;-167.651;-69.523;-99.046;-78.622;-101.966;0;-56.71;-91.69;-1.949;-66.455;40.182;73.599;73.599;-1.781
12690;-106.692;-169.337;-64.319;-99.332;-77.59;-100.894;0;-54.324;-87.676;-2.614;-59.098;39.441;72.997;72.997;-1.124
12700;-104.985;-170.41;-59.524;-100.27;-75.32;-99.506;0;-51.938;-83.662;-3.386;-50.204;38.621;73.585;73.585;-0.468
12710;-103.206;-171.342;-54.45;-101.298;-73.098;-99.444;0;-49.503;-79.648;-3.919;-41.16;38.832;73.555;73.555;0.196
12720;-100.706;-172.33;-49.841;-102.218;-71.643;-99.23;0;-47.069;-75.634;-3.582;-31.885;39.994;74.524;74.524;-0.261
12730;-99.71;-172.372;-44.553;-102.72;-69.697;-97.924;0;-44.634;-71.621;-3.526;-22.859;42.015;76.494;76.494;-1.117
12740;-99.034;-171.156;-38.679;-102.698;-68.779;-96.072;0;-42.207;-67.607;-3.073;-14.499;45.567;78.164;78.164;-2.167
12750;-98.404;-170.087;-32.364;-101.308;-67.32;-93.592;0;-39.71;-63.648;-2.941;-6.003;48.255;78.61;78.61;-4.034
12760;-96.677;-168.354;-25.168;-99.628;-66.47;-90.992;0;-37.214;-59.69;-1.746;2.734;54.183;77.914;77.914;-5.942
12770;-94.203;-165.691;-18.772;-97.381;-65.626;-87.932;0;-34.662;-55.731;-0.557;12.084;59.207;76.445;76.445;-7.877
12780;-91.646;-162.13;-14.995;-94.634;-66.234;-84.793;0;-32.241;-51.772;1.846;21.469;64.23;73.381;73.381;-9.412
12790;-89.676;-157.77;-11.217;-92.768;-66.357;-81.939;0;-29.821;-47.814;4.345;29.64;70.337;70.316;70.316;-10.468
12800;-86.346;-153.07;-8.691;-90.284;-67.841;-79.31;0;-27.51;-43.855;6.876;37.014;73.625;66.454;66.454;-11.302
12810;-83.131;-148.462;-6.166;-88.28;-69.006;-75.448;0;-25.2;-40.048;9.407;43.408;77.64;62.371;62.371;-11.337
12820;-80.116;-141.61;-1.91;-85.52;-69.763;-72.499;0;-22.766;-36.241;11.888;50.288;79.746;58.701;58.701;-10.691
12830;-77.237;-134.426;2.345;-82.222;-69.222;-69.378;0;-20.352;-32.434;14.268;55.797;80.29;55.03;55.03;-10.039
12840;-73.761;-126.353;6.586;-78.237;-68.099;-66.681;0;-17.938;-28.628;15.887;61.513;80.873;49.978;49.978;-9.29
12850;-70.337;-119.043;10.828;-73.91;-67.883;-62.978;0;-15.621;-24.821;16.916;66.279;81.902;45.105;45.105;-7.901
12860;-66.24;-110.847;13.836;-70.943;-67.557;-59.083;0;-13.228;-21.014;17.225;69.524;83.028;41.277;41.277;-6.526
12870;-61.872;-104.021;16.844;-68.626;-66.872;-54.491;0;-10.834;-17.476;16.965;72.601;83.846;37.643;37.643;-5.15
12880;-56.623;-96.306;20.614;-66.309;-66.269;-49.763;0;-8.621;-13.938;18.386;74.348;84.96;32.611;32.611;-4.138
12890;-52.439;-88.73;24.383;-63.607;-64.801;-45.246;0;-6.379;-10.4;20.103;76.414;84.659;27.579;27.579;-3.139
12900;-48.774;-79.452;29.006;-60.739;-63.814;-41.036;0;-4.138;-6.862;20.702;78.716;84.359;20.981;20.981;-2.141
12910;-45.828;-69.455;33.628;-56.469;-61.292;-37.233;0;-2.007;-3.324;21.745;80.956;83.444;14.651;14.651;-1.902
12920;-43.154;-58.734;38.033;-51.763;-57.221;-33.513;0;0;0;22.553;81.89;82.35;10.721;10.721;-1.981
12930;-39.761;-50.132;42.549;-47.337;-54.029;-29.793;0;0;0;23.542;82.393;82.31;6.764;6.764;-2.059
12940;-34.53;-41.683;46.588;-44.869;-52.239;-25.797;0;0;0;24.531;82.566;82.063;6.203;6.203;-3.298
12950;-29.67;-33.908;50.619;-42.833;-49.892;-21.423;0;0;0;25.566;82.517;79.972;5.71;5.71;-4.516
12960;-24.575;-27.377;53.815;-40.233;-47.546;-16.811;0;0;0;26.6;81.829;77.881;5.417;5.417;-5.748
12970;-20.448;-20.934;56.956;-37.137;-43.44;-13.112;0;0;0;27.179;82.56;74.323;5.323;5.323;-6.419
12980;-17.029;-14.657;59.127;-32.914;-39.604;-9.869;0;0;0;27.446;83.695;70.778;2.892;2.892;-7.091
12990;-14.411;-8.552;61.208;-28.396;-34.808;-7.659;0;0;0;27.392;84.23;66.323;0.51;0.51;-7.583
13000;-11.527;-2.375;62.788;-25.474;-31.663;-6.263;0;0;0;26.743;85.197;61.868;-0.88;-0.88;-7.556
13010;-8.458;3.601;64.505;-22.363;-28.048;-2.148;0;0;0;25.061;86.521;53.938;-2.25;-2.25;-7.528
13020;-5.335;9.137;67.223;-19.877;-24.379;2.154;0;0;0;22.978;87.806;46.008;-3.072;-3.072;-7.701
13030;-2.695;14.706;70.742;-17.872;-17.17;6.519;0;0;0;19.571;88.931;36.302;-3.597;-3.597;-7.877
13040;-0.008;20.836;75.148;-15.93;-8.775;10.723;0;0;0;15.804;88.938;26.43;-3.877;-3.877;-8.054
13050;1.526;26.897;78.913;-13.863;0.898;14.706;0;0;0;12.261;88.785;19.15;-3.051;-3.051;-8.292
13060;2.622;35.687;83.422;-10.648;9.201;17.654;0;0;0;8.677;88.218;11.87;-0.848;-0.848;-8.531
13070;5.579;42.761;86.371;-7.913;16.371;20.473;0;0;0;5.149;87.644;8.335;2.037;2.037;-8.797
13080;8.963;52.146;89.633;-4.375;22.305;24.28;0;0;0;1.941;86.161;4.8;6.127;6.127;-9.084
13090;11.712;60.836;92.513;-1.4;27.703;28.371;0;0;0;-1.268;86.585;2.794;9.844;9.844;-9.011
13100;15.861;70.326;95.592;2.161;33.75;32.982;0;0;0;-3.385;86.527;0.768;13.545;13.545;-9.138
13110;19.203;79.171;99.476;7.069;39.923;37.663;0;0;0;-5.502;86.632;-1.668;16.876;16.876;-9.223
13120;22.686;86.32;103.608;12.417;46.572;42.607;0;0;0;-6.879;87.309;-3.71;19.803;19.803;-9.349
13130;25.274;89.157;107.335;17.177;53.582;48.474;0;0;0;-7.615;88.588;-5.663;23.677;23.677;-9.114
13140;27.502;91.946;109.927;20.348;59.975;54.383;0;0;0;-8.641;89.423;-5.857;27.714;27.714;-8.811
13150;28.994;93.015;110.959;23.125;66.633;60.972;0;0;0;-10.132;89.379;-5.626;32.357;32.357;-8.223
13160;31.047;93.528;111.05;24.56;71.971;66.847;0;0;0;-12.088;87.906;-4.476;36.514;36.514;-7.116
13170;33.501;94.886;110.861;25.994;75.759;73.073;0;0;0;-14.232;86.705;-4.568;38.517;38.517;-5.932
13180;35.152;97.561;110.818;28.381;79.694;78.375;0;0;0;-16.109;84.703;-5.697;39.407;39.407;-4.767
13190;35.603;100.433;111.255;32.501;84.189;84.505;0;0;0;-17.506;82.894;-8.033;38.692;38.692;-3.401
13200;38.468;103.588;112.244;38.021;88.032;90.292;0;0;0;-18.648;79.992;-8.57;38.039;38.039;-2.043
13210;41.124;106.982;113.865;45.033;91.823;96.04;0;0;0;-19.19;77.611;-9.419;37.873;37.873;-0.684
13220;44.261;110.892;115.377;52.08;93.299;102.452;0;0;0;-20.07;73.244;-9.829;37.512;37.512;-0.161
13230;47.327;116.812;117.226;59.607;95.066;108.303;0;0;0;-20.07;68.967;-10.655;38.335;38.335;0.32
13240;51.05;126.863;117.571;66.534;96.96;114.738;0;0;0;-19.877;64.366;-11.916;37.44;37.44;0.801
13250;55.131;136.639;117.812;73.182;101.132;121.276;0;0;0;-18.16;59.99;-13.643;36.537;36.537;2.083
13260;58.24;146.13;118.011;79.668;105.014;124.342;0;0;0;-16.443;55.476;-14.77;35.497;35.497;3.406
13270;60.989;155.524;117.532;84.055;110.182;126.666;0;0;0;-14.091;50.412;-15.554;35.117;35.117;4.728
13280;63.521;163.934;116.815;87.721;112.106;127.873;0;0;0;-11.259;44.48;-14.459;36.778;36.778;4.971
13290;65.786;170.895;115.218;92.386;112.659;129.25;0;0;0;-8.13;39.65;-16.241;38.345;38.345;5.276
13300;69.043;179.177;112.935;96.879;111.676;129.386;0;0;0;-6;34.604;-17.652;39.204;39.204;5.539
13310;73.324;184.785;110.212;100.571;112.312;129.312;0;0;0;-3.872;30.315;-16.599;38.087;38.087;4.643
13320;75.814;190.686;106.99;103.988;113.854;128.309;0;0;0;-2.419;25.337;-16.877;35.621;35.621;3.746
13330;78.677;194.083;103.648;106.934;115.739;126.181;0;0;0;-1.199;22.025;-16.954;31.826;31.826;2.919
13340;82.196;195.006;100.297;109.88;117.422;124.057;0;0;0;-0.52;18.069;-18.512;28.647;28.647;2.872
13350;83.332;197.608;96.719;113.361;118.574;120.932;0;0;0;-0.066;15.466;-20.018;25.588;25.588;2.825
13360;83.737;199.749;93.047;116.691;120.175;117.939;0;0;0;0.076;12.801;-21.204;22.841;22.841;2.785
13370;83.752;201.577;89.175;117.709;120.985;115.764;0;0;0;0.19;8.477;-20.779;20.706;20.706;2.945
13380;85.655;206.193;84.662;117.764;121.497;112.735;0;0;0;-0.415;3.091;-20.63;17.748;17.748;3.208
13390;89.531;209.697;81.208;117.819;119.716;110.632;0;0;0;-0.993;-0.814;-20.008;14.681;14.681;3.389
13400;94.287;213.219;76.924;117.724;116.575;108.252;0;0;0;-1.04;-3.666;-19.506;11.248;11.248;2.61
13410;98.276;217.502;73.56;117.708;113.052;105.913;0;0;0;-1.225;-4.101;-20.39;7.825;7.825;1.83
13420;101.898;220.872;69.697;117.377;109.29;103.201;0;0;0;-1.257;-6.738;-19.914;3.868;3.868;1.017
13430;104.08;224.4;65.673;116.608;105.047;99.372;0;0;0;-0.928;-8.877;-20.469;0.913;0.913;-0.157
13440;105.403;224.775;61.794;115.614;100.72;95.633;0;0;0;-1.135;-11.459;-20.16;-1.614;-1.614;-1.331
13450;104.029;225.006;57.316;112.937;95.374;91.597;0;0;0;-1.222;-13.127;-20.174;-3.732;-3.732;-2.601
13460;104.04;221.495;52.455;108.023;89.148;87.723;0;0;0;-1.75;-14.661;-20.068;-4.698;-4.698;-3.792
13470;103.448;218.206;47.524;102.64;84.621;83.71;0;0;0;-2.559;-16.125;-19.836;-5.012;-5.012;-3.462
13480;103.688;214.932;41.105;95.32;81.888;78.47;0;0;0;-4.044;-19.138;-19.084;-5.859;-5.859;-3.146
13490;103.41;208.197;36.052;88.077;78.389;73.721;0;0;0;-6.09;-20.863;-18.666;-5.008;-5.008;-2.75
13500;103.028;200.182;29.128;80.92;73.292;67.972;0;0;0;-8.81;-23.531;-17.768;-5.604;-5.604;-2.994
13510;102.869;192.189;22.054;73.839;67.211;63.313;0;0;0;-11.228;-26.541;-17.737;-5.726;-5.726;-3.197
13520;102.359;181.876;13.848;68.226;58.719;59.174;0;0;0;-13.646;-29.481;-17.937;-6.77;-6.77;-2.56
13530;101.948;172.548;5.007;63.974;51.818;56.11;0;0;0;-15.807;-31.887;-18.23;-9.528;-9.528;-1.232
13540;99.679;161.592;-3.855;58.298;43.865;50.777;0;0;0;-17.968;-34.214;-15.564;-12.604;-12.604;0.262
13550;96.279;148.501;-11.957;53.812;36.779;45.855;0;0;0;-18.978;-35.088;-12.074;-15.579;-15.579;1.636
13560;91.982;135.651;-19.99;49.327;29.414;40.817;0;0;0;-20.07;-36.001;-11.305;-18.672;-18.672;3.37
13570;86.985;122.886;-26.983;44.178;21.739;37.488;0;0;0;-20.459;-36.076;-10.363;-21.761;-21.761;4.786
13580;80.821;110.12;-33.88;38.669;13.799;34.188;0;0;0;-20.854;-37.295;-10.006;-24.679;-24.679;6.203
13590;74.615;98.357;-40.337;32.808;5.506;31.775;0;0;0;-20.713;-39.597;-9.372;-28.512;-28.512;5.819
13600;69.022;81.717;-46.786;26.837;-2.834;30.517;0;0;0;-20.4;-43.603;-8.659;-32.531;-32.531;5.319
13610;64.309;65.077;-54.356;20.866;-12.099;29.259;0;0;0;-19.554;-47.702;-7.887;-36.777;-36.777;4.846
13620;59.754;48.654;-61.543;18.08;-21.557;26.546;0;0;0;-18.709;-50.477;-8.594;-41.153;-41.153;4.212
13630;54.054;31.848;-68.069;16.688;-31.823;23.047;0;0;0;-17.108;-52.534;-9.302;-45.121;-45.121;3.208
13640;47.393;16.073;-73.794;15.145;-39.581;18.567;0;0;0;-15.506;-55.101;-9.881;-49.234;-49.234;2.204
13650;39.928;0.186;-78.159;13.383;-44.932;14.651;0;0;0;-13.759;-57.612;-10.957;-54.226;-54.226;2.186
13660;31.459;-17.381;-82.705;11.303;-50.25;11.687;0;0;0;-12.011;-60.375;-10.909;-59.535;-59.535;2.306
13670;22.99;-34.665;-86.662;9.586;-55.447;8.737;0;0;0;-10.383;-60.742;-12.818;-65.108;-65.108;2.586
13680;14.674;-51.532;-92.21;7.081;-60.564;6.564;0;0;0;-9.302;-61.219;-13.407;-70.446;-70.446;2.982
13690;7.41;-65.164;-98.668;4.734;-65.523;2.479;0;0;0;-8.221;-62.277;-13.968;-74.949;-74.949;3.378
13700;0.124;-78.451;-105.057;1.375;-69.521;-1.772;0;0;0;-8.149;-64.299;-14.17;-79.342;-79.342;3.808
13710;-7.408;-89.233;-111.07;-2.305;-72.623;-7.832;0;0;0;-8.077;-66.37;-14.371;-83.401;-83.401;4.039
13720;-14.633;-100.615;-116.967;-5.501;-75.726;-15.411;0;0;0;-7.844;-68.148;-15.777;-87.481;-87.481;4.214
13730;-21.706;-114.417;-121.761;-7.342;-80.788;-21.05;0;0;0;-7.611;-68.866;-17.182;-90.194;-90.194;4.327
13740;-28.103;-128.641;-126.956;-7.197;-85.55;-26.792;0;0;0;-6.783;-69.963;-18.571;-92.749;-92.749;4.36
13750;-34.661;-141.331;-130.037;-7.252;-90.117;-31.617;0;0;0;-5.199;-70.451;-20.794;-93.574;-93.574;3.673
13760;-40.874;-154.062;-133.279;-7.972;-93.272;-36.254;0;0;0;-3.964;-69.549;-22.297;-94.295;-94.295;2.786
13770;-47.088;-164.226;-135.251;-8.05;-94.178;-41.4;0;0;0;-2.708;-68.203;-23.799;-93.611;-93.611;1.059
13780;-53.418;-174.625;-136.143;-9.815;-94.626;-46.408;0;0;0;-2.505;-66.261;-24.574;-93.066;-93.066;1.292
13790;-57.579;-183.021;-137.139;-11.708;-93.801;-49.196;0;0;0;-2.302;-66.135;-25.349;-92.672;-92.672;1.491
13800;-62.091;-191.775;-138.171;-14.48;-92.979;-51.429;0;0;0;-2.65;-67.328;-27.154;-91.774;-91.774;1.761
13810;-66.981;-200.53;-139.04;-17.599;-92.614;-53.662;0;0;0;-2.997;-68.59;-28.503;-91.232;-91.232;2.032
13820;-71.204;-210.444;-140.126;-20.461;-92.051;-57.313;0;0;0;-1.921;-68.771;-29.928;-89.385;-89.385;1.486
13830;-74.571;-219.574;-140.92;-23.088;-91.662;-60.676;0;0;0;-0.861;-68.222;-31.349;-87.432;-87.432;0.939
13840;-78.594;-227.452;-142.09;-26.29;-90.833;-65.303;0;0;0;-1.12;-67.859;-32.501;-85.343;-85.343;0.949
13850;-82.259;-232.783;-142.659;-29.141;-89.378;-70.203;0;0;0;-1.676;-67.869;-33.652;-82.982;-82.982;0.931
13860;-86.561;-237.429;-142.215;-31.978;-87.069;-74.913;0;0;0;-2.232;-67.96;-34.629;-80.687;-80.687;0.473
13870;-90.801;-240.537;-141.418;-36.221;-85;-78.979;0;0;0;-3.501;-67.934;-35.046;-79.748;-79.748;0.015
13880;-95.549;-241.726;-139.821;-40.866;-82.818;-83.243;0;0;0;-5.17;-67.869;-35.786;-78.214;-78.214;0.287
13890;-100.062;-241.468;-138.996;-46.57;-80.68;-87.514;0;0;0;-6.836;-67.589;-37.459;-76.586;-76.586;0.559
13900;-103.215;-240.932;-137.851;-51.914;-80.262;-92.261;0;0;0;-8.942;-67.281;-39.934;-73.748;-73.748;1.07
13910;-104.666;-238.324;-136.786;-56.961;-79.821;-96.657;0;0;0;-11.055;-67.737;-42.408;-67.774;-67.774;1.941
13920;-106.101;-235.556;-136.177;-60.909;-79.244;-100.772;0;0;0;-12.746;-68.404;-44.163;-61.499;-61.499;2.651
13930;-106.335;-232.921;-134.266;-63.992;-78.394;-104.57;0;0;0;-14.389;-69.361;-45.917;-54.724;-54.724;3.361
13940;-107.051;-231.287;-131.588;-67.074;-76.975;-107.512;0;0;0;-15.403;-69.41;-47.417;-49.514;-49.514;4.014
13950;-106.917;-229.514;-128.948;-69.444;-75.262;-110.364;0;0;0;-15.568;-69.657;-48.753;-43.2;-43.2;4.68
13960;-107.983;-225.674;-126.418;-70.806;-73.88;-111.906;0;0;0;-16.014;-70.01;-50.145;-38.759;-38.759;5.466
13970;-109.669;-220.508;-123.854;-72.167;-72.468;-112.983;0;0;0;-16.458;-70.44;-50.417;-35.16;-35.16;6.246
13980;-111.6;-215.844;-121.034;-74.881;-71.168;-113.916;0;0;0;-16.792;-69.615;-50.366;-32.486;-32.486;6.425
13990;-113.43;-209.83;-117.75;-79.156;-68.503;-114.703;0;0;0;-16.996;-67.583;-50.314;-30.763;-30.763;6.508
14000;-115.328;-202.945;-114.026;-84.154;-65.903;-114.806;0;0;0;-18.095;-65.703;-49.243;-28.792;-28.792;7.338
14010;-116.549;-195.659;-110.246;-89.194;-62.308;-115.268;0;0;0;-18.243;-65.124;-47.901;-25.076;-25.076;8.168
14020;-117.268;-188.561;-105.905;-94.234;-58.772;-114.859;0;0;0;-18.578;-64.684;-46.793;-21.229;-21.229;8.519
14030;-117.677;-182.163;-102.025;-97.81;-55.633;-113.923;0;0;0;-18.913;-64.306;-46.146;-15.77;-15.77;6.881
14040;-117.465;-176.429;-97.305;-99.113;-52.226;-112.688;0;0;0;-18.017;-62.357;-45.105;-9.808;-9.808;5.244
14050;-114.719;-168.167;-92.872;-100.175;-48.494;-110.323;0;0;0;-16.68;-59.488;-44.063;-4.189;-4.189;3.727
14060;-111.519;-158.583;-87.869;-100.092;-44.394;-107.044;0;0;0;-15.385;-56.606;-43.527;1.71;1.71;2.21
14070;-105.701;-147.817;-82.233;-99.837;-40.992;-103.123;0;0;0;-15.81;-54.346;-42.71;5.634;5.634;1.219
14080;-98.789;-138.284;-76.902;-99.83;-37.112;-99.447;0;0;0;-17.138;-51.292;-41.983;9.28;9.28;0.229
14090;-91.248;-128.731;-71.846;-99.782;-33.583;-96.513;0;0;0;-17.312;-48.459;-41.335;11.857;11.857;-0.761
14100;-84.825;-119.659;-67.244;-100.64;-29.971;-93.686;0;0;0;-17.341;-44.326;-40.77;13.946;13.946;-1.641
14110;-77.538;-109.181;-61.851;-102.069;-26.759;-91.337;0;0;0;-16.68;-39.753;-40.204;15.76;15.76;-1.916
14120;-70.265;-98.702;-57.138;-103.11;-23.354;-88.988;0;0;0;-15.099;-35.181;-40.499;18.419;18.419;-2.19
14130;-62.761;-89.309;-52.812;-104.386;-19.717;-84.625;0;0;0;-12.247;-30.658;-40.794;20.47;20.47;-2.196
14140;-56.098;-80.934;-48.487;-103.566;-16.24;-79.379;0;0;0;-9.514;-26.73;-41.6;22.221;22.221;-2.208
14150;-49.521;-72.331;-44.681;-101.866;-12.084;-74.348;0;0;0;-6.954;-22.895;-42.353;23.768;23.768;-2.461
14160;-43.414;-65.272;-40.996;-100.167;-7.717;-69.72;0;0;0;-4.087;-19.767;-42.637;22.629;22.629;-2.775
14170;-37.346;-59.196;-36.924;-98.912;-2.43;-63.892;0;0;0;-1.763;-16.8;-41.601;21.949;21.949;-2.37
14180;-31.35;-53.12;-32.843;-97.754;2.832;-58.065;0;0;0;0.168;-13.294;-39.622;21.141;21.141;-2.178
14190;-24.942;-46.312;-28.468;-95.953;6.298;-51.141;0;0;0;1.657;-9.175;-37.643;20.869;20.869;-1.673
14200;-19.193;-37.059;-23.737;-92.508;9.819;-45.819;0;0;0;3.305;-3.995;-35.774;19.292;19.292;-1.168
14210;-13.361;-29.727;-17.825;-89.942;12.963;-39.618;0;0;0;4.999;1.181;-32.865;17.657;17.657;-0.823
14220;-8.212;-23.695;-11.899;-85.843;18.833;-31.354;0;0;0;6.692;6.149;-29.701;17.546;17.546;-0.444
14230;-3.306;-20.783;-4.986;-82.234;24.417;-22.011;0;0;0;8.014;9.844;-26.859;17.923;17.923;0.535
14240;1.418;-19.019;2.014;-78.626;28.354;-12.895;0;0;0;9.495;13.502;-23.021;19.877;19.877;1.514
14250;5.978;-17.116;7.6;-74.509;31.062;-4.923;0;0;0;10.826;17.16;-19.182;21.77;21.77;1.276
14260;11.007;-12.721;13.546;-68.825;32.77;1.097;0;0;0;11.357;22.917;-15.636;23.171;23.171;1.12
14270;15.692;-7.503;18.829;-63.189;33.71;6.262;0;0;0;11.888;28.524;-12.09;24.517;24.517;1.444
14280;21.007;-0.269;25.912;-56.072;34.486;10.983;0;0;0;13.452;34.131;-8.771;23.222;23.222;1.321
14290;24.884;6.476;32.251;-50.041;34.935;15.843;0;0;0;13.937;37.023;-6.284;21.961;21.961;1.199
14300;27.186;9.777;38.19;-43.348;35.49;20.873;0;0;0;14.143;37.793;-3.839;20.396;20.396;1.059
14310;30.59;15.448;43.294;-38.193;37.506;24.468;0;0;0;14.55;38.563;-1.393;19.065;19.065;0.934
14320;32.577;21.12;47.277;-33.135;38.837;28.062;0;0;0;13.949;38.695;0.098;19.884;19.884;1.128
14330;33.068;31.15;52.252;-27.567;39.974;29.532;0;0;0;14.43;38.141;1.589;20.607;20.607;1.323
14340;33.248;40.33;57.247;-20.757;40.64;30.916;0;0;0;14.815;37.586;2.945;21.251;21.251;1.607
14350;34.629;49.288;62.35;-13.913;40.721;32.127;0;0;0;15.77;37.284;3.582;21.826;21.826;1.891
14360;33.993;54.603;66.903;-6.444;40.338;35.583;0;0;0;16;36.701;4.068;22.001;22.001;2.815
14370;34.407;60.244;71.116;0.255;40.258;40.731;0;0;0;17.223;35.603;5.081;22.011;22.011;3.843
14380;34.842;65.908;74.768;6.135;39.358;44.15;0;0;0;17.67;36.163;5.624;22.523;22.523;4.16
14390;35.347;72.973;78.526;10.187;38.031;45.277;0;0;0;18.109;36.066;6.166;23.032;23.032;4.482
14400;36.465;81.944;83.879;13.592;35.628;46.144;0;0;0;17.855;35.777;7.514;22.987;22.987;5.067
14410;38.182;91.588;89.337;17.559;34.937;46.81;0;0;0;17.113;35.472;9.464;22.937;22.937;5.656
14420;41.301;99.636;94.239;21.827;33.787;46.074;0;0;0;18.084;34.996;11.416;21.156;21.156;5.53
14430;45.079;106.837;99.007;26.095;32.459;45.06;0;0;0;19.24;34.404;12.955;19.366;19.366;5.408
14440;48.612;113.113;103.015;29.89;32.363;43.37;0;0;0;21.548;33.795;14.495;17.918;17.918;5.888
14450;52.427;117.879;106.611;32.208;30.504;43.169;0;0;0;23.723;33.487;16.036;16.461;16.461;6.371
14460;56.054;122.63;107.646;34.527;28.079;42.973;0;0;0;25.891;33.343;16.721;16.133;16.133;7.016
14470;60.276;128.311;108.203;34.926;23.404;42.769;0;0;0;26.45;33.178;17.406;15.796;15.796;7.665
14480;65.581;135.999;107.585;35.588;20.535;43.216;0;0;0;27.476;34.01;18.092;14.464;14.464;6.875
14490;70.722;143.663;107.823;36.215;17.754;43.666;0;0;0;28.814;34.18;17.919;12.28;12.28;6.087
14500;75.895;148.588;108.808;37.311;16.547;45.121;0;0;0;30.468;34.331;17.749;9.12;9.12;6.38
14510;78.946;150.27;110.997;37.938;14.813;48.263;0;0;0;32.116;31.927;17.143;4.105;4.105;5.396
