timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;;06: bdA-.1;07: bdA-.2;08: bdA-.3;09: crybdIm1-.1;10: crybdIm1-.2;11: crybdIm1-.3;12: frq1+.1;13: frq1+.2;14: frq1+.3
11570;96.171;143.254;55.85;124.701;-5.331;;178.691;155.25;148.363;199.799;197.79;90.703;-60.931;-53.159;-45.297
11580;95.029;136.223;53.763;146.33;4.483;;174.641;167.538;162.062;205.44;201.43;95.444;-58.552;-50.69;-44.041
11590;94.004;129.188;51.99;165.912;13.983;;168.921;177.041;177.328;210.534;204.888;98.749;-56.2;-48.386;-42.931
11600;91.179;121.054;50.218;183.203;23.406;;162.046;186.665;190.874;214.939;205.545;101.214;-53.848;-46.29;-41.855
11610;87.67;111.88;47.928;197.894;33.39;;153.954;195.957;204.234;213.343;204.167;103.434;-51.476;-44.193;-40.779
11620;85.001;101.499;45.648;211.201;43.992;;146.025;204.713;215.102;208.49;202.995;105.79;-49.021;-42.2;-39.607
11630;83.28;91.72;43.149;222.444;54.399;;140.823;209.33;225.73;201.112;203.397;107.099;-46.497;-40.297;-38.4
11640;80.219;82.062;40.999;232.447;64.446;;137.182;209.352;234.026;193.127;200.488;106.441;-43.972;-38.579;-37.083
11650;77.199;71.684;39.228;239.37;74.11;;131.259;210.95;240.019;184.237;196.27;106.263;-41.455;-36.931;-35.372
11660;73.686;61.937;37.257;243.92;83.426;;123.617;210.506;245.826;169.228;187.53;104.106;-38.924;-35.179;-33.724
11670;69.012;53.651;35.003;247.406;92;;115.852;207.68;249.458;154.434;177.563;101.989;-36.559;-33.428;-32.083
11680;60.498;44.166;32.843;250.451;99.917;;109.102;201.662;247.852;139.561;168.017;98.461;-34.193;-31.531;-30.441
11690;51.663;34.826;30.803;253.055;107.131;;103.599;195.83;246.068;123.924;156.823;92.847;-31.828;-29.586;-28.828
11700;42.247;23.302;28.44;256.99;113.728;;96.382;189.869;239.232;107.583;145.327;88.553;-29.379;-27.579;-27.269
11710;31.159;11.292;25.716;260.806;119.601;;88.926;186.588;230.716;90.963;133.61;83.506;-26.986;-25.31;-25.476
11720;19.062;-0.317;22.472;264.648;124.592;;79.928;182.572;222.166;73.571;120.772;76.541;-24.6;-23.041;-23.538
11730;9.434;-11.808;19.375;268.074;128.742;;71.131;177.757;212.676;57.97;108.201;68.723;-22.214;-20.607;-21.476
11740;0.727;-22.168;16.239;270.941;132.206;;60.999;172.652;201.388;42.516;95.644;60.821;-19.828;-18.29;-19.228
11750;-8.121;-29.048;13.146;271.582;135.415;;53.181;161.788;190.103;27.404;82.873;55.319;-17.497;-15.993;-16.903
11760;-17.898;-36.077;10.443;271.203;138.324;;45.983;150.083;178.139;13.883;69.241;49.303;-15.172;-13.8;-14.579
11770;-28.033;-40.054;7.939;268.263;140.578;;39.448;135.611;165.727;-0.469;55.375;43.8;-12.745;-11.607;-12.283
11780;-38.368;-43.982;5.561;263.651;141.655;;31.833;120.739;152.24;-11.844;41.819;40.062;-10.317;-9.055;-9.966
11790;-47.058;-47.87;3.866;257.846;141.295;;23.566;105.757;135.659;-24.394;27.469;35.898;-7.779;-6.821;-7.524
11800;-53.985;-51.713;2.361;252;139.786;;14.698;88.892;119.41;-34.89;12.59;29.974;-5.228;-4.697;-4.972
11810;-59.833;-54.371;1.065;246.506;137.745;;6.323;73.343;99.469;-45.906;-2.03;23.451;-2.669;-2.483;-2.414
11820;-65.528;-56.218;0.513;241.389;135.417;;-1.477;57.535;81.115;-56.254;-16.691;16.425;0;0;0
11830;-71.343;-56.785;0.201;236.728;133.142;;-10.077;43.487;63.429;-68.385;-31.194;8.999;0;0;0
11840;-77.411;-57.037;-0.341;233.134;131.303;;-17.159;29.852;44.379;-80.193;-46.446;0.948;0;0;0
11850;-82.476;-56.335;-0.084;230.994;129.905;;-23.28;16.705;26.465;-91.237;-59.672;-5.058;0;0;0
11860;-86.85;-54.593;0.75;230.221;128.164;;-28.883;6.03;8.572;-98.189;-70.472;-10.134;0;0;0
11870;-91.177;-51.73;2.203;229.712;125.97;;-34.654;-3.404;-7.945;-104.138;-81.12;-16.429;0;0;0
11880;-95.183;-49.251;4.739;231;123.366;;-41.239;-9.63;-24.372;-107.219;-91.761;-21.543;0;0;0
11890;-98.663;-46.116;7.592;232.669;121.178;;-49.294;-15.83;-39.982;-110.101;-99.521;-25.64;0;0;0
11900;-101.596;-42.261;9.914;235.672;118.97;;-59.469;-20.046;-53.977;-111.301;-107.302;-28.203;0;0;0
11910;-103.939;-37.446;12.229;237.766;116.928;;-69.938;-22.731;-67.792;-109.708;-113.137;-30.281;0;0;0
11920;-104.826;-32.283;15.561;239.811;115.568;;-80.527;-24.879;-79.41;-107.443;-118.188;-32.572;0;0;0
11930;-103.941;-27.142;19.574;240.817;115.048;;-90.043;-26.437;-87.757;-105.251;-123.259;-35.583;0;0;0
11940;-102.975;-22.081;24.101;240.428;115.555;;-99.554;-28.041;-93.705;-102.811;-127.292;-38.181;0;0;0
11950;-100.701;-16.811;28.963;237.08;116.785;;-106.67;-30.859;-97.661;-100.097;-130.349;-42.8;0;0;0
11960;-97.069;-12.079;34.301;232.844;118.306;;-113.178;-37.872;-100.352;-95.677;-133.378;-46.37;0;0;0
11970;-92.658;-7.663;40.388;227.488;120.412;;-118.145;-44.753;-104.723;-91.389;-135.807;-50.069;0;0;0
11980;-88.087;-3.488;47.069;220.753;122.724;;-125.633;-53.292;-106.874;-88.252;-136.308;-53.939;0;0;0
11990;-83.916;0.509;54.157;212.85;124.6;;-128.21;-61.287;-109.088;-84.749;-137.368;-57.872;0;0;0
12000;-79.488;4.641;61.766;205.03;125.679;;-132.756;-64.895;-110.999;-80.894;-138.07;-63.422;0;0;0
12010;-74.236;8.881;70.266;197.652;126.447;;-136.502;-68.09;-112.603;-78.007;-140.196;-67.87;0;0;0
12020;-68.866;12.921;79.407;192.559;127.319;;-140.738;-71.084;-114.207;-74.69;-142.201;-72.651;0;0;0
12030;-63.403;16.883;88.514;189.648;129.041;;-143.334;-73.09;-113.683;-69.647;-144.257;-77.272;0;0;0
12040;-59.146;21.058;97.557;187.734;131.742;;-145.218;-75.476;-112.575;-65.465;-146.473;-82.17;0;0;0
12050;-54.93;25.291;106.36;186.687;134.874;;-146.474;-76.361;-111.459;-61.055;-147.25;-84.712;0;0;0
12060;-50.444;28.844;115.103;185.378;137.967;;-148.131;-78.799;-109.156;-55.117;-147.771;-86.174;0;0;0
12070;-45.88;31.629;124.164;186.817;141.254;;-147.483;-81.084;-106.597;-49.565;-145.815;-87.392;0;0;0
12080;-40.526;33.352;133.484;189.937;144.495;;-145.098;-80.76;-105.908;-43.21;-143.652;-88.788;0;0;0
12090;-34.338;34.794;143.303;194.292;147.618;;-141.469;-80.806;-106.059;-39.025;-141.338;-89.345;0;0;0
12100;-27.23;36.23;153.13;198.59;150.288;;-138.49;-79.983;-106.211;-35.199;-140.321;-90.44;0;0;0
12110;-19.637;37.411;163.266;199.924;152.658;;-135.446;-81.801;-107.083;-31.259;-139.286;-90.303;0;0;0
12120;-11.157;39.287;173.683;200.832;155.099;;-132.612;-82.455;-108.926;-26.04;-138.43;-87.457;0;0;0
12130;-11.601;33.803;162.764;176.247;140.312;;-128.317;-82.178;-110.768;-20.854;-137.327;-84.73;0;0;0
12140;-12.695;28.541;151.728;151.87;125.423;;-123.666;-80.594;-111.559;-14.767;-135.79;-82.142;0;0;0
12150;-13.961;23.382;141.057;128.372;110.803;;-116.559;-79.211;-111.309;-9.16;-134.047;-80.537;0;0;0
12160;-15.228;18.212;130.924;106.474;96.37;;-107.063;-75.185;-111.385;-5.21;-131.052;-80.211;0;0;0
12170;-16.777;12.723;120.77;84.89;81.931;;-97.568;-70.652;-110.348;-2.712;-127.37;-81.101;0;0;0
12180;-18.698;7.157;110.651;64.094;67.252;;-88.833;-65.859;-109.31;0.512;-123.687;-82.633;0;0;0
12190;-20.72;1.319;100.47;43.99;52.153;;-79.341;-59.446;-108.725;5.069;-118.408;-83.919;0;0;0
12200;-22.705;-4.578;90.24;25.106;36.72;;-70.262;-53.183;-107.601;9.345;-110.541;-84.516;0;0;0
12210;-24.69;-10.354;79.93;7.079;21.233;;-57.833;-43.841;-105.437;14.127;-102.501;-83.095;0;0;0
12220;-26.652;-16.103;69.103;-10.383;5.559;;-45.404;-34.146;-99.385;20.321;-94.091;-80.25;0;0;0
12230;-28.614;-21.829;57.44;-27.166;-9.981;;-33.716;-22.588;-95.126;25.836;-87.291;-76.284;0;0;0
12240;-29.934;-27.452;44.852;-43.298;-25.139;;-24.428;-10.298;-86.647;33.074;-79.945;-71.486;0;0;0
12250;-31.276;-33.116;31.676;-58.931;-39.764;;-14.105;1.419;-76.676;40.541;-72.259;-65.207;0;0;0
12260;-33.098;-39.055;17.705;-73.887;-54.196;;-4.141;14.935;-66.505;47.888;-63.924;-57.451;0;0;0
12270;-34.92;-45.39;3.084;-89.676;-68.454;;6.463;29.211;-56.097;55.79;-55.605;-49.709;0;0;0
12280;-36.483;-51.371;-11.661;-106.654;-82.799;;16.697;42.61;-46.436;62.332;-47.39;-41.926;0;0;0
12290;-37.79;-57.352;-26.629;-124.458;-97.19;;26.177;55.468;-35.99;69.721;-37.204;-30.341;0;0;0
12300;-39.237;-63.015;-41.851;-143.046;-111.535;;36.152;67.088;-25.778;76.349;-28.192;-19.269;0;0;0
12310;-40.91;-68.375;-57.353;-161.484;-125.752;;46.568;78.462;-16.229;81.977;-17.899;-8.826;0;0;0
12320;-42.583;-72.815;-73.247;-181.553;-139.953;;55.65;89.4;-6.968;88.549;-9.753;2.499;0;0;0
12330;-45.286;-76.622;-89.574;-202.734;-154.025;;64.222;98.421;2.702;94.858;-2.012;13.865;0;0;0
12340;-48.786;-80.601;-106.145;-225.487;-167.939;;71.243;108.494;13.89;102.884;5.524;25.553;0;0;0
12350;-53.221;-85.108;-123.022;-248.09;-181.545;;79.265;119.041;24.826;111.565;15.917;36.153;0;0;0
12360;-58.092;-89.214;-140.657;-267.931;-194.942;;86.994;129.77;36.716;120.127;26.258;44.646;0;0;0
12370;-63.924;-94.51;-158.779;-285.959;-208.338;;94.596;139.608;52.141;126.743;38.257;51.388;0;0;0
12380;-61.234;-92.041;-155.683;-279.497;-204.372;;102.163;149.55;68.981;133.201;49.614;57.861;0;0;0
12390;-58.662;-89.614;-152.683;-272.876;-200.352;;108.905;157.503;86.509;138.779;61.058;64.575;0;0;0
12400;-56.379;-87.186;-149.683;-266.276;-196.234;;115.647;166.026;102.179;143.63;72.796;71.317;0;0;0
12410;-54.283;-84.89;-146.683;-259.724;-192.028;;119.87;172.261;118.506;150.138;83.516;78.96;0;0;0
12420;-52.234;-82.745;-143.779;-253.462;-187.793;;123.366;180.314;130.712;156.622;94.462;86.99;0;0;0
12430;-50.186;-80.724;-140.855;-247.345;-183.559;;126.541;187.789;141.33;163.589;105.826;95.124;0;0;0
12440;-48.159;-78.703;-137.91;-241.407;-179.4;;129.32;191.683;150.076;169.236;116.029;102.388;0;0;0
12450;-46.324;-76.821;-135.055;-235.697;-175.276;;132.099;191.967;158.419;172.872;123.102;109.41;0;0;0
12460;-44.621;-75.117;-132.269;-230.138;-171.083;;129.861;190.568;165.236;172.148;128.702;113.487;0;0;0
12470;-42.91;-73.593;-129.538;-224.869;-166.828;;127.677;191.098;169.617;170.583;133.526;115.052;0;0;0
12480;-41.2;-72.069;-126.931;-219.766;-162.545;;125.688;189.505;173.36;167.694;137.743;116.473;0;0;0
12490;-39.483;-70.669;-124.366;-214.786;-158.303;;123.844;187.629;172.588;163.604;141.101;116.13;0;0;0
12500;-37.821;-69.393;-121.8;-210.159;-154.103;;121.193;183.47;168.912;158.437;144.526;115.648;0;0;0
12510;-36.248;-68.269;-119.303;-205.628;-149.959;;118.554;177.526;164.065;150.294;148.126;115.117;0;0;0
12520;-34.876;-67.145;-116.931;-201.083;-145.917;;115.297;168.04;158.574;141.43;149.876;114.463;0;0;0
12530;-33.745;-65.993;-114.669;-196.483;-141.979;;112.179;155.772;151.331;131.284;151.647;114.03;0;0;0
12540;-32.614;-64.779;-112.49;-191.738;-138.152;;109.083;144.502;142.834;122.375;151.432;108.429;0;0;0
12550;-31.683;-63.566;-110.366;-186.655;-134.407;;104.484;133.913;134.564;113.746;151.472;103.034;0;0;0
12560;-30.966;-62.269;-108.297;-181.524;-130.717;;99.633;123.855;125.164;103.981;150.004;98.64;0;0;0
12570;-30.379;-60.903;-106.269;-176.303;-127.11;;95.8;113.679;116.004;93.415;148.422;92.112;0;0;0
12580;-29.814;-59.517;-104.214;-170.924;-123.559;;91.993;103.135;106.192;82.694;146.778;85.197;0;0;0
12590;-29.248;-58.131;-102.09;-165.414;-120.007;;87.825;91.792;96.912;72.181;145.214;77.037;0;0;0
12600;-28.717;-56.752;-99.966;-159.986;-116.428;;82.095;79.53;87.766;60.868;141.599;69.484;0;0;0
12610;-28.255;-55.386;-97.869;-154.69;-112.848;;76.366;67.137;80.305;51.001;136.646;62.814;0;0;0
12620;-27.828;-53.966;-95.786;-149.621;-109.331;;70.239;54.506;70.684;40.88;130.332;57.383;0;0;0
12630;-27.393;-52.545;-93.697;-144.752;-105.959;;63.663;41.552;59.303;28.672;123.036;51.981;0;0;0
12640;-26.786;-51.159;-91.566;-139.931;-102.759;;56.088;29.288;47.074;15.286;116.211;45.778;0;0;0
12650;-26.179;-49.759;-89.352;-135.138;-99.648;;48.894;16.211;36.766;2.219;109.023;39.63;0;0;0
12660;-25.566;-48.276;-87.076;-130.324;-96.545;;41.979;3.137;26.406;-9.941;100.583;33.257;0;0;0
12670;-24.938;-46.793;-84.759;-125.717;-93.462;;33.861;-12.546;16.422;-20.872;91.548;27.726;0;0;0
12680;-24.331;-45.214;-82.379;-121.159;-90.372;;25.604;-28.839;8.068;-32.403;80.873;22.07;0;0;0
12690;-23.759;-43.586;-80;-116.524;-87.262;;16.985;-43.05;-2.023;-44.61;69.618;16.823;0;0;0
12700;-23.186;-41.938;-77.566;-111.876;-84.11;;8.669;-54.121;-11.794;-54.868;58.601;11.223;0;0;0
12710;-22.614;-40.29;-75.09;-107.172;-80.938;;1.753;-64.766;-21.866;-63.817;48.826;6.143;0;0;0
12720;-22.028;-38.634;-72.586;-102.669;-77.779;;-6.406;-78.636;-32.052;-72.772;38.84;0.826;0;0;0
12730;-21.386;-37.055;-70.041;-97.972;-74.648;;-12.531;-90.839;-41.719;-81.527;29.621;-4.636;0;0;0
12740;-20.648;-35.503;-67.462;-93.303;-71.503;;-17.149;-103.579;-52.53;-89.607;20.061;-10.298;0;0;0
12750;-19.876;-33.952;-64.959;-88.759;-68.4;;-22.139;-112.921;-63.127;-96.389;8.949;-16.11;0;0;0
12760;-19.103;-32.386;-62.552;-84.49;-65.324;;-27.641;-122.799;-73.124;-100.571;-1.941;-23.641;0;0;0
12770;-18.297;-30.766;-60.117;-80.241;-62.241;;-33.012;-129.854;-81.894;-103.76;-11.532;-31.327;0;0;0
12780;-17.455;-29.145;-57.676;-76.117;-59.117;;-38.277;-134.35;-89.463;-105.811;-20.821;-38.737;0;0;0
12790;-16.6;-27.476;-55.234;-72.083;-55.924;;-43.877;-139.199;-95.629;-107.56;-29.495;-44.232;0;0;0
12800;-15.731;-25.786;-52.8;-68.228;-52.676;;-48.574;-142.865;-102.127;-108.195;-38.483;-49.931;0;0;0
12810;-14.862;-24.117;-50.352;-64.469;-49.421;;-53.148;-146.786;-107.785;-107.768;-47.338;-56.27;0;0;0
12820;-14.021;-22.448;-47.828;-60.814;-46.138;;-57.721;-150.126;-113.823;-107.687;-56.193;-61.983;0;0;0
12830;-13.207;-20.8;-45.179;-57.241;-42.869;;-62.982;-153.808;-117.592;-107.328;-64.557;-67.614;0;0;0
12840;-12.462;-19.193;-42.393;-53.766;-39.662;;-67.829;-158.262;-121.621;-109.473;-72.255;-72.644;0;0;0
12850;-11.724;-17.579;-39.517;-50.345;-36.545;;-71.117;-162.423;-125.89;-111.268;-79.833;-78.982;0;0;0
12860;-10.903;-15.966;-36.51;-46.986;-33.462;;-74.949;-165.261;-132.113;-114.371;-86.211;-85.258;0;0;0
12870;-10.083;-14.331;-33.407;-43.448;-30.407;;-78.141;-167.059;-137.368;-116.752;-92.92;-91.421;0;0;0
12880;-9.241;-12.717;-30.303;-39.683;-27.338;;-82.843;-167.826;-142.658;-117.28;-98.149;-96.997;0;0;0
12890;-8.434;-11.103;-27.179;-35.738;-24.262;;-86.448;-168.57;-145.868;-117.701;-104.457;-101.59;0;0;0
12900;-7.634;-9.49;-24.014;-31.641;-21.193;;-90.996;-169.428;-149.477;-119.677;-110.378;-106.403;0;0;0
12910;-6.793;-7.91;-20.8;-27.559;-18.138;;-95.612;-168.799;-153.236;-122.401;-115.219;-111.215;0;0;0
12920;-5.952;-6.49;-17.51;-23.179;-15.076;;-98.701;-168.314;-154.917;-126.73;-119.269;-116.268;0;0;0
12930;-5.014;-5.179;-14.145;-18.566;-12.021;;-101.596;-166.334;-156.226;-129.954;-122.112;-121.161;0;0;0
12940;-3.966;-3.869;-10.724;-13.641;-8.972;;-104.703;-165.436;-155.702;-133.09;-123.874;-126.215;0;0;0
12950;-2.759;-2.572;-7.248;-8.69;-5.966;;-107.803;-164.268;-154.28;-135.906;-125.637;-130.461;0;0;0
12960;-1.462;-1.345;-3.662;-4.207;-2.986;;-111.201;-163.247;-152.112;-137.458;-127.472;-134.52;0;0;0
12970;0;0;0;0;0;;-112.498;-162.061;-149.486;-138.55;-128.728;-136.437;0;0;0
12980;0;0;0;0;0;;-113.794;-160.641;-146.982;-138.047;-129.943;-138.175;0;0;0
12990;0;0;0;0;0;;-115.444;-159.748;-143.72;-138.232;-130.599;-138.975;0;0;0
13000;0;0;0;0;0;;-117.287;-160.059;-140.735;-138.153;-130.134;-139.516;0;0;0
13010;0;0;0;0;0;;-118.251;-158.977;-135.994;-139.127;-128.989;-140.236;0;0;0
13020;0;0;0;0;0;;-119.759;-157.804;-132.123;-141.197;-127.361;-140.666;0;0;0
13030;0;0;0;0;0;;-121.171;-155.377;-128.139;-140.625;-125.374;-141.2;0;0;0
13040;0;0;0;0;0;;-121.498;-152.636;-124.47;-140.065;-123.228;-140.812;0;0;0
13050;0;0;0;0;0;;-121.825;-150.204;-121.215;-138.735;-120.844;-139.695;0;0;0
13060;0;0;0;0;0;;-120.775;-146.913;-116.657;-136.97;-118.341;-138.185;0;0;0
13070;0;0;0;0;0;;-119.705;-141.966;-111.966;-134.259;-114;-135.607;0;0;0
13080;0;0;0;0;0;;-116.957;-136.273;-106.732;-127.127;-110.074;-132.857;0;0;0
13090;0;0;0;0;0;;-113.448;-129.226;-100.964;-117.099;-105.423;-128.556;0;0;0
13100;0;0;0;0;0;;-110.241;-122.207;-93.926;-110.603;-102.113;-122.906;0;0;0
13110;0;0;0;0;0;;-107.263;-117.095;-85.934;-102.701;-98.72;-116.96;0;0;0
13120;0;0;0;0;0;;-104.175;-111.801;-78.607;-94.914;-94.95;-110.677;0;0;0
13130;0;0;0;0;0;;-99.972;-106.457;-71.026;-86.749;-91.211;-104.546;0;0;0
13140;0;0;0;0;0;;-95.701;-100.938;-63.175;-76.604;-86.865;-97.738;0;0;0
13150;0;0;0;0;0;;-91.033;-95.833;-54.476;-65.572;-81.862;-90.77;0;0;0
13160;0;0;0;0;0;;-86.291;-92.494;-45.113;-53.218;-75.284;-83.794;0;0;0
13170;0;0;0;0;0;;-82.09;-88.331;-36.072;-40.526;-69.132;-75.541;0;0;0
13180;0;0;0;0;0;;-76.876;-84.2;-28.196;-29.814;-62.113;-66.099;0;0;0
13190;0;0;0;0;0;;-71.676;-76.494;-21.568;-20.819;-55.821;-56.497;0;0;0
13200;0;0;0;0;0;;-64.476;-68.746;-15.721;-12.047;-49.058;-45.822;0;0;0
13210;0;0;0;0;0;;-57.276;-61.048;-9.345;-1.6;-42.196;-35.189;0;0;0
13220;0;0;0;0;0;;-49.117;-55.018;-3.374;8.781;-35.494;-24.988;0;0;0
13230;0;0;0;0;0;;-39.666;-49.228;5.792;20.305;-28.135;-14.754;0;0;0
13240;0;0;0;0;0;;-31.735;-42.512;16.014;31.509;-19.919;-4.549;0;0;0
13250;0;0;0;0;0;;-23.378;-34.593;26.265;42.298;-11.608;6.008;0;0;0
13260;0;0;0;0;0;;-15.469;-26.782;36.686;53.226;-2.778;16.607;0;0;0
13270;0;0;0;0;0;;-5.723;-17.124;47.41;66.261;7.532;27.542;0;0;0
13280;0;0;0;0;0;;4.023;-8.477;57.705;77.039;17.559;39.418;0;0;0
13290;0;0;0;0;0;;15.432;1.488;66.385;89.65;29.065;50.564;0;0;0
13300;0;0;0;0;0;;25.95;11.487;75.686;101.044;41.011;62.274;0;0;0
13310;0;0;0;0;0;;36.043;20.743;82.858;112.832;52.505;73.799;0;0;0
13320;0;0;0;0;0;;44.53;30.044;91.324;125.6;61.879;85.741;0;0;0
13330;0;0;0;0;0;;50.51;39.069;99.021;134.181;72.2;98.753;0;0;0
13340;0;0;0;0;0;;58.29;50.926;107.804;143.266;81.84;110.628;0;0;0
13350;0;0;0;0;0;;66.069;60.357;117.178;155.385;94.854;122.557;0;0;0
13360;0;0;0;0;0;;77.706;70.51;125.612;165.47;107.419;134.742;0;0;0
13370;0;0;0;0;0;;88.521;81.834;134.204;176.35;120.001;146.6;0;0;0
13380;0;0;0;0;0;;99.463;92.69;142.349;186.623;130.909;157.314;0;0;0
13390;0;0;0;0;0;;108.392;104.811;147.654;195.021;141.399;167.383;0;0;0
13400;0;0;0;0;0;;117.182;117.546;153.392;203.141;151.032;176.142;0;0;0
13410;0;0;0;0;0;;123.803;130.474;158.425;209.676;159.132;184.942;0;0;0
13420;0;0;0;0;0;;130.423;141.95;164.943;213.668;167.261;194.09;0;0;0
13430;0;0;0;0;0;;135.519;152.204;171.041;218.764;173.663;200.319;0;0;0
13440;0;0;0;0;0;;140.31;159.924;178.321;225.094;175.934;206.368;0;0;0
13450;0;0;0;0;0;;141.331;165.498;183.417;228.498;177.596;210.019;0;0;0
13460;0;0;0;0;0;;141.342;171.048;188.203;230.71;178.057;213.65;0;0;0
13470;0;0;0;0;0;;139.963;176.069;191.418;229.881;177.112;214.702;0;0;0
13480;0;0;0;0;0;;138.332;179.181;192.115;223.145;175.283;212.523;0;0;0
13490;0;0;0;0;0;;136.53;181.796;191.748;216.549;171.778;210.178;0;0;0
13500;0;0;0;0;0;;134.461;183.505;187.785;212.541;167.926;206.73;0;0;0
13510;0;0;0;0;0;;132.502;185.241;182.35;209.291;162.646;203.268;0;0;0
13520;0;0;0;0;0;;128.983;186.55;173.931;205.898;156.086;199.508;0;0;0
13530;0;0;0;0;0;;125.71;185.73;165.004;200.313;149.519;193.612;0;0;0
13540;0;0;0;0;0;;120.873;182.912;157.286;192.619;141.472;187.724;0;0;0
13550;0;0;0;0;0;;115.251;178.848;148.919;184.924;132.985;179.429;0;0;0
13560;0;0;0;0;0;;109.684;174.785;140.331;174.354;124.353;171.092;0;0;0
13570;0;0;0;0;0;;103.923;169.921;130.684;162.825;115.839;160.222;0;0;0
13580;0;0;0;0;0;;98.099;162.847;119.052;149.695;105.964;147.331;0;0;0
13590;0;0;0;0;0;;91.08;152.254;106.203;135.75;95.603;134.268;0;0;0
13600;0;0;0;0;0;;85.284;144.597;91.79;122.796;82.994;119.281;0;0;0
13610;0;0;0;0;0;;76.548;135.418;77.89;109.074;70.292;104.433;0;0;0
13620;0;0;0;0;0;;67.037;124.492;63.956;94.766;57.018;89.037;0;0;0
13630;0;0;0;0;0;;57.52;113.226;50.461;78.858;45.503;75.309;0;0;0
13640;0;0;0;0;0;;48.654;100.138;38.876;63.469;33.716;61.539;0;0;0
13650;0;0;0;0;0;;39.788;86.801;27.822;46.401;21.509;49.324;0;0;0
13660;0;0;0;0;0;;33.964;72.865;16.794;27.753;9.37;37.15;0;0;0
13670;0;0;0;0;0;;27.807;59.447;3.888;11.607;-3.39;22.743;0;0;0
13680;0;0;0;0;0;;21.763;46.246;-8.521;-6.025;-15.465;8.792;0;0;0
13690;0;0;0;0;0;;15.334;32.83;-20.563;-24.025;-24.526;-5.284;0;0;0
13700;0;0;0;0;0;;11.061;21.652;-30.674;-39.292;-33.272;-18.523;0;0;0
13710;0;0;0;0;0;;7.914;10.156;-42.03;-53.262;-41.261;-31.734;0;0;0
13720;0;0;0;0;0;;4.768;0.946;-51.822;-64.39;-48.473;-42.051;0;0;0
13730;0;0;0;0;0;;1.247;-6.866;-61.468;-72.168;-56.199;-48.612;0;0;0
13740;0;0;0;0;0;;-2.647;-14.658;-72.523;-81.27;-62.948;-55.339;0;0;0
13750;0;0;0;0;0;;-6.956;-21.549;-80.23;-93.319;-68.942;-61.313;0;0;0
13760;0;0;0;0;0;;-12.528;-27.273;-88.331;-104.245;-75.13;-67.846;0;0;0
13770;0;0;0;0;0;;-17.766;-33.72;-94.281;-116.832;-81.172;-74.677;0;0;0
13780;0;0;0;0;0;;-23.185;-39.608;-99.008;-125.275;-87.575;-80.454;0;0;0
13790;0;0;0;0;0;;-28.604;-46.749;-101.909;-133.99;-93.487;-85.982;0;0;0
13800;0;0;0;0;0;;-32.756;-53.346;-103.879;-142.884;-99.433;-91.556;0;0;0
13810;0;0;0;0;0;;-36.818;-59.444;-103.97;-150.879;-105.259;-97.607;0;0;0
13820;0;0;0;0;0;;-39.152;-65.76;-104.193;-158.815;-110.568;-102.788;0;0;0
13830;0;0;0;0;0;;-41.27;-69.637;-102.652;-164.924;-115.113;-106.497;0;0;0
13840;0;0;0;0;0;;-43.767;-73.046;-101.982;-170.916;-119.218;-110.247;0;0;0
13850;0;0;0;0;0;;-47.097;-77.366;-100.894;-177.406;-123.247;-112.705;0;0;0
13860;0;0;0;0;0;;-50.357;-81.197;-100.782;-184.41;-126.913;-115.39;0;0;0
13870;0;0;0;0;0;;-51.76;-84.988;-100.821;-191.738;-129.928;-117.714;0;0;0
13880;0;0;0;0;0;;-53.039;-88.465;-101.112;-197.019;-132.662;-120.607;0;0;0
13890;0;0;0;0;0;;-52.67;-90.641;-101.124;-200.97;-134.67;-123.217;0;0;0
13900;0;0;0;0;0;;-51.699;-92.99;-102.892;-202.054;-136.367;-125.93;0;0;0
13910;0;0;0;0;0;;-51.607;-93.137;-104.894;-201.785;-138.012;-128.103;0;0;0
13920;0;0;0;0;0;;-51.594;-92.966;-107.846;-201.725;-139.161;-129.646;0;0;0
13930;0;0;0;0;0;;-51.217;-91.87;-111.48;-199.429;-140.194;-130.779;0;0;0
13940;0;0;0;0;0;;-52.623;-91.572;-115.208;-193.819;-140.123;-131.761;0;0;0
13950;0;0;0;0;0;;-54.051;-91.448;-117.615;-187.486;-140.639;-132.526;0;0;0
13960;0;0;0;0;0;;-55.851;-89.941;-118.771;-182.229;-141.014;-132.858;0;0;0
13970;0;0;0;0;0;;-57.27;-87.692;-119.343;-177.117;-140.932;-133.701;0;0;0
13980;0;0;0;0;0;;-59.59;-84.657;-119.719;-171.96;-140.152;-134.672;0;0;0
13990;0;0;0;0;0;;-61.589;-80.298;-119.12;-164.714;-139.061;-135.684;0;0;0
14000;0;0;0;0;0;;-63.588;-76.792;-117.472;-156.524;-138.363;-136.036;0;0;0
14010;0;0;0;0;0;;-64.014;-73.052;-115.127;-148.766;-136.237;-135.512;0;0;0
14020;0;0;0;0;0;;-64.44;-68.674;-110.276;-141.691;-134.141;-134.774;0;0;0
14030;0;0;0;0;0;;-63.633;-62.801;-104.708;-136.429;-131.395;-132.687;0;0;0
14040;0;0;0;0;0;;-61.059;-54.208;-100.752;-130.997;-127.608;-130.476;0;0;0
14050;0;0;0;0;0;;-58.017;-45.574;-95.977;-124.585;-122.592;-126.632;0;0;0
