timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.3;41: wc-1-.1;42: wc-1-.3;43: wc-2-.1;44: wc-2-.2;45: wc-2-.3
10800;-91.759;-108.669;-9.676;-74.317;-9.033;4.662;55.505;-10.484;-95.328;-39.36;58.286;37.077;-23.548;89.222;-30.841
10810;-91.101;-106.385;-4.543;-66.335;-5.59;4.868;49.043;-14.76;-101.719;-37.87;56.273;33.517;-31.119;85.396;-39.766
10820;-90.723;-104.812;0.589;-60.069;-2.148;3.857;43.67;-19.905;-108.164;-35.684;53.349;30.268;-39.29;81.908;-48.841
10830;-89.876;-103.24;2.145;-53.52;0.629;3.004;38.105;-26.375;-114.299;-34.058;51.41;27.018;-47.461;78.419;-57.917
10840;-89.44;-101.273;4.101;-47.643;2.846;2.13;33.004;-33.498;-119.883;-32.705;49.11;22.35;-54.752;72.651;-66.993
10850;-89.208;-99.051;7.87;-42;4.342;1.714;27.855;-40.588;-125.335;-31.617;46.735;17.232;-61.603;66.532;-76.069
10860;-88.717;-97.294;12.012;-39.753;5.399;2.164;22.743;-47.865;-130.746;-31.057;44.564;11.37;-68.35;60.414;-86.865
10870;-88.477;-95.018;18.232;-39.905;6.366;2.328;16.437;-56.221;-136.244;-30.49;42.026;5.117;-75.098;54.295;-97.468
10880;-88.495;-92.767;20.004;-39.981;7.368;3.034;9.621;-65.182;-141.368;-29.777;40.657;-0.698;-81.846;48.177;-108.07
10890;-88.663;-89.724;22.222;-40.057;8.24;4.142;2.59;-74.349;-145.732;-29.919;39.647;-6.979;-88.641;42.161;-116.353
10900;-89.397;-87.931;24.014;-40.16;8.72;5.863;-4.581;-83.302;-150.234;-31.6;39.397;-12.055;-91.837;35.706;-124.636
10910;-90.341;-85.032;23.846;-38.863;9.407;8.388;-12.222;-92.204;-154.058;-33.683;39.628;-17.166;-91.746;30.291;-133.919
10920;-90.749;-81.531;22.857;-36.883;9.772;10.274;-19.637;-100.681;-157.367;-36.15;39.766;-21.868;-91.655;24.738;-143.201
10930;-91.152;-76.054;21.868;-35.109;11.11;14.138;-27.345;-109.063;-159.785;-39.047;39.077;-26.72;-91.564;19.185;-152.422
10940;-91.217;-70.763;18.094;-32.945;12.407;18.214;-34.781;-117.49;-162.244;-41.793;38.029;-31.572;-91.473;13.632;-158.011
10950;-91.021;-62.028;14.32;-29.549;14.502;21.046;-42.132;-126.172;-164.146;-45.152;36.662;-36.457;-90.741;8.12;-163.6
10960;-91.167;-53.251;9.291;-26.848;16.597;23.043;-49.312;-133.932;-166.193;-47.943;34.375;-41.428;-90.008;2.608;-169.189
10970;-90.974;-43.364;3.262;-26.308;19.124;26.287;-57.128;-140.993;-167.96;-50.095;32.146;-45.619;-86.363;-0.263;-175.858
10980;-90.112;-33.588;-0.844;-25.546;21.651;29.47;-65.315;-145.854;-168.735;-52.179;27.771;-48.313;-82.717;-3.135;-182.099
10990;-88.705;-23.931;-6.75;-25.745;24.041;33.313;-72.894;-149.724;-169.421;-53.868;22.797;-51.007;-79.072;-6.007;-188.341
11000;-86.319;-16.077;-12.087;-26.87;26.778;36.847;-81.103;-151.258;-169.434;-54.392;16.41;-53.208;-75.426;-8.879;-192.662
11010;-83.197;-8.943;-17.233;-27.88;29.212;40.639;-88.851;-152.239;-168.714;-54.647;9.862;-54.753;-71.781;-11.75;-196.79
11020;-79.812;-3.212;-22.379;-26.357;33.103;45.766;-95.898;-151.168;-166.928;-53.982;3.443;-56.319;-67.804;-14.691;-200.919
11030;-76.323;1.119;-24.011;-24.559;36.953;50.966;-102.766;-149.166;-165.046;-52.771;-3.337;-56.829;-62.934;-14.832;-204.087
11040;-72.223;5.526;-25.643;-22.76;41.152;56.535;-108.894;-145.394;-162.364;-51.626;-8.967;-56.549;-57.863;-15.732;-207.097
11050;-67.232;8.781;-24.226;-23.646;45.35;63.037;-113.946;-141.549;-158.858;-50.268;-14.112;-56.062;-52.793;-16.626;-207.626
11060;-62.178;13.298;-24.41;-26.251;48.503;70.88;-116.204;-137.739;-154.703;-48.799;-19.997;-55.672;-47.723;-17.52;-208.156
11070;-56.12;18.989;-24.473;-28.225;51.657;80.098;-118.4;-132.957;-150.611;-46.96;-25.392;-54.952;-42.652;-18.414;-208.686
11080;-49.979;25.95;-25.377;-30.185;53.995;87.542;-118.846;-128.734;-146.685;-44.868;-31.466;-54.832;-37.417;-19.777;-207.215
11090;-44.055;33.132;-26.772;-27.65;56.732;93.426;-118.848;-125.694;-142.978;-42.299;-36.51;-55.385;-31.905;-21.139;-206.262
11100;-38.386;40.268;-28.19;-26.073;59.477;98.023;-118.45;-122.772;-138.924;-39.047;-42.244;-55.938;-27.753;-22.382;-205.309
11110;-32.825;47.479;-30.028;-24.874;62.549;101.081;-117.84;-120.299;-134.912;-35.335;-46.473;-56.811;-23.601;-23.639;-202.636
11120;-27.263;53.938;-30.916;-26.636;65.648;102.775;-115.954;-117.073;-130.439;-31.623;-50.978;-56.738;-19.45;-24.895;-199.963
11130;-20.619;60.183;-31.783;-28.259;68.065;104.21;-113.757;-112.847;-125.218;-27.583;-55.683;-56.796;-15.298;-26.152;-197.29
11140;-14.141;65.582;-32.372;-29.403;70.433;104.834;-111.67;-107.462;-119.681;-23.113;-60.672;-55.931;-10.96;-27.96;-194.257
11150;-7.012;71.501;-32.858;-28.942;72.345;104.092;-109.509;-102.31;-114.028;-17.857;-64.157;-55.404;-6.622;-29.768;-191.789
11160;0.164;76.099;-30.89;-28.757;74.134;102.571;-107.375;-95.735;-108.315;-12.148;-68.123;-54.85;-5.764;-32.617;-188.328
11170;6.062;81.419;-27.003;-28.305;75.657;101.255;-106.363;-88.171;-102.963;-5.779;-69.669;-54.777;-3.506;-35.745;-184.868
11180;12.27;84.859;-21.637;-27.977;76.524;99.985;-105.488;-80.294;-98.241;0.487;-71.415;-54.734;-1.248;-38.742;-181.407
11190;18.363;88.018;-15.855;-29.848;77.268;98.817;-104.852;-72.561;-93.679;6.698;-71.406;-54.891;1.01;-41.739;-177.946
11200;24.497;89.057;-9.063;-33.08;77.354;98.211;-104.353;-66.321;-89.23;13.308;-71.436;-55.524;3.047;-44.737;-174.782
11210;31.67;88.654;-2.887;-36.401;77.441;97.892;-104.446;-62.03;-84.406;20.037;-70.512;-56.123;5.312;-47.672;-171.618
11220;38.541;87.571;3.421;-38.328;77.182;97.367;-104.124;-59.567;-79.301;26.646;-69.414;-57.199;5.537;-50.687;-167.374
11230;45.171;85.621;7.974;-40.51;76.923;95.753;-103.855;-58.283;-73.759;33.185;-67.328;-58.703;6.921;-51.582;-162.93
11240;51.498;83.67;12.506;-42.924;75.797;93.348;-103.895;-57.099;-68.272;39.651;-65.64;-60.208;8.306;-52.415;-158.486
11250;57.425;85.113;16.385;-42.96;72.432;90.154;-103.949;-56.97;-62.299;45.153;-63.917;-61.672;9.691;-53.248;-152.641
11260;63.124;86.556;20.108;-42.886;69.011;85.821;-103.68;-57.483;-56.513;50.593;-62.839;-63.126;11.317;-54.081;-146.646
11270;69.703;90.048;22.57;-42.251;62.844;80.844;-103.074;-58.826;-50.834;55.077;-60.63;-64.49;13.047;-54.673;-140.65
11280;76.255;93.541;24.73;-41.472;56.594;74.67;-102.157;-60.276;-45.149;59.342;-58.152;-66.206;14.777;-55.265;-135.614
11290;82.807;96.75;28.283;-40.452;49.779;67.821;-100.925;-62.818;-39.349;63.177;-53.8;-68.676;16.306;-55.097;-130.578
11300;87.971;98.48;30.865;-35.857;42.792;60.126;-99.301;-65.393;-33.883;67.073;-48.914;-70.749;17.636;-54.088;-122.796
11310;92.095;98.575;32.967;-31.206;37.193;50.88;-98.008;-67.014;-28.492;70.051;-42.421;-72.738;18.966;-52.694;-115.014
11320;95.392;97.546;34.806;-26.28;32.632;40.014;-96.757;-68.745;-23.247;71.749;-36.532;-74.665;20.84;-51.299;-107.335
11330;97.048;95.233;36.644;-21.548;29.215;28.141;-95.421;-68.808;-17.484;73.364;-29.84;-75.706;22.714;-49.905;-101.657
11340;99.353;93.068;39.535;-20.612;25.498;16.407;-93.604;-67.626;-11.637;74.332;-24.535;-75.343;24.63;-48.11;-95.978
11350;100.738;90.901;42.426;-17.617;21.857;5.05;-91.715;-65.287;-5.927;74.639;-18.217;-74.981;27.466;-46.196;-90.299
11360;101.978;88.261;45.101;-14.041;17.515;-5.695;-89.535;-62.051;-0.203;74.423;-10.938;-73.429;31.782;-42.081;-81.981
11370;102.894;86.219;45.763;-10.258;13.186;-15.31;-85.557;-58.966;5.472;73.789;-2.286;-72.53;36.022;-37.491;-74.524
11380;103.185;83.359;45.64;-7.554;9.117;-23.703;-80.859;-56.818;10.714;72.12;6.687;-70.47;40.262;-32.901;-67.068
11390;102.69;80.498;45.772;-5.658;4.972;-31.629;-75.447;-54.756;15.676;70.234;14.054;-67.663;44.502;-28.31;-59.971
11400;102.138;77.887;45.385;-4.199;1.435;-38.822;-69.721;-51.343;20.513;68.094;19.876;-64.457;48.846;-23.203;-52.875
11410;100.315;75.276;43.046;-2.801;-1.906;-45.516;-62.916;-48.177;24.968;65.611;23.666;-61.137;53.189;-18.095;-45.778
11420;99.117;73.348;40.706;-0.459;-5.447;-52.17;-55.433;-46.108;29.377;63.466;25.143;-58.12;59.612;-14.668;-37.801
11430;97.051;71.419;38.461;1.11;-9.244;-59.252;-47.902;-43.383;33.636;61.396;27.247;-55.103;66.036;-11.24;-29.673
11440;94.873;69.662;36.215;3.655;-13.041;-66.574;-40.314;-39.577;37.673;59.731;27.734;-51.393;72.308;-7.419;-21.545
11450;93.429;67.585;34.552;6.461;-16.349;-74.701;-32.607;-34.273;41.33;58.648;28.661;-45.963;78.579;-3.599;-13.417
11460;91.218;66.763;33.208;9.818;-19.588;-83.128;-24.018;-27.45;44.352;57.848;27.556;-40.532;84.851;0.222;-5.288
11470;89.788;63.895;30.252;16.64;-22.221;-91.149;-15.47;-19.894;47.081;57.214;26.408;-34.737;91.143;4.532;3.68
11480;87.949;61.681;28.742;23.211;-25.204;-98.259;-6.28;-12.428;49.308;56.568;23.582;-29.479;96.276;6.723;12.897
11490;85.632;58.415;24.428;30.603;-27.312;-104.532;3.19;-5.24;51.451;55.492;21.752;-23.261;101.688;8.313;21.713
11500;83.052;54.503;20.647;35.439;-27.902;-109.724;12.721;1.834;53.243;54.732;19.545;-16.059;106.48;9.979;29.13
11510;79.888;51.742;16.866;40.088;-28.423;-114.526;21.435;9.074;54.979;53.72;18.142;-8.858;111.272;11.646;36.546
11520;75.932;48.575;15.21;43.407;-27.574;-119.117;29.988;16.153;56.829;52.423;16.655;-1.84;116.063;13.312;43.963
11530;72.17;45.097;13.553;47.953;-26.745;-123.381;38.654;23.094;58.651;50.949;15.513;5.31;120.876;15.171;51.019
11540;67.908;41.618;13.876;51.968;-25.549;-126.548;47.306;30.054;60.64;49.654;12.457;12.461;125.688;17.03;57.834
11550;63.484;38.879;14.199;55.543;-24.615;-128.854;55.473;36.999;62.594;48.574;8.497;17.651;126.981;17.81;61.29
11560;59.97;36.139;15.713;59.07;-24.029;-129.996;61.92;44.066;64.236;47.67;3.655;23.847;128.273;18.589;64.745
11570;55.422;33.912;17.04;60.51;-25.063;-129.658;67.752;51.132;65.898;47.423;-0.087;30.043;129.448;18.927;68.2
11580;52.515;31.684;16.022;60.466;-26.077;-127.221;72.974;57.768;67.356;46.985;-3.519;35.44;130.623;19.265;69.175
11590;48.684;29.378;14.782;60.636;-27.248;-125.201;77.498;64.117;68.709;46.742;-4.45;40.564;131.812;19.465;70.819
11600;45.774;25.112;11.062;59.846;-28.419;-117.423;86.593;74.789;76.153;52.335;-5.985;45.567;133.001;19.665;72.132
11610;42.361;21.45;6.629;59.097;-28.789;-109.004;95.05;84.461;83.549;57.734;-8.28;50.651;132.71;17.665;70.805
11620;38.549;17.119;2.196;59.477;-28.931;-101.045;101.869;93.404;90.32;63.652;-10.52;55.735;130.499;16.065;69.479
11630;34.723;13.869;-1.372;60.612;-28.793;-94.342;107.968;102.342;96.291;69.997;-12.88;60.375;128.171;13.982;68.152
11640;30.977;12.423;-4.941;61.775;-29.444;-88.167;113.563;110.375;101.623;76.491;-13.837;64.21;125.843;11.899;65.905
11650;27.472;10.27;-6.646;62.703;-30.375;-82.876;118.992;117.168;106.887;81.945;-14.974;68.044;123.514;9.817;63.23
11660;24.727;10.174;-6.754;63.928;-31.452;-78.303;123.8;122.764;112.077;85.509;-14.145;71.476;121.234;7.727;61.218
11670;21.865;8.197;-5.476;65.808;-32.53;-74.357;128.128;128.022;117.348;88.509;-12.967;75.186;115.474;7.597;58.326
11680;19.323;6.692;-5.652;68.208;-32.65;-70.779;132.437;131.956;122.538;90.582;-12.629;78.724;108.754;10.188;55.433
11690;16.443;5.188;-6.121;70.174;-32.866;-64.926;136.444;134.89;127.935;91.775;-12.524;82.458;102.034;12.778;53.781
11700;14.323;2.703;-7.352;69.379;-32.906;-57.857;140.491;137.63;133.36;91.953;-12.75;85.363;95.39;15.327;52.128
11710;11.913;0.219;-8.389;67.499;-32.993;-50.905;144.49;140.914;138.945;91.851;-12.171;88.757;88.746;17.876;50.179
11720;8.743;-0.437;-6.661;62.607;-33.52;-43.343;148.295;144.826;144.423;91.429;-12.447;91.523;82.178;20.501;47.39
11730;5.553;-1.177;-4.836;57.314;-34.204;-33.687;151.67;148.938;149.495;91.514;-11.203;94.288;75.61;23.125;44.753
11740;3.767;0.274;-1.832;52.008;-34.985;-22.705;154.885;153.568;154.601;91.797;-10.495;95.581;68.201;29.55;42.116
11750;1.912;1.65;1.619;47.753;-36.044;-11.661;158.724;158.646;159.308;92.022;-9.508;95.153;60.793;35.975;42.759
11760;0.217;2.012;3.492;45.015;-37.193;-0.171;162.432;163.803;163.763;92.487;-6.186;94.891;53.985;42.579;43.229
11770;-1.361;2.513;3.412;42.088;-38.614;12.207;167.141;169.161;168.288;93.196;-4.145;95.211;47.177;49.183;43.699
11780;-4.925;3.898;4.732;38.509;-39.8;25.767;171.97;174.887;172.959;93.87;-1.143;95.149;40.43;55.857;44.53
11790;-8.421;4.287;1.859;35.047;-40.506;40.728;176.655;180.892;177.709;94.465;1.39;95.087;33.684;62.53;45.588
11800;-12.086;5.761;-0.134;31.571;-40.226;56.964;181.455;187.018;182.655;95.029;4.924;96.746;30.658;69.443;48.365
11810;-15.799;6.996;-3.692;28.615;-39.946;74.261;187.055;192.885;187.741;95.626;7.181;97.206;26.312;75.996;51.143
11820;-18.09;8.636;-7.251;27.019;-38.946;91.483;193.266;199.277;192.833;96.437;8.757;98.283;22.317;82.563;53.735
11830;-20.277;9.836;-8.279;28.263;-37.946;108.193;199.436;205.756;198.019;97.688;9.988;100.04;18.323;89.13;58.807
11840;-21.512;11.001;-9.306;29.563;-35.457;125.208;205.949;211.834;203.606;99.354;10.222;101.715;14.259;95.648;63.879
11850;-22.608;12.487;-7.884;32.543;-32.87;142.17;212.782;218.119;209.599;101.193;11.185;104.517;10.196;102.167;68.95
11860;-22.618;14.103;-4.872;36.862;-29.679;158.868;219.891;223.779;215.668;103.552;12;107.436;6.132;108.685;73.211
11870;-22;14.818;0.629;41.152;-26.263;175.84;226.966;228.917;221.858;106.589;12.836;110.354;3.389;113.404;77.472
11880;-21.978;15.512;5.925;45.55;-23.233;193.286;233.84;233.815;228.608;109.629;14.13;112.257;0.646;118.123;81.898
11890;-21.346;13.394;12.608;49.977;-19.6;210.926;240.461;238.785;235.665;113.204;15.833;114.243;-2.063;122.71;87.244
11900;-21.615;11.208;17.219;50.68;-15.967;228.727;247.128;243.727;242.804;118.259;17.367;115.6;-5.103;127.339;92.59
11910;-21.524;7.338;21.961;51.305;-13.103;246.792;254.097;248.57;249.734;125.63;18.657;116.872;-8.143;131.968;97.937
11920;-21.701;3.028;25.553;50.572;-10.24;264.972;262.145;253.612;256.103;133.125;19.457;118.393;-11.183;136.597;103.883
11930;-21.397;-1.548;29.145;52.117;-9.211;282.556;270.777;258.508;261.606;141.941;19.419;118.851;-13.263;138.506;110.112
11940;-21.065;-6.283;33.081;54.262;-8.21;297.49;279.408;262.502;266.701;151.345;19.057;117.857;-15.583;138.095;115.101
11950;-22.212;-9.939;35.27;55.948;-8.09;310.932;287.742;265.841;271.885;161.43;17.316;116.862;-18.062;137.663;120.09
11960;-24.221;-13.636;36.978;54.553;-7.521;324.063;295.156;268.741;276.71;171.359;16.146;114.479;-20.892;137.08;125.079
11970;-26.229;-17.163;37.843;52.6;-6.967;336.47;301.343;270.959;282.105;181.367;14.571;113.298;-23.723;136.497;130.788
11980;-29.669;-20.81;39.548;50.007;-5.668;347.999;307.163;272.989;288.697;191.286;13.03;112.228;-26.553;135.913;136.497
11990;-34.069;-25.808;41.574;47.669;-4.354;358.888;311.142;275.305;295.364;201.211;11.41;112.099;-28.823;132.13;142.261
12000;-39.11;-31.163;43.6;44.946;-2.537;370.045;313.386;277.181;302.832;211.337;10.007;112.276;-31.694;125.346;144.745
12010;-43.872;-36.8;47.139;41.527;-0.781;381.31;315.499;278.639;310.662;223.305;6.284;111.852;-34.564;118.563;147.229
12020;-48.719;-42.406;50.679;38.046;2.215;392.505;315.942;279.937;318.348;235.314;3.004;110.148;-37.193;111.731;149.713
12030;-51.766;-48.011;54.939;34.892;5.017;403.815;314.865;281.377;326.088;248.763;-1.436;108.523;-40.05;104.644;151.317
12040;-55.065;-52.988;59.2;31.546;7.098;412.483;312.636;282.537;333.389;262.771;-4.483;105.223;-42.906;97.557;152.921
12050;-57.964;-57.964;63.633;29.815;7.385;419.702;310.434;283.909;340.552;276.145;-7.537;99.628;-45.763;90.47;152.806
12060;-60.865;-62.68;68.851;27.979;7.672;425.63;307.717;285.779;347.497;289.532;-9.956;94.004;-47.299;83.743;152.6
12070;-64.286;-67.596;72.135;26.199;7.657;430.65;305.36;287.338;354.497;301.76;-13.028;86.617;-48.956;74.177;152.394
12080;-67.654;-71.879;75.102;22.297;7.641;434.823;303.422;289.017;361.56;313.388;-15.939;78.396;-50.412;64.975;150.749
12090;-71.342;-75.161;75.268;18.257;7.488;438.037;301.586;291.121;368.183;324.817;-19.374;70.175;-51.779;55.56;149.103
12100;-76.472;-76.777;74.257;12.17;7.046;440.712;300.35;293.047;374.183;335.399;-22.608;60.019;-53.146;46.145;147.699
12110;-82.441;-77.872;73.183;4.163;5.513;442.855;300.112;295.772;380.225;344.861;-25.807;49.223;-54.513;36.73;147.175
12120;-89.561;-77.582;68.206;-3.892;3.688;443.902;299.914;298.931;386.134;353.29;-28.106;37.826;-55.28;28.714;146.354
12130;-96.161;-78.732;63.393;-11.588;1.884;443.636;300.385;301.789;391.923;361.76;-30.981;26.843;-56.167;19.579;145.534
12140;-101.95;-78.883;57.937;-17.902;0.219;442.381;301.095;304.68;397.632;368.67;-33.331;15.894;-57.054;10.444;143.033
12150;-106.859;-80.327;53.415;-21.012;-1.563;440.81;301.681;308.051;403.368;373.695;-35.774;5.673;-57.686;1.005;141.112
12160;-111.146;-81.771;50.731;-22.897;-2.73;439.014;302.392;311.396;409.295;378.025;-38.957;-3.72;-58.317;-8.433;139.19
12170;-115.393;-82.953;47.865;-24.588;-3.752;436.378;301.862;314.981;415.062;381.138;-42.393;-13.21;-58.949;-17.872;136.669
12180;-119.812;-84.135;44.679;-29.619;-4.054;432.692;300.217;318.421;421.31;383.531;-45.709;-20.999;-59.581;-27.31;134.148
12190;-124.312;-85.319;40.465;-34.851;-5.814;429.105;298.294;321.701;427.619;385.363;-49.448;-27.07;-60.052;-33.629;127.415
12200;-128.687;-86.502;36.251;-38.961;-7.134;393.549;266.252;293.739;395.451;355.332;-51.948;-33.142;-60.524;-39.948;120.683
12210;-131.382;-87.908;31.16;-39.09;-8.883;358.192;234.731;265.95;363.723;325.542;-54.378;-38.488;-60.713;-45.935;114.406
12220;-133.919;-88.913;26.069;-39.439;-11.51;323.17;204.712;238.839;331.731;295.916;-56.168;-45.034;-60.902;-51.923;107.408
12230;-135.055;-89.957;17.625;-40.119;-14.265;288.589;174.768;212.087;298.928;266.028;-57.938;-51.194;-61.091;-57.91;100.411
12240;-136.295;-90.561;10.981;-40.799;-16.061;254.285;146.268;185.2;266.16;236.125;-59.843;-58.848;-61.28;-63.898;93.414
12250;-137.895;-90.534;4.193;-42.152;-17.768;220.301;118.487;158.527;232.832;205.943;-61.428;-66.378;-60.869;-66.885;86.417
12260;-139.606;-90.942;-3.102;-44.105;-18.281;186.553;90.761;132.433;199.331;174.31;-63.033;-73.601;-60.738;-69.833;75.552
12270;-140.996;-91.141;-8.727;-44.948;-19.954;152.862;63.577;106.699;165.839;142.788;-64.599;-80.052;-60.372;-73.188;64.839
12280;-142.324;-91.252;-15.956;-46.894;-21.303;119.43;37.512;81.011;132.388;109.785;-66.164;-85.503;-60.007;-76.542;55.005
12290;-141.892;-91.404;-23.097;-47.204;-22.652;86.833;12.928;55.495;99.109;76.378;-68.69;-89.487;-59.641;-79.897;45.172
12300;-141.212;-90.716;-30.531;-48.32;-22.448;54.403;-11.607;29.428;65.75;43.386;-71.65;-90.939;-59.276;-83.251;35.339
12310;-138.612;-90.028;-39.113;-47.734;-22.244;22.113;-35.433;2.6;32.15;10.443;-74.574;-92.406;-58.91;-86.606;25.506
12320;-135.881;-89.477;-45.892;-46.589;-22.164;-9.851;-59.539;-24.563;-1.45;-21.541;-76.968;-92.681;-58.865;-87.56;16.08
12330;-133.43;-88.447;-53.377;-43.939;-22.16;-41.643;-83.975;-51.76;-35.215;-53.138;-79.625;-92.008;-58.895;-88.542;7.214
12340;-130.67;-88.568;-58.666;-41.09;-22.35;-72.505;-108.301;-78.786;-68.901;-84.783;-81.232;-91.49;-58.877;-89.628;-1.652
12350;-127.11;-88.022;-63.977;-37.644;-22.589;-102.921;-132.985;-105.612;-102.279;-115.589;-82.887;-89.774;-58.859;-90.713;-10.519
12360;-122.59;-87.782;-69.287;-33.399;-21.908;-133.021;-158.069;-132.484;-135.615;-145.717;-84.844;-89.018;-58.841;-91.799;-19.385
12370;-116.63;-87.051;-71.811;-29.16;-20.985;-162.55;-183.139;-159.383;-168.903;-175.461;-86.295;-87.606;-58.823;-92.884;-28.251
12380;-110.881;-84.977;-74.335;-23.996;-20.487;-191.785;-208.321;-185.978;-202.232;-205.204;-87.712;-85.992;-59.046;-93.25;-37.179
12390;-105.012;-81.275;-73.108;-19.992;-19.908;-220.356;-233.623;-212.612;-235.492;-233.868;-88.251;-84.199;-59.268;-93.615;-45.665
12400;-99.687;-76.617;-71.88;-17.61;-18.685;-248.932;-258.779;-239.72;-268.726;-261.023;-88.963;-82.055;-59.772;-93.843;-54.15
12410;-95.121;-72.014;-72.277;-16.148;-17.623;-277.674;-284.108;-266.772;-301.743;-288.186;-87.738;-79.737;-60.277;-94.07;-62.636
12420;-89.515;-65.441;-72.674;-17.555;-15.262;-305.847;-309.047;-294.058;-334.401;-314.229;-86.396;-76.258;-60.782;-94.298;-71.121
12430;-83.908;-58.724;-71.346;-18.756;-12.781;-333.223;-333.386;-320.983;-366.792;-339.993;-84.43;-73.63;-61.287;-94.526;-80.034
12440;-77.491;-51.687;-68.698;-19.859;-8.446;-360.71;-357.414;-347.117;-398.869;-365.338;-82.186;-71.643;-61.312;-95.273;-85.068
12450;-71.075;-44.988;-65.937;-21.018;-4.11;-356.131;-351.331;-341.338;-392.379;-358.883;-80.298;-69.717;-61.337;-96.021;-90.101
12460;-65.731;-38.966;-62.065;-20.239;-0.728;-351.49;-345.366;-335.559;-385.89;-352.455;-78.41;-68.288;-61.023;-96.658;-95.734
12470;-60.491;-33.447;-58.59;-19.432;3.774;-346.834;-339.4;-329.745;-379.386;-346.014;-76.262;-67.08;-61.041;-97.226;-101.367
12480;-54.593;-27.608;-52.548;-16.257;9.143;-342.145;-333.483;-323.903;-372.952;-339.559;-74.114;-65.847;-61.059;-97.794;-107
12490;-48.785;-21.886;-47.55;-13.081;13.589;-337.421;-327.545;-318.048;-366.566;-333.103;-72.177;-63.432;-61.077;-98.363;-112.792
12500;-40.468;-15.508;-42.23;-10.123;18.034;-332.669;-321.607;-312.193;-360.179;-326.828;-70.239;-60.617;-59.175;-99.171;-118.583
12510;-32.212;-8.232;-37.912;-8.564;20.861;-327.897;-315.683;-306.345;-353.779;-320.828;-68.673;-57.611;-56.993;-100.019;-120.535
12520;-23.404;-0.99;-35.45;-7.743;23.687;-323.103;-309.821;-300.531;-347.317;-314.828;-66.505;-55.153;-54.77;-101.033;-122.714
12530;-14.679;5.941;-33.539;-6.67;25.57;-318.221;-303.931;-294.759;-340.828;-308.986;-64.557;-53.592;-52.712;-101.578;-124.534
12540;-7.259;12.679;-31.524;-6.957;27.452;-312.924;-298.041;-288.986;-334.331;-303.221;-60.497;-52.161;-50.654;-102.123;-126.139
12550;0.415;18.183;-27.899;-5.27;28.961;-307.421;-292.097;-283.2;-327.834;-297.566;-56.036;-51.062;-48.596;-102.668;-127.745
12560;6.484;23.688;-23.154;-5.342;30.463;-301.931;-286.083;-277.338;-321.352;-291.91;-50.112;-50.219;-44.498;-102.332;-129.35
12570;12.553;29.007;-15.214;-3.372;32.046;-296.386;-280.069;-271.428;-314.89;-286.31;-44.286;-49.29;-39.96;-101.557;-130.956
12580;19.263;33.846;-6.713;-2.652;33.51;-290.717;-274;-265.517;-308.462;-280.641;-38.659;-49;-35.526;-100.989;-131.681
12590;25.699;39.764;1.396;-2.826;34.439;-284.959;-267.848;-259.579;-302.034;-274.972;-34.029;-48.473;-31.188;-99.869;-132.532
12600;32.577;45.243;10.705;-2.972;35.263;-279.269;-261.531;-253.566;-295.648;-269.29;-30.85;-48.088;-26.85;-98.749;-132.818
12610;38.246;52.465;20.051;-5.372;35.964;-273.614;-255.214;-247.503;-289.276;-263.648;-27.27;-46.73;-22.512;-97.629;-133.103
12620;44.207;59.361;28.117;-7.772;36.651;-267.924;-248.717;-241.441;-282.862;-258.007;-25.383;-45.17;-18.174;-96.509;-133.389
12630;49.938;66.217;36.435;-11.363;38.277;-262.221;-242.152;-235.372;-276.448;-252.366;-23.297;-43.945;-12.156;-93.509;-133.674
