timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
6800;-7.415;8.357;33.65;10.883;-13.658;-35.705;-47.252;-36.661;-0.89;8.597;3.862;-68.633;154.817;-103.953;-5.046
6810;-8.052;6.975;32.277;10.972;-14.039;-32.79;-48.39;-34.659;-1.923;9.303;3.73;-71.073;150.207;-103.952;-7.528
6820;-9.127;4.942;31.953;9.877;-14.274;-28.524;-49.018;-33.254;-1.825;9.782;3.597;-74.611;147.321;-104.502;-10.011
6830;-9.001;1.658;32.35;8.954;-15.932;-24.008;-48.961;-31.852;-1.727;10.061;3.465;-76.941;144.786;-101.726;-13.103
6840;-8.914;-1.166;32.988;7.589;-18.234;-19.532;-49.302;-30.488;-2.109;10.305;3.916;-78.229;140.804;-97.772;-16.356
6850;-7.628;-3.989;33.132;6.185;-21.855;-15.694;-50.079;-29.239;-2.132;10.459;4.367;-79.716;138.47;-94.266;-19.539
6860;-7.666;-6.679;31.858;4.723;-24.408;-12.244;-50.939;-27.313;-1.963;8.694;4.818;-82.294;134.585;-91.855;-22.599
6870;-7.505;-9.368;29.428;2.81;-27.172;-8.415;-51.29;-26.236;-1.793;6.756;5.746;-83.748;129.143;-89.33;-24.418
6880;-7.423;-11.502;27.27;1.385;-26.65;-6.178;-49.425;-24.509;-1.779;4.839;6.53;-84.131;122.818;-84.343;-26.368
6890;-8.211;-13.545;25.901;-0.313;-25.607;-3.451;-47.137;-22.95;-1.766;3.401;7.313;-84.721;117.488;-78.354;-28.374
6900;-8.652;-15.379;25.243;-3.332;-23.207;-1.469;-45.123;-21.088;-0.692;2.026;6.81;-87.061;112.586;-74.386;-29.419
6910;-9.481;-15.684;24.687;-3.422;-21.783;0.923;-41.582;-18.801;0.348;0.575;6.079;-89.721;105.698;-70.852;-30.232
6920;-10.135;-16.23;22.833;-3.495;-20.537;2.819;-37.628;-17.331;1.388;-0.116;5.348;-92.406;99.295;-67.512;-31.044
6930;-10.708;-14.374;21.283;-4.268;-17.821;3.79;-33.943;-16.56;2.828;-0.71;5.386;-94.306;94.404;-63.484;-32.084
6940;-12.207;-12.476;20.429;-4.386;-15.128;2.855;-30.039;-15.397;4.418;-1.25;4.389;-95.13;89.297;-59.094;-33.484
6950;-12.716;-10.53;21.927;-2.41;-11.676;2.321;-26.486;-14.553;6.008;-1.829;3.392;-94.779;86.702;-53.491;-34.739
6960;-13.659;-8.901;25.269;-1.394;-9.952;2.487;-23.229;-13.835;7.599;-2.443;3.146;-93.644;82.429;-50.87;-35.788
6970;-13.516;-8.192;29.578;0.37;-8.426;4.074;-19.943;-12.233;7.589;-3.008;2.559;-92.742;74.728;-49.686;-34.236
6980;-13.823;-7.251;34.088;2.948;-6.843;7.731;-17.234;-9.034;7.607;-3.054;1.971;-92.545;69.541;-47.617;-31.69
6990;-13.434;-6.31;34.581;5.728;-4.432;7.868;-14.259;-5.196;7.625;-3.127;1.119;-93.659;63.538;-46.292;-29.143
7000;-13.389;-3.626;35.077;7.979;-1.141;8.236;-11.821;-3.284;7.127;-3.152;-0.763;-95.728;52.397;-40.752;-26.308
7010;-13.623;-0.942;35.694;8.974;1.124;7.492;-9.422;-4.422;6.629;-2.617;-2.644;-97.332;42.568;-35.497;-24.832
7020;-12.477;3.219;36.011;8.291;2.579;5.113;-8.068;-3.999;6.138;-2.35;-4.498;-96.349;36.363;-32.062;-23.556
7030;-9.996;5.408;32.977;8.608;3.28;2.803;-7.247;-1.702;5.48;-2.029;-6.27;-93.942;31.668;-29.076;-22.204
7040;-6.814;6.763;27.777;7.891;2.599;0.466;-6.468;1.36;4.822;-2.148;-8.043;-93.241;28.252;-27.343;-18.572
7050;-3.152;6.481;22.948;8.105;1.514;-0.49;-5.177;3.921;4.212;-3.137;-9.85;-92.752;22.339;-25.473;-14.632
7060;0.11;6.2;17.679;7.639;0.681;-1.188;-3.462;6.71;3.072;-4.043;-10.706;-91.193;17.644;-23.63;-10.691
7070;3.312;6.799;12.807;8.877;1.666;-2.363;-2.548;9.68;1.931;-4.589;-11.563;-88.861;12.019;-20.448;-6.737
7080;7.433;7.397;9.211;9.89;2.735;-3.753;-2.221;12.474;0.749;-4.415;-12.419;-87.023;5.436;-19.052;-1.302
7090;10.679;8.057;4.835;10.259;2.866;-3.608;-1.746;15.451;0.822;-4.062;-13.679;-87.888;-3.713;-18.811;4.291
7100;11.727;7.916;-0.229;9.894;4.277;-2.845;-0.768;17.79;0.895;-3.709;-14.938;-88.479;-14.334;-16.195;9.884
7110;11.335;8.477;-4.945;9.268;5.833;-4.606;0.454;19.039;0.968;-3.463;-16.197;-87.968;-22.84;-13.683;13.774
7120;11.102;8.319;-7.011;8.892;5.898;-6.425;1.697;20.174;1.154;-3.218;-18.502;-87.472;-27.651;-12.019;17.579
7130;10.389;7.134;-9.557;7.668;4.713;-7.041;2.312;21.823;1.341;-2.972;-21.207;-88.194;-31.659;-10.665;21.385
7140;10.732;5.903;-10.43;7.273;4.603;-10.855;3.283;23.841;1.527;-3.688;-23.912;-87.087;-38.27;-10.508;25.19
7150;11.999;4.763;-10.901;9.199;4.134;-12.93;3.629;26.121;0.497;-4.418;-26.44;-84.859;-45.513;-9.894;24.844
7160;14.065;5.69;-12.183;8.575;4.491;-14.548;1.505;28.043;-0.534;-5.196;-28.488;-81.564;-50.727;-10.065;24.512
7170;15.894;6.617;-11.865;8.161;4.025;-15.503;-1.087;29.988;-1.564;-6.414;-30.537;-78.75;-54.011;-9.428;24.179
7180;18.192;8.365;-12.499;8.37;1.604;-17.103;-1.244;31.903;-3.219;-7.549;-32.495;-75.804;-58.546;-10.201;26.607
7190;21.268;10.714;-12.975;8.142;-0.948;-17.177;-2.201;33.316;-4.874;-8.794;-34.254;-73.159;-63.032;-11.302;27.909
7200;23.926;12.618;-15.211;6.767;-4.436;-17.596;-4.199;34.892;-6.53;-9.84;-36.012;-69.883;-70.36;-15.025;29.211
7210;26.383;15.644;-19.167;4.92;-7.211;-18.801;-6.041;35.835;-8.001;-10.837;-38.088;-66.916;-78.592;-13.313;30.513
7220;28.848;18.684;-23.246;2.778;-10.626;-21.473;-7.182;35.447;-8.473;-11.834;-40.644;-63.299;-84.31;-9.861;30.375
7230;30.956;20.691;-27.417;-0.246;-13.883;-26.354;-8.281;34.938;-8.945;-13.512;-43.2;-60.629;-89.772;-6.83;30.299
7240;32.53;22.988;-27.018;-3.203;-17.21;-27.828;-9.577;35.392;-9.225;-15.341;-45.859;-58.226;-94.603;-3.732;30.223
7250;33.923;25.243;-27.658;-4.766;-19.465;-28.396;-10.244;36.012;-9.065;-17.17;-46.426;-54.804;-98.297;-4.372;28.268
7260;34.556;24.786;-28.137;-5;-21.217;-27.923;-10.564;35.894;-8.953;-19.559;-46.669;-51.959;-103.206;-1.943;27.873
7270;34.029;24.926;-29.552;-5.018;-23.203;-26.607;-9.763;35.124;-9.234;-21.844;-46.912;-49.818;-108.956;5.113;27.555
7280;31.672;23.912;-26.589;-6.221;-23.76;-24.811;-8.753;33.317;-8.836;-24.13;-48.88;-48.13;-114.177;12.559;27.236
7290;30.117;22.919;-21.219;-7.822;-22.426;-22.437;-8.172;30.648;-8.375;-24.353;-50.669;-45.469;-115.84;20.277;26.597
7300;28.538;24.709;-16.068;-9.164;-21.491;-20.851;-8.554;27.476;-8.135;-24.308;-52.458;-41.327;-116.052;28.515;26.462
7310;28.091;26.375;-10.263;-11.05;-20.39;-19.531;-8.441;23.975;-7.695;-24.262;-54.841;-36.026;-114.181;39.381;26.72
7320;28.259;26.604;-4.811;-11.848;-21.321;-18.157;-6.913;21.223;-7.255;-24.028;-56.057;-27.986;-109.603;50.057;27.098
7330;27.097;25.197;-0.279;-11.179;-22.127;-16.821;-5.313;18.666;-6.429;-23.724;-57.272;-18.691;-107.072;60.941;26.074
7340;25.712;23.054;4.361;-9.284;-22.812;-16.783;-4.571;15.448;-6.323;-23.531;-57.6;-10.702;-108.652;71.768;25.051
7350;25.103;22.629;9.419;-6.473;-24.854;-17.13;-3.679;13.206;-6.306;-24.218;-57.455;-3.738;-106.661;82.385;23.676
7360;25.739;22.204;15.132;-4.263;-27.183;-16.677;-3.011;11.556;-5.637;-24.105;-57.31;2.132;-102.909;94.028;26.021
7370;26.214;22.502;19.059;-2.426;-28.317;-16.083;-2.421;9.846;-5.288;-24.178;-57.241;6.863;-101.175;103.199;28.048
7380;27.127;22.8;24.028;-1.003;-28.435;-15.877;-1.873;7.342;-4.919;-24.251;-55.963;12.914;-98.844;110.349;29.931
7390;28.359;24.977;26.197;-0.354;-29.778;-13.498;-1.342;3.796;-5.265;-24.036;-54.684;19.117;-94.328;118.246;28.894
7400;28.59;25.789;27.647;0.32;-30.65;-12.45;-1.041;0.383;-5.571;-23.972;-53.64;23.583;-90.171;126.634;31.703
7410;28.288;25.324;29.818;1.217;-30.701;-10.994;-1.217;-1.72;-5.829;-23.909;-52.583;27.359;-88.643;135.298;34.513
7420;27.513;24.473;31.408;1.868;-28.924;-9.863;-1.356;-3.505;-6.219;-22.334;-51.527;30.411;-91.09;141.742;36.606
7430;25.931;22.37;32.028;1.519;-26.11;-8.506;-1.563;-6.417;-6.53;-20.848;-50.47;32.774;-90.834;147.822;35.298
7440;23.526;17.454;33.04;1.352;-23.716;-5.952;-1.428;-11.018;-6.895;-19.363;-49.188;35.297;-90.557;153.4;34.018
7450;20.52;12.538;33.294;1.472;-22.69;-1.989;-0.672;-14.367;-7.09;-16.628;-47.905;36.972;-86.721;158.76;32.738
7460;17.225;7.517;33.931;2.419;-22.397;2.691;0.269;-17.91;-7.564;-13.686;-46.622;38.701;-79.957;160.928;30.772
7470;13.699;2.497;35.96;3.917;-22.128;6.728;1.073;-21.465;-8.101;-10.826;-44.324;38.898;-75.69;162.95;27.461
7480;10.948;-1.241;38.309;5.225;-21.49;10.739;1.872;-23.714;-8.183;-7.527;-41.186;39.27;-73.29;162.468;24.149
7490;8.546;-5.739;37.788;6.292;-21.394;13.528;2.52;-26.194;-8.306;-4.2;-38.048;39.593;-69.011;160.601;21.157
7500;5.065;-10.808;37.97;6.097;-21.908;15.298;3.403;-29.117;-8.401;-1.018;-36.167;41.367;-64.327;159.454;20.515
7510;2.226;-13.968;36.582;5.36;-22.428;16.288;4.448;-30.302;-8.53;2.124;-32.966;42.863;-59.508;155.988;19.83
7520;-0.932;-17.128;36.034;4.563;-21.023;18.445;4.739;-30.568;-8.299;5.121;-30.006;44.106;-56.749;150.12;19.146
7530;-3.348;-15.806;33.058;4.378;-21.579;20.705;3.97;-31.628;-8.069;8.119;-25.843;45.868;-54.393;143.728;19.782
7540;-5.372;-14.483;30.057;4.55;-24.303;21.777;2.571;-32.937;-8.286;9.236;-21.24;47.099;-54.738;137.232;18.899
7550;-7.797;-12.141;27.65;4.61;-27.257;22.954;0.891;-34.09;-8.537;10.208;-16.423;46.979;-55.292;130.764;18.017
7560;-11.244;-12.919;24.549;5.57;-29.683;24.055;-1.701;-35.159;-8.788;11.181;-11.779;44.51;-58.146;121.89;15.934
7570;-16.043;-13.012;20.797;4.292;-31.371;25.339;-5.821;-36.193;-8.935;11.338;-8.095;40.251;-64.171;110.967;13.731
7580;-20.665;-11.119;16.323;0.841;-32.552;27.652;-9.701;-37.026;-9.303;11.426;-4.514;34.897;-68.226;100.83;10.935
7590;-24.885;-9.239;13.131;-2.73;-32.492;30.869;-10.09;-38.492;-9.672;11.514;-0.913;32.528;-64.95;91.301;8.139
7600;-27.986;-8.646;9.459;-6.262;-32.881;32.877;-9.382;-39.792;-9.6;12.182;2.608;32.497;-64.603;82.975;3.663
7610;-30.898;-8.039;2.251;-8.764;-31.219;33.836;-12.189;-40.898;-9.394;12.932;6.295;32.586;-67.629;73.406;-3.36
7620;-33.039;-8.356;-4.737;-9.353;-27.668;34.527;-16.037;-42.978;-9.189;13.683;9.982;31.617;-69.023;65.16;-10.273
7630;-35.334;-7.77;-12.377;-10.342;-26.15;35.801;-18.968;-44.259;-9.033;14.148;12.778;29.799;-68.75;57.895;-17.626
7640;-37.679;-8.894;-19.022;-10.81;-24.357;37.389;-21.807;-44.432;-8.603;14.652;15.774;27.708;-68.879;51.092;-22.059
7650;-40.943;-8.039;-26.258;-12.941;-24.011;38.168;-25.025;-45.378;-8.172;15.288;18.77;26.883;-68.618;41.766;-26.534
7660;-44.55;-7.066;-32.444;-15.114;-22.603;37.687;-28.25;-47.851;-8.073;15.444;20.592;26.113;-67.597;31.419;-30.677
7670;-48.012;-3.978;-38.07;-17.811;-21.31;36.161;-31.423;-50.894;-8.021;14.28;22.49;25.48;-63.539;23.17;-34.901
7680;-51.55;-0.848;-42.317;-20.167;-18.255;33.047;-35.683;-52.196;-7.968;12.992;24.388;27.469;-56.472;17.565;-38.608
7690;-53.585;5.11;-45.419;-22.539;-15.519;27.957;-39.975;-51.859;-8.319;11.103;26.778;30.262;-47.579;10.761;-42.316
7700;-55.2;11.048;-47.003;-24.578;-11.81;23.087;-43.793;-53.749;-8.937;8.695;29.141;30.632;-42.97;4.851;-45.803
7710;-55.919;15.419;-48.749;-25.535;-9.781;19.625;-47.116;-55.061;-9.555;6.323;31.503;32.026;-43.586;-1.685;-45.65
7720;-56.437;19.652;-52.917;-27.072;-8.316;15.746;-50.57;-54.754;-9.932;3.95;34.692;33.661;-43.652;-7.003;-45.469
7730;-56.873;20.305;-57.189;-27.039;-7.531;12.372;-54.012;-55.175;-10.702;1.926;36.986;37.832;-42.539;-9.99;-45.288
7740;-56.874;21.834;-56.592;-27.934;-8.037;10.905;-57.396;-56.105;-11.472;0.251;39.28;36.774;-43.699;-12.863;-45.069
7750;-55.149;23.086;-54.372;-28.204;-7.33;9.128;-59.495;-55.721;-11.663;-1.52;42.192;34.283;-43.541;-15.825;-44.964
7760;-53.403;24.894;-51.254;-27.812;-6.601;6.561;-61.913;-53.952;-11.815;-3.451;43.783;29.992;-42.514;-19.641;-44.859
7770;-50.836;26.468;-49.77;-27.061;-7.589;2.523;-63.305;-51.135;-11.967;-5.313;45.375;28.159;-43.394;-21.731;-44.989
7780;-48.2;26.914;-46.939;-26.626;-5.572;-2.643;-64.121;-48.55;-11.237;-7.348;45.99;24.335;-43.996;-23.669;-46.439
7790;-46.549;27.148;-46.229;-25.452;-2.946;-7.673;-65.386;-46.807;-10.068;-8.422;46;20.694;-42.837;-23.472;-46.003
7800;-44.851;24.583;-46.55;-24.488;2.371;-12.621;-65.93;-45.299;-8.898;-9.641;46.01;17.81;-40.052;-25.069;-45.567
7810;-43.257;24.774;-46.817;-23.743;7.455;-17.298;-64.963;-42.966;-7.506;-10.208;47.12;16.299;-38.589;-27.192;-44.124
7820;-41.422;24.884;-47.008;-22.844;12.622;-21.903;-63.03;-39.306;-6.287;-10.495;47.822;15.425;-39.09;-28.243;-42.233
7830;-39.36;24.939;-46.884;-20.847;17.229;-26.57;-60.833;-36.063;-5.068;-10.692;48.524;15.196;-40.029;-30.339;-39.822
7840;-37.818;23.314;-50.335;-19.178;23.051;-31.692;-60.788;-31.619;-4.414;-10.61;49.847;14.981;-40.53;-30.879;-37.411
7850;-35.749;22.32;-48.524;-17.941;28.977;-35.612;-61.597;-25.847;-4.276;-10.247;50.604;14.142;-40.43;-32.775;-33.727
7860;-33.542;21.046;-44.379;-17.491;30.599;-38.796;-59.073;-19.19;-3.858;-9.712;49.481;12.971;-36.931;-36.008;-30.305
7870;-30.93;20.852;-40.635;-18.589;32.565;-41.881;-56.006;-12.892;-3.488;-9.337;48.359;13.023;-34.247;-39.723;-27.323
7880;-27.556;19.163;-38.651;-18.794;36.451;-44.59;-53.857;-6.988;-3.276;-8.676;47.552;13.938;-34.497;-43.241;-23.901
7890;-23.502;17.353;-38.247;-19.221;41;-47.337;-52.065;-1.352;-3.423;-8.451;45.705;15.53;-35.604;-47.943;-20.189
7900;-18.466;15.452;-36.37;-17.553;46.443;-49.614;-49.717;4.96;-3.647;-8.226;43.865;15.167;-36.887;-49.578;-16.477
7910;-13.59;14.272;-34.772;-16.006;49.912;-51.25;-47.057;10.56;-3.505;-7.514;42.796;13.869;-37.826;-50.212;-15.046
7920;-10.383;11.43;-30.832;-14.079;53.665;-51.491;-43.412;15.04;-3.363;-7.141;42.607;13.171;-39.45;-50.777;-13.534
7930;-7.066;10.189;-27.125;-11.486;55.59;-49.956;-38.819;18.021;-3.083;-6.698;42.377;8.421;-44.332;-52.433;-11.629
7940;-3.869;8.386;-21.485;-9.04;58.261;-47.743;-34.29;20.742;-2.359;-5.015;42.029;2.599;-53.717;-52.217;-9.724
7950;-0.87;6.446;-15.699;-7.225;60.767;-47.446;-30.741;23.843;-1.114;-3.332;41.721;0.012;-61.611;-50.713;-5.779
7960;2.96;5.626;-8.172;-6.932;63.793;-48.447;-27.201;27.8;0.074;-2.023;41.352;-3.71;-67.207;-46.921;-4.961
7970;6.046;3.123;1.615;-6.619;67.308;-47.817;-23.108;32.095;1.079;-0.234;40.342;-7.528;-68.51;-42.043;-4.247
7980;9.034;2.157;10.989;-5.811;71.339;-48.04;-19.182;35.501;1.956;1.554;38.709;-13.746;-71.051;-38.76;-2.692
7990;9.423;0.148;13.259;-3.541;75.305;-50.364;-14.986;38.204;2.833;2.568;37.076;-15.119;-73.641;-37.396;-1.138
8000;9.462;-2.942;13.156;-1.243;77.606;-52.611;-11.357;40.697;3.463;3.582;34.763;-15.537;-72.161;-37.574;0.138
8010;9.679;-6.034;13.439;0.172;78.047;-53.695;-6.561;42.426;3.835;4.274;32.913;-12.611;-63.335;-35.741;1.593
8020;10.632;-9.207;14.497;0.688;77.699;-54.465;-3.17;42.928;4.206;4.08;31.063;-11.014;-47.968;-32.164;7.208
8030;11.537;-12.789;15.672;1.68;76.026;-55.069;-0.695;42.941;3.723;3.886;30.094;-7.039;-41.811;-25.683;13.299
8040;12.401;-17.228;17.692;1.221;75.303;-55.772;3.663;44.902;3.532;3.161;28.543;-3.063;-39.459;-23.763;17.67
8050;13.564;-22.172;19.084;1.359;72.756;-56.586;9.043;48.628;3.342;1.807;26.993;-0.297;-39.164;-23.756;22.097
8060;14.452;-27.521;21.116;1.545;70.245;-57.15;12.833;51.41;2.84;-0.179;24.163;1.291;-34.708;-23.83;26.323
8070;15.684;-32.811;24.914;2.996;68.252;-56.892;15.68;54.262;2.684;-1.686;20.241;2.966;-28.692;-23.21;30.749
8080;16.709;-35.97;28.968;3.48;67.459;-56.526;18.603;56.028;2.528;-3.288;16.32;4.433;-24.374;-23.539;34.655
8090;18.124;-37.255;34.385;4.465;62.659;-56.054;21.527;58.6;2.979;-5.192;11.799;6.091;-21.142;-24.583;38.617
8100;17.796;-38.065;35.381;4.541;58.128;-55.349;22.691;57.892;3.339;-6.255;8.706;3.61;-17.423;-27.421;39.534
8110;18.177;-38.919;34.302;4.377;59.934;-53.834;22.989;56.257;3.419;-7.25;7.494;0.759;-18.116;-27.676;40.451
8120;17.708;-40.291;33.175;4.251;60.27;-51.757;24.335;54.251;3.67;-7.604;7.681;-2.863;-18.938;-26.279;42.45
8130;16.288;-41.934;32.352;3.848;60.745;-49.626;26.457;52.468;3.983;-7.959;7.71;-6.983;-16.234;-25.563;44.448
8140;13.657;-43.491;33.154;3.37;58.815;-47.343;27.937;50.811;4.657;-7.677;8.779;-12.03;-11.255;-23.756;45.545
8150;11.356;-44.676;34.081;4.625;57.25;-45.323;29.483;49.063;5.53;-7.356;8.608;-15.67;-6.207;-21.312;46.641
8160;10.141;-46.891;35.485;6.222;55.463;-43.233;31.188;47.112;6.354;-7.034;8.554;-17.317;-0.709;-16.961;49.928
8170;10.178;-49.003;34.96;8.116;52.723;-41.243;32.268;45.539;7.179;-5.855;7.848;-18.985;5.149;-13.337;53.236
8180;10.767;-53.149;34.755;10.457;47.917;-38.924;32.101;44.852;8.159;-4.676;7.742;-19.356;13.247;-9.579;58.823
8190;12.062;-57.215;32.203;13.903;43.222;-35.72;31.957;43.61;8.959;-4.116;7.643;-19.688;22.455;-7.101;64.411
8200;13.668;-61.15;29.486;17.33;40.247;-31.869;31.499;42.259;9.239;-3.588;7.586;-19.811;29.91;-4.985;67.697
8210;14.052;-65.166;25.396;20.783;39.29;-28.823;30.981;40.261;9.418;-3.059;6.57;-20.043;39.844;-3.49;71.417
8220;15.143;-67.421;21.117;23.503;38.339;-27.683;31.692;36.739;9.597;-3.039;5.47;-20.746;48.612;-5.793;74.497
8230;15.274;-69.274;16.811;25.313;34.745;-27.088;31.177;32.295;9.897;-3.218;5.015;-20.263;55.719;-7.68;76.737
8240;17.519;-69.218;16.673;26.279;32.033;-26.39;29.796;27.823;10.072;-2.972;3.51;-17.797;60.488;-7.338;78.59
8250;19.894;-68.175;16.977;26.964;29.321;-25.193;28.527;23.454;10.247;-2.727;2.006;-16.469;60.509;-7.178;80.444
8260;23.037;-67.812;14.183;28.397;28.832;-23.738;26.786;18.637;10.702;-2.481;0.43;-17.17;53.714;-8.309;80.378
8270;25.13;-67.066;12.263;30.665;27.658;-22.484;26.334;13.484;11.142;-0.894;-1.468;-16.452;42.356;-13.166;76.152
8280;27.662;-66.56;11.993;31.487;26.436;-20.95;25.597;10.17;11.582;0.694;-3.366;-17.685;39.777;-22.844;72.091
8290;29.674;-65.232;12.65;32.69;25.458;-19.044;23.534;5.192;11.702;2.309;-4.793;-21.124;38.743;-29.834;68.03
8300;31.847;-63.783;12.839;32.537;25.092;-16.665;20.734;0.48;12.037;4.534;-6.081;-24.491;37.844;-32.164;62.69
8310;33.548;-61.91;11.825;32.521;24.637;-14.13;19.468;-3.858;12.372;6.759;-7.37;-25.612;33.901;-33.641;57.425
8320;35.941;-59.237;8.623;32.623;23.062;-11.356;17.945;-10.908;12.348;8.503;-7.698;-27.785;30.697;-34.97;52.326
8330;37.854;-58.178;6.502;33.076;20.123;-8.524;14.549;-15.814;12.229;8.908;-7.499;-31.295;32.928;-34.685;47.226
8340;39.255;-57.97;4.785;33.501;19.175;-5.497;11.001;-20.928;12.11;9.312;-7.301;-35.112;37.429;-33.266;40.102
8350;40.59;-59.286;2.846;34.348;18.203;-2.549;9.117;-24.418;11.272;9.436;-8.382;-34.697;43.226;-28.884;35.698
8360;40.745;-60.636;2.418;36.305;13.048;-1.808;7.605;-27.48;10.357;9.636;-9.098;-33.487;50.201;-25.371;31.183
8370;41.01;-60.626;1.763;38.186;8.131;-1.237;4.993;-28.939;9.203;9.287;-11.214;-33.374;55.059;-21.233;28.029
8380;41.715;-60.291;2.804;38.77;3.032;-0.695;2.727;-30.212;8.208;9.938;-12.77;-34.115;54.491;-15.923;25.102
8390;43.179;-58.716;3.564;39.633;1.128;1.099;1.583;-30.414;7.166;10.534;-14.236;-34.437;51.411;-9.946;23.415
8400;45.415;-56.051;4.572;38.353;-1.299;3.888;-0.537;-29.874;5.923;11.041;-14.462;-34.241;46.386;-6.177;21.652
8410;47.636;-52.804;6.894;37.306;-3.992;5.794;-2.574;-28.516;5.48;11.709;-13.648;-34.217;39.332;-4.441;20.803
8420;49.932;-49.812;9.257;35.99;-6.783;7.69;-4.959;-26.883;5.044;11.953;-12.717;-33.945;32.732;-6.828;19.953
8430;49.789;-47.152;13.069;34.594;-7.866;9.266;-7.497;-25.131;4.488;11.797;-12.386;-34.319;23.139;-9.875;16.823
8440;48.483;-44.516;16.88;31.637;-7.412;10.126;-8.474;-23.312;3.732;11.641;-12.175;-34.182;11.48;-12.815;13.673
8450;47.09;-43.295;15.971;28.694;-9.279;10.332;-8.75;-22.403;3.101;11.214;-11.888;-33.419;4.139;-15.305;12.593
8460;45.037;-41.829;14.957;25.501;-11.633;11.352;-10.615;-21.72;2.549;10.826;-10.641;-32.996;-3.557;-18.219;11.513
8470;43.178;-39.465;13.881;24.699;-13.378;13.11;-14.412;-19.823;2.346;10.473;-9.498;-31.77;-11.596;-20.406;10.88
8480;40.943;-36.408;17.781;23.829;-14.021;15.123;-16.826;-15.975;2.15;10.465;-8.396;-31.258;-18.548;-21.123;10.171
8490;38.676;-34.066;21.97;24.756;-13.748;16.81;-18.334;-11.825;2.155;10.457;-6.134;-31.712;-22.203;-21.16;10.062
8500;36.17;-32.617;22.401;22.938;-14.108;18.106;-20.686;-8.183;2.64;10.421;-3.912;-30.669;-25.073;-22.767;9.953
8510;32.986;-30.349;25.357;21.12;-12.079;19.225;-22.91;-4.648;3.057;10.262;-1.8;-29.174;-27.167;-24.681;11.764
8520;30.817;-27.844;26.073;19.59;-9.088;19.686;-25.63;-1.411;3.433;10.103;0.752;-30.625;-27.452;-24.819;13.561
8530;28.487;-25.223;27.13;18.925;-4.974;19.352;-26.756;0.815;2.941;9.524;3.364;-30.059;-27.345;-23.037;13.839
8540;26.13;-20.708;28.462;18.261;-3.481;18.048;-27.418;3.782;2.393;8.841;5.977;-28.331;-28.154;-21.534;14.116
8550;22.623;-16.622;28.961;18.589;-3.953;16.807;-28.368;6.443;1.534;8.159;8.429;-27.553;-27.836;-22.697;15.866
8560;19.677;-11.81;30.244;19.77;-4.728;16.04;-30.023;8.232;0.994;7.943;11.283;-28.245;-26.542;-24.481;18.12
8570;16.515;-7.797;30.556;19.91;-6.061;14.417;-31.472;9.956;0.497;7.728;14.247;-28.577;-27.05;-26.654;20.974
8580;13.912;-4.681;32.167;18.8;-6.541;12.541;-31.568;11.935;0.236;8.833;17.036;-26.833;-30.428;-29.08;23.828
8590;11.474;-1.006;34.309;16.506;-7.255;10.345;-30.826;13.11;-0.025;11.159;19.825;-26.619;-35.807;-31.652;28.768
8600;8.237;3.622;38.018;14.892;-6.539;8.788;-27.312;13.783;0.588;12.924;22.651;-27.614;-42.532;-31.43;33.661
8610;5.12;8.95;42.297;15.05;-5.239;9.185;-26.447;15.326;1.08;15.019;23.983;-29.666;-52.927;-33.521;37.513
8620;1.643;13.263;43.694;15.469;-3.876;8.025;-26.211;16.883;1.572;17.114;25.316;-30.768;-62.418;-39.094;39.626
8630;-0.555;18.506;41.299;14.168;-3.686;6.429;-26.014;17.63;2.07;18.21;25.937;-31.154;-67.073;-45.036;41.739
8640;-2.883;22.895;38.56;14.473;-5.866;4.44;-25.814;16.979;2.728;18.81;26.29;-31.254;-68.752;-52.458;44.149
8650;-5.098;28.419;38.11;14.75;-7.605;2.01;-25.339;15.119;3.386;19.41;26.643;-30.771;-66.061;-58.792;46.239
8660;-7.913;32.63;36.281;14.279;-9.106;-0.189;-25.611;13.123;3.396;19.687;26.177;-29.126;-61.535;-62.676;47.408
8670;-10.437;36.706;34.407;12.879;-9.334;-2.45;-25.81;11.822;3.486;19.847;25.634;-28.095;-57.545;-61.863;48.578
8680;-10.895;41.182;29.045;11.444;-9.637;-3.87;-25.339;9.859;3.617;20.407;25.092;-27.992;-54.106;-58.927;49.837
8690;-11.339;44.234;23.381;10.65;-10.432;-5.244;-25.923;7.748;3.844;21.135;24.788;-26.382;-48.171;-54.346;50.777
8700;-10.69;48.647;23.549;9.541;-10.977;-6.332;-26.247;6.545;3.672;21.726;25.243;-26.393;-46.85;-50.143;49.411
8710;-9.24;52.014;23.357;8.481;-12.025;-8.487;-25.872;5.906;3.499;22.356;25.374;-26.992;-44.97;-46.622;48.046
8720;-7.077;53.877;23.883;5.474;-14.644;-9.368;-25.326;4.23;3.047;23.055;25.553;-26.149;-44;-43.648;42.884
8730;-3.648;54.757;19.626;2.963;-17.088;-9.028;-24.617;1.335;2.234;23.554;25.332;-25.745;-44.859;-41.926;38.006
8740;-0.502;55.817;14.083;-0.981;-19.401;-7.204;-23.568;-2.137;1.36;23.952;24.932;-26.141;-45.003;-42.829;32.527
