timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
2650;447.223;384.392;449.171;234.363;274.814;293.12;277.509;362.15;354.243;319.546;226.499;308.786;-17.623;246.167;88.857
2660;458.377;396.663;460.803;256.466;297.961;317.386;289.003;370.621;353.782;343.124;242.08;332.098;-37.721;214.578;65.862
2670;468.585;406.712;469.703;278.276;321.6;341.117;300.359;379.945;350.866;365.618;255.051;356.643;-56.964;183.501;42.833
2680;476.899;414.036;477.324;299.239;344.687;364.381;309.008;386.71;346.983;386.641;267.422;377.268;-74.833;152.546;20.506
2690;482.888;421.284;483.164;319.458;368.647;387.039;317.623;393.779;340.359;403.979;279.84;398.479;-92.412;122.796;-0.87
2700;487.561;426.521;487.164;337.996;392.239;408.89;322.532;395.499;329.233;419.712;290.739;417.502;-108.909;93.978;-20.883
2710;490.73;430.04;486.455;355.47;414.691;429.899;327.476;394.368;316.13;434.393;300.859;432.883;-123.85;64.943;-39.021
2720;491.993;428.988;484.175;371.866;436.946;450.488;326.579;390.908;301.399;446.585;307.443;447.273;-137.232;35.383;-54.846
2730;492.321;423.156;483.159;385.753;459.554;470.054;325.807;383.461;285.912;456.578;314.054;455.742;-149.654;5.84;-71.083
2740;488.008;417.324;479.662;397.05;481.186;488.903;318.995;375.757;270.341;465.444;317.167;463.572;-162.212;-20.892;-85.497
2750;479.617;408.183;472.193;406.692;500.397;506.116;312.244;364.47;256.05;471.164;320.218;464.166;-174.055;-44.201;-98.985
2760;470.345;395.148;461.866;414.935;517.502;521.699;299.014;347.848;241.983;474.4;319.73;461.879;-184.49;-66.15;-110.81
2770;457.844;377.741;450.701;422.076;532.327;536.851;285.659;329.055;223.837;476.814;316.567;458.581;-193.999;-89.676;-122.582
2780;443.821;359.926;438.059;428.949;544.697;551.957;267.794;310.09;205.412;475.334;310.028;452.003;-202.695;-111.49;-134.32
2790;424.226;342.262;424.052;431.599;556.364;563.984;249.902;289.226;186.306;471.043;304.641;441.712;-211.407;-133.686;-144.08
2800;404.207;324.244;406.075;431.044;565.448;573.029;229.84;268.218;165.32;463.812;298.895;429.021;-218.652;-153.324;-152.408
2810;381.172;303.728;384.617;429.666;571.863;580.975;208.866;243.484;144.237;449.098;289.458;412.245;-224.654;-171.527;-160.56
2820;355.117;280.233;361.706;427.021;574.101;584.806;187.8;214.754;121.383;433.743;280.028;390.647;-230.294;-188.179;-169.492
2830;328.521;255.288;334.916;424.206;574.183;586.408;165.332;186.025;100.195;414.535;268.517;369.297;-235.292;-202.233;-178.036
2840;300.255;230.475;305.43;419.436;568.891;585.966;142.865;156.666;79.332;391.461;257.007;342.399;-240.53;-213.788;-186.284
2850;271.923;204.406;275.279;411.28;559.945;582.108;119.345;128.244;62.352;366.026;242.839;315.887;-244.622;-223.706;-193.825
2860;242.497;176.924;244.53;398.517;549.366;574.633;95.905;102.342;43.294;339.048;227.665;288.79;-248.283;-232.091;-201.103
2870;212.313;148.542;213.908;381.448;534.91;563.741;74.487;79.654;26.448;310.983;211.982;262.094;-251.709;-239.866;-208.452
2880;181.63;120.092;183.244;360.526;515.706;549.779;53.051;56.168;8.014;284.115;196.745;238.644;-254.63;-246.463;-216.131
2890;151.428;91.643;152.385;338.372;491.513;535.085;36.102;34.723;-8.941;258.025;181.828;213.291;-257.561;-252.473;-223.457
2900;121.859;63.557;121.418;314.075;466.811;518.237;19.126;13.75;-22.974;228.174;165.916;185.801;-260.691;-257.603;-230.257
2910;91.141;36.174;91.825;287.643;439.683;499.338;4.273;-7.76;-36.961;197.801;150.004;156.388;-264.134;-261.759;-236.542
2920;60.582;8.937;63.935;260.01;411.341;479.367;-10.814;-28.212;-48.294;168.43;136.753;124.808;-267.229;-265.586;-242.68
2930;31.945;-16.854;36.628;232.581;381.683;459.433;-23.839;-46.208;-59.332;138.749;123.502;96.503;-270.331;-269.679;-248.47
2940;3.819;-42.644;8.735;205.167;348.788;438.996;-37.059;-64.044;-67.594;110.948;108.993;68.103;-273.389;-273.942;-253.724
2950;-24.666;-66.433;-18.71;178.388;314.857;418.262;-48.076;-77.91;-72.93;85.152;94.484;39.986;-276.086;-278.051;-259.113
2960;-51.999;-89.545;-44.861;151.303;282.197;396.088;-59.193;-89.029;-78.228;59.432;77.97;16.754;-278.666;-283.126;-263.894
2970;-77.799;-110.23;-69.72;124.954;249.521;372.196;-67.848;-100.148;-81.863;34.232;62.615;-4.807;-280.835;-287.943;-267.967
2980;-103.908;-128.211;-94.663;99.469;216.248;345.757;-76.901;-109.422;-86.059;11.244;46.188;-21.026;-281.978;-292.034;-272.001
2990;-126.377;-146.192;-117.757;74.728;182.575;316.015;-82.884;-118.781;-89.868;-13.203;31.92;-37.714;-282.623;-295.694;-276.048
3000;-144.985;-161.188;-138.725;50.779;148.663;284.531;-89.484;-128.139;-94.949;-34.41;17.292;-49.51;-282.846;-299.326;-279.294
3010;-163.937;-172.098;-157.463;27.77;114.284;252.258;-92.268;-135.726;-99.39;-53.339;5.252;-60.487;-282.588;-302.581;-282
3020;-181.008;-180.583;-175.884;4.643;82.073;219.916;-95.509;-140.823;-103.928;-71.306;-6.788;-72.19;-281.381;-304.91;-283.752
3030;-196.937;-190.512;-192.902;-18.45;50.468;186.345;-97.545;-145.921;-107.789;-87.593;-15.931;-80.621;-279.425;-306.979;-285.255
3040;-208.352;-200.44;-208.658;-39.447;19.474;152.608;-99.553;-148.446;-111.217;-100.952;-25.074;-88.701;-276.451;-308.942;-286.75
3050;-219.727;-210.388;-220.588;-58.575;-11.563;119.13;-101.372;-150.305;-114.335;-114.629;-33.607;-94.546;-273.72;-310.966;-287.497
3060;-228.142;-217.579;-228.81;-76.855;-42.24;86.794;-103.415;-150.844;-117.178;-124.586;-40.379;-100.883;-270.898;-313.115;-287.712
3070;-233.851;-222.916;-236.457;-94.447;-70.612;56.567;-105.538;-151.537;-120.262;-133.648;-46.374;-105.634;-267.48;-315.222;-287
3080;-239.594;-227.761;-241.716;-112.218;-99.069;26.305;-108.546;-152.781;-124.295;-143.332;-51.153;-112.294;-263.658;-317.301;-285.248
3090;-244.368;-232.607;-244.811;-128.644;-124.676;-2.241;-111.554;-154.625;-128.49;-152.137;-55.132;-118.433;-261.126;-319.011;-283.476
3100;-248.927;-236.674;-247.618;-142.385;-148.531;-29.972;-114.152;-157.417;-132.89;-158.857;-57.914;-125.524;-257.975;-319.363;-281.063
3110;-253.83;-239.662;-250.833;-153.294;-170.794;-55.908;-116.057;-159.968;-135.44;-165.509;-60.697;-131.305;-254.408;-318.593;-278.392
3120;-258.817;-242.234;-254.937;-162.12;-190.022;-79.648;-117.782;-162.885;-138.052;-171.105;-63.868;-137.561;-250.177;-316.338;-274.557
3130;-263.31;-244.343;-259.212;-168.706;-204.917;-101.91;-119.599;-165.279;-139.004;-177.966;-67.039;-143.886;-245.446;-313.502;-269.157
3140;-267.412;-246.728;-263.303;-175.506;-216.159;-124.138;-121.326;-168.371;-139.828;-184.05;-71.978;-149.739;-240.806;-309.726;-263.866
3150;-271.87;-248.808;-267.815;-180.281;-227.574;-144.71;-122.673;-170.446;-141.771;-186.614;-77.317;-154.132;-235.512;-306.161;-257.952
3160;-275.495;-250.988;-272.568;-184.314;-237.279;-163.914;-124.124;-172.15;-143.553;-188.255;-83.742;-156.919;-228.783;-302.663;-251.735
3170;-278.975;-253.076;-276.432;-187.844;-246.743;-182.629;-125.163;-174.193;-145.175;-190.716;-90.826;-157.505;-220.138;-298.839;-244.796
3180;-282.806;-255.079;-278.575;-191.023;-254.608;-201.668;-126.27;-174.93;-147.319;-192.857;-98.43;-159.295;-210.441;-293.89;-237.335
3190;-286.641;-257.137;-279.619;-194.342;-260.379;-221.188;-128.641;-174.742;-148.763;-195.799;-105.139;-161.646;-200.048;-288.523;-229.84
3200;-290.181;-258.959;-280.37;-197.902;-265.008;-240.846;-130.861;-174.554;-150.207;-198.201;-111.848;-164.52;-188.568;-283.076;-220.866
3210;-293.72;-260.539;-281.545;-201.581;-270.899;-258.927;-133.068;-175.541;-151.626;-200.735;-116.218;-168.492;-176.837;-276.374;-212.418
3220;-296.728;-261.989;-283.498;-204.932;-277.146;-274.061;-135.337;-176.52;-153.086;-202.548;-120.588;-174.55;-166.437;-269.083;-205.055
3230;-298.996;-263.211;-285.403;-208.228;-282.55;-286.683;-136.246;-178.277;-154.323;-203.763;-123.985;-180.578;-156.05;-261.222;-197.863
3240;-300.65;-264.433;-287.49;-211.559;-286.745;-297.666;-137.699;-178.194;-155.76;-203.698;-127.382;-186.53;-145.349;-252.389;-190.011
3250;-301.703;-265.701;-289.005;-215.032;-289.971;-306.599;-138.353;-177.872;-156.669;-204.077;-129.09;-192.636;-134.146;-242.359;-182.654
3260;-302.572;-267.314;-289.505;-218.092;-292.854;-313.415;-138.793;-177.164;-158.139;-204.771;-130.854;-196.702;-122.194;-232.863;-174.563
3270;-303.491;-267.708;-289.96;-220.982;-296.948;-319.519;-138.673;-179.08;-159.727;-206.345;-131.796;-200.825;-109.319;-224.011;-165.486
3280;-304.625;-267.251;-290.19;-223.523;-300.738;-324.292;-138.719;-181.27;-161.674;-208.652;-132.796;-204.865;-96.25;-213.891;-155.684
3290;-305.247;-266.808;-290.145;-225.77;-304.888;-328.034;-138.564;-184.415;-163.648;-211.061;-134.196;-208.754;-81.87;-202.074;-145.949
3300;-305.469;-266.007;-289.626;-228.099;-308.605;-331.688;-138.603;-187.73;-165.345;-213.937;-137.059;-212.112;-65.851;-189.634;-136.12
3310;-305.47;-265.604;-288.308;-230.709;-312.426;-335.105;-138.721;-190.484;-166.385;-216.059;-139.923;-214.302;-48.486;-176.23;-125.757
3320;-305.232;-265.298;-286.767;-233.193;-316.083;-338.24;-138.502;-192.212;-166.768;-217.903;-143.356;-214.575;-30.395;-161.399;-115.779
3330;-304.688;-264.052;-284.952;-235.23;-319.538;-340.57;-138.163;-191.771;-166.794;-218.988;-146.789;-213.251;-12.604;-145.008;-103.559
3340;-303.808;-262.634;-282.928;-235.764;-321.647;-341.601;-137.368;-191.33;-167.241;-219.633;-151.538;-213.695;6.233;-128.021;-91.927
3350;-303.252;-260.777;-280.263;-236.221;-322.844;-342.702;-137.014;-189.188;-167.869;-220.586;-156.417;-214.93;25.152;-111.17;-80.443
3360;-302.345;-258.851;-276.258;-236.601;-323.854;-343.506;-136.783;-186.407;-168.492;-221.579;-161.319;-217.164;44.19;-94.938;-69.432
3370;-300.432;-256.279;-270.234;-236.738;-325.281;-344.887;-136.019;-182.943;-168.716;-222.877;-165.412;-218.356;63.043;-78.17;-57.252
3380;-297.873;-253.339;-264.41;-237.139;-327.233;-346.428;-134.67;-179.526;-168.237;-223.716;-168.946;-219.308;81.825;-60.461;-44.034
3390;-295.12;-250.4;-257.771;-237.552;-328.383;-348.851;-132.968;-175.353;-166.679;-225.517;-171.455;-219.506;102.37;-40.545;-30.985
3400;-292.204;-247.003;-251.226;-237.841;-329.691;-351.149;-131.763;-170.781;-163.469;-226.328;-173.964;-219.008;122.897;-20.549;-16.545
3410;-288.686;-243.421;-244.356;-237.034;-329.652;-352.615;-130.451;-165.868;-161.059;-225.754;-174.837;-219.468;142.385;0.548;-0.786
3420;-284.633;-239.418;-237.899;-236.163;-329.32;-352.978;-129.779;-162.252;-158.223;-224.541;-175.71;-217.975;161.378;23.495;15.847
3430;-280.033;-234.666;-231.217;-235.828;-329.142;-352.601;-128.67;-159.917;-155.821;-221.269;-175.717;-216.003;180.68;46.919;33.243
3440;-275.527;-229.542;-224.743;-235.572;-328.299;-352.317;-126.481;-156.742;-153.658;-217.222;-175.257;-212.422;200.057;71.065;51.348
3450;-270.789;-224.178;-219.883;-234.567;-327.561;-351.33;-123.32;-153.567;-151.665;-213.735;-173.512;-208.241;218.208;95.725;69.563
3460;-265.658;-219.577;-214.011;-232.632;-326.008;-350.858;-120.119;-149.756;-148.992;-210.148;-171.128;-204.865;236.226;119.646;89.721
3470;-259.677;-214.872;-207.061;-230.428;-323.837;-350.978;-116.281;-146.581;-146.306;-204.954;-167.025;-201.128;255.819;143.473;110.739
3480;-253.017;-208.819;-199.081;-227.861;-321.197;-350.724;-113.324;-142.606;-143.141;-199.628;-162.621;-195.767;275.811;168.486;133.559
3490;-246.797;-202.332;-189.382;-224.461;-317.712;-349.883;-111.179;-139.999;-139.81;-194.319;-159.377;-190.683;295.63;193.523;156.782
3500;-238.854;-195.003;-179.008;-220.812;-314.269;-349.09;-108.797;-136.346;-135.77;-188.75;-157.935;-184.189;314.858;218.512;180.953
3510;-229.663;-186.73;-168.83;-216.138;-310.96;-348.404;-107.48;-132.826;-132.386;-182.385;-156.108;-177.79;333.352;244.088;205.68
3520;-220.236;-177.437;-160.436;-210.661;-306.054;-347.858;-106.065;-127.979;-129.851;-176.425;-154.692;-171.884;349.859;269.942;230.335
3530;-211.163;-167.294;-152.622;-205.143;-300.588;-346.298;-104.229;-122.597;-128.39;-169.414;-152.843;-165.611;364.986;294.583;254.646
3540;-202.497;-157.15;-143.73;-199.491;-294.223;-343.276;-102.428;-117.188;-127.779;-162.185;-148.626;-159.101;378.261;317.36;279.154
3550;-193.588;-146.052;-133.273;-194.081;-287.103;-339.166;-99.454;-112.527;-127.183;-155.843;-143.459;-153.59;389.884;340.08;303.392
3560;-185.684;-133.737;-123.217;-188.168;-279.141;-334.65;-96.128;-107.171;-125.826;-150.181;-137.15;-147.417;400.055;363.655;325.954
3570;-177.726;-120.654;-111.196;-182.166;-270.418;-329.941;-93.577;-101.815;-124.905;-145.687;-131.395;-143.16;408.934;386.223;347.828
3580;-169.792;-107.418;-99.495;-175.949;-261.592;-325.585;-90.528;-96.441;-122.513;-140.779;-126.399;-136.797;417.099;406.924;367.199
3590;-162.56;-94.106;-88.171;-169.742;-253.343;-321.233;-89.523;-91.29;-120.149;-134.819;-122.352;-129.021;425.112;426.098;386.469
3600;-155.639;-80.869;-77.352;-163.764;-245.651;-316.152;-88.295;-87.041;-115.181;-129.407;-118.146;-122.578;431.604;444.226;405.244
3610;-148.403;-68.317;-68.123;-157.84;-237.292;-311.008;-88.269;-82.745;-109.879;-124.121;-113.418;-116.57;436.53;461.294;423.503
3620;-141.89;-55.378;-61.654;-151.596;-228.127;-304.421;-88.673;-75.713;-101.88;-119.688;-108.717;-111.921;440.734;477.349;439.126
3630;-133.766;-42.975;-53.916;-145.241;-218.414;-297.847;-87.966;-68.542;-94.921;-115.625;-103.462;-107.716;445.503;491.057;451.353
3640;-125.728;-30.538;-47.112;-138.043;-208.721;-289.244;-87.418;-61.454;-89.139;-111.822;-98.439;-104.07;448.582;500.83;462.687
3650;-117.601;-18.612;-40.061;-130.217;-198.167;-279.88;-86.041;-57.677;-84.903;-106.899;-93.197;-99.817;450.01;509.057;470.48
3660;-109.257;-5.215;-33.826;-121.823;-188.163;-271.694;-83.625;-53.928;-79.868;-103.23;-88.051;-95.723;450.2;516.255;475.839
3670;-99.786;10.385;-25.912;-114.008;-178.85;-264.948;-81.112;-44.84;-73.886;-100.952;-81.985;-90.99;448.877;521.033;479.128
3680;-89.236;26.761;-18.262;-104.79;-169.072;-257.688;-75.999;-34.192;-66.553;-100.377;-76.509;-86.789;445.754;523.07;478.825
3690;-78.399;43.138;-11.097;-95.841;-159.952;-250.443;-70.865;-24.806;-59.57;-99.514;-70.847;-82.692;441.725;523.648;478.026
3700;-65.919;59.606;-1.539;-86.953;-150.577;-243.393;-66.131;-13.411;-51.626;-96.979;-68.335;-75.327;436.319;520.131;473.516
3710;-51.225;76.655;9.578;-78.088;-140.87;-235.786;-62.342;-2.017;-44.804;-93.841;-65.782;-66.654;429.768;512.462;467.451
3720;-35.52;93.942;22.906;-67.748;-130.866;-227.026;-59.113;12.171;-36.462;-88.85;-63.67;-57.472;419.679;500.604;459.742
3730;-20.851;112.348;35.49;-57.686;-121.65;-215.658;-55.145;25.441;-28.752;-83.561;-61.552;-49.338;406.121;483.597;447.719
3740;-6.081;132.305;46.839;-46.943;-113.406;-203.743;-51.137;39.876;-19.61;-76.393;-56.012;-41.291;392.003;463.313;434.612
3750;8.761;153.268;59.007;-36.301;-101.792;-190.239;-44.723;52.873;-11.542;-69.421;-48.848;-33.596;376.297;441.934;417.346
3760;25.145;172.931;73.168;-24.226;-86.986;-175.196;-37.589;68.349;-1.881;-61.433;-42.124;-22.541;358.914;418.277;396.952
3770;41.535;192.541;89.594;-11.367;-70.068;-159.603;-29.135;85.785;7.779;-51.975;-35.447;-11.865;339.283;393.241;374.397
3780;59.909;211.145;106.326;1.461;-53.742;-144.934;-21.502;102.526;22.27;-42.676;-28.811;0.632;317.945;366.876;349.697
3790;79.677;230.055;122.422;15.429;-36.51;-129.775;-12.13;120.269;37.281;-31.954;-25.327;13.225;296.695;340.143;323.372
3800;99.383;247.895;137.959;31.557;-17.819;-113.014;-4.35;138.052;51.97;-20.698;-21.953;26.579;273.505;312.269;296.914
3810;119.743;266.018;154.942;48.43;2.36;-94.392;3.575;156.279;68.159;-6.836;-18.394;38.808;248.925;282.603;270.364
3820;140.462;284.909;169.233;65.248;22.019;-73.822;11.888;174.505;84.23;6.785;-14.801;52.356;224.115;251.996;244.055
3830;161.794;302.556;184.367;82.059;41.672;-53.974;20.119;192.571;100.92;20.846;-7.109;62.783;198.361;222.312;217.63
3840;184.487;320.203;200.021;99.583;61.276;-32.643;32.683;209.748;117.479;33.886;2.2;76.072;173.305;193.738;191.243
3850;206.817;337.059;217.061;118.687;81.135;-10.221;45.123;226.979;133.686;47.617;11.287;94;148.942;165.677;165.297
3860;229.404;355.505;234.331;137.684;101.713;12.185;57.397;242.665;150.079;62.723;21.146;111.383;125.012;138.684;139.632
3870;252.97;373.266;253.508;156.535;123.968;33.91;69.582;255.208;166.72;78.237;30.992;133.037;101.152;111.286;114.497
3880;275.855;393.052;271.494;175.771;146.017;55.326;81.914;267.841;184.138;96.552;40.543;154.617;76.422;84.181;90.161
3890;297.993;412.822;289.64;195;170.24;76.356;94.247;280.833;203.658;114.823;50.123;175.728;51.494;57.592;66.433
3900;321.364;431.997;307.123;214.117;195.2;99.079;108.179;299.091;224.745;135.308;62.797;195.88;27.713;31.2;44.388
3910;344.188;449.723;324.841;232.297;221.337;123.571;121.386;318.509;243.618;155.626;75.506;213.472;4.742;4.528;23.303
3920;365.41;464.643;341.796;250.914;248.034;147.942;136.073;334.361;259.777;179.265;90.274;229.583;-17.701;-21.368;2.255
3930;385.319;477.16;358.07;268.492;274.448;171.785;148.143;347.043;275.625;203.684;105.514;246.375;-39.21;-46.334;-16.832
3940;405.6;488.595;373.418;285.84;301.105;195.314;160.814;359.724;293.913;228.228;121.938;263.257;-61.134;-71.691;-36.117
3950;425.121;499.59;387.734;302.374;328.579;220.472;173.505;366.921;311.345;252.691;140.968;281.062;-81.543;-94.437;-52.926
3960;442.408;509.234;398.419;318.04;356.314;247.396;187.299;374.16;326.897;277.099;160.04;299.04;-101.208;-113.312;-69.639
3970;456.855;516.67;407.823;332.594;382.692;273.915;200.993;374.978;340.949;300.27;178.895;315.687;-118.218;-128.617;-84.846
3980;470.39;520.721;417.954;348.01;407.75;297.894;213.92;375.782;352.697;323.145;197.806;332.292;-132.727;-140.549;-97.258
3990;482.313;523.172;427.647;361.439;432.437;322.993;225.52;371.972;362.964;344.651;214.589;351.766;-147.381;-150.272;-109.99
4000;492.622;522.35;436.059;374.526;456.279;347.676;234.818;365.843;371.997;366.378;231.317;370.575;-160.452;-160.166;-119.81
4010;498.434;519.532;441.491;383.604;476.803;371.008;242.822;357.443;380.39;385.665;246.338;386.754;-171.699;-168.597;-127.83
4020;502.847;512.446;444.443;391.124;494.516;393.515;249.617;346.276;387.058;403.777;260.699;397.974;-180.567;-175.852;-134.666
4030;504.563;504.811;445.514;398.248;512.27;415.855;254.771;335.33;387.005;418.887;273.527;406.564;-187.364;-181.705;-139.866
4040;505.719;494.697;446.508;404.319;528.437;437.699;257.655;319.866;386.385;429.957;286.033;412.275;-194.492;-186.857;-144.353
4050;505.974;482.841;445.28;407.236;542.731;457.912;258.299;304.403;381.532;441.083;298.815;418.408;-200.017;-191.56;-149.106
4060;504.994;469.974;441.241;407.844;554.792;475.538;258.128;286.312;374.61;448.328;307.463;422.657;-204.792;-196.302;-153.756
4070;502.099;453;433.068;407.872;566.044;490.655;255.557;268.872;365.4;455.491;316.126;425.883;-210.156;-200.612;-158.623
4080;498.407;432.076;422.701;406.097;577.372;505.469;252.779;251.011;354.35;456.811;318.328;422.364;-213.985;-205.978;-163.582
4090;490.932;408.508;411.708;403.2;587.32;517.586;247.241;233.545;341.706;458.193;320.49;415.806;-217.914;-211.945;-168.332
4100;479.632;384.565;397.763;397.337;595.091;528.368;239.863;216.085;326.748;453.411;320.39;396.891;-221.905;-217.851;-173.043
4110;466.262;357.633;381.993;389.913;601.139;537.734;233.246;198.05;309.912;442.537;316.248;377.977;-225.599;-224.145;-177.509
4120;451.797;330.001;362.741;380.108;602.559;546.549;225.848;179.752;290.145;431.69;312.196;356.447;-228.619;-230.706;-182.39
4130;435.45;299.702;343.265;369.924;603.943;555.371;216.971;160.537;269.377;414.873;304.223;334.917;-231.112;-237.138;-187.385
4140;416.254;269.323;321.487;356.596;598.51;564.046;207.196;141.161;246.59;398.043;296.223;311.986;-233.367;-242.823;-192.51
4150;391.499;237.839;298.138;341.545;586.539;569.524;195.061;119.742;223.963;377.132;284.119;289.083;-235.568;-247.252;-197.825
4160;366.299;205.194;273.698;325.873;567.709;571.644;182.011;95.386;202.128;356.298;272.124;268.73;-237.228;-251.415;-202.946
4170;338.537;172.834;248.611;308.389;544.865;572.388;167.337;71.03;182.138;335.513;256.226;249.367;-238.428;-255.455;-207.448
4180;310.117;141.457;224.028;290.821;521.89;573.248;152.033;46.406;160.348;314.756;240.418;229.297;-240.063;-259.414;-210.957
4190;280.131;110.321;200.241;270.76;497.581;572.917;136.143;21.781;136;289.643;222.059;208.905;-242.015;-263.266;-214.552
4200;249.404;78.659;177.008;250.153;473.421;568.738;119.866;1.383;110.932;263.593;202.288;184.458;-244.24;-266.589;-218.372
4210;219.568;47.978;154.28;229.73;447.374;560.948;103.706;-18.959;87.683;237.385;182.483;159.651;-245.949;-269.623;-222.77
4220;190.319;18.502;130.939;209.041;417.081;549.07;87.196;-34.641;64.571;210.632;161.637;135.921;-247.676;-272.681;-226.804
4230;160.803;-9.532;105.846;186.661;386.61;537.083;70.52;-50.232;43.881;183.748;140.668;111.65;-249.079;-275.564;-230.348
4240;132.847;-37.994;79.87;164.197;355.83;519.506;54.992;-62.483;23.16;155.943;120.272;84.874;-249.837;-277.854;-233.328
4250;104.378;-65.021;53.312;141.066;322.374;498.509;38.461;-72.639;3.559;128.077;99.869;57.81;-250.337;-279.836;-236.023
4260;77.303;-90.338;28.266;118.93;288.472;476.062;23.161;-82.829;-16.126;100.841;82.204;30.772;-250.992;-281;-238.286
4270;50.913;-113.753;4.617;97.179;254.636;453.945;7.334;-92.371;-33.97;73.592;64.698;8.234;-251.535;-281.619;-240.287
4280;25.371;-137.611;-16.484;75.4;219.601;430.749;-6.868;-101.913;-48.601;48.887;47.985;-14.303;-251.894;-282.112;-242.343
4290;-1.132;-159.309;-38.803;53.261;183.007;404.443;-21.189;-106.526;-62.665;26.299;31.553;-34.074;-252.054;-283.011;-244.283
4300;-27.661;-179.646;-60.939;31.92;144.961;375.796;-32.981;-110.378;-72.621;3.629;15.108;-53.846;-252.683;-284.019;-245.659
4310;-53.241;-200.397;-81.781;11.594;107.149;345.72;-45.012;-113.728;-81.859;-17.651;0.622;-72.174;-253.265;-285.137;-246.506
4320;-77.286;-218.974;-98.593;-8.644;69.942;315.909;-54.568;-118.069;-88.997;-38.903;-13.663;-90.502;-253.212;-286.037;-246.948
4330;-102.177;-233.683;-114.028;-27.857;33.4;283.941;-64.084;-122.272;-96.789;-55.836;-25.069;-102.206;-252.715;-286.247;-246.72
4340;-124.855;-245.633;-129.037;-46.959;-2.663;250.023;-74.069;-126.629;-103.021;-72.837;-36.778;-114.326;-251.599;-285.109;-246.742
4350;-144.061;-257.527;-142.75;-64.593;-38.537;214.109;-82.014;-130.759;-108.997;-85.167;-46.582;-117.923;-250.076;-282.989;-246.97
4360;-161.887;-268.204;-154.392;-80.509;-74.385;178.546;-90.234;-133.997;-113.459;-93.073;-54.436;-122.756;-248.182;-281.272;-246.847
4370;-180.239;-278.279;-164.477;-94.444;-107.316;143.608;-97.655;-137.236;-118.156;-101.661;-62.606;-128.892;-246.411;-280.247;-246
4380;-198.774;-287.465;-175.065;-108.366;-140.615;108.423;-105.487;-139.643;-122.666;-106.897;-68.257;-135.508;-245.074;-278.862;-244.31
4390;-215.028;-296.764;-183.854;-120;-169.719;72.741;-112.359;-142.21;-127.247;-112.215;-73.646;-139.923;-244.103;-277.364;-242.912
4400;-227.321;-303.989;-191.021;-130.554;-193.712;38.142;-119.201;-144.77;-132.152;-116.371;-77.754;-144.64;-242.651;-275.67;-241.247
4410;-239.833;-309.989;-197.298;-140.556;-212.657;5.312;-125.164;-145.468;-135.463;-120.706;-81.829;-149.403;-240.957;-273.39;-239.541
4420;-250.59;-315.916;-201.946;-149.037;-227.89;-26.081;-131.08;-146.166;-138.095;-126.881;-84.903;-155.152;-238.992;-270.801;-237.935
4430;-261.582;-321.862;-207.476;-157.481;-243.349;-57.572;-136.436;-144.102;-139.223;-133.036;-88.44;-160.363;-237.306;-267.255;-236.059
4440;-271.614;-327.368;-212.917;-163.223;-257.939;-86.855;-142.141;-142.066;-139.861;-135.698;-91.439;-164.985;-235.801;-263.287;-233.891
4450;-281.197;-331.928;-219.244;-168.523;-273.487;-113.742;-147.258;-141.019;-139.35;-139.644;-93.31;-169.779;-233.441;-259.286;-231.337
4460;-291.29;-336.6;-224.91;-174.32;-287.879;-139.2;-152.672;-140.168;-139.324;-143.979;-95.393;-172.839;-231.098;-255.808;-227.956
4470;-300.479;-340.018;-230.414;-180.114;-297.393;-161.549;-157.4;-139.934;-139.095;-148.777;-97.556;-176.001;-228.763;-252.619;-224.102
4480;-308.255;-342.812;-234.607;-185.142;-307.221;-183.31;-162.054;-139.448;-139.156;-153.767;-99.76;-178.063;-226.418;-249.623;-220.559
4490;-315.846;-344.861;-238.025;-189.566;-317.062;-201.415;-166.832;-138.997;-138.537;-158.97;-103.004;-180.886;-223.952;-246.302;-217.327
4500;-322.739;-346.752;-240.67;-193.366;-325.85;-217.716;-170.759;-138.528;-138.292;-164.234;-105.869;-183.561;-221.999;-243.052;-214.753
4510;-328.89;-348.989;-244.143;-196.313;-333.033;-232.08;-175.095;-138.059;-137.968;-168.379;-109.814;-185.837;-220.16;-239.509;-212.454
4520;-334.331;-350.721;-248.835;-199.388;-339.996;-246.741;-178.952;-137.927;-137.345;-172.841;-113.641;-187.48;-217.883;-235.957;-209.052
4530;-339.143;-351.807;-254.463;-201.892;-345.407;-260.188;-182.141;-137.165;-137.412;-176.629;-116.759;-188.586;-215.143;-231.959;-205.514
4540;-342.786;-352.578;-258.788;-204.041;-349.766;-272.273;-185.21;-137.578;-137.972;-180.382;-118.644;-189.372;-210.946;-226.447;-201.321
4550;-345.458;-352.997;-261.782;-205.623;-352.832;-283.177;-187.912;-137.89;-139.097;-183.687;-120.537;-190.548;-206.516;-220.552;-197.688
4560;-347.67;-353.306;-263.91;-206.982;-355.841;-292.639;-190.546;-138.201;-140.821;-186.152;-122.429;-191.563;-200.823;-214.154;-194.088
