timepoints (min);27: frq9-.1;28: frq9-.2;29: frq9-.3;30: frq10-.1;31: frq10-.2;32: frq10-.3;33: wc-1+.1;34: wc-1+.2;35: wc-1+.3;36: wc-1-.1;37: wc-1-.2;38: wc-1-.3;39: wc-2-.1;40: wc-2-.2;41: wc-2-.3
6690;-59.001;-4.221;65.35;132.593;236.514;122.621;141.931;-56.88;286.352;85.451;79.618;87.643;-4.708;12.247;-17.352
6700;-61.764;-8.15;63.554;133.239;238.21;121.203;129.69;-83.534;296.84;89.09;76.833;92.512;-6.414;14.466;-15.681
6710;-63.415;-11.608;58.959;133.178;241.57;120.01;116.807;-106.498;305.106;93.163;74.117;97.767;-8.12;15.206;-14.011
6720;-64.466;-14.921;54.24;133.277;243.015;118.895;99.361;-125.714;310.033;96.703;70.821;103.254;-9.854;16.844;-12.021
6730;-65.683;-19.509;47.914;132.943;241.621;117.103;81.491;-140.072;312.058;98.582;71.366;107.488;-10.188;18.483;-9.892
6740;-66.728;-23.581;41.873;131.705;238.942;114.074;66.353;-153.876;312.161;99.797;71.397;109.572;-11.423;20.121;-7.199
6750;-67.654;-29.117;36.468;130.321;235.96;110.981;50.55;-165.699;311.761;98.833;71.39;110.921;-12.659;21.76;-4.825
6760;-68.537;-34.971;31.411;127.326;229.41;108.477;32.254;-175.873;309.835;97.345;69.979;110.717;-13.943;22.519;-2.451
6770;-69.372;-40.305;25.454;123.24;223.017;106.401;15.229;-183.19;304.146;95.855;69.079;110.963;-15.228;23.277;-0.484
6780;-70.488;-46.201;20.982;119.168;215.553;104.272;-1.712;-189.168;297.597;94.651;67.577;111.943;-13.481;24.036;1.483
6790;-71.439;-51.138;15.541;115.172;207.577;101.28;-17.748;-194.124;292.971;92.943;66.034;110.479;-11.735;24.794;5.086
6800;-72.28;-55.014;11.313;110.406;198.548;97.99;-33.676;-197.429;286.343;88.41;65.761;107.495;-9.989;25.466;8.688
6810;-72.179;-57.12;8.419;104.139;189.625;95.847;-46.423;-199.426;278.832;84.098;65.917;104.2;-6.804;26.425;11.771
6820;-71.669;-60.274;6.069;97.531;181.248;92.694;-59.52;-201.13;269.301;81.015;64.912;102.321;-3.303;27.383;14.626
6830;-70.399;-62.946;3.663;89.812;175.488;86.462;-68.63;-202.648;256.688;78.338;61.037;99.943;0.197;28.342;17.578
6840;-68.808;-66.138;1.31;83.261;168.434;80.985;-74.538;-203.269;243.807;75.154;56.468;96.941;3.698;29.317;23.73
6850;-67.343;-68.759;-0.084;76.102;161.324;75.021;-79.843;-203.924;234.446;70.622;52.506;93.343;7.254;30.852;29.881
6860;-65.545;-71.379;0.022;69.738;152.321;68.897;-86.142;-204.143;223.888;66.254;49.702;88.446;9.77;32.394;34.811
6870;-64.374;-72.89;1.494;63.572;143.012;63.4;-93.145;-204.11;211.797;63.192;48.083;81.044;12.286;33.937;39.741
6880;-63.161;-73.881;2.932;57.083;134.51;57.83;-99.728;-203.692;199.495;60.829;43.462;73.084;14.801;35.659;44.121
6890;-62.429;-75.092;5.243;50.997;126.156;51.433;-105.339;-203.873;187.124;56.841;35.761;64.749;17.09;37.582;48.502
6900;-61.836;-77.621;5.694;44.792;116.597;42.84;-111.261;-204.015;170.039;49.673;26.207;56.499;19.018;39.505;52.883
6910;-61.083;-80.149;5.386;39.223;105;33.821;-116.486;-204.134;148.183;42.029;16.724;48.27;20.946;41.51;56.524
6920;-60.556;-83.683;4.462;33.208;94.534;24.611;-120.994;-203.709;124.479;34.961;9.686;39.684;22.874;43.702;60.241
6930;-59.201;-87.412;3.379;26.913;86.382;16.64;-122.557;-202.578;99.677;28.055;1.614;30.873;24.348;45.014;62.759
6940;-58.535;-89.996;1.961;19.817;76.875;8.793;-122.942;-201.372;73.996;20.628;-6.305;22.258;25.581;46.326;65.276
6950;-58.077;-92.451;1.371;12.517;65.593;1.626;-123.244;-198.993;50.601;12.618;-14.68;15.055;26.814;47.637;67.953
6960;-57.75;-94.422;1.139;5.945;52.113;-5.259;-123.749;-196.623;29.352;6.014;-23.817;7.388;28.047;48.444;71.01
6970;-57.023;-97.284;1.378;-0.817;38.211;-13.637;-123.432;-194.139;9.274;0.743;-33.206;-0.939;29.328;48.131;74.225
6980;-56.366;-99.148;1.37;-6.857;24.334;-23.131;-122.381;-192.335;-9.374;-2.397;-43.301;-9.328;29.03;47.818;76.04
6990;-55.259;-100.197;1.23;-12.545;11.443;-32.023;-121.154;-190.967;-26.553;-6.516;-52.566;-16.018;28.612;47.505;77.855
7000;-54.146;-99.858;-0.021;-18.314;-1.79;-41.713;-120.324;-189.247;-43.015;-9.076;-61.803;-22.517;28.146;46.65;80.315
7010;-53.047;-98.025;-1.854;-23.432;-12.843;-51.087;-119.829;-187.179;-58.571;-11.168;-68.657;-27.473;27.68;45.554;82.774
7020;-51.941;-96.29;-3.312;-27.688;-24.968;-60.474;-119.755;-184.47;-70.381;-12.621;-74.236;-31.99;27.165;44.459;83.312
7030;-51.035;-94.658;-5.403;-32.201;-35.97;-69.124;-119.452;-181.641;-80.717;-14.73;-79.201;-36.39;24.571;43.364;83.85
7040;-49.839;-94.644;-6.12;-36.819;-46.395;-75.868;-118.662;-178.668;-92.255;-18.648;-85.182;-38.2;21.935;42.174;83.028
7050;-49.243;-94.807;-7.288;-40.781;-55.977;-81.439;-117.531;-175.588;-103.52;-20.148;-92.963;-39.228;19.299;41.263;82.185
7060;-48.426;-95.21;-7.99;-45.03;-66.301;-87.458;-116.494;-172.359;-115.901;-21.578;-100.72;-41.412;16.098;40.484;80.997
7070;-47.314;-94.592;-9.748;-47.382;-76.19;-93.619;-115.044;-168.53;-126.117;-23.56;-107.403;-45.897;11.217;39.705;77.85
7080;-46.12;-92.454;-11.288;-49.28;-84.49;-98.909;-113.015;-164.263;-133.444;-25.713;-110.702;-51.244;6.383;37.334;74.702
7090;-44.683;-88.93;-13.412;-51.179;-91.252;-104.719;-110.881;-161.892;-138.588;-27.199;-113.445;-55.512;1.55;34.843;68.092
7100;-43.246;-85.766;-15.646;-54.393;-97.724;-109.039;-108.626;-160.389;-144.126;-27.753;-116.012;-59.75;-3.062;32.352;61.483
7110;-42.928;-82.294;-16.571;-56.781;-103.486;-112.189;-106.119;-158.799;-150.007;-28.566;-119.268;-62.374;-4.954;29.971;53.975
7120;-42.556;-79.614;-17.966;-59.819;-109.258;-114.854;-103.752;-157.935;-154.65;-30.412;-123.688;-62.952;-6.743;27.512;46.468
7130;-43.677;-76.654;-18.606;-62.368;-115.179;-117.295;-102.768;-157.615;-159.269;-33.709;-124.426;-63.459;-8.532;24.492;39.44
7140;-44.895;-72.85;-20;-65.477;-121.046;-119.599;-103.076;-156.964;-164.142;-38.222;-123.308;-65.254;-10.183;21.473;32.592
7150;-46.909;-68.206;-21.535;-69.201;-126.004;-123.87;-102.561;-156.124;-165.841;-39.902;-120.948;-67.188;-10.674;18.454;26.157
7160;-49.074;-63.098;-24.695;-73.83;-130.342;-126.53;-101.926;-155.891;-165.95;-41.414;-118.603;-68.316;-11.165;16.314;19.443
7170;-50.126;-57.517;-27.514;-78.099;-133.811;-128.868;-100.411;-154.881;-165.954;-42.821;-116.611;-68.49;-11.657;13.775;12.728
7180;-51.197;-52.75;-29.745;-81.87;-136.834;-130.472;-99.266;-153.724;-164.934;-44.117;-114.348;-67.865;-12.148;11.236;7.214
7190;-51.509;-48.45;-30.538;-84.269;-138.308;-131.861;-98.132;-151.767;-163.577;-45.47;-114.543;-67.177;-12.516;8.697;1.596
7200;-51.72;-44.011;-31.862;-86.139;-137.686;-133.059;-96.826;-150.232;-161.272;-46.288;-114.946;-67.676;-12.764;6.561;-4.993
7210;-51.695;-39.069;-32.968;-87.72;-135.833;-134.589;-94.673;-147.254;-159.674;-47.763;-112.88;-67.861;-13.012;4.89;-11.582
7220;-52.39;-32.735;-34.517;-89.175;-133.794;-135.262;-93.181;-142.938;-157.977;-49.327;-108.934;-68.418;-13.261;3.218;-18.171
7230;-52.597;-26.01;-35.994;-90.792;-131.843;-134.225;-93.003;-138.348;-157.277;-52.207;-105.273;-68.572;-14.074;1.546;-23.615
7240;-53.612;-20.167;-37.658;-92.87;-130.596;-133.433;-93.127;-135.167;-157.199;-55.074;-102.204;-67.076;-15.528;-1.65;-29.701
7250;-54.05;-15.098;-38.603;-95.131;-128.942;-130.641;-93.472;-132.106;-156.594;-57.996;-101.008;-64.11;-16.982;-3.966;-34.826
7260;-54.764;-12.606;-38.848;-97.549;-127.08;-129.156;-93.876;-128.412;-155.44;-60.021;-102.517;-62.897;-18.436;-6.206;-39.952
7270;-55.737;-10.839;-38.412;-98.807;-124.163;-126.292;-94.599;-124.772;-156.308;-61.646;-105.524;-63.617;-19.828;-8.445;-43.197
7280;-56.389;-9.818;-37.314;-99.625;-121.091;-123.181;-95.406;-121.328;-157.472;-62.281;-107.032;-64.71;-21.139;-12.382;-46.505
7290;-57.919;-8.422;-36.008;-99.59;-118.101;-120.63;-95.8;-117.517;-158.127;-62.003;-105.684;-65.461;-22.451;-16.279;-50.254
7300;-58.608;-6.786;-33.782;-99.157;-115.37;-117.721;-96.353;-113.218;-157.234;-62.094;-103.861;-64.479;-23.763;-20.175;-49.203
7310;-59.121;-4.665;-30.788;-98.028;-112.923;-114.389;-96.986;-109.655;-155.661;-62.945;-102.854;-62.063;-24.702;-23.817;-48.152
7320;-60.243;-2.695;-27.59;-98.406;-110.288;-110.277;-96.712;-107.6;-154.207;-64.572;-99.766;-60.937;-23.641;-26.861;-45.196
7330;-60.697;-2.004;-24.451;-99.029;-109.764;-104.192;-98.095;-106.425;-153.218;-66.359;-96.945;-60.218;-22.581;-28.465;-42.24
7340;-61.45;-2.014;-22.215;-100.697;-107.578;-97.113;-99.822;-104.204;-152.684;-67.841;-94.229;-60.465;-21.375;-30.069;-42.268
7350;-62.092;-2.343;-19.967;-100.484;-106.022;-90.299;-101.014;-100.11;-151.655;-69.119;-93.574;-60.219;-19.99;-31.673;-42.295
7360;-61.215;-3.367;-19.843;-100.239;-104.047;-85.709;-101.114;-95.076;-150.326;-70.17;-94.341;-61.019;-19.846;-33.003;-41.763
7370;-60.2;-4.39;-19.443;-98.483;-101.199;-82.855;-100.123;-89.385;-148.67;-71.188;-96.126;-62.986;-19.701;-34.212;-41.161
7380;-56.752;-5.381;-20.39;-96.727;-98.778;-80.469;-98.861;-84.109;-146.767;-71.545;-97.935;-64.989;-19.914;-35.422;-39.988
7390;-53.297;-6.954;-20.189;-94.479;-95.829;-77.212;-97.259;-79.535;-144.01;-69.327;-98.699;-65.881;-20.128;-36.632;-40.414
7400;-48.484;-7.203;-21.142;-91.646;-93.116;-71.96;-95.408;-74.777;-141.332;-68.501;-98.161;-65.265;-21.502;-38.706;-40.84
7410;-43.885;-7.97;-20.526;-88.048;-91.263;-67.811;-93.782;-69.4;-137.832;-68.499;-96.699;-64.777;-22.891;-41.709;-40.897
7420;-40.967;-8.457;-19.739;-85.291;-88.977;-64.302;-92.836;-64.588;-134.308;-69.36;-96.899;-67.517;-24.28;-44.712;-40.953
7430;-37.779;-8.663;-19.473;-83.441;-87.123;-61.683;-91.53;-59.757;-130.673;-70.145;-98.395;-70.949;-25.669;-47.714;-41.377
7440;-34.112;-8.95;-18.879;-82.708;-85.459;-60.037;-89.601;-54.884;-126.942;-70.077;-98.495;-73.866;-27.099;-49.724;-41.8
7450;-30.237;-9.566;-17.594;-81.894;-84.408;-60.672;-86.563;-49.367;-125.201;-70.044;-98.411;-76.059;-29.45;-52.51;-41.783
7460;-25.443;-11.037;-16.832;-80.823;-83.443;-61.167;-84.065;-44.462;-123.186;-69.265;-99.552;-78.217;-31.828;-55.297;-41.636
7470;-20.552;-12.211;-18.528;-79.324;-82.768;-60.474;-80.727;-40.652;-121.197;-68.077;-101.807;-79.105;-34.206;-58.083;-41.419
7480;-15.301;-13.737;-19.577;-77.625;-81.548;-58.662;-74.724;-36.552;-118.553;-67.246;-103.012;-80.425;-37.004;-58.69;-40.803
7490;-9.939;-15.262;-21.025;-75.843;-79.628;-55.058;-68.974;-30.363;-114.52;-67.084;-102.201;-82.876;-39.843;-57.331;-40.186
7500;-4.538;-15.044;-21.11;-73.77;-77.677;-51.712;-63.087;-22.764;-110.905;-64.59;-100.303;-86.967;-42.654;-55.972;-40.53
7510;0.912;-13.523;-22.012;-72.337;-75.305;-48.445;-58.465;-15.388;-105.932;-61.629;-98.378;-90.245;-45.465;-54.614;-40.742
7520;7.521;-10.79;-23.029;-72.033;-73.695;-46.705;-54.313;-7.793;-99.883;-59.258;-97.086;-92.517;-48.448;-52.25;-41.257
7530;14.076;-6.699;-23.582;-72.189;-72.439;-45.854;-50.51;-0.432;-93.72;-57.531;-96.597;-93.93;-49.712;-48.334;-41.771
7540;22.837;-2.608;-23.833;-71.545;-70.981;-45.723;-47.052;6.266;-89.077;-55.869;-97.393;-94.819;-50.872;-44.418;-42.286
7550;31.612;0.983;-23.077;-71.691;-68.697;-47.124;-43.775;12.348;-86.419;-53.553;-98.326;-96.586;-52.032;-40.502;-47.628
7560;41.023;4.378;-22.4;-72.335;-65.33;-48.528;-40.161;18.452;-83.145;-50.669;-98.668;-99.514;-53.109;-37.172;-52.556
7570;50.49;7.29;-22.323;-72.579;-62.421;-50.092;-36.612;25.414;-79.771;-47.692;-99.206;-100.403;-54.346;-34.93;-58.404
7580;59.579;9.891;-22.726;-71.8;-60.977;-53.446;-31.752;34.567;-75.305;-44.786;-99.634;-99.803;-54.302;-32.687;-64.252
7590;68.419;12.412;-22.128;-69.417;-61.059;-57.444;-26.774;44.57;-70.694;-41.698;-98.761;-98.465;-54.258;-30.444;-66.821
7600;77.219;15.782;-20.604;-66.793;-59.796;-61.923;-22.054;53.477;-66.396;-38.71;-95.37;-97.003;-54.214;-30.161;-69.692
7610;85.072;19.834;-18.116;-63.48;-58.025;-63.37;-18.236;60.582;-61.508;-35.506;-90.465;-95.153;-54.105;-30.477;-72.564
7620;92.334;24.777;-14.943;-61.35;-55.73;-63.283;-14.236;68.179;-55.199;-31.803;-85.726;-92.888;-53.716;-30.731;-75.196
7630;98.415;29.619;-11.45;-58.701;-54.182;-62.836;-10.094;78.166;-49.143;-27.665;-83.15;-90.57;-53.148;-30.985;-77.828
7640;103.468;36.588;-9.505;-56.028;-54.09;-63.123;-7.077;87.419;-43.203;-23.41;-80.252;-89.406;-52.579;-30.919;-78.846
7650;107.67;43.127;-5.935;-53.283;-53.968;-64.734;-4.023;96.513;-36.297;-19.407;-76.385;-90.492;-52.011;-29.781;-79.863
7660;111.193;49.666;-1.568;-50.018;-51.207;-66.741;-0.924;105.723;-27.695;-14.556;-72.528;-91.167;-48.148;-28.643;-78.881
7670;115.439;55.498;2.457;-45.622;-49.937;-66.981;1.788;114.862;-19.203;-8.326;-69.796;-87.363;-44.312;-27.394;-77.899
7680;119.197;61.801;7.801;-40.789;-48.443;-66.879;3.585;123.497;-10.668;-1.034;-67.172;-82.728;-40.476;-25.266;-76.806
7690;122.37;67.295;11.349;-35.632;-47.436;-65.217;5.978;133.4;-1.596;4.881;-64;-80.526;-36.64;-23.717;-75.16
7700;125.902;71.985;15.088;-30.458;-45.069;-61.866;8.21;142.497;8.548;8.546;-59.545;-78.85;-33.27;-22.168;-73.514
7710;128.623;76.674;18.641;-26.244;-42.083;-57.91;11.041;152.095;19.291;10.971;-54.314;-75.822;-30.108;-20.619;-69.909
7720;132.211;81.061;24.854;-21.87;-39.698;-53.83;13.643;161.632;30.599;13.728;-50.356;-73.183;-26.945;-19.31;-66.972
7730;134.833;85.028;31.012;-17.605;-37.259;-49.45;14.833;172.968;42.883;18.113;-47.106;-68.968;-23.782;-20.112;-64.519
7740;137.988;89.513;38.215;-12.81;-34.941;-46.926;16.521;183.35;53.774;23.501;-43.452;-64.228;-20.619;-20.913;-62.065
7750;140.818;92.567;44.234;-8.294;-30.886;-42.872;18.23;193.937;64.054;28.123;-38.345;-60.368;-17.429;-21.714;-62.011
7760;143.648;95.341;50.414;-2.848;-25.44;-37.577;21.044;205.903;71.942;31.483;-32.217;-55.71;-14.239;-23.156;-61.661
7770;145.018;95.714;56.632;2.443;-19.428;-31.41;24.338;217.531;81.185;34.241;-27.08;-49.64;-11.048;-25.768;-60.87
7780;146.229;95.621;62.21;8.321;-14.015;-23.168;27.964;228.974;89.851;36.87;-21.141;-44.519;-8.618;-28.353;-60.287
7790;146.028;94.418;68.15;13.837;-9.665;-11.303;32.095;240.554;99.697;40.832;-13.483;-40.644;-4.766;-30.938;-59.703
7800;145.812;93.461;73.312;19.31;-4.916;1.308;37.186;251.96;108.836;44.988;-4.651;-36.028;-0.968;-31.923;-56.226
7810;144.192;92.606;78.273;25.403;-0.044;13.526;41.768;262.03;116.632;48.713;3.709;-31.614;2.829;-32.604;-52.749
7820;142.502;92.127;84.481;31.228;5.916;24.179;47.004;270.683;124.589;52.117;11.463;-25.302;6.626;-33.286;-48.352
7830;140.572;91.586;89.76;36.668;13.421;34.283;52.331;275.96;130.847;55.819;17.992;-16.972;13.503;-33.967;-44.196
7840;138.96;91.743;94.782;42.399;19.93;44.283;57.436;280.564;137.116;60.919;23.679;-9.408;20.36;-37.153;-36.479
7850;137.754;91.269;98.526;47.303;25.404;54.659;62.781;282.636;143.859;66.121;30.726;-3.607;26.817;-38.531;-28.761
7860;136.611;91.575;103.629;51.775;30.674;64.4;70.24;282.488;148.76;70.917;39.57;1.786;33.273;-39.909;-21.044
7870;136.126;91.357;107.582;56.272;35.233;73.341;77.908;279.574;152.954;74.932;48.502;8.469;37.61;-41.287;-13.891
7880;135.509;91.018;111.145;61.277;40.25;81.646;85.63;274.292;156.408;78.366;54.858;16.862;41.767;-40.945;-6.441
7890;135.172;88.143;113.433;65.326;45.752;90.448;93.281;268.697;159.553;81.767;60.92;25.138;46.076;-40.385;3.568
7900;134.65;83.972;115.268;70.909;51.113;100.651;100.462;262.221;162.628;84.399;66.342;34.583;50.385;-39.825;13.578
7910;133.128;79.44;115.062;76.51;54.575;111.898;108.183;254.84;163.84;86.28;70.734;43.474;49.254;-39.265;21.588
7920;131.69;75.073;114.327;82.145;59.288;121.577;116.17;248.386;164.11;87.823;72.201;50.313;47.806;-34.745;30.08
7930;129.411;70.825;112.327;86.499;64.076;132.294;123.72;242.192;164.149;89.102;76.582;56.115;46.357;-31.353;38.572
7940;127.208;67.094;109.793;89.855;68.386;142.396;128.77;232.788;165.659;90.834;79.023;63.661;44.985;-27.961;45.345
7950;123.927;64.316;104.887;92.763;71.2;153.097;131.603;222.142;166.858;93.041;80.021;71.215;43.852;-24.356;52.117
7960;120.542;61.106;100.574;95.75;73.821;164.418;134.913;210.343;168.217;94.978;82.374;77.876;42.982;-17.71;55.999
7970;115.748;57.695;94.719;98.865;77.058;175.029;137.699;197.179;168.477;96.767;89.812;85.488;42.112;-10.846;59.88
7980;110.829;53.948;88.897;101.84;81.629;184.192;141.699;181.855;167.999;98.051;97.265;92.491;41.241;-3.981;60.441
7990;105.31;49.197;82.545;105.215;88.061;190.084;145.083;166.097;168.101;98.887;101.577;99.237;41.185;2.884;61.003
8000;99.498;44.564;76.463;109.27;93.092;197.4;145.863;147.884;169.051;101.148;103.476;108.17;41.328;8.214;64.357
8010;94.142;39.513;69.691;112.759;96.669;202.746;145.232;126.534;171.196;103.59;104.161;117.571;41.472;14.335;67.663
8020;89.131;35.699;63.621;116.247;100.052;208.223;144.639;104.844;171.503;105.309;108.625;126.619;41.615;20.457;70.97
8030;81.779;31.161;57.96;119.314;104.985;212.143;144.306;83.154;172.072;105.977;115.068;135.897;41.731;26.578;73.156
8040;74.372;27.877;51.732;122.15;111.099;214.84;140.684;61.727;171.488;105.114;119.058;146.948;40.727;30.419;75.646
8050;65.857;24.69;44.945;125.228;115.924;217.64;135.596;40.833;171.968;104.189;121.746;158.938;39.743;32.778;74.979
8060;58.368;22.153;38.392;127.494;119.182;218.217;132.639;21.025;171.228;103.674;125.673;172.383;38.76;34.923;74.313
8070;50.954;19.24;33.148;127.772;119.367;216.782;128.514;1.688;169.673;102.717;130.374;183.161;37.777;37.068;73.247
8080;44.014;16.723;28.88;127.968;118.997;215.506;122.446;-16.33;168.425;101.221;135.13;191.541;35.154;39.332;72.215
8090;36.913;13.712;25.29;126.375;119.343;215.926;116.094;-34.234;165.741;98.939;139.839;199.71;32.401;44.012;67.463
8100;29.48;10.281;20.379;125.881;120.148;214.783;108.898;-49.116;160.995;95.834;142.142;209.175;29.648;48.692;62.877
8110;21.421;5.484;14.24;125.374;120.617;213.524;99.254;-61.811;156.778;92.181;141.106;219.652;26.895;53.31;58.291
8120;13.101;0.583;8.381;124.661;119.76;209.454;88.992;-72.466;152.081;87.869;137.677;228.508;26.982;59.288;53.125
8130;4.411;-5.168;1.542;122.996;119.097;204.015;78.883;-83.429;148.178;82.319;134.36;234.29;26.883;63.305;47.96
8140;-3.894;-10.414;-3.629;121.359;118.048;198.577;70.534;-92.691;143.106;75.341;130.643;237.323;26.783;67.321;40.234
8150;-12.502;-15.632;-10;118.632;118.23;192.323;62.578;-100.737;136.345;68.308;126.954;237.275;26.684;71.338;33.337
8160;-19.817;-20.961;-15.417;115.447;115.128;182.782;53.193;-108.655;129.437;61.394;124.186;236.901;28.265;76.421;24.321
8170;-27.414;-26.505;-20.669;112.269;112.542;173.241;43.788;-117.33;122.521;54.668;123.761;236.777;29.811;77.764;15.306
8180;-34.077;-32.374;-25.014;109.121;108.476;161.625;34.225;-126.879;115.434;47.234;120.797;235.628;31.357;79.108;6.291
8190;-40.959;-37.84;-29.128;104.313;104.312;148.462;25.742;-135.793;105.445;39.316;116.956;232.895;32.903;80.451;-1.57
8200;-47.287;-43.919;-31.723;99.546;100.341;135.299;18.114;-143.248;94.356;31.527;112.603;230.943;35.49;81.794;-8.011
8210;-53.385;-50.101;-34.372;93.732;95.588;120.226;10.052;-150.76;82.421;23.975;106.326;227.396;36.124;80.208;-14.452
8220;-58.203;-56.303;-35.862;87.385;91.274;104.106;1.928;-157.16;69.408;16.75;97.57;222.468;36.731;78.269;-20.894
8230;-62.731;-62.165;-37.778;80.81;85.546;87.841;-8.069;-162.837;56.862;9.828;90.149;216.381;37.338;76.33;-24.015
8240;-66.681;-67.605;-39.353;73.854;76.639;73.879;-18.434;-166.894;44.323;2.283;83.072;210.2;37.945;74.39;-26.27
8250;-70.221;-72.724;-41.223;65.997;66.957;57.974;-26.367;-169.723;31.183;-6.857;75.702;203.018;38.552;73.738;-28.526
8260;-74.223;-77.083;-42.949;58.618;56.219;46.88;-32.794;-170.939;18.814;-16.086;70.234;194.582;37.72;73.086;-30.781
8270;-77.516;-81.28;-44.666;51.028;44.75;35.676;-39.321;-172.149;7.565;-24.767;65.188;184.207;36.909;71.793;-33.036
8280;-78.29;-84.687;-46.294;43.538;33.039;21.97;-45.716;-172.687;-3.276;-32.73;58.298;173.044;36.098;70.501;-31.875
8290;-79.846;-88.225;-47.317;34.888;21.781;4.381;-48.801;-173.179;-13.206;-39.713;50.561;161.183;35.047;71.592;-30.713
8300;-80.458;-91.96;-48.661;26.183;10.461;-13.663;-51.219;-173.913;-23.738;-46.201;41.328;148.439;33.778;72.683;-29.552
8310;-82.297;-96.255;-50.363;16.844;-0.194;-29.778;-55.912;-174.59;-33.188;-52.247;30.815;133.131;32.612;73.774;-28.39
8320;-84.095;-100.222;-54.898;9.105;-9.335;-42.228;-60.461;-175.258;-42.677;-57.437;21.172;117.563;31.447;74.865;-22.866
8330;-85.777;-103.428;-58.415;1.269;-17.767;-54.408;-62.59;-176.086;-51.851;-62.604;11.865;102.192;27.841;76.228;-17.273
8340;-86.731;-106.661;-62.036;-4.406;-26.247;-67.566;-64.16;-176.714;-59.532;-68.292;1.83;87.046;24.098;77.59;-11.68
8350;-89.328;-108.357;-62.887;-9.44;-34.746;-79.495;-64.874;-177.167;-66.12;-73.683;-9.241;71.68;19.995;78.953;-6.087
8360;-91.161;-109.454;-63.676;-14.909;-42.27;-91.538;-65.135;-176.771;-73.197;-77.49;-19.503;54.779;15.684;80.316;-1.862
8370;-92.079;-109.429;-64.959;-20.371;-48.389;-100.059;-65.727;-176.401;-80.195;-79.863;-26.643;37.535;10.374;80.532;3.087
8380;-91.796;-108.368;-65.455;-27.313;-54.514;-105.356;-67.189;-175.799;-87.803;-81.192;-31.748;21.554;5.194;80.568;8.036
8390;-91.57;-107.232;-66.352;-33.251;-60.119;-110.058;-69.443;-175.43;-94.706;-82.637;-36.157;8.279;0.015;80.604;12.985
8400;-91.123;-105.771;-65.113;-39.483;-66.992;-115.462;-71.899;-174.08;-101.396;-83.742;-41.926;-2.836;-4.844;80.64;18.559
8410;-91.541;-103.83;-63.434;-45.895;-71.52;-119.026;-72.811;-172.337;-107.902;-83.564;-48.869;-13.057;-9.417;79.527;26.532
8420;-90.839;-101.811;-62.823;-52.199;-75.265;-122.603;-73.593;-170.127;-113.665;-82.988;-55.097;-23.163;-13.989;78.414;34.348
8430;-89.737;-98.832;-63.272;-57.314;-78.074;-125.397;-74.385;-166.728;-119.542;-81.914;-60.137;-31.988;-18.382;77.301;42.163
8440;-89.234;-95.97;-64.32;-59.64;-79.47;-127.992;-73.706;-163.292;-124.139;-79.909;-61.674;-39.425;-22.775;74.763;50.567
8450;-88.779;-92.561;-63.822;-62.044;-81.061;-131.121;-72.477;-160.212;-127.268;-77.182;-61.27;-48.91;-24.862;71.887;57.531
8460;-88.679;-88.673;-63.324;-63.392;-83.174;-133.637;-70.721;-156.135;-130.103;-75.583;-61.137;-57.69;-24.949;69.011;64.495
8470;-89.175;-85.556;-61.036;-65.594;-85.513;-135.113;-69.161;-151.412;-131.549;-74.27;-62.902;-66.182;-24.988;66.495;71.501
8480;-89.232;-82.079;-58.57;-67.108;-87.937;-136.688;-67.361;-146.455;-132.8;-72.847;-65.105;-73.737;-25.026;63.979;77.214
8490;-89.771;-78.236;-58.223;-68.537;-87.68;-137.465;-65.836;-142.443;-133.679;-70.279;-66.61;-80.548;-25.945;58.372;81.647
8500;-90.102;-73.906;-57.712;-68.825;-87.248;-139.149;-64.901;-138.407;-134.99;-66.738;-67.068;-87.138;-26.67;52.766;86.08
8510;-90.632;-69.342;-57.048;-68.979;-85.988;-144.665;-63.855;-134.468;-136.09;-63.258;-69.382;-93.292;-25.35;47.159;90.858
8520;-91.881;-64.836;-55.913;-69.792;-84.279;-149.61;-63.342;-131.139;-136.999;-59.663;-73.611;-97.956;-24.03;42.192;91.269
8530;-93.302;-61.17;-54.64;-70.623;-82.948;-151.792;-63.211;-128.494;-138.063;-56.233;-78.283;-100.892;-22.71;37.377;89.08
8540;-93.459;-57.628;-53.287;-70.721;-82.105;-151.454;-63.196;-125.996;-139.702;-54.047;-81.236;-102.763;-21.83;32.561;86.891
8550;-93.794;-53.206;-51.219;-71.225;-81.35;-151.778;-62.56;-124.193;-141.073;-52.586;-82.323;-105.028;-20.988;26.327;84.702
8560;-92.807;-48.714;-50.106;-70.599;-79.887;-151.956;-61.385;-122.246;-141.29;-49.149;-81.96;-106.375;-20.145;20.092;87.615
8570;-92.222;-42.814;-48.276;-69.4;-78.268;-152.539;-60.043;-120.121;-141.212;-46.381;-82.931;-108.352;-19.302;13.817;86.648
8580;-92.197;-38.273;-47.658;-68.294;-76.777;-152.299;-59.543;-117.106;-141.839;-43.993;-86.886;-111.222;-18.459;7.501;85.681
8590;-92.201;-33.429;-46.43;-68.251;-75.495;-150.585;-58.982;-115.051;-143.081;-42.138;-91.099;-113.721;-18.117;1.185;84.714
8600;-89.879;-30.465;-46.632;-70.19;-74.28;-148.247;-58.469;-112.615;-143.578;-39.706;-92.826;-115.414;-17.415;-5.239;80.688
