timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
4560;-78.697;-246.796;-177.542;-152.884;-178.534;1.437;-173.866;-106.669;-52.291;-70.95;17.669;140.512;-208.596;-228.44;-225.091
4570;-94.015;-253.268;-185.641;-164.465;-189.968;-26.502;-179.073;-107.473;-58.192;-85.2;4.648;120.71;-204.022;-223.444;-222.239
4580;-108.172;-259.561;-192.611;-176.087;-199.851;-51.514;-184.28;-108.277;-63.619;-96.29;-9.833;102.989;-198.252;-217.447;-218.997
4590;-122.603;-265.855;-198.792;-185.99;-209.248;-74.167;-189.268;-109.168;-68.156;-107.297;-22.473;84.335;-192.786;-210.766;-215.114
4600;-134.713;-271.121;-204.932;-193.342;-217.833;-97.012;-194.255;-110.059;-73.015;-116.237;-33.319;67.281;-186.799;-204.32;-211.183
4610;-144.669;-276.681;-210.608;-199.53;-226.735;-117.96;-199.207;-112.417;-77.859;-125.109;-44.164;49.481;-180.752;-197.712;-206.972
4620;-154.297;-281.062;-216.705;-205.903;-233.877;-136.503;-203.079;-114.694;-84.463;-132.346;-53.601;33.612;-172.298;-190.503;-202.393
4630;-163.254;-284.113;-221.812;-212.886;-239.698;-152.164;-206.552;-116.375;-90.768;-137.103;-62.916;17.283;-163.166;-182.257;-196.27
4640;-170.439;-285.572;-226.068;-218.988;-245.152;-165.56;-208.509;-117.713;-97.632;-141.674;-71.75;3.113;-153.793;-174.028;-190.359
4650;-177.895;-287.308;-230.101;-225.269;-250.343;-179.094;-209.826;-119.116;-102.932;-146.131;-80.019;-10.698;-142.873;-165.178;-184.563
4660;-182.899;-288.366;-234.123;-230.132;-254.712;-191.436;-210.673;-119.418;-108.425;-150.463;-89.008;-23.993;-131.25;-155.234;-177.538
4670;-188.189;-289.69;-237.385;-234.55;-256.302;-203.139;-211.52;-119.72;-113.917;-155.335;-94.628;-36.881;-118.946;-144.338;-169.188
4680;-193.582;-289.825;-239.061;-238.008;-255.99;-214.594;-212.666;-119.19;-119.502;-160.145;-100.356;-49.433;-106.877;-133.814;-161.458
4690;-199.781;-289.757;-240.219;-241.418;-255.596;-225.49;-213.812;-118.661;-124.782;-163.135;-104.604;-62.268;-93.905;-122.357;-153.586
4700;-204.495;-289.538;-240.661;-243.766;-255.574;-236.04;-211.691;-118.713;-130.623;-166.029;-110.095;-73.382;-79.935;-109.953;-144.465
4710;-208.087;-289.659;-240.692;-244.612;-254.526;-244.305;-209.526;-118.606;-135.548;-168.35;-114.964;-84.538;-66.572;-96.054;-134.287
4720;-211.567;-289.727;-240.658;-243.739;-253.286;-251.52;-207.97;-118.994;-139.779;-169.959;-120.39;-93.221;-53.662;-82.764;-124.109
4730;-214.324;-289.87;-240.131;-242.935;-252.036;-257.328;-205.396;-119.012;-144.681;-171.388;-124.132;-102.021;-41.859;-68.217;-113.094
4740;-216.601;-289.554;-237.161;-241.426;-250.625;-261.793;-203.222;-117.742;-148.356;-172.923;-127.874;-109.423;-28.648;-52.775;-101.646
4750;-218.335;-287.941;-234.35;-240.228;-249.801;-266.561;-200.646;-116.192;-152.63;-174.465;-132.612;-116.737;-13.717;-36.303;-90.49
4760;-219.628;-286.775;-232.072;-238.967;-249.006;-270.174;-197.669;-114.161;-155.465;-175.447;-138.061;-124.052;1.839;-19.852;-78.106
4770;-219.814;-285.484;-229.217;-237.759;-248.012;-273.637;-194.447;-113.275;-158.474;-176.394;-143.949;-131.734;17.401;-2.054;-64.513
4780;-220.968;-284.083;-225.502;-236.615;-246.854;-276.888;-191.542;-112.388;-161.044;-176.542;-150.495;-138.415;31.731;16.091;-48.852
4790;-221.237;-282.123;-221.074;-235.066;-245.989;-279.499;-188.439;-112.008;-165.055;-176.513;-157.041;-145.324;46.608;34.143;-33.37
4800;-221.701;-278.931;-216.97;-233.414;-245.194;-282.29;-185.418;-111.629;-167.636;-175.854;-163.208;-150.113;61.886;51.992;-16.109
4810;-222.232;-275.52;-213.039;-231.098;-243.854;-284.146;-182.339;-111.957;-171.153;-174.434;-169.076;-154.971;77.417;70.822;2.037
4820;-222.763;-271.469;-209.337;-228.385;-242.651;-286.041;-178.178;-112.062;-174.87;-173.167;-173.343;-159.862;92.492;90.472;19.75
4830;-223.517;-267.233;-205.994;-225.451;-241.087;-287.757;-174.257;-112.407;-178.45;-171.657;-176.434;-165.457;107.577;110.388;37.098
4840;-223.463;-262.956;-201.444;-222.246;-240.203;-289.677;-169.472;-111.966;-181.771;-169.719;-179.418;-169.891;123.792;129.559;53.994
4850;-222.835;-258.679;-196.818;-220.161;-239.321;-291.383;-165.207;-111.461;-184.67;-167.8;-182.361;-174.491;139.512;149.35;71.057
4860;-222.185;-253.585;-192.396;-218.727;-238.24;-292.589;-161.288;-109.099;-187.563;-165.833;-184.611;-178.446;156.047;169.462;88.001
4870;-222.775;-248.526;-189.618;-217.223;-236.399;-293.681;-157.604;-106.738;-188.415;-164.163;-187.381;-182.614;172.679;190.479;104.788
4880;-224.574;-242.647;-186.954;-214.626;-233.637;-294.938;-153.601;-104.884;-189.292;-162.748;-190.491;-185.354;189.898;210.873;120.491
4890;-226.466;-239.636;-184.081;-211.389;-231.084;-296.383;-149.468;-103.03;-190.41;-162.124;-193.612;-187.074;208.397;232.468;136.819
4900;-228.179;-236.48;-180.945;-207.702;-228.31;-297.588;-145.276;-101.219;-192.51;-162.826;-196.014;-188.514;224.709;252.666;153.455
4910;-228.735;-233.439;-177.546;-204.212;-225.559;-298.498;-140.894;-100.008;-194.183;-163.328;-197.306;-189.074;241.025;271.51;169.986
4920;-229.324;-230.513;-173.451;-200.894;-223.112;-298.957;-136.56;-98.156;-196.177;-163.794;-198.371;-190.354;255.481;288.767;186.095
4930;-229.345;-227.588;-169.25;-197.223;-220.767;-299.519;-132.646;-97.434;-196.83;-164.178;-198.844;-191.112;269.279;305.397;202.463
4940;-229.258;-225.389;-165;-193.601;-219.041;-300.705;-128.076;-96.222;-197.484;-164.401;-199.127;-192.688;281.942;320.108;218.059
4950;-228.439;-223.254;-160.644;-190.328;-217.012;-301.546;-126.537;-94.36;-196.952;-164.087;-199.81;-194.135;293.168;333.244;233.128
4960;-227.172;-220.959;-156.113;-187.436;-216.063;-302.623;-124.439;-92.27;-196.832;-163.018;-200.683;-195.028;304.67;344.508;246.942
4970;-225.739;-217.601;-150.737;-184.908;-214.69;-302.193;-120.746;-89.52;-195.553;-162.019;-199.672;-195.592;315.521;355.67;260.811
4980;-224.67;-213.308;-143.691;-182.421;-212.761;-300.029;-116.937;-86.77;-194.087;-159.567;-198.752;-198.116;327.121;364.452;273.88
4990;-223.717;-208.952;-137.846;-179.888;-210.985;-297.47;-111.545;-84.411;-191.772;-156.874;-199.531;-200.45;337.217;370.975;286.807
5000;-223.079;-206.677;-130.048;-177.11;-209.314;-295.679;-105.629;-82.052;-188.937;-153.423;-199.468;-201.411;346.206;376.403;300.207
5010;-222.541;-204.458;-121.8;-174.263;-206.777;-293.448;-98.316;-80.259;-185.657;-149.452;-198.181;-202.172;353.839;381.731;312.672
5020;-222.443;-202.683;-114.672;-172.137;-203.135;-291.113;-91.793;-78.062;-182.715;-144.847;-194.869;-200.189;361.166;385.858;322.916
5030;-221.074;-198.927;-108.583;-170.953;-199.604;-287.895;-83.553;-76.363;-178.132;-139.377;-191.477;-197.519;368.16;387.628;329.785
5040;-220.172;-195.171;-103.183;-168.723;-196.051;-283.777;-75.279;-75.214;-170.634;-134.196;-187.252;-194.083;374.978;388.673;337.368
5050;-218.662;-190.386;-97.89;-166.12;-193.28;-279.612;-66.08;-74.815;-163.137;-129.204;-182.863;-190.532;381.255;388.294;343.119
5060;-217.232;-184.909;-92.385;-161.554;-191.131;-275.823;-57.305;-73.312;-154.847;-125.452;-180.228;-187.914;386.565;386.553;347.628
5070;-214.734;-179.432;-86.868;-155.4;-188.754;-271.811;-48.488;-71.808;-147.857;-121.397;-176.465;-185.977;391.214;383.385;351.502
5080;-211.531;-172.046;-81.415;-148.956;-185.655;-265.68;-39.741;-68.49;-141.186;-118.41;-172.48;-184.441;392.781;379.841;355.349
5090;-208.643;-162.676;-76.884;-142.154;-181.058;-258.807;-30.993;-65.171;-136.583;-115.539;-167.487;-183.506;390.899;375.452;358.436
5100;-206.407;-153.112;-71.908;-135.074;-175.086;-251.637;-21.004;-61.341;-132.265;-112.41;-161.446;-181.792;387.159;369.788;360.919
5110;-203.808;-143.735;-66.334;-128.052;-169.203;-244.52;-10.615;-57.39;-128.895;-109.997;-156.037;-180.218;382.338;362.308;362.954
5120;-200.367;-134.909;-59.019;-121.086;-162.28;-237.246;0.223;-53.114;-125.51;-106.652;-151.967;-178.286;374.77;353.357;364.37
5130;-193.908;-126.866;-50.59;-116.098;-155.403;-230.87;9.248;-48.748;-122.146;-103.735;-147.789;-177.298;363.023;343.986;362.912
5140;-186.477;-117.819;-41.77;-112.639;-148.662;-225.494;18.2;-44.223;-118.003;-99.425;-141.608;-175.869;346.877;331.982;358.567
5150;-179.102;-109.276;-33.782;-108.219;-143.004;-220.186;28.814;-40.273;-112.432;-93.185;-137.818;-173.64;327.945;317.051;352.588
5160;-172.942;-100.284;-25.71;-103.897;-137.469;-215.084;39.572;-36.281;-106.502;-87.241;-134.541;-171.583;307.738;301.964;345.323
5170;-167.465;-90.323;-18.286;-98.033;-131.754;-209.208;52.548;-31.746;-100.048;-82.858;-131.771;-169.952;285.462;283.997;335.891
5180;-162.21;-79.474;-10.705;-91.49;-126.137;-203.099;65.523;-27.211;-93.397;-79.012;-128.774;-168.679;262.301;264.055;324.999
5190;-155.555;-67.971;-4.084;-85.466;-119.52;-196.748;79.44;-22.684;-87.506;-76.007;-124.881;-163.865;239.499;244.792;313.004
5200;-150.018;-55.455;2.396;-79.342;-111.142;-189.356;93.157;-18.757;-81.764;-73.494;-120.472;-157.034;215.996;226.546;300.068
5210;-141.796;-41.734;10.041;-73.026;-99.684;-181.183;108.677;-14.239;-77.221;-71.274;-116.404;-150.524;192.727;208.211;286.895
5220;-131.597;-27.614;19.335;-65.041;-88.578;-173.047;123.171;-9.974;-72.415;-69.233;-113.761;-143.89;169.938;189.921;273.446
5230;-120.77;-14.43;28.721;-55.454;-77.923;-165.382;141.367;-4.949;-66.902;-68.177;-109.73;-136.068;147.487;171.222;259.003
5240;-110.115;0.177;37.983;-46.399;-65.77;-156.497;156.241;-1;-57.846;-67.56;-103.343;-128.721;125.354;152.855;243.255
5250;-98.81;14.945;46.546;-35.793;-53.574;-144.142;171.116;3.927;-49.014;-65.956;-96.059;-121.648;102.828;134.414;226.301
5260;-86.652;30.03;55.828;-23.759;-40.607;-131.725;183.541;9.406;-36.919;-64.67;-89.378;-114.034;81.659;115.992;209.291
5270;-72.994;45.239;65.527;-10.4;-27.873;-117.175;195.965;14.884;-24.92;-62.269;-85.062;-107.821;60.494;97.354;191.832
5280;-59.302;59.571;74.788;3.083;-15.401;-102.059;206.494;21.992;-16.611;-60.342;-81.077;-100.068;39.295;79.192;174.433
5290;-43.997;75.208;84.127;15.872;-1.411;-87.408;217.022;29.099;-9.23;-58.557;-77.87;-90.674;18.603;61.207;155.608
5300;-27.57;89.966;93.928;29.175;16.283;-72.957;227.185;38.775;-2.77;-57.821;-72.109;-81.654;-2.066;44.508;136.101
5310;-10.312;104.857;103.785;41.349;33.701;-56.636;239.185;47.263;3.463;-56.676;-64.921;-71.473;-21.928;27.757;116.36
5320;6.217;119.341;114.508;52.32;51.957;-39.119;251.185;57.95;11.012;-55.588;-59.023;-59.477;-42.603;11.575;97.687
5330;22.568;132.105;125.359;64.59;69.96;-24.018;261.895;67.076;23.022;-53.539;-52.927;-46.458;-62.356;-4.647;78.659
5340;40.368;142.768;136.324;77.161;87.017;-8.408;272.606;75.97;35.109;-49.341;-48.125;-35.548;-80.001;-20.241;60.228
5350;60.697;155.754;146.81;91.275;103.921;8.854;280.767;83.69;50.676;-42.884;-41.588;-24.637;-95.981;-36.84;41.742
5360;82.487;170.626;157.25;107.428;122.193;25.923;288.928;91.582;66.661;-36.538;-31.277;-13.226;-112.131;-52.654;23.33
5370;104.181;186.713;169.226;123.588;139.89;43.927;297.661;100.692;83.386;-29.152;-20.208;1.72;-127.268;-68.972;4.759
5380;125.305;203.028;181.35;143.196;157.214;62.379;308.233;109.803;100.153;-21.869;-4.887;16.52;-139.883;-85.036;-11.492
5390;145.316;219.702;192.745;164.971;176.123;81.898;318.734;120.875;118.207;-14.434;7.705;32.874;-149.825;-99.815;-26.103
5400;165.274;236.702;204.808;185.746;196.941;103.857;326.885;132.586;134.919;-6.988;27.352;44.207;-157.374;-111.934;-39.241
5410;185.302;254.582;216.395;206.494;217.772;126.211;335.051;144.99;154.51;0.439;50.076;55.539;-165.479;-124.626;-52.385
5420;206.007;271.916;227.301;224.959;240.283;148.792;338.512;156.534;176.517;11.585;72.266;70.6;-170.109;-134.425;-64.596
5430;227.789;288.31;237.927;243.08;263.412;171.368;341.972;168.063;198.448;24.53;95.288;89.567;-172.632;-141.719;-75.957
5440;248.883;304.705;248.679;260.27;286.508;195.839;339.196;178.89;222.79;37.779;116.343;105.757;-175.114;-148.429;-86.502
5450;269.99;320.268;259.375;277.64;307.156;220.45;336.419;189.15;247.029;51.982;136.792;122.732;-177.143;-156.343;-96.545
5460;287.92;334.32;268.48;293.93;325.204;244.354;330.897;196.888;272.348;66.157;154.84;143.257;-179.614;-164.946;-106.388
5470;303.797;347.477;275.149;308.786;343.246;268.989;326.81;204.626;297.542;80.67;173.208;162.946;-182.48;-173.839;-116.124
5480;319.074;360.761;278.912;321.943;360.614;293.665;319.228;210.618;321.419;97.641;191.898;185.575;-185.782;-181.639;-124.897
5490;334.428;372.919;282.519;335.094;375.817;317.295;312.315;216.61;341.981;115.08;213.954;206.541;-189.532;-188.743;-133.349
5500;349.277;383.727;284.873;346.444;391.061;338.644;305.512;221.799;361.702;134.852;234.527;227.007;-193.069;-195.556;-141.476
5510;363.234;392.469;286.168;356.156;403.916;360.341;297.492;226.611;376.154;154.659;255.815;244.665;-197.156;-202.117;-149.142
5520;375.832;399.643;285.93;365.154;414.401;380.087;289.473;229.472;390.572;174.16;276.476;262.323;-201.257;-208.44;-155.84
5530;388.087;406.063;284.884;373.225;424.942;399.025;281.181;231.305;405.126;193.72;297.55;277.844;-205.637;-214.343;-161.732
5540;399.014;410.981;284.148;380.607;433.441;417.732;270.241;233.455;419.734;213.132;318.985;290.971;-210.425;-220.552;-167.101
5550;408.274;414.498;282.917;387.251;438.803;436.188;259.24;233.498;432.938;234.065;338.113;304.022;-215.219;-226.379;-172.088
5560;416.203;416.597;281.312;390.379;444.233;452.628;243.302;232.159;446.246;254.97;358.778;315.975;-220.309;-231.603;-176.721
5570;423.524;418.472;278.887;390.961;447.234;466.674;227.137;226.204;451.393;275.342;376.8;326.916;-225.221;-236.658;-182.106
5580;429.979;418.753;275.142;390.217;448.807;479.737;211.524;220.25;452.324;291.746;394.699;337.857;-229.81;-241.164;-187.261
5590;433.037;417.549;271.31;388.252;450.379;490.796;195.843;214.003;448.124;305.814;408.399;352.342;-233.923;-245.279;-192.177
5600;432.808;414.07;265.586;384.626;450.565;499.63;179.197;208.196;438.934;314.601;417.527;366.564;-237.698;-247.851;-196.575
5610;429.499;406.501;257.48;378.64;448.365;507.937;162.221;200.225;429.812;323.341;423.663;380.272;-240.779;-250.423;-200.521
5620;425.873;396.08;246.599;372.695;442.359;514.654;144.768;190.697;420.731;328.68;428.92;387.401;-243.087;-252.192;-204.317
5630;418.419;382.625;234.542;365.047;436.31;520.978;126.108;179.586;411.739;332.026;429.91;390.997;-244.772;-253.534;-207.897
5640;406.92;368.792;221.241;354.804;426.246;525.995;107.412;166.557;396.148;334.668;428.221;392.79;-246.052;-254.492;-211.241
5650;391.421;351.246;206.2;341.601;412.897;528.272;88.574;154.175;380.577;333.753;419.006;394.411;-247.193;-255.357;-214.327
5660;375.735;332.189;190.945;328.281;399.679;530.098;69.701;142.164;359.41;333.004;406.368;392.992;-247.945;-255.683;-216.865
5670;357.072;313.132;176.265;312.887;382.782;528.717;52.869;130.077;334.695;328.615;392.731;389.43;-248.523;-256.577;-219.599
5680;336.749;292.735;160.288;294.956;363.395;525.75;35.196;116.126;309.974;320.343;377.433;379.583;-249.461;-257.906;-222.364
5690;314.223;270.13;143.861;276.68;343.869;520.578;22.68;102.174;284.993;312.023;363.106;369.84;-250.516;-259.655;-224.989
5700;291.788;246.171;127.199;258.211;324.97;514.218;9.942;88.865;259.985;300.484;342.699;354.281;-251.505;-261.274;-227.949
5710;269.672;222.4;110.873;238.6;305.63;504.981;-2.025;77.335;237.737;288.814;324.775;332.808;-251.912;-262.171;-231.201
5720;248.164;198.284;94.021;216.771;286.457;493.221;-15.275;65.138;215.502;275.487;305.931;311.335;-251.676;-262.033;-233.99
5730;225.188;173.709;77.597;193.909;266.099;480.883;-28.283;54.313;194.108;260.411;284.057;286.443;-250.499;-261.556;-236.632
5740;201.408;148.452;60.734;170.081;244.4;466.012;-40.681;42.815;172.768;245.121;259.015;262.127;-248.836;-260.843;-238.614
5750;177.716;124.022;44.505;146.476;222.625;449.215;-52.914;31.383;151.014;225.914;233.454;237.859;-246.4;-260.265;-240.394
5760;154.815;100.785;27.563;121.799;200.023;430.291;-64.25;19.643;128.008;205.975;207.586;215.134;-243.873;-259.484;-242.201
5770;132.883;77.632;11.887;96.345;177.99;411.245;-76.789;10.2;104.92;185.468;182.921;191.881;-241.691;-258.577;-243.69
5780;109.63;54.479;-2.669;71.737;155.971;389.652;-88.848;0.757;81.898;164.96;158.062;168.909;-239.626;-257.699;-244.93
5790;86.274;30.804;-17.437;47.066;133.407;365.585;-97.674;-9.126;58.759;144.549;132.553;145.53;-237.454;-256.56;-245.617
5800;62.172;7.757;-32.098;21.684;109.411;341.841;-106.466;-18.905;38.273;124.418;106.684;121.91;-234.534;-254.97;-245.428
5810;36.647;-16.25;-46.651;-1.993;85.298;314.899;-111.448;-28.258;17.636;101.923;79.452;99.679;-231.608;-252.406;-244.748
5820;11.182;-39.604;-61.073;-23.241;61.819;286.353;-116.065;-35.25;2.095;79.692;56.033;75.492;-228.324;-249.975;-243.668
5830;-14.359;-62.046;-74.059;-44.462;38.575;258.778;-120.361;-43.181;-13.446;60.812;33.374;50.808;-224.244;-247.212;-242.262
5840;-38.298;-83.788;-87.229;-65.599;15.331;230.127;-125.265;-50.112;-25.594;41.891;14.919;23.93;-220.065;-244.397;-240.346
5850;-62.301;-105.514;-98.771;-86.663;-8.306;199.64;-127.701;-57.843;-36.935;25.77;-0.737;-2.691;-215.383;-241.382;-238.469
5860;-86.192;-126.13;-108.938;-105.968;-31.072;167.917;-129.132;-63.651;-48.317;9.719;-17.168;-29.606;-210.749;-237.655;-236.672
5870;-110.345;-144.637;-118.521;-125.611;-50.906;135.685;-130.55;-69.459;-60.443;-4.283;-32.754;-53.077;-205.77;-233.618;-233.939
5880;-131.975;-159.83;-128.636;-145.102;-70.741;102.636;-132.095;-72.032;-72.21;-16.008;-48.741;-72.829;-199.75;-229.834;-230.451
5890;-149.52;-175.103;-137.439;-163.189;-87.876;70.313;-133.64;-74.59;-80.822;-27.865;-62.844;-92.47;-193.752;-225.691;-226.025
5900;-163.157;-187.182;-145.022;-178.676;-103.214;38.655;-135.641;-76.859;-89.91;-36.968;-73.908;-108.432;-187.058;-220.783;-221.559
5910;-177.05;-198.661;-152.916;-193.763;-118.517;6.629;-137.924;-79.923;-96.404;-46.854;-86.63;-121.608;-179.215;-214.862;-217.026
5920;-187.881;-210.196;-161.123;-205.861;-131.932;-24.455;-139.967;-82.746;-102.287;-55.541;-98.594;-134.771;-169.892;-207.172;-212.658
5930;-196.67;-219.959;-168.108;-215.639;-143.483;-53.614;-141.004;-83.643;-108.345;-63.359;-111.159;-146.092;-159.287;-198.923;-207.459
5940;-202.899;-227.239;-174.172;-223.302;-154.868;-82.281;-142.165;-85.026;-115.487;-71.177;-122.208;-157.007;-149.019;-189.259;-201.63
5950;-209.594;-231.063;-180.134;-230.314;-165.753;-110.623;-142.404;-86.445;-122.346;-77.698;-127.178;-165.321;-137.956;-177.523;-195.49
5960;-216.448;-234.564;-185.894;-235.966;-175.999;-136.528;-142.808;-89.086;-132.128;-84.299;-133.148;-172.036;-125.742;-165.521;-188.494
5970;-224.622;-237.912;-191.008;-240.057;-186.037;-160.543;-142.51;-91.463;-142.179;-90.011;-138.608;-179.422;-112.621;-152.12;-180.48
5980;-231.568;-242.295;-195.476;-243.49;-194.327;-184.428;-142.364;-93.786;-152.59;-97.063;-142.749;-185.335;-100.266;-137.272;-171.819
5990;-237.517;-246.763;-198.145;-246.323;-200.446;-206.105;-141.593;-95.783;-162.946;-104.019;-146.452;-189.657;-88.45;-122.563;-162.138
6000;-243.452;-251.279;-201.084;-249.087;-206.75;-226.083;-139.946;-97.891;-172.185;-110.323;-150.063;-192.112;-76.302;-107.044;-151.415
6010;-249.788;-255.514;-203.648;-251.171;-211.295;-243.892;-137.342;-99.677;-179.343;-115.626;-153.01;-194.552;-62.749;-90.446;-140.41
6020;-256.721;-258.247;-205.979;-252.439;-214.581;-261.52;-133.661;-101.679;-186.419;-121.399;-154.196;-198.702;-48.651;-73.175;-128.17
6030;-262.677;-261.109;-208.011;-253.175;-217.88;-276.921;-129.979;-103.607;-191.606;-127.16;-155.222;-203.932;-33.869;-55.745;-115.29
6040;-268.73;-263.651;-209.716;-254.45;-219.539;-289.563;-127.545;-105.254;-196.923;-132.663;-156.188;-209.257;-19.004;-38.394;-101.735
6050;-274.829;-265.916;-211.332;-255.404;-219.582;-302.366;-125.503;-107.101;-202.204;-139.491;-157.815;-213.621;-2.898;-19.353;-87.637
6060;-278.637;-265.625;-212.502;-255.44;-219.211;-311.926;-123.731;-107.735;-207.679;-143.919;-160.375;-218.33;13.728;1.047;-73.761
6070;-281.221;-266.105;-212.641;-254.971;-217.92;-319.254;-122.619;-108.37;-212.846;-148.498;-165.025;-220.05;32.138;22.346;-58.868
6080;-283.749;-266.345;-212.53;-254.337;-216.128;-326.255;-120.272;-108.343;-218.012;-152.499;-170.172;-222.268;50.312;44.041;-43.359
6090;-286.021;-265.872;-213.385;-253.782;-214.061;-331.721;-117.759;-108.317;-220.421;-156.737;-176.903;-224.375;70.057;66.392;-26.691
6100;-287.41;-265.152;-214.003;-253.451;-211.753;-335.174;-115.521;-108.077;-222.451;-160.669;-182.274;-226.473;90.281;88.597;-9.012
6110;-287.661;-264.349;-214.735;-253.186;-209.189;-337.31;-114.451;-107.754;-223.316;-164.699;-187.103;-228.753;110.96;110.975;8.426
6120;-287.794;-264.226;-214.926;-252.742;-207.008;-338.428;-113.381;-107.712;-224.975;-168.55;-193.022;-230.337;131.739;133.459;26.294
6130;-287.527;-264.237;-214.768;-252.658;-204.828;-338.015;-112.45;-109.792;-227.283;-172.571;-199.516;-231.697;151.426;157.099;44.71
6140;-287.434;-263.414;-214.885;-252.388;-202.626;-337.243;-111.479;-111.392;-228.67;-176.091;-205.874;-232.043;172.39;181.274;63.81
6150;-287.226;-262.611;-214.992;-251.194;-199.412;-336.803;-110.443;-114.025;-230.534;-180.077;-211.513;-232.389;193.908;204.862;83.579
6160;-286.141;-260.828;-214.186;-249.444;-196.199;-336.218;-109.434;-116.291;-232.723;-183.148;-216.623;-233.109;215.219;227.326;103.334
6170;-285.506;-259.868;-213.59;-247.694;-192.626;-335.199;-108.426;-118.291;-234.663;-186.211;-221.337;-234.062;235.301;248.309;124.177
6180;-284.541;-259.003;-213.327;-245.775;-188.71;-334.032;-106.954;-120.443;-235.098;-188.028;-225.603;-234.415;253.959;269.259;146.08
6190;-283.779;-257.95;-212.935;-244.036;-184.794;-332.368;-105.531;-122.443;-235.412;-189.138;-230.983;-235.218;272.53;289.203;166.956
6200;-281.775;-258.643;-212.006;-242.412;-180.935;-330.923;-105.572;-124.739;-233.818;-189.041;-235.681;-235.421;289.621;306.404;188.257
6210;-279.171;-258.154;-210.71;-240.596;-176.881;-329.396;-105.738;-126.134;-230.792;-188.766;-237.541;-234.961;305.343;323.265;209.683
6220;-274.326;-255.985;-209.892;-239.28;-172.607;-327.912;-108.843;-126.84;-227.6;-188.276;-238.92;-232.368;319.803;337.469;229.875
6230;-268.53;-252.495;-208.537;-237.681;-168.063;-326.113;-112.51;-127.124;-223.959;-187.985;-239.397;-229.775;333.903;350.079;249.419
6240;-262.367;-247.357;-207.497;-234.996;-163.146;-324.755;-116.108;-127.35;-219.966;-188.51;-239.843;-226.717;348.608;362.716;267.302
6250;-256.246;-242.726;-205.963;-232.255;-157.981;-323.302;-118.684;-127.389;-216.134;-188.989;-240.474;-225.579;362.557;373.884;283.632
6260;-249.029;-238.622;-204.326;-228.276;-153.37;-322.27;-121.261;-127.323;-211.412;-189.139;-240.363;-223.869;374.712;383.748;299.782
6270;-240.015;-234.959;-202.394;-224.4;-148.963;-321.034;-122.48;-126.817;-206.681;-188.876;-242.211;-221.09;385.53;392.539;314.647
6280;-230.458;-230.822;-200.057;-220.475;-144.397;-319.542;-123.699;-125.328;-201.757;-188.414;-242.277;-216.789;395.59;400.488;328.164
6290;-220.577;-226.13;-197.331;-216.777;-140.222;-317.726;-125.621;-123.84;-196.054;-187.709;-241.931;-211.895;405.349;407.233;340.421
6300;-210.188;-221.225;-194.926;-211.943;-136.251;-315.312;-127.674;-121.167;-190.63;-186.825;-240.425;-206.457;412.487;412.109;351.237
6310;-201.276;-217.588;-191.596;-206.178;-132.314;-312.928;-129.553;-118.964;-184.862;-185.058;-238.594;-199.257;417.396;414.121;361.928
6320;-192.778;-213.196;-187.756;-198.24;-128.59;-310.164;-130.05;-116.415;-178.254;-183.057;-234.964;-194.356;420.066;415.165;371.684
6330;-183.977;-208.797;-183.046;-190.268;-124.963;-307.312;-129.994;-113.229;-171.659;-180.381;-231.21;-188.683;422.709;414.443;381
6340;-175.502;-203.912;-177.543;-181.771;-121.797;-304.222;-129.03;-110.083;-166.127;-177.048;-224.937;-183.625;421.63;412.466;388.665
6350;-168.117;-199.491;-171.521;-173.005;-117.952;-301.332;-127.535;-106.074;-160.774;-173.15;-219.823;-178.447;417.472;410.51;394.92
6360;-161.793;-193.988;-164.95;-163.041;-113.724;-299.04;-125.117;-101.666;-156.483;-169.109;-214.394;-173.353;411.979;407.563;400.081
6370;-154.574;-187.59;-158.186;-152.49;-110.269;-296.807;-122.739;-96.556;-152.232;-165.259;-207.513;-167.648;404.228;402.789;401.95
6380;-147.257;-180.76;-151.728;-141.728;-106.814;-295.092;-120.396;-91.273;-148.326;-161.516;-200.546;-162.112;396.455;396.756;402.432
6390;-139.443;-173.657;-143.643;-130.694;-103.764;-293.386;-119.481;-85.841;-143.35;-157.76;-192.426;-155.49;385.139;388.756;399.386
6400;-127.403;-165.582;-135.463;-119.632;-101.388;-291.149;-118.567;-80.382;-138.754;-153.846;-184.626;-148.868;369.983;379.716;394.32
6410;-114.19;-158.113;-127.665;-108.731;-99.011;-287.457;-120.444;-75.43;-132.939;-148.299;-174.437;-142.091;353.892;368.262;388.619
6420;-100.978;-149.04;-119.674;-98.086;-97.21;-282.67;-123.505;-70.957;-127.503;-141.011;-168.372;-133.108;335.732;357.081;381.935
6430;-88.48;-139.247;-111.898;-87.44;-95.695;-277.93;-127.883;-67.764;-122.668;-134.679;-161.912;-124.124;317.057;342.948;371.742
6440;-75.346;-128.194;-103.622;-75.899;-94.181;-272.69;-131.385;-64.789;-118.476;-128.233;-155.914;-112.378;297.429;326.441;360.306
