timepoints (min);31: frq9-.1;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
4610;68.454;93.443;8.888;17.716;19.767;-29.819;0.367;13.149;-6.222;-27.262;25.219;-48.342;23.517;-3.535;-5.709
4620;72.859;101.076;7.445;18.083;24.659;-27.934;0.415;11.021;-6.057;-28.458;23.174;-48.585;24.942;-5.554;-4.723
4630;78.048;106.025;3.986;16.167;28.041;-29.154;0.408;8.837;-5.767;-29.208;20.123;-48.828;26.367;-6.157;-4.778
4640;80.877;107.833;1.647;14.886;30.378;-29.386;0.241;6.294;-4.859;-29.979;18.67;-49.43;25.234;-6.734;-4.393
4650;80.803;106.303;0.441;15.594;33.372;-26.857;0.074;3.895;-4.148;-30.83;16.28;-50.357;24.102;-7.102;-2.737
4660;82.778;105.159;-0.483;16.949;37.24;-22.603;-0.037;1.497;-4.028;-30.961;14.554;-50.164;22.97;-9.309;-0.367
4670;84.942;104.614;-2.535;18.532;41.23;-18.971;-0.156;-0.32;-2.863;-30.703;10.008;-49.971;22.633;-10.834;-0.117
4680;89.462;104.124;-5.698;18.319;44.567;-15.596;0.486;-2.454;-1.217;-29.069;5.604;-49.48;22.297;-10.793;-2.908
4690;91.178;103.634;-8.341;19.207;47.321;-11.243;1.127;-4.588;0.146;-26.41;1.131;-49.897;21.96;-11.181;-6.157
4700;90.767;102.324;-9.172;20.964;47.915;-6.775;1.754;-6.625;1.298;-23.407;-0.132;-50.313;22.466;-11.469;-7.767
4710;90.837;98.841;-8.888;18.263;47.131;-3.906;2.43;-9.182;1.657;-21.924;-0.604;-50.979;22.972;-12.943;-6.383
4720;88.106;93.964;-10.054;15.568;45.662;-0.277;3.146;-11.663;2.225;-21.226;-0.746;-51.455;23.479;-13.808;-4.455
4730;83.695;88.026;-11.732;17.526;43.775;3.641;3.982;-14.145;2.247;-21.008;-1.399;-51.931;23.348;-13.501;-2.506
4740;78.592;81.906;-13.726;20.674;42.196;5.542;4.714;-16.806;1.383;-20.382;-1.637;-53.327;23.217;-14.094;-2.474
4750;73.414;77.498;-16.001;24.021;41.422;8.749;5.543;-19.026;1.081;-18.917;-2.447;-55.088;23.086;-15.48;-1.225
4760;67.807;73.04;-18.037;26.062;40.646;9.84;6.292;-21.247;0.899;-16.901;-5.469;-54.49;22.439;-16.137;1.619
4770;61.862;68.941;-19.048;26.854;39.534;10.783;6.401;-23.661;0.851;-14.426;-8.31;-53.891;21.792;-16.058;5.023
4780;56.168;63.832;-18.981;26.927;38.036;13.404;6.331;-25.274;0.808;-12.152;-11.255;-53.516;21.145;-15.429;6.378
4790;49.968;59.561;-20.804;27.861;36.778;15.556;6.364;-26.964;0.323;-9.091;-12.67;-52.138;20.426;-14.774;6.428
4800;43.323;55.764;-24.592;29.048;35.69;16.661;6.517;-28.654;-0.337;-6.661;-13.087;-50.76;19.708;-14.75;7.197
4810;36.477;51.407;-27.966;31.825;34.97;18.32;5.79;-30.612;-0.837;-4.87;-14.357;-48.182;18.989;-14.994;10.702
4820;29.926;44.294;-29.258;35.299;33.938;16.335;4.967;-32.72;-0.938;-3.328;-16.96;-46.945;17.342;-15.557;16.408
4830;23.41;37.772;-28.674;37.654;32.859;12.017;4.226;-34.828;-1.211;-2.083;-21.146;-45.708;15.695;-16.712;18.652
4840;15.081;32.542;-28.601;39.495;32.117;10.943;3.486;-37.052;-2.048;-2.531;-25.026;-44.47;14.048;-17.902;15.086
4850;6.619;25.527;-30.33;38.572;29.662;8.702;3.145;-38.797;-3.778;-3.008;-28.623;-42.966;12.434;-18.548;11.512
4860;-0.455;15.665;-32.814;36.694;24.057;2.423;2.846;-40.17;-5.263;-3.892;-31.527;-41.181;10.821;-17.33;9.353
4870;-6.378;6.119;-32.407;36.455;18.037;-3.517;2.532;-41.542;-6.473;-4.353;-34.328;-39.396;9.207;-15.379;6.93
4880;-12.759;-1.783;-30.417;39.219;13.752;-4.657;2.219;-41.732;-7.643;-2.974;-35.618;-38.037;7.894;-14.396;4.651
4890;-19.215;-5.95;-27.423;41.469;11.37;-5.652;3.186;-42.119;-9.241;-0.113;-36.406;-36.367;7.301;-14.266;4.977
4900;-23.879;-6.934;-22.799;39.737;8.789;-8.342;4.222;-42.505;-11.034;3.079;-36.811;-34.697;6.708;-14.166;0.753
4910;-28.703;-8.048;-18.807;38.509;5.36;-12.221;5.265;-42.781;-11.505;5.306;-36.876;-33.106;7.474;-14.248;-6.388
4920;-34.472;-7.822;-13.632;38.491;1.923;-16.761;6.308;-43.817;-11.898;8.206;-37.099;-31.33;7.415;-14.972;-12.379
4930;-41.218;-8.426;-8.051;39.937;-1.172;-22.53;7.07;-44.866;-12.145;10.217;-36.888;-29.913;7.356;-15.885;-12.171
4940;-46.417;-10.204;-3.047;39.93;-4.552;-29.789;7.799;-45.916;-12.057;11.072;-36.814;-28.497;7.713;-15.154;-9.234
4950;-52.148;-11.182;-0.076;36.534;-7.414;-37.226;8.527;-46.652;-11.297;12.623;-36.644;-26.154;6.833;-14.622;-5.204
4960;-58.706;-9.921;-0.048;36.917;-9.895;-43.502;9.083;-47.025;-10.349;16.302;-37.648;-23.977;5.953;-12.837;-4.574
4970;-63.794;-6.412;0.237;39.098;-11.261;-48.763;9.359;-47.397;-10.201;21.055;-38.524;-21.799;4.395;-12.328;-5.527
4980;-67.404;-3.15;0.488;37.309;-11.018;-54.007;9.634;-47.866;-9.528;24.288;-38.87;-19.826;2.972;-12.839;-7.615
4990;-70.441;0.371;0.724;32.36;-11.033;-56.723;9.69;-47.655;-8.484;28.439;-38.862;-16.782;1.55;-11.743;-6.593
5000;-73.09;3.441;1.199;26.473;-10.872;-55.946;9.717;-47.486;-7.417;34.179;-38.444;-13.738;0.228;-9.648;-8.331
5010;-74.768;7.124;1.596;21.338;-11.128;-54.023;9.505;-47.316;-5.785;40.568;-37.185;-11.614;-0.113;-8.423;-10.407
5020;-75.135;8.931;1.28;17.542;-11.927;-52.574;9.292;-46.981;-5.17;44.295;-35.386;-9.779;-0.454;-8.368;-15.31
5030;-74.92;10.932;0.083;14.661;-12.331;-47.743;8.901;-46.894;-5.015;44.937;-32.126;-7.825;-0.785;-7.807;-16.341
5040;-73.524;12.712;0.218;12.906;-12.902;-47.276;8.619;-46.807;-4.596;44.716;-29.494;-5.87;-0.713;-6.577;-16.971
5050;-71.428;12.586;1.113;11.168;-12.372;-46.585;7.578;-46.81;-4.286;43.465;-25.899;-4.397;-0.641;-5.35;-16.697
5060;-69.768;12.461;0.488;7.379;-12.524;-46.526;6.537;-46.052;-4.352;44.477;-21.779;-3.683;-0.749;-4.577;-22.262
5070;-67.092;10.614;-1.666;2.786;-12.673;-45.15;5.661;-45.261;-4.621;45.986;-17.359;-2.968;-0.444;-4.112;-27.581
5080;-64.805;9.513;-4.687;0.445;-13.127;-41.023;4.854;-44.6;-4.713;47.775;-13.403;0.746;-0.139;-3.309;-30.721
5090;-61.607;8.01;-7.662;-1.287;-14.601;-36.328;4.207;-42.619;-5.059;48.317;-9.687;5.123;0.726;-1.637;-28.422
5100;-58.892;6.27;-9.811;-1.836;-15.75;-31.479;3;-39.756;-5.193;48.043;-6.134;8.459;2.476;-0.393;-25.985
5110;-57.006;3.214;-9.665;-2.575;-15.84;-24.279;2.11;-36.892;-4.985;47.425;-1.532;11.796;4.226;-0.543;-25.979
5120;-58.294;0.619;-10.611;-5.306;-14.263;-18.628;1.345;-34.236;-4.977;47.888;3.306;14.843;6.701;-0.959;-24.934
5130;-59.934;-2.232;-11.214;-8.69;-13.712;-16.665;1.419;-31.579;-4.763;47.986;7.521;17.716;8.702;-0.241;-24.168
5140;-61.942;-5.83;-12.571;-12.829;-14.469;-15.679;0.854;-28.868;-4.408;46.906;10.794;20.589;10.703;0.957;-25.055
5150;-62.652;-8.652;-15.483;-16.745;-14.974;-14.389;0.378;-26.239;-3.388;45.586;13.473;19.189;12.789;1.688;-22.655
5160;-63.639;-11.996;-18.259;-20.389;-14.29;-12.284;0.012;-23.45;-3.183;43.611;15.719;17.393;13.549;2.64;-16.486
5170;-65.12;-15.579;-20.677;-23.393;-13.317;-9.97;-0.233;-20.807;-3.201;41.054;18.487;15.597;14.309;4.399;-10.688
5180;-65.859;-18.559;-22.959;-26.294;-11.669;-7.948;-0.479;-18.164;-3.123;38.057;20.948;13.161;14.392;5.666;-6.858
5190;-66.636;-18.528;-25.737;-27.892;-11.302;-3.891;-0.828;-15.452;-3.007;34.977;23.669;10.967;13.754;5.622;-4.888
5200;-65.698;-17.648;-27.106;-27.77;-10.047;0.648;-1.204;-13.941;-2.788;31.543;24.578;8.012;13.117;5.756;-2.214
5210;-65.034;-17.15;-25.519;-28.403;-7.935;5.077;-1.581;-12.574;-2.56;26.924;26.21;5.058;11.932;5.588;1.654
5220;-64.019;-18.851;-24.017;-31.017;-8.332;9.27;-2.557;-11.324;-2.065;22.508;27.639;4.058;11.502;6.087;7.641
5230;-63.708;-20.36;-21.121;-33.123;-9.821;13.588;-3.603;-9.754;-1.621;19.003;29.273;3.367;11.072;6.812;12.134
5240;-60.999;-21.887;-18.306;-33.488;-10.945;18.043;-4.731;-8.382;-1.457;14.712;29.585;2.676;10.978;7.283;14.597
5250;-56.654;-23.535;-16.339;-32.571;-11.252;19.543;-5.859;-7.01;-1.559;8.061;30.189;2.305;11.123;7.501;16.181
5260;-53.161;-26.462;-12.37;-31.394;-10.772;20.41;-6.988;-5.782;-2.28;0.803;30.223;2.454;11.268;7.572;15.64
5270;-51.25;-26.083;-7.303;-30.383;-10.095;22.121;-8.199;-2.794;-2.705;-3.979;30.032;2.603;9.782;8.166;15.375
5280;-51.263;-27.342;-2.44;-30.246;-9.716;20.931;-9.492;0.262;-2.494;-4.218;28.626;2.752;8.135;8.614;13.95
5290;-49.883;-29.636;3.625;-32.036;-8.997;25.058;-10.786;3.436;-1.508;-2.367;26.423;1.977;6.488;9.537;14.862
5300;-49.537;-30.055;8.461;-33.168;-8.516;28.891;-11.36;6.05;-1.01;-0.447;24.244;2.041;4.954;10.719;15.105
5310;-49.451;-30.684;13.967;-31.87;-7.67;31.812;-11.934;8.152;-0.906;0.422;21.4;2.106;3.545;11.837;19.135
5320;-50.686;-30.383;20.135;-30.415;-5.852;35.84;-12.418;10.254;-1.022;0.455;18.873;-0.734;2.135;12.43;22.303
5330;-49.92;-32.288;24.739;-31.292;-3.568;41.801;-12.923;12.473;-1.087;3.142;16.484;-6.725;1.728;12.59;25.623
5340;-47.956;-32.284;28.37;-33.768;-1.567;47.004;-12.988;12.092;-0.699;6.545;13.746;-12.717;1.279;12.401;26.005
5350;-44.294;-32.4;33.61;-34.981;-0.963;51.906;-13.052;11.67;0.348;8.548;11.619;-17.229;0.829;12.152;26.041
5360;-39.382;-30.902;38.126;-34.505;-1.2;56.137;-13.166;11.138;0.884;8.607;8.45;-22.099;-0.269;12.385;24.843
5370;-32.839;-30.778;42.517;-33.945;-1.275;61.939;-13.168;11.725;1.314;8.643;5.161;-27.17;-2.243;12.823;23.837
5380;-25.876;-29.822;43.313;-31.477;-0.567;69.457;-12.971;11.29;1.379;8.274;1.228;-32.24;-4.217;12.937;23.032
5390;-18.793;-27.778;43.05;-27.297;-0.953;77.092;-12.774;10.854;0.913;7.142;-1.372;-36.823;-7.259;13.503;22.949
5400;-13.363;-26.349;44.159;-20.254;-1.524;85.676;-12.618;10.411;-0.054;5.128;-3.443;-36.954;-10.752;14.828;22.381
5410;-7.857;-24.123;45.628;-16.317;-0.647;94.505;-12.31;10.208;-0.836;3.714;-5.086;-37.086;-14.244;15.781;21.172
5420;-1.204;-21.425;45.171;-16.09;0.2;103.946;-11.563;10.019;-0.694;3.01;-8.454;-36.783;-17.301;16.321;18.775
5430;6.32;-18.727;44.361;-14.983;0.255;113.888;-10.815;9.927;-0.902;2.56;-11.487;-35.538;-19.659;17.674;16.178
5440;14.291;-18.237;43.142;-14.581;1.301;120.557;-9.916;10.515;-1.455;2.572;-14.15;-34.292;-22.018;18.794;13.251
5450;21.714;-16.014;44.16;-15.539;2.701;126.764;-8.989;11.561;-1.897;1.585;-14.266;-31.207;-24.468;19.088;10.17
5460;29.669;-10.684;45.789;-16.531;3.519;134.127;-8.302;12.608;-1.898;3.279;-14.248;-28.28;-26.087;20.79;7.04
5470;37.979;-3.279;45.846;-16.15;5.175;143.077;-6.775;13.621;-1.745;5.815;-15.197;-27.473;-27.706;22.477;3.586
5480;47.435;5.286;44.601;-14.505;6.993;150.972;-5.152;12.793;-1.654;8.021;-17.439;-26.666;-29.686;23.272;1.537
5490;55.673;11.091;42.903;-12.604;8.974;157.983;-3.639;11.986;-1.178;9.516;-18.836;-25.641;-31.953;23.919;-0.458
5500;61.761;18.745;42.026;-11.848;9.632;163.72;-2.526;11.138;-0.782;10.658;-19.457;-25.35;-34.221;24.873;-0.425
5510;70.403;27.349;39.473;-10.702;9.447;167.579;-1.092;9.65;-0.817;12.345;-19.469;-25.059;-36.488;26.535;1.639
5520;81.731;30.578;35.321;-8.483;9.611;169.44;0.237;6.36;-0.25;14.298;-19.601;-25.168;-35.908;28.228;3.648
5530;93.25;35.472;32.611;-5.898;9.057;169.85;1.615;3.07;0.683;13.985;-20.186;-24.732;-35.327;29.851;3.815
5540;102.506;42.326;30.612;-3.709;9.128;169.041;3.193;0.001;0.93;11.892;-19.517;-23.297;-34.746;30.727;0.982
5550;109.462;48.523;30.651;-2.308;9.196;168.03;4.691;-1.308;1.04;11.52;-20.655;-21.861;-33.461;32.323;-2.36
5560;115.087;53.426;29.977;-3.454;8.641;167.537;6.017;-2.658;1.314;11.359;-20.676;-18.572;-32.175;32.123;-6.088
5570;120.487;56.815;29.026;-4.978;7.343;165.524;7.349;-3.905;1.537;11.105;-21.197;-12.324;-30.89;33.223;-6.617
5580;124.385;60.899;30.018;-2.659;5.604;159.754;8.681;-4.592;1.902;8.062;-21.274;-6.076;-31.277;33.463;-4.581
5590;127.4;62.458;31.654;2.217;3.69;151.599;10.694;-4.068;2.359;4.349;-22.636;-0.866;-31.665;33.549;-2.127
5600;127.345;63.029;30.39;5.997;2.543;142.472;12.761;-3.543;2.141;3.834;-24.012;2.036;-32.052;33.537;0.148
5610;125.875;63.087;29.153;8.023;1.623;134.331;14.815;-3.233;2.081;5.126;-25.367;4.938;-32.193;34.241;3.086
5620;124.244;63.741;27.321;11.381;0.21;126.165;16.869;-3.843;2.568;5.657;-25.483;9.16;-32.334;33.983;6.486
5630;123.241;63.799;28.17;13.399;-2.324;117.666;18.923;-4.418;3.948;6.021;-26.109;14.313;-32.474;32.808;10.793
5640;123.114;63.441;29.354;13.975;-4.479;111.287;21.059;-5.069;5.81;7.114;-27.279;18.786;-30.783;32.297;13.777
5650;122.868;63.252;28.346;11.372;-6.116;104.117;23.217;-5.2;8.519;9.808;-27.81;23.259;-29.092;30.212;15.077
5660;122.43;63.146;26.952;11.113;-7.766;95.934;25.374;-5.766;10.967;9.788;-27.327;25.379;-27.401;29.531;15.931
5670;120.328;63.298;26.963;14.705;-9.088;90.742;26.011;-6.331;11.313;8.632;-25.572;27.666;-25.917;30.581;18.025
5680;115.959;62.835;27.055;19.124;-10.517;86.341;26.648;-6.102;11.874;7.801;-24.166;29.953;-24.433;31.846;18.975
5690;109.825;61.668;27.681;23.371;-10.851;84.843;27.23;-6.553;12.794;8.241;-23.292;28.84;-22.949;32.808;20.194
5700;103.553;58.654;26.422;25.952;-11.159;83.674;27.909;-7.142;13.273;10.589;-23.086;25.597;-22.782;34.68;19.014
5710;97.021;53.68;23.79;27.051;-10.297;79.124;26.988;-7.834;13.152;10.303;-22.068;22.354;-22.615;34.109;18.063
5720;90.29;45.748;22.132;27.124;-10.108;73.459;26.066;-7.327;13.065;9.098;-20.746;19.112;-22.448;33.437;16.073
5730;82.141;36.567;18.819;25.913;-10.19;68.941;25.097;-5.141;13.281;7.589;-18.455;18.545;-20.919;34.432;13.363
5740;72.887;30.171;16.519;22.594;-8.614;64.127;24.237;-2.954;13.761;7.327;-15.818;17.698;-19.389;35.503;9.923
5750;64.228;19.67;15.008;20.043;-6.397;60.254;23.258;-0.185;13.959;7.046;-13.534;16.851;-17.859;35.492;6.56
5760;52.377;8.015;14.061;20.932;-5.462;59.236;22.279;3.225;14.545;6.589;-11.019;18.75;-14.997;34.516;3.234
5770;38.818;-0.419;13.633;22.204;-3.804;59.781;21.306;6.662;14.55;6.618;-8.937;20.429;-13.215;32.895;2.574
5780;25.902;-8.767;12.481;21.306;-0.712;60.688;20.334;10.141;14.607;7.546;-7.603;22.108;-11.433;31.408;2.106
5790;13.825;-18.873;11.059;20.746;1.04;60.59;19.761;13.219;13.997;8.599;-6.87;22.706;-8.401;30.516;2.186
5800;4.788;-28.979;7.531;20.124;1.783;59.381;19.189;15.188;14.255;8.088;-6.422;23.015;-5.739;28.697;1.582
5810;-3.102;-37.712;3.029;21.022;0.943;59.892;18.589;17.156;15.341;7.305;-6.629;21.444;-3.077;29.793;0.566
5820;-10.746;-44.338;-0.4;21.157;1.334;61.33;17.948;19.508;16.244;5.961;-6.501;19.873;-0.739;30.068;-3.532
5830;-17.542;-50.086;-3.432;17.583;3.098;62.175;17.706;21.299;16.763;3.658;-6.145;16.735;2.331;31.553;-9.31
5840;-23.913;-54.655;-6.35;13.079;5.72;64.432;16.185;23.139;17.454;3.119;-4.876;14.622;5.401;32.037;-13.353
5850;-29.312;-57.794;-8.625;9.651;7.844;68.4;14.684;24.993;17.691;1.826;-4.348;12.509;7.538;32.313;-16.615
5860;-33.628;-60.673;-10.691;5.796;8.832;71.782;13.128;27.687;19.086;1.937;-3.32;11.437;9.807;32.207;-17.877
5870;-37.913;-64.142;-11.972;0.505;8.643;72.943;12.052;30.215;19.756;1.646;-2.8;9.321;12.076;32.73;-19.499
5880;-42.612;-67.128;-13.241;-3.367;9.137;73.001;9.937;32.743;19.156;1.218;-1.193;7.206;15.731;33.903;-21.604
5890;-48.708;-69.76;-15.29;-5.651;10.92;71.303;7.938;34.585;18.09;0.091;-0.025;5.73;18.658;34.793;-24.823
5900;-54.321;-71.938;-17.033;-6.126;12.474;70.561;5.829;35.906;16.149;-3.593;1.019;4.412;21.585;37.234;-24.559
5910;-59.919;-74.116;-17.621;-7.633;13.403;69.593;3.72;37.324;14.491;-4.425;0.753;5.655;24.917;38.81;-25.294
5920;-62.217;-75.302;-18.505;-10.483;13.382;63.601;2.051;38.659;13.996;-5.537;1.05;6.898;28.241;37.559;-26.079
5930;-62.697;-75.697;-19.512;-13.582;12.425;58.77;0.244;38.555;13.058;-5.142;1.006;9.538;31.566;34.996;-25.775
5940;-62.636;-76.706;-21.488;-14.306;9.88;51.999;-1.535;38.677;11.743;-4.684;1.25;15.468;31.986;33.659;-24.541
5950;-64.632;-78.08;-22.76;-12.807;9.252;44.829;-3.314;38.8;11.025;-5.663;2.108;21.397;33.326;32.236;-21.495
5960;-67.079;-81.226;-24.228;-11.017;8.946;38.301;-2.974;39.446;11.2;-6.953;1.761;27.047;34.665;31.948;-18.356
5970;-69.279;-79.925;-23.68;-6.999;9.543;29.4;-2.502;38.891;11.361;-7.716;2.003;32.159;36.582;31.364;-14.912
5980;-70.674;-77.647;-21.211;-3.263;11.803;18.698;-1.886;38.495;11.771;-7.596;3.294;34.87;37.4;29.535;-10.836
5990;-73.079;-75.37;-20.269;1.952;12.806;6.702;-1.269;38.072;11.723;-6.913;4.121;37.582;38.218;27.175;-5.04
6000;-73.553;-71.137;-19.702;5.465;13.848;-7.021;0.108;37.208;10.669;-5.201;4.519;37.43;39.618;25.705;1.148
6010;-71.846;-66.014;-19.341;6.469;14.892;-22.062;1.588;36.372;9.634;-3.721;4.446;34.084;40.051;24.388;6.812
6020;-69.778;-61.172;-15.971;7.001;13.957;-37.633;3.088;35.537;9.345;-2.081;5.967;30.738;40.484;23.566;9.757
6030;-68.494;-56.527;-9.299;7.389;11.953;-53.592;4.589;34.182;8.418;-0.568;8.834;25.521;40.021;22.084;11.121
6040;-67.697;-51.741;-1.586;6.746;10.932;-67.836;4.61;33.228;8.226;-0.048;11.368;21.392;38.211;19.542;13.663
6050;-68.359;-46.698;4.698;7.028;11.28;-78.767;4.63;32.156;7.294;1.593;13.217;17.262;36.401;16.83;16.577
6060;-69.239;-42.208;9.742;7.041;13.48;-90.359;4.492;31.119;5.834;1.999;14.41;13.772;33.828;12.719;21.709
6070;-70.366;-39.599;13.814;8.961;14.868;-104.988;4.21;29.601;4.35;2.706;16.686;10.869;31.44;9.364;26.979
6080;-70.699;-37.076;17.481;10.356;14.96;-117.063;2.967;28.139;2.68;4.208;18.921;9.526;29.052;7.324;33.207
6090;-68.923;-33.887;20.132;12.116;14.516;-127.687;1.724;26.677;0.801;5.27;21.239;8.182;27.392;6.159;36.531
6100;-66.029;-31;21.115;16.206;13.457;-140.127;0.433;25.579;0.181;8.822;22.954;9.294;26.499;5.105;39.152
6110;-63.343;-28.728;22.593;21.161;13.952;-154.16;-0.913;23.641;-1.342;10.916;22.803;9.337;25.607;3.396;39.366
6120;-61.332;-26.08;24.554;23.997;15.844;-165.513;-2.139;22.041;-1.742;12.69;22.272;9.379;24.778;1.167;40.299
6130;-59.96;-23.361;26.316;24.392;18.328;-173.775;-3.366;20.4;-1.261;13.452;21.388;6.622;22.749;-2.276;44.57
6140;-57.843;-20.443;27.923;24.668;17.995;-181.768;-4.578;18.159;-0.888;14.873;21.519;3.073;20.72;-5.574;50.583
6150;-56.607;-18.469;28.777;29.403;18.342;-190.628;-5.777;15.821;-0.792;17.701;21.48;-0.476;18.992;-7.553;54.557
6160;-55.389;-16.007;28.121;34.622;19.739;-198.392;-5.975;13.483;-1.379;21.003;21.583;-4.025;16.899;-9.829;56.377
6170;-53.861;-14.185;27.251;38.109;20.988;-203.058;-5.654;10.365;-1.577;24.101;20.483;-8.436;14.807;-11.546;58.194
6180;-52.079;-10.388;26.515;38.492;21.868;-207.726;-5.374;7.928;-1.021;26.382;19.932;-13.727;13.953;-11.972;57.452
6190;-50.756;-6.117;26.756;36.742;23.952;-210.44;-4.99;5.27;-0.026;27.983;19.004;-19.018;16.01;-12.774;55.403
6200;-47.461;-2.233;26.913;35.163;23.272;-211.739;-4.927;2.599;0.808;29.801;17.749;-19.254;18.066;-13.702;53.24
6210;-43.92;2.919;27.665;35.279;22.27;-211.135;-5.143;0.527;0.148;30.778;16.866;-19.403;19.059;-14.025;50.705
6220;-40.866;8.821;26.581;32.435;21.887;-208.549;-5.401;-1.352;-0.254;32.068;16.396;-19.552;19.53;-14.127;48.44
6230;-36.868;12.961;24.811;29.332;20.731;-204.738;-5.48;-3.23;-1.732;32.408;15.123;-25.221;20;-14.857;46.465
6240;-30.315;16.441;25.005;27.388;19.517;-201.505;-6.039;-4.49;-2.712;32.274;13.96;-30.414;18.898;-16.135;44.64
6250;-25.131;19.705;26.115;26.557;18.244;-194.645;-6.837;-5.789;-2.541;30.815;13.168;-33.447;17.214;-17.705;39.548
6260;-21.139;22.691;26.335;24.165;18.93;-186.261;-7.574;-7.019;-1.134;30.117;12.775;-36.48;15.53;-18.752;37.292
6270;-17.385;24.839;22.63;19.724;20.978;-179.577;-8.214;-8.098;-0.25;27.523;11.074;-41.832;13.508;-19.488;34.484
6280;-13.742;26.986;16.811;18.665;22.91;-172.659;-8.854;-8.817;-0.622;24.855;9.251;-45.486;12.258;-19.668;32.756
6290;-8.859;30.69;9.668;19.123;24.153;-165.963;-8.294;-9.418;-1.143;21.388;8.265;-49.139;11.008;-21.077;28.881
6300;-3.222;36.2;5.697;16.974;23.099;-162.378;-7.548;-10.019;-1.444;18.746;7.876;-49.756;10.886;-22.552;26.029
6310;5.048;40.819;1.935;15.661;20.08;-158.53;-6.843;-10;-1.404;19.114;8.094;-51.323;11.41;-23.371;21.497
6320;14.863;45.975;-1.644;16.023;18.404;-151.415;-6.138;-10.181;-1.116;20.6;6.559;-52.89;11.934;-23.368;17.643
6330;23.465;48.665;-5.248;17.841;17.303;-146.037;-4.593;-10.623;-0.319;20.058;4.712;-56.297;13.356;-24.251;12.168
6340;31.386;48.932;-9.309;18.644;15.295;-141.648;-3.028;-11.149;0.214;17.59;3.186;-59.448;14.134;-25.847;7.694
6350;37.879;50.734;-9.917;17.789;13.451;-136.31;-1.531;-12.514;1.08;12.93;2.363;-65;14.912;-26.832;3.571
6360;43.743;53.044;-10.767;17.528;11.168;-131.123;-0.034;-13.99;2.091;8.396;2.639;-70.552;14.69;-27.702;0.102
6370;49.196;57.106;-12.43;19.196;8.618;-125;0.822;-15.466;1.606;3.349;2.228;-72.572;14.142;-27.971;-2.019
6380;54.797;61.103;-14.116;21.701;5.241;-120.371;1.617;-17.334;1.39;-0.583;1.817;-72.697;13.594;-26.817;-5.423
6390;59.168;65.599;-14.782;23.73;4.251;-113.448;2.446;-17.921;1.396;-4.076;0.622;-72.821;13.047;-26.415;-9.29
6400;63.281;70.506;-15.363;21.361;2.509;-103.251;3.274;-18.302;1.27;-7.531;0.189;-70.505;10.461;-27.015;-13.392
6410;69.583;76.229;-15.439;17.717;-0.629;-93.212;3.263;-18.483;0.574;-11.488;-1.302;-67.941;7.874;-28.077;-17.618
6420;74.237;83.411;-14.434;13.396;-2.745;-84.943;3.252;-16.343;-0.368;-14.632;-2.041;-65.377;5.288;-28.782;-21.974
6430;77.327;88.662;-13.854;11.542;-3.586;-77.577;3.234;-14.108;-0.429;-17.03;-3.106;-62.812;0.47;-30.571;-23.356
6440;80.491;93.248;-13.44;10.688;-3.644;-72.372;3.437;-11.872;-0.248;-19.899;-2.59;-61.24;-4.348;-31.75;-22.218
6450;84.435;97.343;-12.014;10.839;-2.508;-68.754;3.84;-9.53;-0.426;-23.164;-1.83;-64.116;-9.166;-32.684;-20.884
6460;88.086;100.549;-10.072;10.217;-1.447;-65.283;4.243;-8.428;-0.041;-26.309;-0.84;-66.992;-11.848;-34.098;-18.964
6470;92.153;101.674;-8.84;10.228;-0.359;-61.844;4.57;-7.291;0.194;-29.487;-1.338;-71.24;-14.531;-35.248;-18.524
6480;94.737;101.93;-8.178;11.4;-0.799;-58.33;5.076;-6.086;0.884;-32.081;-2.228;-69.734;-17.214;-35.323;-19.952
6490;96.418;101.505;-8.312;11.615;-1.887;-51.778;5.382;-5.28;1.217;-33.916;-3.412;-68.228;-18.182;-35.452;-22.161
6500;97.338;100.701;-8.389;11.848;-2.956;-46.421;5.688;-4.385;1.894;-34.658;-3.908;-68.481;-19.15;-35.698;-20.716
6510;99.113;100.197;-7.461;12.047;-3.177;-42.614;5.87;-3.49;1.753;-37.381;-4.041;-68.797;-20.119;-36.811;-19.323
6520;99.466;100.959;-5.748;15.218;-4.881;-37.338;5.887;-2.19;1.447;-38.939;-4.786;-66.753;-21.532;-35.814;-17.819
6530;98.679;102.599;-5.029;18.297;-7.356;-32.061;6.703;-0.56;1.938;-40.49;-6.263;-64.709;-22.946;-36.386;-16.261
6540;96.327;102.479;-3.997;18.054;-9.142;-27.29;7.2;1.07;2.461;-39.829;-8.182;-62.611;-24.36;-34.774;-15.519
6550;94.501;100.655;-2.779;18.331;-9.057;-20.752;7.483;2.597;2.495;-39.65;-10.975;-62.985;-26.695;-32.072;-15.314
6560;90.146;98.625;0.451;17.114;-7.687;-15.445;7.448;4.204;2.688;-41.35;-13.243;-63.359;-29.03;-29.513;-16.119
6570;83.901;93.957;3.357;13.101;-7.821;-11.655;6.654;6.018;2.927;-44.95;-15.047;-60.412;-31.366;-27.972;-18.124
