timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -2;44: wc-1,- -3;45: wc-2,- -1
6560;-106.709;-26.4;45.097;99.919;78.837;56.817;-92.508;-13.858;21.659;-18.008;-11.615;-93.437;-43.299;-25.488;-66.09
6570;-111.305;-25.909;42.444;94.599;68.33;51.201;-95.014;-13.243;23.09;-20.921;-10.952;-91.724;-46.065;-26.07;-62.761
6580;-115.811;-26.07;41.076;88.388;58.098;45.272;-97.182;-12.033;22.87;-23.575;-10.207;-87.484;-48.041;-26.742;-59.833
6590;-120.359;-25.604;39.604;82.617;49.521;37.786;-99.603;-9.279;21.484;-27.062;-9.932;-82.494;-48.841;-27.074;-57.846
6600;-124.09;-25.455;38.581;78.265;40.636;30.501;-98.281;-7.135;20.313;-30.985;-9.514;-76.065;-49.281;-27.483;-54.778
6610;-128.048;-26.546;37.495;75.781;32.646;23.767;-95.065;-6.037;19.519;-32.793;-8.138;-70.644;-48.898;-27.05;-51.279
6620;-130.225;-27.735;38.832;72.617;24.254;18.665;-93.532;-4.93;19.36;-33.775;-6.466;-64.466;-48.199;-27.294;-47.739
6630;-132.498;-29.564;40.56;69.37;15.458;13.666;-92.497;-3.353;19.135;-34.181;-4.67;-58.302;-47.499;-27.258;-44.182
6640;-135.251;-30.484;44.153;64.923;11.942;10.346;-93.916;-0.846;18.966;-33.839;-3.393;-51.03;-45.728;-26.545;-40.749
6650;-137.383;-29.924;47.988;60.2;8.026;6.839;-94.634;2.291;19.775;-33.211;-2.501;-43.218;-43.568;-26.472;-39.778
6660;-140.99;-28.208;51.274;58.874;8.112;3.306;-92.774;6.065;19.986;-32.417;-1.095;-35.157;-40.182;-25.452;-39.131
6670;-143.952;-25.572;53.268;57.029;8.197;-0.006;-89.888;9.492;20.572;-31.771;-0.098;-28.688;-36.257;-24.633;-37.308
6680;-146.433;-22.051;52.719;55.473;7.821;-1.477;-87.052;11.894;19.505;-31.421;0.956;-22.592;-32.146;-24.788;-35.25
6690;-148.134;-18.812;53.098;53.578;7.444;-2.092;-83.934;15.117;19.023;-31.884;2.204;-15.941;-28.717;-25.327;-32.992
6700;-147.841;-15.943;52.483;50.723;2.607;-2.748;-78.057;18.356;17.785;-31.808;3.39;-9.248;-25.257;-24.81;-29.193
6710;-145.498;-13.274;52.153;48.516;-2.23;-3.414;-73.742;20.983;17.657;-31.822;5.149;-2.517;-23.079;-24.259;-27.674
6720;-141.24;-12.676;51.087;46.686;-6.749;-4.108;-71.262;22.516;16.964;-31.073;6.983;2.935;-20.881;-25.96;-27.617
6730;-137.263;-13.647;49.348;44.8;-6.989;-5.846;-69.141;22.781;15.949;-30.217;8.412;8.643;-17.156;-26.621;-28.079
6740;-134.183;-15.065;46.114;42.903;-7.339;-6.452;-67.394;22.101;13.877;-29.52;9.917;12.557;-13.753;-27.119;-29.302
6750;-132.779;-14.35;43.375;41.527;-8.314;-7.919;-66.055;21.637;12.432;-28.709;10.96;16.109;-9.884;-26.897;-28.782
6760;-132.894;-12.993;40.12;39.75;-6.924;-9.099;-64.84;21.302;11.317;-28.694;11.92;18.542;-6.146;-25.359;-26.119
6770;-133.848;-13.596;37.465;37.767;-9.665;-9.956;-64.146;21.49;10.556;-28.644;12.647;20.837;-2.586;-23.91;-23.528
6780;-134.279;-13.327;34.09;35.618;-12.171;-11.186;-63.108;21.761;8.869;-28.189;13.353;23.079;-0.309;-22.977;-21.452
6790;-135.669;-14.218;30.919;33.43;-16.557;-12.167;-60.459;21.941;6.945;-27.455;13.772;25.888;0.637;-21.521;-19.439
6800;-134.477;-14.568;26.988;31.2;-20.937;-13.188;-56.862;22.761;4.463;-25.199;14.247;28.332;0.046;-20.848;-20.228
6810;-133.046;-14.799;23.159;30.039;-24.724;-13.629;-52.734;24.497;2.13;-22.494;14.228;29.59;-1.332;-20.262;-20.761
6820;-129.508;-15.803;18.37;28.171;-29.193;-14.07;-48.513;26.054;0.479;-18.735;14.208;27.993;-1.714;-19.13;-19.848
6830;-124.17;-16.727;13.677;25.279;-32.735;-14.113;-44.309;26.597;-0.429;-15.377;13.299;24.909;-2.012;-18.157;-18.866
6840;-116.414;-18.32;9.225;21.346;-37.057;-14.338;-38.046;25.964;-0.211;-11.954;12.473;22.177;-1.748;-16.745;-17.164
6850;-106.698;-19.833;4.839;15.501;-40.138;-14.579;-33.71;25.629;-0.36;-9.603;10.963;18.353;-1.07;-15.652;-14.393
6860;-96.612;-21.126;-0.108;9.414;-43.684;-15.497;-31.728;25.778;-0.426;-8.637;9.466;15.706;0.087;-14.808;-11.502
6870;-86.407;-20.978;-5.717;3.527;-47.23;-16.834;-28.25;25.954;-0.752;-7.429;8.446;14.548;1.674;-14.228;-7.84
6880;-77.33;-19.618;-11.767;-2.163;-51.455;-19.646;-24.654;26.121;-0.676;-6.88;7.342;13.479;2.774;-13.817;-4.203
6890;-68.612;-19.564;-17.226;-7.303;-55.68;-22.663;-18.348;26.513;-2.137;-5.968;7.49;11.782;4.233;-12.839;-2.055
6900;-61.666;-20.942;-22.803;-13.53;-60.753;-25.361;-11.326;26.528;-3.026;-5.452;7.679;9.548;4.441;-11.303;0.713
6910;-54.913;-23.153;-28.177;-19.383;-65.706;-28.197;-6.192;25.582;-3.109;-6.185;8.011;7.113;5.33;-9.634;4.321
6920;-47.476;-26.484;-32.643;-25.258;-71.703;-30.513;-2.692;24.138;-2.563;-6.761;8.323;5.381;5.422;-7.724;7.058
6930;-38.851;-29.97;-37.41;-30.28;-77.657;-33.753;2.109;23.64;-1.188;-8.847;8.561;3.465;5.674;-7.014;10.436
6940;-30.621;-32.775;-43.594;-35.073;-84.081;-37.083;6.738;23.022;0.047;-9.458;8.979;0.477;5.927;-6.257;13.71
6950;-21.101;-33.83;-50.099;-39.426;-89.007;-39.044;10.483;22.196;1.681;-10.13;8.771;-2.386;5.361;-5.219;14.607
6960;-13.528;-34.046;-57.31;-44.021;-93.794;-40.644;16.025;20.577;1.658;-9.636;8.972;-5.277;4.088;-4.388;15.407
6970;-4.952;-32.134;-64.401;-48.779;-95.959;-42.105;23.444;19.244;1.879;-9.381;8.737;-7.288;2.295;-2.742;18.458
6980;3.354;-30.222;-70.516;-54.298;-98.123;-42.803;30.903;18.246;0.727;-8.377;8.6;-9.617;-0.581;-2.081;21.371
6990;12.327;-27.767;-74.63;-59.476;-100.734;-43.897;37.288;17.226;-0.197;-6.943;8.56;-11.861;-2.575;-1.763;25.204
7000;22.679;-25.724;-78.473;-65.454;-103.572;-44.839;43.708;16.371;-2.223;-6.168;7.817;-13.422;-5.349;-2.219;29.847
7010;32.948;-24.428;-81.676;-71.121;-109.919;-45.109;50.297;15.35;-3.088;-4.728;7.19;-15.702;-7.879;-2.149;32.174
7020;43.327;-23.597;-85.266;-75.778;-114.01;-46.059;56.937;13.857;-4.422;-3.982;5.219;-17.982;-9.8;-1.961;32.214
7030;53.703;-23.859;-88.116;-79.794;-118.981;-46.782;62.694;11.232;-5.276;-3.641;3.248;-20.099;-10.691;-1.014;32.748
7040;63.223;-25.059;-91.611;-83.572;-121.185;-46.185;65.668;7.701;-5.44;-3.074;1.491;-21.167;-11.564;-0.739;32.332
7050;70.303;-26.383;-94.188;-86.628;-123.389;-46.196;67.07;3.997;-4.819;-3.848;-0.28;-21.986;-11.228;-0.825;33.149
7060;77.659;-27.839;-95.372;-89.514;-123.501;-46.145;68.852;0.742;-4.301;-4.567;0.531;-22.703;-10.447;-1.756;33.443
7070;82.295;-27.079;-95.797;-91.223;-123.612;-47.292;70.945;-1.497;-4.058;-6.312;1.266;-22.345;-9.473;-2.577;31.748
7080;86.16;-25.774;-96.218;-92.09;-122.532;-48.51;74.275;-2.966;-3.652;-7.509;3.283;-21.52;-8.564;-3.295;29.95
7090;87.345;-22.946;-96.858;-92.708;-121.452;-49.815;79.19;-3.906;-3.648;-8.586;5.265;-20.695;-8.029;-3.931;27.981
7100;88.045;-20.171;-97.572;-91.112;-119.106;-50.178;81.458;-4.411;-3.316;-8.572;6.574;-19.657;-8.101;-3.614;26.952
7110;88.666;-19.392;-97.582;-89.503;-116.88;-50.506;83.412;-5.066;-2.857;-8.527;7.931;-19.428;-8.301;-3.262;25.923
7120;89.703;-20.052;-96.647;-88.527;-112.692;-50.154;84.128;-5.35;-2.174;-8.697;8.261;-19.748;-8.297;-4;26.261
7130;92.621;-21.592;-95.132;-87.917;-107.608;-48.937;84.396;-6.412;-1.557;-8.463;8.466;-19.64;-7.763;-4.738;26.599
7140;97.008;-22.011;-94.236;-87.39;-102.899;-48.519;83.72;-8.881;0.554;-8.455;8.545;-19.374;-7.006;-5.942;27.695
7150;103.036;-23.222;-92.739;-86.364;-96.967;-49.668;83.274;-11.201;1.99;-8.706;8.692;-19.182;-5.097;-7.043;27.643
7160;110.212;-23.873;-91.556;-85.989;-91.028;-50.817;84.203;-12.832;3.163;-8.164;8.276;-19.073;-3.977;-7.772;26.819
7170;116.749;-25.021;-89.732;-85.312;-84.91;-52.092;86.298;-13.931;3.53;-7.829;7.88;-18.414;-2.977;-8.343;24.132
7180;122.31;-26.208;-87.601;-84.983;-78.828;-54.03;87.854;-14.8;4.415;-5.912;7.001;-17.194;-2.666;-7.194;21.314
7190;127.692;-28.062;-84.87;-84.538;-73.532;-54.572;89.527;-15.863;5.069;-5.021;6.254;-15.429;-2.768;-5.908;19.09
7200;131.978;-27.996;-81.599;-82.826;-68.841;-56.015;87.997;-17.161;5.099;-3.553;7.208;-13.76;-2.07;-4.461;17.599
7210;136.229;-28.37;-77.967;-80.472;-64.305;-56.938;83.75;-18.461;4.259;-3.354;8.025;-12.297;-1.017;-3.241;16.098
7220;139.848;-28.207;-74.503;-76.894;-61.346;-58.956;80.741;-19.55;3.457;-2.906;9.241;-11.706;-0.814;-1.926;13.91
7230;142.673;-28.044;-70.76;-72.076;-56.508;-61.036;80.36;-20.88;4.389;-3.138;10.458;-11.088;-0.919;-0.72;11.869
7240;144.763;-29.561;-67.428;-66.886;-50.4;-61.527;80.523;-21.292;6.527;-3.535;11.028;-8.884;-2.701;0.874;9.828
7250;144.399;-30.639;-64.215;-60.879;-44.292;-61.2;80.155;-21.859;7.834;-3.612;11.639;-6.35;-4.483;2.552;8.012
7260;144.083;-33.091;-60.767;-55.997;-36.81;-61.179;78.905;-23.381;7.512;-3.894;12.371;-4.781;-7.008;3.578;6.197
7270;141.295;-33.703;-57.172;-51.341;-29.327;-60.606;76.385;-23.939;6.586;-3.215;13.886;-3.19;-8.317;4.673;7.359
7280;138.614;-34.399;-53.916;-48.524;-21.066;-60.066;73.582;-24.16;5.687;-2.412;15.578;-3.258;-9.546;5.254;8.52
7290;134.632;-32.854;-50.248;-44.492;-13.846;-60.698;70.206;-25.043;4.383;-0.81;16.643;-3.679;-9.428;5.883;10.451
7300;130.894;-31.774;-46.215;-40.823;-5.55;-60.799;67.583;-26.439;2.532;0.625;17.708;-4.03;-9.949;6.146;12.382
7310;126.755;-29.534;-43.291;-36.527;1.194;-59.164;65.575;-28.088;0.817;2.579;15.837;-2.978;-9.542;7.121;14.946
7320;122.519;-28.377;-39.697;-32.423;7.291;-56.219;63.636;-30.166;-1.334;4.506;13.967;-1.486;-11.101;7.811;17.288
7330;120.523;-26.327;-36.058;-28.08;11.309;-53.185;58.628;-31.781;-3.55;6.418;11.051;-1.181;-12.499;8.552;19.76
7340;118.658;-25.717;-32.326;-24.257;15.327;-50.803;51.801;-32.13;-6.152;8.21;8.135;-0.697;-13.727;9.404;21.263
7350;119.153;-25.168;-28.319;-22.815;21.407;-49.339;48.036;-32.937;-8.687;9.386;6.742;1.13;-13.368;9.63;20.764
7360;120.574;-22.699;-25.032;-21.385;27.487;-48.981;43.779;-33.514;-12.001;10.483;5.349;4.628;-13.492;10.168;20.894
7370;121.419;-19.789;-22.116;-19.92;30.418;-48.833;39.706;-35.817;-15.978;11.218;5.263;8.146;-14.098;12.101;18.603
7380;120.925;-16.439;-19.6;-16.815;33.349;-48.612;35.674;-37.468;-19.897;11.913;5.178;11.066;-14.703;14.316;16.588
7390;118.837;-12.861;-16.731;-12.713;36.779;-47.232;31.25;-37.217;-23.863;12.519;5.09;13.454;-15.657;16.292;14.572
7400;115.294;-9.523;-14.379;-7.439;40.29;-44.713;24.411;-35.848;-26.048;13.284;5.001;16.749;-15.727;17.628;13.185
7410;110.629;-6.139;-11.029;-0.891;44.854;-42.218;14.768;-34.832;-27.892;14.16;4.68;19.954;-15.647;18.603;11.797
7420;105.76;-3.676;-8.174;5.636;49.96;-40.157;4.461;-33.728;-29.332;14.916;4.359;23.851;-15.321;19.641;13.628
7430;99.941;-1.294;-4.393;11.898;55.026;-38.385;-4.137;-32.797;-31.596;15.323;3.862;27.244;-15.716;20.194;15.458
7440;94.294;1.781;-1.15;18.339;57.828;-37.607;-13.086;-31.834;-33.597;15.443;3.366;28.246;-15.822;21.392;16.647
7450;87.709;2.935;1.233;24.434;60.629;-36.946;-20.141;-30.223;-35.368;15.083;1.752;29.44;-15.541;21.983;16.796
7460;80.126;4.859;3.257;29.57;63.618;-36.262;-26.356;-27.361;-36.039;14.33;0.138;28.222;-14.859;22.084;16.644
7470;71.728;6.343;4.422;35.022;66.607;-34.45;-33.383;-24.739;-36.701;13.217;-0.737;28.932;-12.203;21.564;16.83
7480;60.771;5.76;5.377;39.992;69.225;-31.483;-41.356;-21.288;-38.615;12.101;-1.611;29.491;-9.746;20.452;16.67
7490;50.262;7.737;5.651;44.479;70.483;-28.317;-49.946;-18.661;-41.371;11.065;-1.763;30.577;-6.846;19.094;19.385
7500;41.508;10.286;6.606;48.16;72.197;-25.021;-58.461;-16.106;-43.877;10.036;-1.914;32.252;-5.618;18.105;21.67
7510;33.997;15.275;7.379;52.361;73.672;-20.444;-66.99;-12.588;-46.083;9.807;-2.923;35.241;-4.47;16.95;22.644
7520;28.655;19.531;10.092;56.91;76.146;-15.541;-72.919;-9.901;-47.43;9.112;-3.931;38.003;-4.346;16.927;23.177
7530;23.126;23.868;13.599;62.763;79.797;-9.761;-78.065;-7.332;-48.686;8.737;-4.989;42.05;-2.821;17.051;21.094
7540;18.972;26.674;19.251;67.873;83.448;-3.639;-81.731;-3.666;-49.392;7.577;-6.047;46.337;-2.695;17.654;19.011
7550;14.444;27.415;24.821;72.756;86.662;2.477;-83.87;1.288;-50.197;6.892;-7.382;50.244;-1.377;18.727;18.583
7560;11.007;26.996;31.486;77.519;89.876;6.452;-85.734;5.63;-50.497;5.688;-8.087;53.095;-0.898;19.076;18.156
7570;8.21;25.895;37.79;82.095;94.091;10.185;-87.421;9.206;-50.752;4.091;-9.314;55.514;1.932;20.207;18.406
7580;4.006;24.274;43.983;86.49;98.066;12.194;-86.883;12.234;-50.662;2.454;-9.848;59.604;5.149;21.197;18.655
7590;1.028;22.65;50.117;90.949;100.625;14.792;-85.543;14.21;-49.742;0.197;-10.25;63.563;7.886;22.2;19.301
7600;-4.04;20.705;55.891;95.705;98.484;17.517;-84.532;16.126;-48.043;-0.179;-10.868;65.281;10.221;23.647;19.426
7610;-8.028;18.822;62.385;99.461;95.688;20.999;-83.09;18.07;-44.732;-0.418;-11.486;66.412;13.356;24.561;19.378
7620;-12.394;15.699;69.239;100.618;93.457;24.411;-81.833;21.243;-40.901;-0.177;-11.934;67.054;16.686;25.921;18.334
7630;-15.881;12.636;75.8;100.663;91.225;27.434;-79.363;23.782;-36.709;0.302;-12.382;68.415;19.203;26.957;17.007
7640;-20.222;11.532;81.732;100.181;89.502;30.105;-74.354;25.437;-32.692;-0.179;-12.53;69.433;22.12;27.756;16.363
7650;-22.832;11.13;86.614;99.767;87.779;32.448;-67.723;25.33;-29.734;-0.548;-12.677;68.465;23.252;29.279;16.178
7660;-26.177;11.487;90.055;98.389;84.461;34.421;-61.199;26.476;-27.197;-1.236;-13.21;67.428;23.527;30.468;17.592
7670;-29.076;12.619;94.491;95.946;81.142;36.455;-54.512;27.863;-23.677;-1.673;-13.742;63.771;23.531;31.524;18.217
7680;-31.571;13.92;98.105;93.003;76.316;38.237;-46.734;28.324;-19.914;-1.15;-13.917;59.284;23.721;32.193;19.05
7690;-33.804;14.501;101.64;88.619;75.49;39.921;-38.914;28.508;-16.135;-0.348;-14.092;57.343;23.912;32.17;19.883
7700;-38.679;14.942;106.228;83.857;73.876;41.259;-29.764;29.166;-12.778;0.941;-14.039;54.43;23.966;32.131;20.697
7710;-42.499;13.663;109.879;79.495;72.857;42.316;-21.066;29.472;-9.837;2.109;-13.985;54.001;24.382;32.632;21.51
7720;-46.948;12.668;114.457;76.051;72.677;43.338;-13.766;30.378;-6.913;3.305;-13.448;51.873;23.599;33.465;22.105
7730;-48.2;14.312;117.994;72.892;70.981;43.414;-5.303;31.32;-2.935;3.261;-12.912;49.572;23.531;34.924;22.699
7740;-49.669;14.531;122.073;70.614;69.284;42.277;3.782;32.621;1.243;3.178;-12.477;45.05;22.863;36.64;20.185
7750;-50.77;16.19;125.472;67.767;67.96;41.688;13.275;32.746;5.512;3.255;-12.043;39.748;23.683;37.317;18.07
7760;-53.39;16.399;128.986;64.836;66.636;40.105;24.203;33.143;8.967;2.64;-11.237;34.647;23.861;37.981;17.226
7770;-55.666;18.367;130.417;60.258;64.548;38.491;33.822;32.494;11.799;2.625;-10.432;29.429;23.839;36.821;14.455
7780;-56.942;20.069;131.204;55.846;62.019;35.588;41.695;31.997;14.457;2.062;-8.913;23.877;22.153;35.454;14.279
7790;-56.957;22.119;130.128;50.673;59.479;32.116;47.855;32.25;16.79;2.637;-7.394;17.67;20.108;32.112;12.906
7800;-56.245;25.848;127.437;45.691;56.708;29.841;52.81;30.606;18.473;3.012;-6.417;11.505;17.468;28.818;10.575
7810;-55.223;28.636;123.679;40.095;52.977;27.766;58.392;27.812;19.528;3.528;-5.439;4.963;15.564;27.334;10.021
7820;-54.455;31.063;118.421;33.541;49.148;26.808;62.261;25.383;20.339;4.244;-6.051;-1.634;13.661;25.953;9.183
7830;-54.633;33.746;113.116;26.903;45.319;27.913;64.12;23.531;21.783;4.981;-6.663;-8.927;11.966;25.526;9.669
7840;-55.899;37.029;106.754;19.026;42.661;28.928;66.116;22.119;22.823;6.197;-7.168;-16.323;10.975;25.05;10.154
7850;-57.003;40.61;100.663;10.52;40.003;28.746;69.953;21.04;23.396;6.156;-7.673;-23.109;9.345;23.746;9.788
7860;-59.712;43.83;94.652;3.164;37.473;28.437;70.839;19.756;22.905;5.714;-6.851;-29.829;6.897;22.636;9.421
7870;-60.194;48.195;89.534;-1.343;35.263;26.891;71.524;19.612;22.332;5.141;-6.993;-36.439;4.808;20.646;9.931
7880;-60.018;52.119;84.535;-5.803;30.069;25.393;67.55;20.171;21.17;4.087;-9.088;-42.634;3.319;18.779;10.441
7890;-58.943;53.993;79.647;-10.698;24.214;24.233;62.291;19.898;20.661;4.048;-11.68;-47.743;2.412;16.953;10.957
7900;-58;55.686;75.534;-16.19;19.239;23.69;55.978;20.788;21.262;3.763;-14.327;-51.797;2.346;15.051;11.473
7910;-58.257;56.618;70.874;-21.589;15.418;23.499;50.928;21.523;21.89;3.797;-14.79;-55.844;1.421;13.618;10.308
7920;-55.857;57.579;65;-26.308;11.597;23.615;49.058;22.208;21.941;3.75;-15.254;-58.331;0.015;12.102;7.258
7930;-53.881;57.541;58.419;-30.923;9.873;24.061;46.57;23.124;21.006;2.783;-15.287;-59.201;-1.263;11.326;3.841
7940;-52.149;57.44;51.966;-33.012;8.149;24.458;43.985;23.432;20.006;1.741;-15.32;-60.141;-1.964;10.521;0.581
7950;-48.148;56.619;44.99;-33.217;8.217;25.023;38.876;22.77;19.639;0.218;-15.524;-59.412;-2.785;9.708;-1.103
7960;-45.223;56.197;38.903;-33.429;8.284;25.561;33.894;22.108;20.305;-0.826;-15.728;-59.194;-3.461;8.901;-3.236
7970;-41.975;55.175;33.177;-34.441;7.619;25.748;29.643;20.902;21.145;-1.63;-16.343;-60.323;-4.403;7.299;-4.914
7980;-40.159;53.67;28.628;-35.792;7.514;25.601;22.651;18.561;21.287;-1.033;-16.959;-61.272;-5.516;5.788;-6.778
7990;-38.084;52.006;23.479;-37.466;7.303;25.157;14.466;15.066;20.183;-0.236;-17.451;-60.963;-5.65;3.924;-8.641
8000;-36.055;49.232;17.981;-38.868;6.47;24.25;6.123;13.585;19.139;0.394;-17.943;-59.679;-5.783;2.723;-10.668
8010;-33.44;46.09;12.291;-40.428;6.557;23.149;-3.287;11.727;18.76;1.069;-18.302;-58.003;-4.949;0.458;-12.694
8020;-30.346;41.188;5.872;-40.468;8.726;23.563;-13.006;9.204;19.534;1.143;-18.661;-56.334;-4.834;-1.163;-12.822
8030;-27.486;37.095;0.047;-38.383;10.894;24.473;-20.986;5.739;20.33;1.305;-19.463;-55.066;-4.32;-2.894;-12.95
8040;-25.505;33.643;-6.034;-36.192;13.029;27.057;-26.499;1.759;21.011;0.746;-20.266;-54.285;-3.84;-3.108;-11.161
8050;-23.255;30.501;-10.639;-34.709;15.164;29.578;-30.942;-1.138;22.76;0.215;-19.382;-53.381;-3.16;-2.286;-9.372
8060;-21.445;29.079;-15.181;-33.185;16.592;32.403;-35.592;-1.937;25.058;-0.036;-18.498;-52.174;-2.487;-2.349;-9.215
8070;-19.662;28.063;-18.127;-32.421;17.819;32.476;-39.632;-1.149;27.052;0.003;-16.101;-50.45;-1.735;-2.189;-8.663
8080;-17.084;26.568;-20.985;-32.274;16.185;32.023;-43.254;-0.361;28.201;0.041;-13.703;-47.975;-1.143;-2.655;-9.29
8090;-16.925;24.043;-22.503;-30.612;14.423;29.732;-48.898;0.828;28.603;0.116;-13.657;-45.328;-1.183;-3.04;-10.233
8100;-17.268;19.677;-24.022;-26.394;10.542;27.135;-57.134;1.466;28.886;0.47;-13.61;-42.268;-0.743;-2.959;-9.714
8110;-18.233;15.83;-25.321;-22.363;7.143;24.366;-61.647;1.484;29.142;1.177;-14.528;-40.039;-0.948;-1.917;-8.219
8120;-21.604;10.865;-27.861;-20.037;3.745;22.621;-66.215;0.41;29.44;2.71;-15.447;-37.734;-1.11;-0.586;-6.861
8130;-24.794;6.339;-30.443;-18.519;1.975;20.84;-65.003;-1.345;30.263;4.724;-14.112;-36.677;-1.273;-0.561;-5.168
8140;-28.326;1.243;-33.356;-17.309;0.206;18.508;-63.034;-2.815;30.367;6.163;-12.777;-36.124;-1.426;-0.422;-3.916
8150;-32.883;-2.734;-36.914;-15.059;-3.971;15.768;-60.716;-4.621;29.233;6.281;-10.568;-32.84;-1.77;0.141;-6.614
8160;-35.491;-6.786;-39.658;-12.727;-8.788;13.153;-57.993;-7.112;29.713;6.4;-10.004;-29.328;-0.637;0.244;-9.312
8170;-42.068;-9.959;-43.465;-8.96;-15.428;10.526;-57.223;-9.644;29.931;6.799;-8.829;-22.508;0.201;-0.137;-10.298
8180;-48.534;-11.961;-46.531;-5.938;-22.148;7.943;-56.505;-11.983;30.633;6.874;-8.291;-16.756;0.28;-0.993;-11.284
8190;-54.96;-13.884;-51.103;-4.132;-27.348;6.23;-55.552;-13.832;29.979;7.83;-7.828;-11.135;-0.302;-2.822;-10.541
8200;-59.526;-14.61;-55.265;-5.047;-30.2;4.73;-53.163;-15.32;29.032;8.45;-7.829;-9.592;-1.052;-4.44;-9.797
8210;-63.034;-15.135;-60.19;-6.12;-33.052;4.223;-50.383;-16.797;26.505;7.549;-7.83;-5.372;-2.283;-6.121;-8.557
8220;-64.068;-14.971;-65.421;-7.757;-34.651;4.359;-49.248;-17.961;23.655;6.463;-7.797;2.034;-3.157;-7.948;-8.051
8230;-64.09;-13.863;-70.371;-8.349;-36.25;4.08;-50.342;-18.087;20.542;5.193;-7.764;9.4;-4.032;-9.019;-7.07
8240;-63.914;-12.596;-73.363;-9.145;-38.08;3.983;-51.381;-18.012;18.288;3.723;-7.23;13.295;-5.189;-9.796;-7.84
8250;-64.301;-11.681;-75.874;-10.661;-39.91;3.768;-52.337;-19.382;15.788;2.621;-6.697;13.983;-6.474;-10.27;-9.047
8260;-65.679;-10.847;-75.825;-12.472;-43.274;3.167;-50.428;-20.921;13.942;1.399;-5.811;13.876;-8.28;-9.44;-9.945
8270;-67.79;-9.815;-74.963;-14.331;-48.839;0.763;-49.352;-20.753;11.684;0.277;-4.926;16.303;-8.581;-8.742;-11.29
8280;-70.47;-9.223;-74.735;-17.742;-55.636;-1.952;-50.021;-19.175;10.098;-0.484;-3.954;21.497;-7.806;-7.899;-11.713
8290;-73.276;-9.109;-74.237;-21.208;-63.05;-7.604;-50.952;-16.993;7.221;-1.374;-2.983;26.622;-6.47;-7.092;-12.817
8300;-74.481;-9.035;-74.891;-21.794;-71.383;-13.826;-50.142;-15.469;3.789;-2.063;-2.782;31.644;-5.321;-7.252;-14.248
8310;-75.943;-9.345;-75.51;-23.76;-77.847;-20.892;-49.353;-15.211;-1.048;-3.119;-2.581;35.502;-4.172;-7.389;-15.68
8320;-74.885;-9.855;-76.728;-24.152;-84.31;-26.905;-47.684;-16.113;-6.492;-4.174;-3.532;40.614;-4.083;-7.577;-17.732
8330;-74.559;-10.023;-77.883;-24.764;-88.957;-32.724;-45.77;-16.858;-11.979;-5.119;-4.484;45.77;-4.783;-7.794;-19.785
8340;-70.272;-8.884;-77.579;-25.349;-93.604;-36.692;-44.679;-18.732;-16.674;-6.01;-4.574;51.153;-5.564;-8.115;-20.657
8350;-65.75;-5.905;-77.028;-28.106;-97.433;-39.83;-44.578;-20.458;-20.997;-7.181;-4.663;56.788;-7.132;-8.592;-21.528
8360;-60.316;-1.342;-75.956;-30.15;-101.142;-42.603;-45.605;-22.11;-24.21;-8.393;-3.975;62.066;-7.781;-9.884;-23.48
8370;-56.324;4.581;-75.034;-30.883;-105.272;-44.749;-46.654;-24.127;-27.803;-10.406;-3.287;67.262;-8.803;-11.53;-24.349
8380;-52.52;11.284;-74.153;-31.295;-108.88;-46.632;-48.723;-26.284;-31.841;-12.641;-1.737;72.037;-9.605;-11.655;-25.979
8390;-50.127;17.988;-73.646;-31.528;-112.208;-47.586;-53.269;-27.153;-35.957;-15.077;-0.186;77.09;-10.408;-12.531;-27.204
8400;-46.983;23.512;-72.568;-33.302;-112.579;-48.444;-59.592;-25.927;-39.829;-15.891;1.138;79.633;-11.428;-13.865;-24.651
8410;-44.349;27.916;-71.152;-36.018;-112.95;-48.903;-66.378;-25.044;-44.927;-15.625;2.462;82.204;-12.872;-15.857;-22.527
8420;-40.479;31.811;-68.527;-40.046;-111.723;-49.636;-69.662;-25.124;-48.244;-15.53;4.669;80.6;-13.977;-17.488;-20.334
8430;-36.564;34.226;-65.855;-43.553;-110.495;-51.011;-70.808;-25.454;-50.708;-14.874;6.876;78.865;-14.259;-19.135;-18.559
8440;-32.516;36.83;-61.677;-46.93;-111.414;-53.414;-71.086;-25.898;-51.459;-15.023;7.975;77.247;-14.542;-19.796;-18.903
8450;-30.326;38.229;-56.921;-49.041;-114.532;-55.823;-74.134;-26.276;-51.948;-15.777;9.074;78.782;-16.494;-20.241;-18.647
8460;-27.983;39.428;-51.608;-51.972;-118.596;-59.332;-77.869;-26.84;-52.055;-15.01;7.903;77.785;-14.668;-21.072;-18.39
8470;-28.921;40.217;-45.314;-55.015;-124.028;-63.31;-79.512;-27.899;-50.771;-15.255;6.917;73.411;-12.938;-21.819;-17.508
8480;-29.521;39.966;-39.404;-58.578;-128.339;-66.45;-77.632;-29.015;-47.159;-15.261;5.898;69.12;-11.09;-23.178;-16.625
