timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -1;44: wc-1,- -2;45: wc-1,- -3
6490;-11.186;-42.975;-28.905;50.481;55.028;50.908;-46.426;-2.174;-30.84;-39.55;-28.806;-22.964;-69.397;-167.466;0.601
6500;-24.134;-45.081;-37.105;48.364;48.481;48.84;-46.454;-8.246;-34.31;-41.214;-32.39;-24.817;-68.223;-167.763;-1.004
6510;-37.019;-47.388;-43.145;44.888;42.608;46.786;-44.774;-13.688;-34.179;-40.872;-33.196;-25.961;-67.13;-167.93;-3.43
6520;-49.801;-48.774;-48.582;38.003;38.222;45.457;-41.27;-19.119;-32.363;-40.112;-33.963;-27.128;-65.531;-166.709;-5.526
6530;-62.39;-50.222;-52.349;31.09;34.756;44.233;-35.863;-25.182;-31.11;-39.534;-34.314;-28.997;-64.646;-165.239;-6.95
6540;-71.841;-50.23;-55.134;23.83;31.117;43.49;-27.341;-29.93;-28.31;-38.912;-34.738;-30.79;-64.199;-163.851;-11.299
6550;-80.996;-50.356;-56.883;17.761;28.359;42.68;-18.56;-30.961;-27.059;-38.185;-35.593;-33.302;-64.225;-163.308;-15.821
6560;-85.637;-48.601;-58.112;11.214;25.924;41.87;-11.803;-30.844;-27.793;-36.51;-37.297;-35.532;-64.361;-162.28;-22.254
6570;-90.196;-46.95;-59.382;6.018;22.095;40.354;-7.379;-31.847;-28.604;-35.361;-38.552;-37.423;-63.483;-160.852;-28.666
6580;-92.223;-44.819;-59.132;0.684;18.474;38.818;-3.959;-32.083;-28.654;-35.23;-37.926;-38.31;-61.924;-157.825;-32.039
6590;-94.361;-42.861;-58.828;-3.326;13.484;36.834;1.021;-31.313;-28.606;-34.901;-35.217;-39.095;-60.481;-153.772;-31.208
6600;-95.388;-41.342;-59.083;-7.494;8.541;34.31;5.226;-29.499;-25.979;-35.029;-30.818;-40.018;-60.599;-150.274;-30.378
6610;-96.283;-39.768;-59.331;-9.37;4.226;32.09;7.062;-27.945;-22.258;-34.497;-27.861;-41.564;-60.702;-147.312;-27.597
6620;-96.412;-39.474;-59.179;-9.229;2.032;30.561;9.549;-26.145;-19.346;-33.269;-25.749;-42.273;-59.541;-145.302;-25.389
6630;-96.19;-39.589;-59.138;-8.806;-0.142;29.033;12.284;-24.4;-17.19;-32.739;-24.846;-44.018;-57.979;-143.292;-23.305
6640;-94.446;-39.476;-57.103;-7.004;-1.589;28.171;17.07;-20.389;-13.258;-30.396;-23.534;-45.101;-55;-139.392;-22.641
6650;-92.701;-39.589;-55.069;-5.161;-2.884;27.488;18.724;-16.589;-9.639;-27.572;-20.829;-46.039;-52.021;-135.394;-22.698
6660;-87.179;-39.502;-52.585;-4.119;-3.606;27.48;16.55;-12.72;-5.749;-22.679;-20.215;-46.001;-48.948;-127.804;-21.553
6670;-81.658;-38.068;-47.72;-3.636;-4.112;26.382;16.134;-9.888;-2.241;-18.632;-20.585;-45.218;-46.062;-118.337;-20.054
6680;-74.532;-36.53;-43.088;-3.063;-4.223;25.506;12.679;-8;0.637;-15.145;-22.337;-44.517;-43.592;-107.506;-17.034
6690;-66.247;-33.815;-37.785;-3.4;-4.345;24.165;9.836;-1.681;1.161;-12.406;-22.367;-43.001;-41.863;-96.16;-15.057
6700;-57.417;-31.211;-32.721;-2.957;-3.497;22.825;8.461;2.655;2.313;-11.432;-22.09;-41.137;-40.839;-83.468;-11.6
6710;-48.666;-29.694;-29.828;-3.794;-1.738;20.777;6.741;4.658;3.737;-9.963;-21.688;-39.272;-39.185;-71.888;-9.423
6720;-41.633;-28.101;-26.934;-6.225;0.212;18.804;6.555;5.782;5.407;-7.916;-19.863;-37.644;-37.531;-60.723;-6.313
6730;-35.2;-28.228;-23.571;-8.655;2.615;16.137;6.983;6.408;7.346;-5.342;-17.079;-36.429;-35.757;-52.815;-2.301
6740;-29.406;-28.072;-20.608;-9.942;4.974;13.199;8.495;7.698;6.483;-3.259;-12.684;-35.28;-34.108;-44.908;1.622
6750;-24.291;-28.716;-17.637;-11.326;6.767;10.783;10.903;7.774;6.263;-2.021;-8.818;-34.571;-32.764;-40.841;5.919
6760;-18.386;-29.415;-15.032;-9.949;7.359;7.803;13.914;5.588;7.055;-1.208;-6.748;-34.055;-30.039;-35.879;6.686
6770;-13.041;-30.995;-13.022;-6.637;7.31;4.902;15.712;3.954;8.578;-0.381;-5.218;-33.295;-27.818;-31.703;7.328
6780;-6.698;-33.057;-10.935;-3.546;6.486;1.8;14.808;6.247;10.902;0.941;-3.378;-31.823;-24.488;-26.268;8.593
6790;-1.034;-35.079;-9.727;0.152;5.244;-1.316;13.946;5.152;11.423;3.15;-0.863;-30.352;-21.159;-20.832;13.891
6800;3.113;-36.473;-8.018;3.822;3.772;-4.171;12.152;1.203;12.108;5.566;1.972;-28.25;-19.086;-15.599;19.403
6810;6.461;-38.668;-6.76;6.837;2.153;-5.793;11.284;-3.977;13.461;6.297;5.208;-26.091;-17.04;-10.393;26.291
6820;8.71;-40.71;-5.222;9.295;0.063;-8.549;11.215;-8.574;14.617;6.783;8.237;-24.022;-15.15;-7.305;32.061
6830;9.8;-42.993;-3.967;11.553;-2.251;-12.014;10.294;-13.477;15.68;7.857;9.65;-22.88;-13.582;-6.29;36.119
6840;12.018;-45.476;-3.392;12.549;-5.206;-15.226;7.513;-18.815;15.545;8.983;10.036;-22.65;-11.67;-6.215;37.236
6850;13.196;-48.321;-2.854;12.233;-8.007;-19.16;7.263;-24.659;13.466;10.188;10.353;-22.345;-9.96;-6.258;37.894
6860;14.514;-50.939;-3.236;11.636;-12.128;-23.094;11.2;-27.483;10.669;11.154;11.632;-21.196;-8.339;-5.59;36.615
6870;15.673;-53.619;-4.09;8.513;-15.298;-26.888;14.715;-26.228;9.098;11.599;12.368;-19.881;-6.823;-3.124;34.552
6880;14.796;-56.574;-7.023;5.349;-19.051;-30.806;18.484;-24.952;8.29;12.428;14.47;-18.767;-5.19;-1.823;32.226
6890;14.519;-59.363;-10.738;-0.41;-22.473;-34.459;18.908;-23.937;5.679;12.691;16.36;-15;-3.857;1.346;29.829
6900;13.586;-61.879;-16.323;-3.661;-24.703;-38.818;19.868;-23.477;2.491;13.143;17.454;-11.206;-3.11;5.996;27.246
6910;12.512;-64.008;-22.55;-6.183;-26.854;-42.763;20.796;-23.914;-1.714;13.066;19.382;-6.939;-2.334;9.194;24.662
6920;10.13;-65.982;-28.509;-7.143;-28.874;-44.719;17.968;-23.959;-5.353;14.683;20.983;-4.963;-1.556;8.337;21.812
6930;6.468;-67.894;-33.786;-8.028;-31.015;-46.674;19.072;-22.337;-7.364;16.252;23.207;-3.076;-0.799;7.479;19.378
6940;1.628;-69.12;-36.428;-9.392;-33.232;-48.84;22.095;-24.993;-10.388;17.501;25.946;-3.361;0.454;6.782;16.874
6950;-4.143;-70.546;-39.063;-11.857;-36.088;-51.206;25.037;-25.971;-13.308;19.167;29.206;-4.421;1.575;6.086;15.514
6960;-10.694;-71.372;-40.019;-14.097;-38.972;-53.434;28.131;-26.017;-16.303;20.4;33.738;-4.942;2.93;6.492;13.728
6970;-16.223;-72.923;-40.899;-13.047;-40.721;-55.779;30.662;-27.246;-19.415;21.063;37.247;-4.8;4.208;6.741;12.032
6980;-22.057;-74.353;-41.459;-11.99;-42.91;-57.233;32.759;-28.25;-21.552;21.178;40.19;-4.968;4.959;3.921;8.728
6990;-27.61;-76.046;-41.709;-11.334;-44.841;-57.727;34.131;-26.938;-21.557;21.156;40.375;-5.011;6.032;0.494;5.025
7000;-32.857;-77.858;-42.599;-11.901;-46.532;-58.221;34.851;-25.812;-22.8;21.244;39.764;-5.298;6.005;-1.212;0.796
7010;-38.859;-79.615;-43.123;-13.828;-47.93;-58.801;33.466;-21.288;-26.076;21.25;39.749;-5.412;4.688;-1.309;-1.51
7020;-44.687;-80.532;-44.087;-16.712;-48.167;-59.154;31.182;-17.737;-30.364;21.228;39.814;-4.302;3.371;-1.53;-3.497
7030;-51.575;-81.381;-44.756;-19.458;-48.781;-60.212;30.579;-18.208;-35.017;21.128;38.899;-2.49;1.386;-2.265;-5.739
7040;-58.597;-81.674;-46.303;-22.084;-49.033;-61.179;30.273;-16.606;-39.099;20.006;35.942;-0.615;-0.412;-3;-9.4
7050;-64.497;-82.051;-48.09;-26.025;-50.157;-63.076;30.971;-14.822;-43.097;18.379;32.964;2.241;-1.745;-4.407;-12.923
7060;-70.55;-81.571;-51.497;-29.046;-50.554;-65.421;29.014;-15.248;-47.941;17.388;29.876;4.728;-3.966;-2.71;-15.553
7070;-75.72;-81.153;-55.239;-34.567;-51.592;-67.938;23.217;-17.255;-53.628;16.717;29.446;6.354;-6.177;-0.255;-15.588
7080;-80.497;-79.832;-60.367;-40.054;-52.44;-69.102;16.421;-16.737;-59.206;16.539;27.796;6.196;-8.505;4.348;-16.029
7090;-86.719;-78.448;-64.843;-43.786;-53.288;-70.149;10.316;-17.172;-64.086;16.433;25.978;6.237;-10.833;8.95;-15.124
7100;-92.105;-76.086;-69.999;-44.738;-54.84;-70.152;5.196;-19.647;-67.556;16.21;26.063;5.098;-11.386;12.143;-14.019
7110;-97.68;-72.632;-74.614;-45.69;-54.934;-70.234;-1.069;-23.091;-71.352;15.55;26.612;5.32;-11.926;15.364;-12.728
7120;-103.759;-69.323;-79.229;-44.639;-54.957;-70.395;-8.417;-28.058;-76.298;14.815;28.412;5.459;-12.611;15.614;-12.575
7130;-107.76;-63.974;-81.596;-43.608;-54.535;-70.597;-15.737;-32.763;-81.108;14.069;28.505;7.119;-13.266;15.441;-12.193
7140;-112.961;-58.839;-83.963;-43.167;-53.033;-70.883;-21.814;-38.339;-85.331;12.404;27.473;5.154;-13.993;13.709;-10.462
7150;-117.397;-52.977;-84.036;-43.56;-52.55;-70.361;-25.583;-43.117;-87.542;11.157;25.324;3.294;-12.757;10.381;-6.832
7160;-122.434;-47.294;-84.109;-43.953;-53.386;-69.792;-27.83;-43.263;-88.306;9.732;23.228;2.417;-11.521;6.921;-3.622
7170;-126.026;-42.767;-83.463;-46.279;-53.76;-69.699;-28.476;-40.834;-90.006;7.017;20.977;2.723;-10.563;6.283;-1.161
7180;-128.341;-38.364;-83.011;-48.542;-53.697;-69.37;-25.93;-38.451;-93.599;4.783;19.292;1.954;-9.721;5.368;-2.852
7190;-129.657;-33.833;-84.196;-50.324;-51.767;-68.738;-22.338;-37.49;-95.382;2.018;20.044;2.251;-10.359;5.123;-5.257
7200;-129.588;-29.35;-85.263;-50.432;-49.953;-68.048;-19.772;-37.921;-96.043;-0.258;19.106;2.644;-10.879;3.917;-8.975
7210;-128.719;-24.788;-87.014;-50.829;-47.265;-67.113;-17.048;-38.179;-95.679;-2.346;15.799;3.047;-11.397;2.084;-9.483
7220;-126.634;-19.983;-88.778;-54.172;-46.89;-66.234;-15.621;-36.516;-95.017;-4.886;12.182;2.926;-11.637;-2.261;-9.901
7230;-123.992;-14.379;-90.222;-57.606;-45.203;-65.452;-16.161;-33.963;-95.25;-6.465;8.963;2.708;-11.877;-2.846;-8.916
7240;-119.93;-8.782;-91.535;-63.121;-42.555;-65.735;-17.269;-32.492;-94.603;-8.135;6.92;1.819;-12.844;-4.323;-6.923
7250;-115.594;-1.644;-92.208;-66.903;-40.229;-67.127;-18.748;-30.581;-93.148;-8.497;6.099;0.748;-13.811;-5.8;-4.93
7260;-110.177;5.439;-92.688;-70.63;-38.08;-68.018;-19.608;-29.481;-90.177;-10.603;6.538;-0.407;-16.138;-7.582;-3.466
7270;-104.292;13.337;-93.255;-72.447;-36.61;-67.312;-19.859;-28.564;-86.206;-13.563;7.233;-2.498;-18.465;-9.364;-1.978
7280;-98.648;21.131;-93.87;-74.098;-36.447;-65.833;-20.622;-26.412;-82.531;-15.683;8.397;-5.353;-20.622;-8.835;-0.503
7290;-92.967;27.254;-93.81;-74.916;-36.022;-62.694;-21.578;-22.385;-78.414;-17.316;11.092;-6.688;-21.727;-8.081;1.183
7300;-87.246;33.301;-93.845;-77.028;-36.241;-59.555;-22.935;-16.328;-74.883;-18.204;14.706;-7.439;-21.848;-7.323;1.524
7310;-81.425;37.393;-91.608;-79.139;-36.113;-56.599;-21.703;-9.93;-70.228;-20.212;18.421;-8.189;-20.332;-9.839;1.4
7320;-75.444;41.479;-88.64;-75.742;-35.297;-53.903;-16.863;-5.032;-64.05;-22.15;18.502;-7.783;-18.817;-12.354;-1.393
7330;-70.029;45.23;-83.781;-72.497;-34.403;-52.183;-11.685;-2.081;-57.276;-23.968;18.788;-5.654;-17.186;-14.265;-3.428
7340;-64.414;48.623;-78.921;-70.669;-32.772;-50.804;-7.596;3.033;-49.964;-25.305;18.492;-3.683;-15.556;-16.175;-6.488
7350;-59.297;52.099;-72.53;-72.077;-30.639;-49.221;-4.575;9.748;-43.421;-25.688;16.313;-0.651;-14.899;-15.608;-6.997
7360;-53.899;56.326;-66.103;-73.548;-28.08;-47.436;-1.175;13.876;-37.503;-26.257;13.498;1.72;-14.393;-16.754;-6.621
7370;-47.633;60.565;-59.148;-75.574;-25.75;-45.665;2.906;17.004;-30.519;-26.137;11.757;4.015;-13.825;-15.255;-4.476
7380;-41.127;66.622;-52.657;-76.279;-22.543;-43.454;6.65;19.67;-22.634;-27.564;11.308;5.814;-13.673;-12.81;-3.106
7390;-33.366;72.713;-46.247;-74.829;-20.382;-41.149;10.145;24.636;-15.724;-28.832;11.468;8.692;-13.521;-10.364;-2.268
7400;-24.844;76.167;-40.516;-74.879;-16.434;-38.781;13.599;30.062;-10.81;-30.734;13.225;10.978;-14.917;-6.243;-2.8
7410;-16.19;79.766;-35.095;-74.908;-10.972;-36.352;18.651;33.528;-6.062;-29.974;14.84;10.599;-16.313;-2.121;-2.677
7420;-6.257;83.774;-30.821;-73.575;-3.883;-33.89;24.521;36.265;0.223;-26.528;15.117;10.081;-16.474;2.812;-2.554
7430;2.234;87.741;-25.197;-70.966;4.302;-29.974;28.61;39.048;7.327;-22.954;14.659;10.841;-15.596;9.826;0.876
7440;12.366;92.068;-20.69;-67.588;10.821;-26.106;33.494;43.117;15.203;-18.701;12.066;13.83;-13.295;14.473;5.395
7450;21.119;96.298;-14.921;-62.619;17.426;-22.068;41.819;48.222;23.532;-15.203;11.034;16.764;-9.725;20.967;9.541
7460;30.472;98.848;-10.302;-57.451;22.937;-18.008;49.752;52.044;30.196;-12.582;11.214;18.258;-6.156;27.461;11.527
7470;38.596;101.343;-5.788;-51.757;26.863;-13.383;58.579;53.892;35.708;-11.728;13.084;18.01;-2.459;33.868;12.774
7480;45.04;103.697;-1.782;-46.474;29.898;-8.203;65.172;55.112;41.05;-10.579;14.017;17.596;1.237;40.274;13.487
7490;49.423;106.091;2.474;-40.261;29.948;-2.73;70.23;56.007;46.063;-8.538;15.652;16.774;5.211;43.291;13.601
7500;53.807;106.299;6.959;-36.319;29.477;3.532;74.108;56.937;49.476;-8.137;16.334;16.665;9.185;46.308;13.512
7510;53.457;106.563;13.145;-32.432;29.108;9.725;77.179;59.45;51.148;-6.219;15.474;16.792;13.112;46.608;13.756
7520;53.106;104.343;19.534;-30.568;28.686;13.13;80.553;62.767;52.679;-4.148;14.188;18.03;16.661;47.928;13.65
7530;52.181;102.159;24.447;-25.731;29.589;16.375;82.349;62.448;56.473;-2.779;13.721;19.297;19.89;47.408;13.806
7540;51.255;99.608;29.301;-21.445;30.001;18.914;83.876;58.607;60.697;-1.574;12.479;20.728;22.331;49.997;13.945
7550;51.429;96.989;35.473;-14.527;31.985;22.676;85.217;53.479;65.932;-0.808;8.981;20.25;24.772;52.586;15.726
7560;51.603;95.434;41.131;-7.353;33.567;25.822;85.448;51.109;71.17;0.27;5.528;19.737;26.719;53.993;17.286
7570;53.479;96.108;48.629;-3.197;35.396;30.021;84.626;51.585;74.23;1.182;4.251;17.313;28.665;55.4;20.014
7580;55.354;96.67;55.395;1.964;36.975;34.054;83.868;51.852;74.506;2.572;4.148;15.785;30.27;54.859;20.84
7590;58.204;97.658;62.891;7.881;38.614;37.582;84.542;53.167;73.982;4.495;7.123;14.208;31.154;56.926;21.39
7600;61.054;98.59;69.335;16.517;40.342;40.972;85.539;55.177;73.988;6.018;9.193;13.356;32.277;59.148;19.16
7610;64.188;96.91;74.27;25.181;42.022;44.539;85.28;56.96;75.528;8.127;8.163;12.367;33.822;61.534;16.782
7620;67.321;95.092;79.048;32.887;43.537;46.924;82.674;58.702;76.316;9.964;8.567;11.757;35.367;63.92;14.59
7630;70.259;89.818;82.339;40.029;45.159;48.862;78.986;60.761;75.361;12.697;7.793;10.894;37.888;60.949;12.212
7640;73.197;84.585;85.953;47.074;47.611;50.084;75.052;60.957;74.217;14.766;7.148;10.01;40.41;57.978;13.155
7650;74.281;81.651;89.375;52.868;48.394;51.451;71.423;59.375;74.56;16.302;2.153;9.428;42.902;54.749;14.474
7660;75.366;78.724;93.142;58.53;49.483;53.251;66.803;55.759;75.454;16.799;-3.52;9.629;44.404;51.148;14.201
7670;74.553;76.557;97.277;62.392;48.847;54.968;61.891;51.582;77.811;15.932;-5.148;9.899;45.446;45.534;10.934
7680;73.741;74.218;100.057;64.942;47.23;55.61;57.343;48.433;80.806;16.092;-4.594;10.203;45.61;38.746;6.948
7690;72.386;70.359;102.879;67.334;45.579;55.599;50.731;47.593;83.062;14.292;-5.502;7.822;45.774;31.959;2.263
7700;71.032;66.272;104.537;69.106;43.648;55.021;40.24;46.506;83.206;13.774;-6.674;5.448;43.561;25.523;-2.469
7710;69.512;62.745;106.076;70.837;40.69;54.498;30.004;47.225;83.08;13.855;-7.876;2.109;41.349;19.087;-5.237
7720;67.992;59.232;107.568;72.607;39.349;53.168;20.375;51.801;84.094;15.954;-9.961;-0.092;38.472;15.429;-6.804
7730;67.079;54.255;108.982;74.646;39.011;51.852;13.248;55.466;85.546;16.252;-8.685;-2.214;36.474;10.531;-8.371
7740;66.166;49.223;110.317;76.374;40.607;50.55;9.168;55.643;86.521;15.946;-7.76;-2.088;34.528;9.986;-10.31
7750;63.83;44.139;111.269;79.778;42.948;49.877;8.436;55.274;87.406;16.222;-6.646;-1.652;32.155;8.957;-12.208
7760;64.615;38.883;110.574;83.265;43.881;49.062;9.123;52.857;88.79;17.698;-6.844;-0.606;30.421;8.208;-13.92
7770;65.145;34.603;110.153;87.423;44.819;49.445;9.363;50.148;91.421;19.314;-7.934;-1.018;27.799;6.548;-14.523
7780;66.835;30.081;111.057;88.234;43.897;49.177;8.89;48.303;92.312;20.407;-9.154;-1.623;25.177;4.887;-15.236
7790;71.063;26.364;113.047;88.811;43.251;47.986;8.548;48.234;92.16;20.316;-8.45;-4.248;22.243;0.873;-16.218
7800;74.532;22.688;113.663;88.354;43.052;45.885;8.299;48.36;89.766;20;-5.924;-6.926;19.309;-3.141;-17.061
7810;79.072;19.061;115.05;87.981;42.866;43.737;8.385;46.254;86.302;20.295;-3.2;-9.499;15.868;-6.68;-17.766
7820;81.411;13.175;114.61;87.501;44.803;41.851;7.273;42.159;84.745;20.87;-2.41;-10.148;11.563;-11.676;-17.902
7830;82.603;7.2;114.225;87.335;46.943;40.539;7.269;37.886;85.756;20.303;-2.258;-10.982;7.578;-17.48;-17.582
7840;82.634;1.371;110.599;87.528;49.128;40.211;7.513;32.436;86.255;19.433;-5.212;-11.837;4.137;-24.841;-18.731
7850;80.193;-4.534;106.862;88.568;51.834;40.248;7.589;25.061;86.952;18.628;-7.109;-12.895;0.695;-32.203;-18.978
7860;77.312;-9.21;103.087;89.284;54.426;39.608;7.516;16.753;86.102;17.128;-5.367;-13.926;0.476;-35.292;-20.272
7870;72.411;-13.879;99.236;90.783;58.028;40.541;8.315;8.054;83.964;15.549;-5.796;-14.801;0.257;-38.382;-21.51
7880;67.39;-17.472;96.883;90.262;60.823;41.335;9.127;-0.846;81.525;14.505;-4.683;-16.023;-0.541;-38.232;-22.378
7890;62.636;-20.899;94.44;90.079;61.382;42.701;9.728;-7.731;79.146;14.324;-4.15;-16.949;-3.415;-40.822;-25.323
7900;58.361;-24.643;92.852;90.806;61.377;44.046;10.426;-11.636;75.575;14.379;-2.89;-17.854;-6.281;-44.894;-28.268
7910;54.087;-28.214;91.023;92.208;60.935;44.855;11.708;-14.872;70.961;13.494;-2.549;-18.89;-8.872;-45.996;-29.441
7920;50.532;-32.105;84.283;94.509;60.103;44.901;12.199;-18.138;63.392;13.168;-3.328;-20.07;-11.462;-47.098;-27.644
7930;47.447;-35.961;77.301;97.814;59.206;44.545;12.968;-20.937;54.379;11.626;-5.297;-21.276;-14.165;-45.843;-25.957
7940;43.401;-39.698;70.159;101.291;57.637;43.994;10.45;-25.585;44.901;11.872;-5.349;-20.559;-16.869;-44.588;-23.745
7950;39.772;-43.359;62.83;102.959;56.414;43.396;5.579;-29.335;36.926;10.188;-4.263;-20.034;-18.567;-47.943;-21.066
7960;35.909;-46.734;55.262;103.531;54.857;43.897;0.874;-33.306;31.132;8.658;-2.446;-18.022;-19.625;-51.339;-20.014
7970;30.942;-50.226;47.652;102.953;52.601;44.625;-2.996;-41.259;24.782;7.621;0.088;-16.003;-20.644;-54.577;-19.143
7980;26.641;-52.905;39.532;101.781;49.488;44.993;-2.829;-45.935;17.512;8.183;-0.265;-15.161;-22.309;-54.53;-18.091
7990;20.243;-55.797;31.35;100.16;46.361;45.44;-2.018;-48.149;11.077;8.727;0.177;-16.108;-23.974;-54.483;-16.648
8000;14.514;-57.852;23.132;98.829;43.203;45.454;-4.251;-50.232;4.761;8.103;2.286;-17.123;-25.113;-53.025;-15.608
8010;8.593;-59.556;14.735;97.03;40.989;45.538;-8.899;-51.323;-2.534;4.968;5.003;-17.101;-26.252;-51.567;-14.517
8020;2.334;-61.183;7.343;95.04;38.568;45.65;-13.354;-52.204;-12.303;2.737;7.188;-16.568;-26.634;-49.27;-13.654
8030;-3.177;-62.535;-0.076;92.571;37.462;46.272;-19.286;-52.469;-20.859;-0.175;9.066;-16.215;-27.017;-46.974;-12.523
8040;-11.157;-63.469;-6.43;89.764;36.566;47.011;-25.003;-54.374;-28.623;-1.954;10.279;-15.52;-28.262;-43.676;-11.481
8050;-18.21;-64.487;-12.688;87.774;35.243;47.291;-30.983;-58.286;-35.502;-4.199;11.69;-14.172;-29.379;-42.07;-8.639
8060;-26.332;-65.443;-18.84;85.112;34.419;47.582;-36.382;-60.985;-39.083;-6.966;10.967;-12.701;-30.257;-39.945;-5.171
8070;-34.821;-65.848;-24.916;83.793;32.054;47.108;-39.772;-59.777;-42.698;-9.73;7.77;-10.6;-28.748;-40.247;-1.703
8080;-42.692;-66.206;-31.641;81.437;29.407;45.661;-44.292;-61.163;-46.697;-12.076;5.023;-9.025;-27.239;-40.549;1.53
8090;-49.567;-67.153;-36.112;78.854;26.73;44.159;-50.21;-62.218;-49.633;-14.561;4.89;-7.327;-25.902;-42.254;4.825
8100;-54.686;-67.914;-41.902;73.923;23.366;41.539;-57.655;-61.055;-51.977;-16.734;4.686;-6.306;-24.566;-43.959;7.692
8110;-58.768;-69.474;-46.641;68.673;19.868;38.672;-65.801;-59.179;-53.241;-18.792;5.069;-5.23;-27.397;-44.771;9.967
8120;-60.928;-70.862;-51.881;63.592;14.988;35.214;-73.225;-58.737;-53.484;-19.919;4.098;-4.545;-29.872;-44.45;11.756
8130;-63.65;-73.084;-58.091;59.349;10.073;32.559;-75.688;-58.535;-52.47;-20.647;4.269;-3.586;-32.131;-42.411;13.306
8140;-66.817;-75.403;-65.532;55.327;6.593;30.099;-77.375;-57.804;-50.444;-20.415;6.259;-2.366;-32.53;-36.425;13.255
8150;-71.377;-77.761;-73.486;49.594;3.225;27.19;-82.306;-56.766;-49.014;-20.128;9.935;-0.028;-32.928;-30.439;13.004
8160;-75.937;-80.279;-81.156;41.661;-0.393;24.778;-89.979;-56.211;-48.123;-19.52;12.709;2.531;-33.77;-25.674;12.051
8170;-79.909;-81.836;-84.172;34.168;-4.159;22.316;-96.932;-57.317;-47.188;-18.779;15.059;5.131;-34.611;-20.91;11.594
8180;-84.247;-83.407;-86.092;23.89;-7.377;19.84;-103.16;-57.924;-45.836;-17.548;17.45;6.566;-35.061;-19.611;11.276
8190;-89.11;-84.487;-87.916;13.273;-10.207;18.794;-105.479;-58.417;-43.546;-16.276;17.731;7.28;-34.31;-19.512;12.437
8200;-94.411;-85.381;-88.588;3.348;-12.432;18.639;-105.178;-59.455;-41.295;-14.632;17.673;8.101;-33.734;-16.295;13.473
8210;-99.703;-85.519;-89.314;-4.8;-13.468;17.611;-104.988;-59.214;-40.779;-14.215;18.233;9.748;-33.928;-13.455;14.599
8220;-104.017;-85.553;-91.605;-12.906;-13.644;15.908;-106.203;-56.937;-39.481;-15.8;18.563;11.663;-34.123;-10.615;13.923
8230;-106.808;-83.957;-93.59;-19.694;-15.01;14.16;-105.778;-55.971;-36.459;-18.876;15.743;14.778;-35.254;-8.021;12.295
8240;-107.509;-82.444;-96.097;-26.488;-16.292;11.731;-106.959;-52.582;-33.23;-21.72;11.27;19.117;-36.385;-5.426;10.668
8250;-105.559;-79.523;-98.211;-33.295;-18.025;9.302;-107.728;-48.669;-28.852;-23.524;7.845;23.353;-37.228;-1.47;9.683
8260;-103.105;-76.767;-100.074;-40.07;-19.419;6.982;-107.87;-42.432;-22.628;-23.532;6.534;25.647;-37.43;1.166;9.401
8270;-101.79;-73.56;-102.735;-46.77;-20.943;5.121;-107.788;-38.874;-16.138;-24.361;6.508;26.713;-37.407;2.945;9.017
8280;-100.914;-69.799;-104.735;-53.172;-21.983;3.61;-104.859;-33.61;-11.582;-23.105;5.171;27.8;-36.632;3.931;8.345
8290;-99.276;-65.837;-107.983;-59.768;-23.404;1.738;-101.724;-27.356;-8.366;-20.89;2.457;29.799;-35.057;3.957;8.174
8300;-98.407;-61.844;-111.458;-66.452;-25.971;0.048;-97.123;-21.342;-3.366;-17.074;-1.643;31.422;-32.185;5.636;5.829
8310;-97.514;-58.079;-115.029;-72.08;-28.548;-2.09;-92.44;-17.772;-0.89;-13.106;-3.855;34.436;-29.313;7.314;4.094
8320;-96.05;-54.768;-117.428;-77.542;-32.179;-4.09;-86.946;-18.509;0.527;-9.906;-3.246;37.263;-27.8;12.321;3.388
8330;-94.554;-51.423;-118.983;-80.415;-35.637;-5.873;-79.374;-17.792;1.287;-7.571;-2.462;40.057;-26.287;17.328;3.796
8340;-93.663;-47.519;-120.759;-83.199;-39.186;-7.757;-71.771;-17.499;1.804;-6.119;-3.903;41.55;-24.097;21.901;5.297
8350;-90.692;-43.807;-121.186;-86.41;-42.845;-9.297;-64.539;-14.789;2.072;-3.546;-4.752;41.115;-22.555;25;6.783
8360;-89.109;-38.927;-121.291;-90.037;-46.306;-11.546;-56.999;-10.709;2.041;-1.057;-6.361;40.706;-20.283;25.691;8.699
8370;-86.366;-34.323;-120.888;-93.872;-49.341;-13.575;-49.685;-5.854;1.608;1.523;-7.601;40.314;-19.752;23.244;10.193
8380;-83.481;-28.119;-120.287;-96.956;-52.644;-16.574;-47.822;-1.488;-0.19;4.141;-10.557;41.12;-19.221;20.797;11.687
8390;-81.917;-21.97;-118.419;-99.757;-54.404;-19.421;-46.593;-0.461;-3.537;5.452;-16.851;42.188;-17.33;16.888;13.076
8400;-78.939;-16.461;-116.237;-101.288;-56.284;-21.012;-43.153;-2.283;-6.404;5.799;-23.444;42.483;-15.439;12.979;13.621
8410;-76.441;-10.621;-114.393;-101.567;-59.377;-22.611;-38.232;-1.905;-8.728;4.905;-25.313;42.412;-11.258;8.681;14.234
