timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
4550;-42.884;-159.985;56.87;28.441;57.862;49.804;-102.527;125.837;40.615;291.017;225.005;17.701;-280.319;-314.916;-261.179
4560;-61.673;-168.269;37.063;2.519;31.254;33.212;-104.148;104.177;28.928;264.535;203.89;3.032;-274.972;-314.221;-259.143
4570;-79.378;-174.814;18.375;-23.713;4.473;17.063;-105.837;82.543;17.422;237.801;182.826;-11.263;-268.848;-314.079;-255.87
4580;-95.945;-181.83;-0.223;-49.572;-22.012;1.426;-106.927;61.51;5.916;209.108;161.273;-25.559;-263.068;-312.932;-252.52
4590;-110.389;-187.55;-18.139;-73.593;-47.663;-13.993;-107.837;43.53;-4.897;179.095;138.703;-39.377;-257.072;-310.752;-249.239
4600;-125.188;-191.203;-35.575;-97.232;-71.37;-28.548;-107.055;25.371;-15.73;148.483;116.623;-53.194;-251.034;-308.905;-245.726
4610;-138.75;-195.03;-51.331;-118.661;-92.781;-43.054;-106.252;9.966;-26.298;117.665;93.863;-64.673;-244.585;-306.458;-242.303
4620;-150.71;-197.877;-67.052;-138.479;-114.426;-56.629;-105.481;-5.419;-35.298;88.88;71.199;-75.346;-237.817;-303.157;-239.481
4630;-162.992;-200.884;-81.695;-156.392;-133.873;-68.269;-104.738;-18.874;-43.462;60.003;49.63;-82.899;-231.15;-298.102;-235.199
4640;-173.109;-203.463;-95.236;-171.421;-151.254;-78.342;-104.298;-30.477;-49.735;34.852;28.815;-87.742;-224.004;-292.914;-230.688
4650;-181.799;-206.695;-108.859;-186.532;-165.592;-88.93;-103.825;-41.305;-55.815;9.943;9.672;-92.585;-215.694;-285.647;-224.705
4660;-189.023;-210.13;-120.963;-198.698;-177.954;-97.812;-103.514;-49.612;-59.997;-12.379;-7.022;-96.123;-206.328;-278.142;-217.572
4670;-196.328;-213.103;-131.549;-209.153;-190.628;-106.098;-103.2;-58.251;-64.179;-34.606;-23.276;-99.661;-197.232;-270.164;-210.523
4680;-203.223;-216.302;-141.516;-216.626;-201.221;-113.891;-102.899;-64.57;-66.803;-54.552;-36.419;-103.621;-188.112;-262.785;-202.778
4690;-209.425;-220.225;-151.593;-224.046;-210.09;-121.737;-101.894;-69.724;-69.426;-74.767;-46.95;-107.503;-178.406;-254.47;-195.662
4700;-215.029;-223.716;-159.97;-231.361;-217.084;-128.771;-100.854;-74.993;-71.2;-89.662;-57.963;-110.946;-168.574;-245.575;-188.499
4710;-220.069;-227.44;-167.269;-237.465;-222.531;-134.681;-99.412;-79.462;-74.363;-104.916;-66.828;-113.476;-157.542;-237.411;-181.05
4720;-223.668;-230.806;-173.914;-242.199;-228.061;-140.345;-97.971;-84.728;-77.164;-116.37;-75.412;-116.006;-145.499;-228.879;-173.319
4730;-225.487;-233.743;-180.601;-246.212;-232.859;-145.887;-96.374;-89.674;-79.986;-127.83;-82.359;-118.014;-133.148;-219.727;-165.183
4740;-227.115;-236.374;-185.96;-250.183;-237.629;-152.239;-94.977;-94.738;-83.287;-137.43;-87.857;-120.022;-120.706;-209.025;-156.188
4750;-227.157;-238.56;-189.759;-254.572;-242.103;-158.634;-93.593;-99.228;-85.665;-146.775;-93.652;-121.914;-108.145;-198.305;-146.095
4760;-227.161;-241.643;-193.543;-257.121;-246.05;-165.246;-92.383;-103.55;-88.486;-153.865;-97.436;-123.983;-95.568;-185.941;-135.029
4770;-227.37;-244.423;-196.832;-258.579;-249.863;-171.657;-91.236;-107.368;-91.135;-160.72;-100.659;-126.292;-83.668;-173.521;-124.457
4780;-227.84;-247.251;-200.432;-260.719;-253.491;-176.923;-89.611;-110.652;-93.785;-165.772;-104.219;-128.553;-70.586;-161.048;-113.793
4790;-228.411;-250.337;-202.946;-261.825;-256.912;-180.792;-87.986;-113.806;-96.279;-170.728;-106.643;-130.814;-56.468;-148.989;-104.028
4800;-228.674;-253.377;-205.35;-262.571;-259.99;-183.662;-85.6;-116.292;-99;-174.451;-108.841;-132.408;-41.57;-136.154;-92.996
4810;-228.705;-255.706;-208.314;-263.226;-262.593;-186.637;-83.214;-117.859;-101.713;-178.505;-111.448;-134.003;-26.948;-121.577;-83.679
4820;-228.83;-257.119;-210.57;-264.019;-265.477;-189.437;-80.686;-119.8;-104.545;-181.039;-112.963;-134.574;-10.786;-104.326;-73.11
4830;-229.378;-258.49;-212.77;-264.828;-268.286;-191.063;-77.877;-121.581;-106.897;-183.055;-114.48;-135.428;7.228;-87.475;-61.415
4840;-229.554;-260.232;-214.501;-265.468;-270.953;-191.659;-76.343;-123.375;-107.996;-182.952;-114.85;-135.868;24.757;-68.4;-48.364
4850;-228.461;-261.686;-215.594;-266.24;-273.673;-192.281;-74.898;-125.079;-109.415;-183.276;-115.979;-136.625;44.981;-47.277;-35.924
4860;-227.201;-262.048;-216.443;-267.076;-276.601;-192.561;-73.51;-126.439;-110.154;-185.731;-115.712;-138.222;66.836;-26.458;-22.084
4870;-226.434;-263.179;-217.153;-267.756;-279.377;-193.226;-72.665;-127.159;-111.039;-188.034;-115.912;-141.003;89.452;-5.679;-6.541
4880;-225.117;-264.477;-217.715;-268.465;-281.752;-193.763;-71.819;-128.159;-112.772;-190.135;-115.232;-143.783;112.103;14.837;9.8
4890;-223.961;-265.805;-218.732;-269.392;-283.84;-194.272;-69.992;-129.497;-114.506;-191.857;-115.594;-146.004;135.194;38.014;27.465
4900;-222.352;-266.639;-220.065;-270.295;-285.379;-193.51;-68.164;-131.994;-115.563;-193.64;-115.201;-148.549;158.626;59.479;44.087
4910;-220.388;-266.594;-221.074;-271.114;-286.374;-192.048;-66.626;-135.428;-116.357;-195.188;-115.357;-149.033;181.29;81.68;61.125
4920;-217.712;-266.05;-221.452;-271.957;-286.566;-190.262;-65.088;-138.476;-116.801;-197.021;-115.898;-150.121;204.866;103.777;78.948
4930;-214.771;-264.988;-221.371;-272.844;-286.428;-188.993;-64.352;-141.872;-117.592;-199.483;-116.639;-149.85;227.92;126.103;97.33
4940;-211.727;-263.103;-221.007;-273.586;-285.972;-187.393;-64.378;-144.819;-118.662;-201.705;-116.248;-149.895;250.479;147.753;115.469
4950;-209.604;-261.074;-220.295;-273.692;-285.462;-185.566;-64.164;-148.341;-120.236;-204.712;-114.99;-149.941;272.989;170.996;134.081
4960;-208.11;-258.228;-219.113;-274.066;-285.015;-183.832;-64.585;-151.593;-121.796;-207.759;-114.408;-150.84;294.465;197.17;153.803
4970;-206.575;-255.477;-217.822;-274.199;-284.041;-182.323;-65.006;-154.234;-122.952;-209.906;-114.065;-151.684;314.08;223.516;174.179
4980;-204.614;-252.204;-216.345;-274.959;-282.916;-181.377;-65.592;-156.156;-123.914;-212.833;-114.801;-152.286;333.237;251.017;194.323
4990;-202.343;-248.302;-214.819;-275.64;-281.186;-180.263;-66.178;-157.297;-123.775;-214.218;-115.643;-152.487;352.074;276.999;213.218
5000;-200.103;-244.763;-212.934;-275.177;-278.895;-179.154;-68.292;-157.903;-123.636;-215.727;-116.186;-152.608;370.194;302.308;231.223
5010;-197.634;-241.03;-210.772;-274.07;-276.452;-177.891;-70.062;-158.448;-122.599;-217.276;-116.847;-152.017;387.628;325.897;249.182
5020;-195.181;-237.36;-208.172;-273.255;-273.417;-176.603;-71.263;-158.847;-120.759;-217.85;-116.44;-151.425;405.316;347.577;267.84
5030;-192.119;-232.75;-205.334;-270.927;-270.148;-175.388;-72.279;-159.566;-119.039;-218.383;-116.044;-150.381;421.804;367.843;286.432
5040;-188.308;-227.75;-203.015;-269.051;-267.276;-174.084;-72.614;-160.145;-116.885;-218.108;-116.287;-148.757;436.279;387.657;305.266
5050;-184.566;-222.222;-200.497;-266.912;-263.792;-172.779;-73.401;-160.764;-114.692;-217.407;-116.817;-146.948;448.779;406.43;323.139
5060;-180.966;-216.459;-196.938;-264.353;-260.039;-171.33;-74.189;-160.963;-112.101;-216.062;-118.08;-144.421;460.159;423.363;341.492
5070;-177.666;-211.332;-193.843;-261.479;-255.639;-169.855;-74.88;-161.121;-109.268;-215.674;-120.837;-141.959;468.41;437.826;357.632
5080;-174.263;-205.644;-190.327;-258.054;-250.254;-168.887;-75.447;-160.217;-106.926;-215.483;-123.123;-140.036;473.161;452.31;371.89
5090;-171.061;-199.884;-187.608;-254.884;-244.287;-167.724;-75.454;-159.092;-104.439;-216.403;-125.6;-138.109;477.989;464.179;384.149
5100;-166.269;-193.697;-183.994;-251.666;-237.386;-166.396;-75.44;-157.007;-101.788;-217.444;-127.303;-136.458;478.503;473.879;395.608
5110;-160.186;-187.775;-179.971;-248.244;-230.189;-164.345;-75.31;-154.383;-98.257;-216.846;-128.597;-134.565;475.752;482.935;405.899
5120;-154.19;-181.881;-175.755;-243.437;-222.537;-162.149;-74.781;-152.807;-94.986;-214.852;-129.375;-132.417;471.677;491.778;413.593
5130;-147.36;-175.594;-171.601;-237.732;-214.309;-159.287;-73.891;-150.825;-91.502;-212.979;-130.606;-129.792;466.483;498.524;417.956
5140;-139.913;-167.916;-167.102;-231.582;-205.726;-156.451;-73.887;-148.843;-88.138;-209.892;-133.116;-127.972;459.095;501.654;420.818
5150;-132.717;-158.825;-161.53;-225.247;-196.77;-154.454;-73.163;-145.181;-85.629;-207.206;-135.099;-125.568;449.059;504.247;423.199
5160;-125.317;-150.348;-155.923;-218.757;-187.779;-152.49;-72.317;-141.85;-83.154;-203.891;-135.748;-123.368;439.196;505.207;424.554
5170;-118.883;-141.298;-150.352;-210.873;-178.029;-150.606;-70.582;-138.167;-80.034;-200.102;-135.916;-120.596;427.75;505.986;423.149
5180;-112.24;-131.248;-145.437;-202.801;-167.436;-147.993;-68.604;-134.792;-76.797;-195.975;-135.415;-117.968;415.934;505.676;420.448
5190;-105.783;-121.559;-140.607;-194.379;-156.128;-144.766;-67.763;-132.099;-72.469;-189.568;-135.714;-114.605;402.386;503.008;417.796
5200;-98.527;-111.145;-135.625;-185.68;-144.946;-141.508;-67.382;-128.967;-67.825;-183.058;-135.683;-111.153;388.77;498.47;413.778
5210;-90.52;-99.698;-130.886;-176.418;-133.477;-137.89;-67.059;-126.077;-63.463;-177.618;-135.148;-106.677;373.919;490.269;406.73
5220;-82.284;-86.932;-125.477;-167.08;-121.314;-133.737;-66.674;-123.188;-60.044;-171.481;-133.545;-100.652;360.474;481.076;399.095
5230;-74.512;-74.841;-119.615;-157.594;-108.47;-128.822;-66.396;-119.865;-56.818;-164.745;-131.214;-94.869;347.517;468.283;388.621
5240;-67.131;-61.771;-113.461;-148.527;-96.098;-124.065;-65.552;-117.392;-54.243;-157.116;-129.083;-89.593;334.88;453.892;376.674
5250;-57.719;-46.447;-107.633;-138.899;-83.345;-118.908;-64.166;-116.165;-51.628;-149.287;-127.028;-84.33;321.63;440.003;362.415
5260;-48.451;-30.319;-101.063;-128.239;-69.15;-114.959;-62.368;-115.291;-49.426;-141.737;-126.179;-79.055;307.612;424.826;346.843
5270;-39.623;-14.168;-93.937;-116.057;-53.248;-110.67;-61.27;-112.815;-47.094;-134.826;-125.041;-73.739;293.45;408.034;327.55
5280;-30.902;1.392;-85.774;-104.851;-37.385;-105.846;-60.072;-110.705;-44.49;-128.309;-123.895;-68.196;277.567;389.822;306.523
5290;-21.498;17.617;-76.171;-92.766;-20.058;-100.897;-59.567;-108.072;-41.989;-120.817;-121.404;-62.85;259.246;371.986;285.508
5300;-12.011;33.233;-66.83;-80.541;-2.676;-95.446;-59.103;-105.399;-39.897;-114.062;-118.775;-57.87;237.971;352.468;263.869
5310;-1.084;49.691;-56.28;-67.68;15.521;-89.412;-58.37;-102.719;-37.372;-106.2;-116.552;-53.019;217.763;331.217;240.447
5320;10.848;66.901;-44.786;-54.902;33.539;-83.033;-58.116;-99.007;-34.814;-99.152;-114.034;-48.229;196.652;308.425;216.161
5330;22.983;84.67;-32.51;-40.705;52.572;-76.543;-57.21;-95.474;-30.53;-91.13;-111.583;-41.954;175.612;283.379;191.879
5340;35.164;102.898;-17.481;-25.429;72.148;-69.556;-56.189;-90.735;-24.228;-83.772;-109.251;-35.694;152.572;258.585;167.995
5350;44.851;122.232;-3.374;-9.494;91.663;-61.614;-54.073;-87.167;-18.101;-75.935;-106.119;-28.201;131.165;232.759;144.412
5360;54.716;142.588;10.754;6.041;111.076;-52.393;-51.815;-82.348;-10.334;-67.43;-103.626;-20.288;109.741;206.703;120.782
5370;64.643;164.703;26.777;22.604;130.648;-43.159;-49.356;-76.928;-1.924;-59.286;-101.643;-12.826;88.148;180.005;97.32
5380;74.69;186.007;45.734;39.821;150.582;-34.03;-46.604;-70.457;6.679;-51.217;-99.899;-5.343;67.555;153.961;74.836
5390;85.61;206.847;66.014;58.007;171.888;-24.526;-43.873;-63.785;16.226;-43.148;-96.938;1.906;48.186;128.774;52.473
5400;97.538;227.192;85.901;75.985;192.873;-13.895;-41.589;-56.971;27.444;-33.334;-93.617;9.666;30.441;104.145;30.63
5410;109.521;248.2;106.148;94.99;214.263;-2.48;-39.305;-50.316;38.69;-21.543;-90.15;17.371;12.261;78.801;8.361
5420;122.545;267.818;125.713;113.436;235.401;8.994;-36.11;-43.31;49.723;-9.721;-85.83;25.43;-6.05;52.738;-12.763
5430;137.063;286.537;145.179;132.589;255.954;20.473;-32.964;-36.429;60.68;2.208;-81.316;35.061;-23.73;26.948;-33.317
5440;151.527;304.855;165.105;151.269;275.506;31.36;-25.153;-29.625;69.965;11.852;-76.332;44.092;-40.43;2.396;-54.312
5450;164.655;322.077;184.429;169.844;295.659;43.465;-17.301;-22.428;79.179;23.048;-70.189;55.044;-57.48;-23.146;-74.85
5460;178.361;337.672;203.843;188.526;315.727;55.21;-9.764;-15.298;88.269;40.768;-64.28;65.186;-73.721;-47.568;-93.463
5470;192.949;352.887;222.514;207.526;334.401;67.921;-0.436;-6.254;98.479;57.206;-57.33;75.148;-91.138;-71.316;-111.593
5480;207.399;369.302;240.759;226.212;351.565;80.866;8.732;2.192;109.741;75.434;-50.641;85.033;-109.161;-92.872;-126.472
5490;221.848;384.316;258.763;245.713;369.702;94.846;18.061;13.36;120.954;92.509;-42.182;95.419;-127.254;-114.309;-140.302
5500;233.948;397.152;276.726;265.426;386.517;109.498;27.389;25.738;132.203;108.749;-33.554;107.768;-144.908;-136.088;-152.178
5510;246.059;408.352;293.334;284.359;400.805;124.873;39.828;40.567;144.154;124.847;-24.354;119.232;-161.874;-156.21;-164.506
5520;258.422;419.352;308.723;301.646;413.254;140.174;52.266;53.916;156.223;141.983;-15.279;134.215;-179.057;-174.259;-172.793
5530;269.345;430.313;322.986;318.073;425.175;155.84;67.061;68.578;169.24;161.058;-6.539;148.33;-194.497;-189.818;-179.869
5540;279.265;440.193;335.45;335.401;435.603;172.12;82.559;82.64;182.298;179.292;0.497;163.757;-207.059;-204.966;-186.797
5550;289.24;449.233;347.851;352.343;444.39;188.028;98.257;97.666;196.239;198.714;7.636;179.061;-216.876;-218.04;-194.258
5560;296.44;457.33;357.836;367.931;451.99;203.869;114.375;112.692;209.575;216.537;15.775;195.2;-226.575;-230.073;-200.981
5570;302.756;463.541;366.382;383.423;458.07;219.81;130.494;128.121;222.932;234.764;25.568;210.985;-234.694;-241.709;-207.263
5580;308.59;468.541;373.688;397.528;461.683;236.43;146.517;143.426;233.49;253.192;35.455;226.294;-242.083;-252.754;-213.564
5590;314.294;471.981;377.659;411.263;462.237;252.6;162.541;156.578;240.24;271.546;47.822;240.723;-247.748;-264.167;-219.247
5600;319.837;474.108;381.665;424.021;462.254;267.863;177.686;169.581;246.935;291.185;59.299;254.003;-252.705;-273.459;-224.335
5610;323.47;472.737;384.872;437.258;461.23;281.142;190.83;181.463;250.523;309.99;72.297;266.029;-256.083;-282.218;-229.183
5620;327.069;467.781;385.684;447.927;458.919;294.913;203.677;194.139;251.557;327.396;84.97;278.138;-260.141;-290.759;-232.822
5630;328.188;460.625;383.498;455.666;453.004;307.298;213.673;205.79;252.626;344.115;100.887;289.028;-264.161;-299.972;-235.855
5640;326.567;452.223;379.966;462.142;445.352;318.829;223.669;217.76;250.288;357.428;119.815;296.612;-268.935;-309.226;-239.083
5650;323.408;439.243;374.993;467.898;435.081;327.8;232.619;228.444;246.734;366.415;138.506;303.357;-273.898;-318.509;-242.732
5660;320.326;423.003;367.741;471.709;422.614;334.825;241.57;238.553;240.948;373.523;158.437;305.942;-278.261;-326.768;-245.832
5670;316.876;406.763;360.383;473.343;407.803;341.519;248.07;248.12;233.061;379.425;177.31;307.501;-281.363;-333.728;-246.586
5680;311.393;387.106;350.266;472.375;390.168;347.97;253.851;256.535;225.601;385.247;195.883;306.219;-284.263;-341.011;-246.601
5690;305.89;365.257;339.725;471.441;372.568;353.981;255.903;265.51;217.742;391.051;215.335;304.301;-287.066;-346.628;-246.8
5700;299.462;342.087;326.561;469.495;352.236;357.339;257.788;273.783;208.654;394.575;233.538;300.517;-289.367;-351.261;-247.004
5710;290.374;319.21;311.517;465.181;329.112;358.783;260.011;282.057;199.234;392.32;252.422;295.334;-291.048;-355.406;-247.861
5720;279.207;294.389;295.121;458.212;305.032;358.819;258.371;287.426;187.775;387.421;269.715;288.954;-292.332;-359.319;-249.428
5730;267.957;267.735;277.152;451.154;280.759;356.815;256.731;292.789;174.712;380.75;285.999;279.815;-293.834;-363.032;-251.316
5740;255.732;241.361;258.498;441.417;254.906;352.759;254.879;293.548;161.669;371.308;300.63;270.421;-295.498;-365.422;-252.123
5750;241.683;214.875;238.676;428.783;227.283;346.513;253.026;294.196;148.603;362.63;312.098;256.346;-296.65;-367.914;-252.619
5760;225.692;189.294;217.96;413.73;199.67;339.488;245.115;291.546;135.04;352.177;320.836;242.018;-298.739;-370.204;-251.877
5770;209.743;162.59;196.789;398.593;172.148;331.884;234.349;288.058;121.594;338.284;329.698;224.128;-301.435;-371.662;-252.314
5780;193.461;135.887;175.015;383.777;145.179;322.251;220.961;283.263;106.149;322.392;336.206;207.079;-304.018;-372.265;-252.295
5790;175.552;109.132;153.378;363.956;118.163;310.512;207.548;277.036;90.662;304.138;342.724;188.858;-306.473;-373.513;-252.579
5800;157.56;82.703;131.35;343.37;91.283;297.364;194.175;269.492;74.234;284.924;346.723;170.117;-308.563;-374.112;-251.861
5810;138.892;55.258;109.491;322.832;64.292;283.481;179.966;260.596;57.833;265.163;350.392;150.6;-310.578;-374.097;-251.189
5820;118.945;29.492;87.639;302.713;38.763;267.465;165.756;250.612;41.459;245.441;350.141;131.003;-312.596;-372.441;-250.179
5830;98.426;3.971;65.906;281.706;14.479;249.632;149.687;240.029;26.165;224.673;347.367;110.873;-314;-368.93;-249.538
5840;77.873;-18.873;44.997;258.49;-7.979;230.877;133.818;230.855;12.579;201.229;342.003;91.644;-315.459;-364.228;-249.143
5850;57.11;-41.783;24.08;235.149;-30.417;211.949;117.512;221.822;-1.007;176.59;334.919;72.262;-316.643;-360.888;-248.84
5860;36.226;-62.854;4.083;209.233;-52.054;192.702;103.647;212.823;-13.148;150.968;326.008;53.686;-318.061;-357.741;-248.142
5870;15.363;-82.906;-15.578;182.437;-72.972;172.223;89.906;201.508;-24.484;126.836;315.418;34.869;-317.756;-353.807;-247.695
5880;-3.327;-100.246;-34.835;154.79;-91.761;151.319;78.23;190.192;-35.841;102.67;301.851;17.341;-317.018;-349.359;-246.132
5890;-20.073;-117.244;-54.126;127.012;-110.64;129.604;66.672;176.672;-44.099;80.286;283.41;2.692;-315.232;-344.76;-243.337
5900;-36.739;-130.906;-72.097;99.065;-126.45;109.193;55.166;163.193;-52.281;60.971;264.168;-12.57;-313.148;-339.799;-239.806
5910;-53.557;-142.523;-88.259;71.494;-139.931;89.513;43.059;149.395;-57.723;41.607;243.446;-23.782;-311.41;-334.706;-235.33
5920;-70.63;-155.323;-104.246;44.465;-152.389;69.935;32.32;134.702;-61.992;23.883;222.594;-34.868;-309.411;-329.76;-231.178
5930;-87.148;-164.979;-117.783;18.943;-162.84;49.648;22.302;121.01;-66.274;7.011;201.836;-44.994;-306.786;-324.556;-227.367
5940;-103.472;-173.171;-131.39;-7.815;-173.668;29.541;12.27;105.966;-69.461;-9.541;179.745;-54.321;-303.761;-319.292;-222.732
5950;-117.819;-180.262;-142.477;-33.386;-182.43;10.833;3.302;91.223;-70.943;-25.868;157.654;-63.814;-300.652;-313.498;-218.258
5960;-130.829;-186.982;-152.087;-56.648;-188.903;-5.705;-5.68;75.361;-72.426;-43.582;134.001;-72.13;-297.654;-307.303;-212.368
5970;-143.119;-192.85;-160.541;-77.835;-194.035;-22.392;-11.47;60.743;-72.823;-58.714;109.425;-80.516;-294.048;-300.892;-206.432
5980;-155.346;-197.652;-167.836;-99.039;-198.778;-38.012;-17.199;45.81;-73.541;-72.895;85.863;-86.218;-290.636;-292.981;-200.374
5990;-166.981;-202.461;-175.379;-118.721;-202.772;-52.368;-23.341;32.881;-74.299;-84.276;61.415;-91.919;-286.126;-284.221;-194.095
6000;-176.441;-207.011;-181.891;-136.777;-206.074;-65.247;-30.919;20.156;-75.701;-96.829;39.48;-94.854;-281.165;-274.629;-188.058
6010;-184.422;-212.27;-187.389;-153.686;-208.881;-77.006;-36.034;8.47;-77.142;-108.062;19.898;-97.029;-274.766;-264.126;-182.181
6020;-192.761;-216.029;-191.886;-170.662;-212;-88.339;-38.93;-3.01;-78.501;-117.044;0.399;-99.411;-267.338;-254.309;-176.539
6030;-200.389;-220.503;-196.137;-187.383;-214.519;-98.503;-41.825;-14.441;-78.739;-126.517;-17.167;-102.606;-259.354;-243.775;-170.521
6040;-206.95;-225.097;-200.601;-200.382;-216.888;-107.284;-45.222;-24.982;-79.054;-133.305;-35.196;-106.21;-251.16;-232.971;-164.223
6050;-213.532;-228.579;-204.523;-212.852;-218.851;-115.691;-48.619;-35.378;-79.194;-140.226;-50.912;-109.508;-241.585;-222.335;-157.094
6060;-217.63;-230.447;-207.764;-225.066;-220.874;-124.236;-51.244;-44.418;-79.935;-146.835;-66.687;-112.447;-232.132;-212.099;-149.847
6070;-220.083;-232.854;-210.183;-237.716;-222.72;-131.57;-54.269;-53.658;-80.759;-153.374;-79.872;-114.71;-219.226;-201.399;-142.535
6080;-221.855;-234.778;-212.382;-249.749;-224.594;-137.952;-56.074;-62.388;-82.079;-159.781;-89.324;-115.974;-205.037;-190.63;-134.473
6090;-223.655;-238.006;-214.605;-259.902;-226.428;-143.84;-58.266;-71.597;-83.079;-163.194;-98.77;-117.037;-189.851;-179.389;-125.651
6100;-224.31;-240.261;-216.629;-269.902;-228.241;-150.099;-60.458;-81.109;-84.306;-166.112;-103.556;-118.179;-175.448;-165.519;-116.206
6110;-224.326;-242.45;-218.679;-277.539;-229.665;-155.89;-62.637;-90.714;-85.414;-168.135;-108.203;-119.597;-159.357;-151.463;-106.829
6120;-224.552;-244.204;-221.164;-284.09;-230.914;-160.892;-64.817;-98.665;-86.517;-170.029;-111.17;-120.782;-142.537;-136.463;-96.49
6130;-225.372;-247.574;-223.75;-288.6;-232.303;-164.781;-66.246;-106.41;-87.593;-171.563;-115.91;-121.663;-125.348;-120.345;-85.72
6140;-226.342;-250.339;-226.068;-293.135;-233.47;-168.364;-67.594;-112.331;-89.509;-172.182;-118.463;-122.382;-108.688;-102.186;-75.858
6150;-226.472;-253.27;-228.003;-296.324;-234.659;-171.959;-68.134;-118.051;-91.404;-173.626;-121.45;-121.981;-91.23;-84.025;-64.561
6160;-226.546;-255.346;-229.549;-298.586;-235.961;-175.343;-67.8;-123.186;-92.95;-174.634;-124.788;-121.607;-72.09;-64.465;-51.312
6170;-226.648;-256.404;-230.993;-299.928;-237.081;-178.359;-67.466;-127.345;-94.552;-174.982;-129.006;-121.236;-51.41;-43.361;-38.477
6180;-226.626;-257.366;-231.953;-301.574;-237.785;-180.833;-66.796;-131.731;-96.05;-176.265;-133.974;-121.441;-31.509;-20.583;-23.821
6190;-226.087;-257.537;-232.914;-302.745;-238.17;-183.655;-66.126;-134.93;-97.629;-178.375;-138.462;-121.968;-10.277;4.772;-9.378
6200;-225.637;-257.135;-233.95;-303.626;-238.451;-186.091;-66.308;-138.128;-99.57;-181.206;-142.321;-121.949;10.888;29.308;6.128
6210;-224.455;-257.12;-235.079;-305.153;-238.859;-188.847;-66.49;-140.117;-101.359;-183.097;-145.246;-122.065;32.487;55.988;21.354
6220;-222.828;-256.881;-235.928;-305.64;-239.165;-191.321;-68.283;-141.906;-102.343;-185.112;-146.261;-122.77;53.612;84.025;37.034
6230;-221.083;-257.109;-236.21;-306.105;-239.47;-193.735;-70.159;-143.428;-102.601;-187.81;-147.731;-123.474;76.461;111.382;52.804
6240;-219.095;-257.276;-235.71;-306.757;-239.585;-196.204;-72.099;-144.847;-102.708;-189.865;-149.281;-124.77;100.469;137.753;68.461
6250;-217.723;-257.403;-233.942;-307.261;-238.763;-198.841;-72.648;-146.159;-102.753;-190.793;-151.473;-125.76;125.559;165.432;84.632
6260;-216.127;-257.196;-231.512;-307.592;-238.448;-201.804;-73.197;-147.226;-103.262;-191.279;-153.385;-127.132;150.05;194.054;100.8
6270;-214.49;-257.029;-228.96;-307.108;-237.517;-205.443;-73.446;-147.847;-103.534;-193.41;-155.527;-128.246;174.971;222.825;116.949
6280;-212.353;-256.044;-226.274;-305.709;-236.502;-209.172;-73.694;-148.148;-106.156;-195.367;-157.683;-129.697;200.052;251.657;132.924
6290;-210.087;-254.303;-223.69;-304.619;-235.786;-212.821;-74.181;-148.534;-108.854;-197.857;-159.479;-131.015;224.938;280.025;149.523
6300;-207.938;-252.931;-221.585;-303.737;-234.877;-215.393;-74.388;-148.371;-111.074;-200.35;-161.508;-132.323;248.346;309.201;166.174
6310;-205.726;-251.979;-219.626;-303.877;-233.96;-217.313;-75.29;-148.556;-111.243;-201.222;-163.657;-133.644;271.673;338.05;182.665
6320;-203.474;-249.847;-216.961;-303.891;-232.706;-218.719;-76.324;-148.495;-111.266;-201.854;-165.892;-134.372;292.579;364.908;200.32
6330;-201.055;-247.301;-214.255;-303.457;-230.352;-219.739;-77.359;-148.434;-110.364;-201.563;-169.952;-135.368;313.058;391.436;217.625
6340;-198.594;-243.941;-211.092;-302.788;-227.563;-220.348;-78.924;-147.913;-109.862;-200.59;-173.881;-136.655;332.657;416.259;233.905
6350;-195.37;-241.16;-208.246;-301.639;-223.429;-220.279;-80.49;-147.281;-109.381;-199.956;-180.557;-136.855;352.546;439.343;249.945
6360;-192.072;-237.855;-205.354;-299.992;-220.019;-220.447;-82.109;-146.33;-109.294;-199.521;-187.353;-137.083;370.181;462.359;265.89
6370;-188.985;-233.418;-201.668;-297.819;-216.527;-220.377;-83.648;-145.585;-108.967;-199.521;-193.343;-136.743;385.923;482.894;280.01
6380;-185.829;-227.934;-197.96;-295.757;-212.938;-220.389;-85.687;-144.852;-107.978;-199.117;-197.574;-136.349;400.725;501.835;292.611
6390;-182.937;-222.35;-193.459;-293.305;-208.901;-219.946;-87.782;-144.346;-106.472;-197.564;-199.644;-135.255;415.633;518.6;304.673
6400;-179.848;-216.415;-189.388;-291.552;-204.222;-218.946;-89.753;-144.214;-104.883;-195.566;-200.343;-134.606;429.487;534.479;315.446
6410;-176.157;-210.455;-184.643;-290.546;-199.223;-217.385;-92.029;-144.121;-103.568;-192.861;-202.207;-133.368;441.695;548.877;323.479
6420;-171.695;-204.316;-179.727;-289.292;-194.004;-215.654;-94.305;-143.989;-102.214;-190.486;-202.248;-132.386;451.428;559.206;332.334
