timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
5860;284.833;148.868;180.379;-100.476;-139.017;-150.979;259.986;243.302;163.127;5.215;-97.149;-104.007;-64.019;-45.527;-152.299
5870;295.528;142.233;183.636;-98.356;-135.426;-152.85;268.771;250.092;161.85;-3.661;-97.68;-103.983;-62.468;-45.194;-152.052
5880;305.316;134.651;186.044;-95.56;-132.356;-155.24;277.652;254.055;160.33;-11.665;-98.211;-104.251;-60.854;-44.738;-151.916
5890;312.852;126.614;188.459;-92.829;-128.982;-157.692;284.269;258.025;158.879;-16.473;-100.828;-104.539;-58.557;-43.001;-151.819
5900;318.716;120.39;189.435;-90.937;-125.408;-160.233;290.623;259.367;155.634;-21.728;-103.444;-104.316;-56.316;-41.003;-151.626
5910;323.094;113.378;188.841;-89.011;-121.728;-162.374;292.239;261.859;151.603;-26.909;-107.041;-104.211;-53.446;-38.364;-150.634
5920;325.12;105.97;187.306;-87.135;-118.159;-163.967;289.266;263.498;148.21;-30.612;-111.052;-104.174;-50.73;-35.91;-149.683
5930;327.167;98.837;186.182;-85.203;-115.029;-165.84;286.246;263.399;145.572;-34.676;-115.255;-103.154;-48.31;-31.977;-148.538
5940;327.142;90.923;185.051;-82.508;-112.451;-167.6;281.017;261.223;143.066;-37.956;-122.288;-102.08;-46.378;-28.109;-147.433
5950;325.095;81.61;181.655;-78.651;-110.433;-168.708;273.608;259.361;138.96;-40.32;-129.466;-99.199;-44.37;-24.186;-146.218
5960;320.768;71.894;176.966;-74.593;-107.956;-169.753;266.048;256.852;133.952;-43.059;-136.883;-95.581;-42.823;-20.234;-143.55
5970;317.592;62.259;172.057;-70.606;-106.069;-170.095;258.383;253.892;126.72;-44.239;-144.499;-92.403;-41.593;-16.269;-141.974
5980;313.303;53.411;166.839;-66.792;-103.582;-169.997;250.835;248.687;120.393;-43.629;-150.352;-88.828;-40.377;-12.703;-140.225
5990;308.749;45.097;160.651;-63.47;-101.419;-170.448;243.258;240.999;113.914;-42.339;-156.445;-85.252;-39.815;-9.269;-137.137
6000;303.619;37.025;154.015;-60.472;-100.24;-170.221;232.034;233.228;107.549;-36.746;-162.148;-82.245;-39.288;-6.19;-133.903
6010;298.822;29.673;147.41;-56.793;-99.048;-170.091;221.171;224.657;100.823;-31.113;-167.17;-79.479;-38.051;-3.015;-129.59
6020;293.25;23.806;140.611;-52.854;-97.96;-169.324;210.059;214.883;93.486;-25.52;-171.331;-76.912;-36.436;0.2;-125.75
6030;286.273;17.742;132.75;-48.297;-95.712;-167.73;199.858;206.139;85.546;-22.247;-172.012;-74.185;-34.828;3.073;-121.959
6040;276.257;12.199;123.459;-42.672;-93.764;-166.815;189.374;196.168;76.665;-20.396;-172.597;-71.458;-33.348;5.822;-119.065
6050;265.454;6.332;113.673;-37.472;-91.807;-166.537;179.004;186.303;67.6;-17.945;-172.182;-69.447;-32.123;8.292;-116.233
6060;254.618;0.512;104.89;-32.411;-89.332;-165.953;165.441;174.679;58.466;-16.913;-171.126;-67.994;-30.338;10.721;-113.201
6070;242.382;-5.062;97.72;-27.334;-86.899;-165.488;152.134;163.943;51.007;-12.983;-170.422;-66.604;-27.498;13.432;-108.879
6080;230.294;-9.316;91.32;-21.55;-82.866;-164.286;138.737;153.367;44.97;-10.04;-169.436;-64.214;-24.658;16.156;-104.556
6090;214.036;-12.021;84.814;-15.309;-78.139;-163.324;122.779;144.75;39.937;-5.003;-166.919;-62.152;-22.414;18.968;-99.359
6100;195.931;-14.695;76.847;-7.588;-73.47;-162.059;106.753;137.261;35.102;0.399;-163.841;-60.077;-20.183;21.741;-93.989
6110;178.146;-17.89;67.476;-0.08;-67.745;-161.634;90.657;129.972;30.15;6.601;-160.399;-57.963;-19.393;24.833;-89.979
6120;159.332;-21.164;56.752;8.766;-61.992;-160.047;79.56;123.599;26.538;14.615;-157.756;-55.979;-19.068;27.686;-85.879
6130;139.539;-25.324;46.266;17.618;-55.429;-158.309;68.188;118.684;24.123;21.599;-155.368;-54.036;-18.742;30.497;-81.778
6140;118.688;-29.397;35.066;25.863;-49.363;-156.386;58.234;111.65;20.494;27.662;-153.261;-51.439;-18.337;32.908;-76.552
6150;99.421;-33.567;24.924;37.121;-43.767;-153.823;48.343;103.101;17.203;32.568;-151.601;-49.732;-17.862;35.429;-71.208
6160;78.972;-37.098;16.128;48.746;-36.55;-151.309;37.873;94.628;13.898;37.434;-149.062;-47.298;-17.208;37.55;-65.339
6170;60.495;-40.084;7.935;60.465;-29.389;-149.126;28.523;84.994;9.622;41.305;-146.812;-44.898;-17.004;39.906;-58.908
6180;42.356;-43.37;-0.756;72.023;-19.054;-146.662;19.117;75.466;4.257;45.535;-143.206;-42.481;-16.779;40.579;-52.476
6190;26.429;-46.713;-9.651;82.423;-6.581;-144.101;10.953;66.393;-2.32;48.643;-138.577;-40.389;-16.021;41.372;-46.301
6200;9.978;-49.519;-18.804;91.767;6.277;-141.428;4.149;56.054;-8.377;50.91;-131.804;-39.353;-15.262;42.043;-40.126
6210;-5.847;-52.048;-27.479;100.91;19.476;-138.16;-2.497;45.036;-15;52.177;-122.171;-39.197;-13.417;43.193;-35.308
6220;-22.501;-54.959;-35.938;111.433;32.695;-133.419;-9.666;33.058;-19.646;52.117;-112.703;-38.793;-11.006;44.226;-28.548
6230;-38.163;-58.269;-44.032;121.92;45.475;-128.306;-17.396;21.69;-25.768;51.269;-102.916;-37.719;-8.622;45.699;-21.788
6240;-54.594;-61.861;-51.077;136.149;59.364;-123.51;-25.077;11.549;-31.934;49.741;-93.032;-35.172;-6.652;47.117;-15.983
6250;-70.417;-65.703;-57.541;151.061;73.977;-117.594;-31.036;0.808;-38.379;46.772;-83.268;-31.803;-4.669;48.615;-10.179
6260;-86.705;-70.068;-64.203;165.708;91.236;-110.041;-36.651;-9.021;-44.839;43.872;-73.6;-27.633;-2.96;50.182;-5.668
6270;-102.356;-74.472;-71.807;181.314;108.454;-102.543;-43.788;-18.698;-50.372;40.611;-62.134;-24.063;-0.859;51.683;-0.604
6280;-116.699;-78.768;-79.639;195.971;125.203;-94.228;-52.924;-28.349;-55.679;36.99;-50.713;-20.612;1.241;53.364;4.666
6290;-128.753;-83.452;-86.08;209.523;143.105;-85.207;-62.123;-36.764;-60.283;34.53;-39.444;-17.668;3.668;55.039;11.863
6300;-141.447;-88.044;-92.556;222.154;160.972;-74.888;-70.923;-45.979;-63.967;32.596;-30.619;-14.895;6.156;57;19.061
6310;-153.207;-93.141;-100.549;233.359;179.639;-64.59;-75.843;-54.074;-68.4;32.102;-21.981;-12.651;7.932;58.934;26.952
6320;-163.597;-99.254;-109.241;244.841;198.291;-52.492;-80.625;-63.182;-72.092;30.502;-13.519;-10.483;8.594;60.917;33.499
6330;-173.742;-105.948;-118.938;254.708;215.568;-39.822;-85.098;-72.17;-75.778;29.902;-5.132;-8.752;9.257;62.839;40.088
6340;-180.401;-112.648;-128.731;261.491;231.873;-27.03;-88.789;-82.163;-80.443;27.279;2.041;-5.861;9.846;64.934;45.24
6350;-186.349;-118.571;-137.766;266.996;248.185;-13.319;-92.577;-92.163;-85.258;24.215;9.167;-3.039;10.434;67.022;50.461
6360;-193.218;-123.815;-145.655;269.541;262.825;2.844;-97.687;-102.53;-90.328;21.08;17.714;-0.017;11.419;68.73;56.457
6370;-200.447;-128.63;-151.985;268.31;276.557;20.433;-104.764;-113.223;-94.713;16.255;29.044;2.567;12.286;68.371;63.087
6380;-207.083;-132.932;-158.287;266.101;289.566;38.132;-112.007;-124.152;-98.919;12.03;40.319;4.754;13.09;68.137;69.876
6390;-213.419;-136.244;-163.687;262.083;300.847;55.192;-119.97;-134.065;-101.931;5.55;54.879;6.254;13.332;67.585;76.735
6400;-219.283;-139.393;-169.028;255.011;312.066;72.145;-128.029;-141.17;-104.486;0.11;69.28;7.719;13.575;66.999;83.712
6410;-224.179;-142.468;-173.177;246.552;317.735;89.194;-133.138;-149.377;-106.716;-6.873;82.847;9.063;13.505;66.345;89.19
6420;-227.743;-145.172;-177.381;238.092;319.701;105.684;-136.891;-156.663;-109.501;-12.737;96.172;10.346;13.708;64.487;94.783
6430;-230.404;-147.146;-179.484;229.199;318.819;122.112;-140.996;-163.302;-112.12;-19.719;106.698;11.895;14.21;62.728;100.434
6440;-233.539;-148.421;-180.959;220.797;313.48;137.953;-144.487;-170.796;-113.934;-25.461;117.175;14.251;14.694;60.636;105.19
6450;-236.343;-149.378;-180.852;210.527;308.127;153.739;-147.832;-177.743;-115.768;-31.389;127.192;16.994;15.492;58.728;110.057
6460;-239.897;-148.841;-180.822;200.457;301.332;168.966;-151.087;-184.095;-116.543;-36.357;135.568;20.095;15.807;57.421;114.521
6470;-243.375;-147.004;-180.866;187.79;291.834;183.046;-156.473;-189.054;-116.921;-41.054;145.436;23.775;16.065;55.92;118.448
6480;-246.297;-144.841;-180.861;175.166;282.207;196.233;-162.981;-192.294;-117.637;-45.03;155.063;26.646;15.963;54.059;123.785
6490;-249.032;-142.608;-180.512;158.665;270.65;209.701;-170.775;-195.753;-118.593;-49.971;164.701;28.316;16.13;52.095;129.415
6500;-250.819;-140.806;-180.018;141.411;259.12;221.632;-178.35;-198.377;-119.023;-54.612;173.418;30.11;16.617;48.971;135.012
6510;-252.079;-138.532;-178.637;124.197;244.971;232.019;-185.829;-203.019;-119.523;-59.735;182.356;31.545;17.488;45.743;141.495
6520;-254.036;-135.937;-175.749;105.761;230.388;241.83;-191.233;-207.217;-120.012;-64.429;188.804;33.055;18.141;41.957;147.377
6530;-256.083;-133.218;-171.942;87.389;214.891;250.761;-195.637;-212.126;-119.964;-68.563;193.852;33.461;18.793;38.17;152.418
6540;-258.034;-129.549;-169.044;68.571;198.095;257.492;-200.168;-216.218;-119.876;-73.086;199.817;33.979;18.531;34.055;156.185
6550;-258.676;-125.356;-166.252;50.611;181.32;263.077;-203.905;-219.712;-119.339;-78.128;205.781;34.348;18.269;29.901;159.615
6560;-259.069;-121.079;-162.229;33.654;164.385;268.302;-208.572;-222.434;-117.495;-83.928;209.295;35.629;18.283;25.257;161.303
6570;-260.145;-115.997;-158.644;16.697;148.423;271.783;-210.204;-225.113;-116.291;-89.008;213.93;36.986;18.997;20.452;163.066
6580;-260.312;-110.79;-154.588;1.491;132.022;274.399;-212.808;-227.381;-114.477;-94.716;217.81;39.161;19.661;15.703;163.829
6590;-258.542;-105.483;-150.527;-10.979;115.099;278.619;-214.901;-230.07;-112.743;-98.503;223.21;40.657;19.828;10.594;164.702
6600;-256.127;-101.126;-145.726;-23.234;98.183;281.92;-217.847;-232.883;-110.171;-102.451;229.481;43.672;19.87;5.534;165.655
6610;-254.018;-97.141;-139.945;-32.592;79.819;283.166;-218.234;-235.806;-106.819;-106.286;233.676;46.418;19.175;1.079;166.19
6620;-251.175;-94.869;-133.163;-39.426;61.775;281.844;-217.222;-237.272;-102.748;-108.766;235.448;51.004;18.888;-1.563;166.379
6630;-246.812;-92.357;-126.394;-46.323;43.683;278.603;-215.248;-238.494;-98.243;-110.846;236.876;55.432;18.745;-3.83;166.848
6640;-242.183;-90.399;-119.07;-51.599;27.698;275.492;-212.546;-239.08;-93.738;-111.541;235.946;60.139;18.792;-6.063;165.985
6650;-236.774;-88.134;-112.356;-57.382;11.692;272.359;-210.331;-238.797;-88.792;-112.339;235.313;64.909;18.6;-8.523;165.801
6660;-231.596;-85.676;-107.952;-62.206;-1.28;266.724;-207.661;-236.854;-84.623;-111.836;233.305;69.066;17.996;-10.948;165.826
6670;-227.378;-83.793;-103.451;-67.686;-11.692;261.65;-205.15;-233.492;-80.079;-111.483;230.083;73.251;16.841;-12.539;165.672
6680;-224.97;-82.721;-100.588;-72.73;-22.057;254.56;-202.39;-230.16;-76.149;-109.804;227.709;77.025;15.367;-14.117;165.597
6690;-220.458;-82.699;-96.938;-78.188;-30.546;247.694;-199.949;-226.359;-71.972;-108.812;224.334;80.688;13.382;-15.194;165.48
6700;-213.901;-82.563;-92.801;-81.908;-39.015;239.148;-197.508;-221.316;-67.59;-107.421;219.262;84.265;11.117;-16.299;164.443
6710;-206.719;-82.589;-88.568;-86.015;-46.298;230.746;-194.647;-216.08;-62.96;-106.614;213.05;87.655;9.059;-18.604;162.829
6720;-200.032;-83.521;-84.015;-88.843;-50.781;222.117;-190.597;-211.815;-59.15;-106.127;205.767;89.565;7.568;-20.874;160.268
6730;-192.971;-83.985;-79.19;-91.455;-54.665;211.989;-185.868;-207.161;-56.124;-105.062;198.197;91.49;6.437;-23.265;156.103
6740;-183.895;-85.281;-74.461;-93.644;-57.655;201.581;-178.654;-202.468;-52.498;-103.399;190.818;92.134;5.717;-25.621;150.953
6750;-175.788;-85.634;-69.917;-95.797;-60.583;189.978;-172.43;-197.786;-50.19;-101.939;184.001;92.888;4.677;-26.737;145.843
6760;-165.92;-86.53;-66.121;-98.225;-63.363;178.285;-165.109;-193.44;-47.338;-100.273;176.826;93.575;3.785;-27.777;139.13
6770;-155.228;-88.92;-62.37;-100.506;-65.742;166.393;-158.341;-189.319;-44.615;-99.644;168.879;94.234;2.672;-28.301;131.074
6780;-144.97;-90.083;-57.299;-102.926;-68.284;154.37;-150.732;-185.27;-41.2;-99.077;160.924;93.548;1.528;-28.69;123.742
6790;-134.335;-90.422;-52.312;-105.028;-70.937;143.938;-142.574;-181.452;-37.476;-98.892;150.354;91.443;0.274;-28.883;115.011
6800;-121.815;-91.148;-46.134;-106.488;-73.665;132.433;-135.69;-176.539;-33.841;-98.563;139.785;89.578;-0.903;-28.996;106.589
6810;-108.512;-90.963;-39.868;-107.709;-77.579;121.302;-128.886;-170.812;-29.561;-98.386;131.179;86.691;-2.366;-28.695;98.491
6820;-93.909;-90.175;-33.081;-108.92;-82.454;109.065;-124.823;-165.206;-25.724;-98.175;122.214;83.68;-3.869;-27.914;89.727
6830;-80.408;-88.719;-26.192;-110.218;-87.128;97.028;-120.025;-159.414;-22.418;-97.792;113.796;78.331;-5.251;-27.23;82.073
6840;-66.564;-86.487;-19.212;-112.069;-91.294;83.51;-115.106;-152.633;-19.44;-96.571;103.559;72.913;-5.873;-26.186;74.997
6850;-53.49;-82.228;-12.652;-114.087;-95.57;70.076;-109.258;-145.412;-16.901;-95.563;92.781;65.657;-6.527;-25.356;67.848
6860;-39.367;-75.857;-7.212;-116.284;-97.622;56.919;-102.926;-136.819;-13.681;-93.75;82.21;58.262;-6.575;-25.286;60.337
6870;-25.599;-68.146;-2.646;-118.601;-99.114;43.361;-96.066;-127.916;-10.553;-92.676;71.703;50.428;-6.756;-25.243;52.578
6880;-12.417;-60.091;1.942;-120.932;-100.59;31.683;-89.334;-120.419;-7.665;-91.552;61.411;42.428;-6.977;-25.714;43.257
6890;1.542;-52.059;6.52;-122.903;-102.145;19.164;-81.841;-113.63;-5.145;-90.468;51.239;33.702;-7.168;-26.055;33.143
6900;13.992;-43.314;12.298;-124.657;-103.699;6.452;-73.121;-107.441;-3.363;-90.446;40.094;25.018;-7.44;-26.237;22.185
6910;26.011;-34.383;19.948;-126.541;-104.244;-4.179;-64.423;-99.381;-1.381;-90.472;30.909;15.618;-7.567;-26.378;11.112
6920;38.589;-25.691;27.797;-128.32;-103.749;-14.839;-55.885;-87.948;1.607;-91.862;20.73;6.211;-7.63;-26.764;-0.003
6930;52.287;-16.212;36.395;-130.975;-102.572;-23.524;-47.37;-76.154;4.954;-93.425;10.55;-3.754;-7.728;-27.212;-11.495
6940;65.092;-5.494;44.592;-133.175;-101.186;-32.258;-38.343;-61.265;9.468;-95.153;0.309;-13.934;-7.463;-27.673;-22.074
6950;76.342;4.841;51.764;-134.793;-99.8;-39.236;-28.775;-47.175;14.367;-96.806;-9.932;-24.793;-7.199;-28.134;-32.141
6960;88.702;14.807;58.654;-136.051;-99.252;-46.326;-19.757;-31.397;18.346;-98.219;-18.015;-35.818;-6.691;-28.2;-41.717
6970;101.292;24.799;64.621;-137.09;-98.705;-53.16;-10.534;-13.145;22.463;-99.543;-26.506;-45.043;-6.698;-28.298;-50.415
6980;112.199;34.174;70.348;-137.916;-99.378;-59.155;0.297;4.588;27.337;-101.652;-34.552;-54.274;-6.338;-28.29;-60.033
6990;120.648;44.32;76.051;-138.841;-100.389;-65.018;9.888;25.252;32.763;-104.046;-45.117;-60.761;-6.382;-28.692;-68.803
7000;130.298;54.386;81.775;-139.403;-101.4;-69.68;21.247;45.383;40.454;-106.538;-56.563;-67.112;-6.461;-29.468;-78.445
7010;138.222;64.308;87.501;-140.022;-101.582;-74.902;30.556;64.994;47.745;-109;-67.967;-73.092;-6.683;-30.076;-87.596
7020;146.692;74.971;92.826;-140.601;-101.764;-79.437;40.426;85.356;56.41;-111.695;-79.051;-80.006;-7.029;-30.794;-95.556
7030;154.997;84.407;96.861;-141.092;-100.95;-83.572;51.03;105.528;64.589;-113.84;-89.908;-85.233;-7.135;-31.294;-104.316
7040;163.517;93.283;100.937;-141.579;-100.284;-87.701;61.439;127.063;72.342;-115.959;-99.244;-90.194;-7.323;-31.752;-111.677
7050;170.226;102.535;103.746;-142.066;-99.618;-91.029;74.15;148.921;81.09;-117.782;-108.545;-95.28;-7.731;-32.937;-119.679
7060;177.458;111.412;106.72;-142.608;-99.745;-94.288;86.901;169.979;88.964;-118.971;-117.443;-98.801;-8.277;-34.032;-126.452
7070;185.594;120.095;108.596;-143.422;-99.872;-96.193;101.659;192.079;98.43;-120.69;-126.35;-102.447;-9.371;-35.567;-133.034
7080;194.761;129.138;110.534;-144.152;-100.39;-97.819;116.858;213.469;109.479;-122.532;-135.217;-102.928;-10.625;-37.033;-140.137
7090;203.512;138.073;111.743;-143.887;-100.298;-99.426;132.081;234.462;120.779;-124.524;-142.226;-103.223;-11.641;-38.699;-147.761
7100;212.734;146.095;113.124;-142.527;-100.206;-100.185;148.661;254.754;131.855;-126.537;-149.077;-103.879;-12.578;-40.248;-155.426
7110;221.967;152.663;114.983;-140.967;-100.11;-100.702;166.234;274.364;142.32;-128.575;-156.174;-104.444;-13.491;-41.237;-162.777
7120;231.859;159.891;116.906;-138.615;-100.015;-100.579;182.564;291.943;150.994;-130.054;-163.048;-106.53;-14.288;-42.15;-170.2
7130;241.262;166.807;118.748;-136.291;-100.112;-100.263;198.721;310.941;156.869;-131.713;-169.695;-108.47;-15.086;-42.71;-176.423
7140;249.189;173.677;120.793;-133.712;-100.32;-99.011;214.001;328.778;163.001;-132.61;-176.189;-109.186;-15.644;-43.27;-181.279
7150;255.805;178.948;122.759;-131.291;-100.528;-98.079;227.764;347.891;167.614;-132.617;-181.083;-109.971;-15.836;-43.887;-185.574
7160;262.76;183.408;124.072;-128.102;-100.742;-96.836;241.182;364.974;171.717;-132.473;-187.074;-108.869;-15.614;-44.183;-189.72
7170;267.192;188.371;125.523;-124.513;-100.956;-96.156;254.691;378.92;174.919;-131.774;-191.499;-107.926;-15.029;-43.981;-193.993
7180;270.091;192.361;126.389;-120.11;-101.13;-95.4;270.862;388.523;177.054;-131.695;-197.596;-107.316;-13.663;-43.778;-198.199
7190;271.63;194.792;126.775;-116.135;-101.048;-95.124;287.68;395.422;178.272;-131.868;-203.794;-106.306;-12.206;-43.343;-202.299
7200;271.534;196.743;126.433;-113.4;-100.967;-94.731;303.928;400.716;176.73;-132.012;-210.846;-105.497;-9.986;-42.869;-206
7210;269.894;198.492;125.884;-110.892;-100.366;-94.095;315.792;403.891;173.313;-132.218;-218.239;-103.415;-8.134;-42.319;-209.669
7220;268.288;200.243;125.088;-109.619;-99.916;-93.098;327.477;400.45;169.634;-132.513;-224.781;-102.102;-6.794;-42.079;-212.874
7230;267.203;201.953;124.452;-107.51;-98.549;-91.366;334.523;398.774;165.375;-132.808;-231.323;-99.572;-6.415;-41.797;-215.353
7240;266.807;204.229;123.897;-105.985;-97.423;-89.713;339.783;393.841;160.342;-132.596;-234.892;-98.414;-6.098;-41.236;-217.677
7250;265.808;206.059;123.127;-103.633;-96.298;-87.978;343.305;387.319;153.869;-132.383;-238.462;-97.305;-5.924;-40.661;-219.383
7260;265.01;206.92;121.509;-101.527;-96.083;-85.523;345.625;378.756;148.334;-132.658;-241.124;-96.175;-5.554;-40.446;-220.066
7270;263.444;208.517;119.131;-98.963;-96.488;-83.15;345.174;368.932;141.266;-132.932;-243.786;-94.446;-4.89;-40.437;-219.869
7280;262.263;209.713;117.363;-96.735;-97.847;-81.178;343.48;357.003;134.319;-133.743;-244.857;-92.826;-4.29;-40.629;-218.968
7290;260.614;210.745;115.601;-94.421;-98.735;-78.781;339.112;343.49;127.028;-133.066;-245.033;-89.367;-3.859;-40.903;-217.239
7300;259.164;211.657;113.975;-92.817;-99.623;-76.152;332.323;324.583;118.577;-132.898;-244.694;-85.804;-3.181;-40.338;-214.952
7310;256.257;212.068;111.309;-90.915;-99.45;-74.403;323.494;307.098;109.921;-131.469;-244.048;-81.881;-2.808;-39.586;-211.343
7320;251.637;211.124;108.846;-88.806;-99.759;-72.681;311.41;288.523;99.695;-129.345;-242.923;-77.572;-1.85;-38.554;-207.495
7330;245.819;209.759;106.451;-86.937;-99.149;-71.44;299.065;268.89;87.949;-126.458;-240.728;-74.223;-0.905;-37.523;-201.328
7340;238.641;207.433;105.025;-85.054;-98.65;-70.171;286.665;248.306;74.974;-124.487;-238.702;-70.578;0.28;-36.108;-194.041
7350;231.418;204.321;104.03;-83.091;-98.15;-69.502;273.846;227.916;62.375;-121.727;-234.988;-66.292;1.472;-34.872;-186.818
7360;225.316;200.35;102.986;-79.652;-97.452;-68.513;259.782;207.804;48.937;-119.241;-231.159;-62.048;2.674;-34.029;-178.378
7370;218.91;195.803;102.08;-76.488;-96.823;-67.743;245.986;189.826;37.28;-115.331;-224.668;-57.244;4.032;-32.577;-169.789
7380;211.985;190.615;101.447;-72.428;-96.252;-66.494;232.17;172.594;28.423;-111.421;-218.177;-52.688;4.841;-31.295;-160.541
7390;203.666;183.636;100.763;-68.25;-94.714;-65.548;217.778;158.132;20.327;-106.822;-209.945;-49.692;5.618;-29.469;-151.772
7400;195.615;176.022;99.463;-64.429;-93.177;-64.081;204.237;142.277;13.771;-102.223;-201.713;-46.786;5.948;-27.629;-143.93
7410;187.284;168.949;97.388;-61.17;-90.839;-62.978;191.159;126.717;7.695;-96.669;-191.051;-45.24;5.939;-26.498;-137.219
7420;180.483;160.996;95.36;-57.43;-88.335;-60.994;177.51;110.618;1.119;-91.114;-180.389;-42.988;5.83;-25.36;-130.382
7430;173.302;151.772;92.137;-54.077;-86.247;-59.651;161.099;99.001;-4.323;-83.888;-167.052;-39.712;4.735;-23.742;-124.357
7440;164.026;141.661;88.247;-49.514;-83.632;-57.759;143.207;87.746;-9.601;-75.633;-153.567;-35.981;3.495;-22.076;-118.479
7450;155.71;131.69;83.806;-44.604;-81.017;-56.026;125.701;78.255;-12.748;-67.702;-139.477;-31.388;1.255;-19.17;-112.606
7460;147.003;120.559;79.33;-39.501;-79.959;-54.232;112.179;67.588;-14.054;-59.145;-126.291;-27.567;-1.137;-16.119;-107.132
7470;136.012;108.035;74.011;-34.217;-78.997;-52.357;98.687;59.007;-16.172;-50.25;-113.451;-23.339;-3.223;-12.788;-101.888
7480;124.85;95.476;67.492;-28.332;-77.633;-50.532;86.523;48.916;-17.593;-40.494;-101.752;-18.912;-4.703;-9.436;-96.116
7490;113.487;81.757;60.628;-22.407;-74.931;-48.628;75.73;37.044;-19.614;-31.086;-90.753;-14.326;-6.092;-6.644;-90.132
7500;102.506;67.862;53.604;-15.484;-72.229;-45.803;62.414;26.956;-21.648;-19.937;-80.84;-10.059;-7.29;-3.963;-83.072
7510;91.197;53.914;46.713;-7.692;-69.68;-43.69;47.572;17.807;-24.524;-8.462;-72.745;-5.614;-8.607;-1.321;-76.319
7520;78.728;39.481;40.622;-0.317;-67.31;-41.377;35.051;7.905;-27.375;5.072;-62.949;-0.968;-10.24;1.279;-69.068
7530;66.233;25.688;33.156;8.541;-65.545;-39.498;21.663;-0.139;-30.574;18.406;-55.193;3.836;-11.694;4.346;-61.017
7540;52.563;11.771;25.821;17.25;-62.252;-38.099;10.964;-8.945;-33.812;31.459;-45.89;8.76;-12.571;7.407;-53.981
7550;38.03;-2.531;18.27;28.97;-58.96;-37.61;2.225;-13.677;-37.014;44.513;-36.586;13.946;-13.524;10.364;-47.063
7560;22.858;-15.967;11.44;40.268;-54.593;-36.24;-3.386;-20.531;-39.694;56.939;-29.2;19.052;-14.037;13.379;-41.15
7570;8.154;-28.163;4.91;55.337;-50.226;-35.23;-8.03;-28.39;-43.094;69.366;-21.814;24.145;-14.527;16.047;-35.19
7580;-6.28;-40.181;-1.716;70.879;-43.679;-34.447;-13.757;-35.24;-46.433;81.71;-17.541;29.317;-14.946;18.774;-30.87
7590;-21.335;-52.072;-9.018;88.703;-35.608;-33.783;-19.339;-42.924;-48.612;95.03;-11.575;34.255;-15.843;20.811;-27.033
7600;-36.15;-63.37;-16.552;105.829;-27.538;-33.534;-25.601;-50.668;-51.502;107.617;-7.298;39.673;-16.394;23.883;-22.076
7610;-52.768;-74.668;-23.105;122.754;-17.881;-33.604;-31.834;-58.779;-53.455;120.895;-2.292;44.981;-17.126;26.975;-18.273
7620;-69.83;-86.521;-29.417;139.597;-8.225;-33.832;-38.377;-67.246;-55.888;132.341;0.498;51.128;-17.479;29.988;-14.251
7630;-87.251;-98.03;-35.32;156.36;2.491;-34.663;-46.014;-76.451;-58.487;144.368;3.892;57.062;-17.332;33.048;-10.964
7640;-103.352;-107.617;-42.486;173.941;13.767;-35.455;-53.753;-85.768;-61.97;154.835;5.145;62.581;-16.894;35.269;-7.902
7650;-118.948;-116.123;-49.046;192.03;25.043;-36.674;-61.174;-94.834;-64.492;166.154;6.975;68.971;-15.895;37.434;-4.44
7660;-134.75;-124.622;-54.386;210.102;36.644;-37.654;-68.368;-104.003;-66.572;176.217;7.225;75.321;-14.752;39.64;0.359
7670;-150.153;-132.663;-59.555;227.514;48.246;-39.185;-74.662;-113.301;-68.172;186.764;8.091;81.499;-13.088;41.887;5.954
7680;-163.879;-139.641;-64.262;243.206;61.426;-40.076;-80.956;-123.124;-70.174;195.992;8.037;87.36;-11.095;43.614;12.308
7690;-174.356;-145.316;-69.441;257.714;75.206;-40.854;-88.034;-132.56;-72.752;204.839;9.159;93.061;-9.008;45.679;18.937
7700;-184.87;-151.039;-74.823;270.433;88.985;-41.754;-95.727;-141.647;-75.69;213.686;10.28;98.665;-6.655;45.903;25.702
7710;-195.185;-155.516;-80.268;282.917;105.586;-42.615;-104.683;-149.281;-78.69;218.945;14.561;103.749;-4.092;46.101;32.884
7720;-204.037;-158.873;-84.708;293.134;122.188;-43.69;-113.364;-155.988;-80.815;224.204;18.843;108.916;-1.397;45.473;40.586
7730;-212.985;-161.452;-88.988;302.39;139.905;-45.244;-120.669;-164.246;-82.886;228.549;25.574;112.523;1.388;44.825;47.746
7740;-221.902;-163.148;-94.084;308.917;157.617;-46.964;-127.163;-170.895;-84.194;233.705;33.36;116.109;4.006;44.854;54.596
7750;-231.219;-164.466;-99.167;313.917;175.328;-49.604;-131.817;-177.735;-85.383;237.203;41.79;120.335;6.494;45.476;60.534
7760;-240.269;-164.745;-103.97;315.317;193.061;-51.793;-133.27;-182.764;-86.389;240.178;49.757;124.506;8.982;46.428;67.028
7770;-247.764;-165.241;-109.132;316.821;210.793;-54.258;-134.959;-184.603;-87.53;241.156;55.541;129.557;11.263;47.57;72.281
