timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.3;;21: frq7-.1;22: frq7-.2;;23: frq9+.1;24: frq9+.2;25: frq9+.3;26: frq10+.1;27: frq10+.2;28: frq10+.3
11420;-9.814;-32.483;-38.607;-187.928;-181.585;;39.212;-97.389;;25.142;16.975;13.821;24.43;46.132;-40.134
11430;-9.324;-29.903;-35.476;-181.703;-174.273;;46.814;-93.53;;27.935;20.163;19.225;25.117;48.185;-40.545
11440;-8.752;-27.331;-32.345;-174.982;-165.726;;54.855;-84.91;;31.393;22.419;24.829;25.139;50.804;-40.342
11450;-8.131;-24.71;-29.269;-166.983;-157.266;;63.981;-76.132;;33.615;24.2;30.294;26.452;52.881;-40.052
11460;-7.448;-22.09;-26.117;-158.741;-149.8;;70.684;-65.157;;35.201;26.672;35.56;29.069;54.135;-39.946
11470;-6.655;-19.49;-23;-150.319;-143.474;;77.388;-54.223;;37.377;29.725;41.034;33.476;56.159;-37.942
11480;-5.862;-17.041;-19.952;-143.161;-136.233;;86.654;-46.763;;37.757;32.975;46.379;38.923;57.596;-36.29
11490;-5.138;-14.607;-16.938;-135.148;-129.317;;96.221;-38.95;;38.568;36.063;52.19;43.028;58.112;-33.19
11500;-4.352;-12.124;-13.924;-127.058;-118.476;;107.248;-31.738;;39.379;36.492;58.768;47.657;58.21;-28.906
11510;-3.469;-9.641;-11.041;-115.221;-104.855;;117.188;-26.717;;39.913;33.921;66.274;50.088;59.121;-22.622
11520;-2.621;-7.145;-8.193;-102.084;-88.724;;127.257;-20.048;;40.265;31.029;73.789;51.486;61.673;-13.512
11530;-1.731;-4.683;-5.366;-88.72;-73.088;;138.857;-10.741;;40.985;29.611;81.812;53.422;64.371;-2.71
11540;-0.814;-2.31;-2.697;-76.963;-58.644;;149.497;2.368;;41.599;27.178;89.55;57.033;65.179;7.448
11550;0;0;0;-67.834;-44.764;;160.102;12.898;;41.844;25.132;97.07;61.206;65.836;15.943
11560;0;0;0;-58.706;-31.404;;168.852;29.548;;40.306;23.527;104.447;65.109;67.117;22.67
11570;0;0;0;-48.35;-15.225;;175.272;48.738;;36.979;21.034;111.019;65.672;69.174;30.41
11580;0;0;0;-37.61;1.192;;181.588;71.648;;33.452;18.806;116.385;65.11;71.95;40.286
11590;0;0;0;-26.828;15.128;;186.019;94.079;;29.463;15.666;121.074;65.749;76.487;48.902
11600;0;0;0;-14.615;28.16;;188.523;121.954;;26.366;12.56;124.206;66.285;81.343;55.052
11610;0;0;0;2.083;42.354;;191.303;149.963;;24.727;9.134;126.72;67.186;85.292;61.095
11620;0;0;0;18.719;58.229;;195.964;181.36;;22.905;5.571;128.877;67.138;89.134;67.145
11630;0;0;0;37.121;73.761;;199.589;211.69;;21.526;2.248;130.674;67.741;92.451;73.877
11640;0;0;0;55.073;89.742;;205.192;241.8;;19.128;-0.309;131.272;68.263;96.63;81.239
11650;0;0;0;73.066;108.374;;206.458;270.71;;15.982;-3.259;130.788;68.746;101.177;85.201
11660;0;0;0;90.399;127.206;;207.724;297.275;;13.251;-7.081;131.498;70.655;106.608;92.491
11670;0;0;0;105.047;145.691;;206.323;323.719;;10.953;-11.019;132.488;71.941;111.808;98.24
11680;0;0;0;120.855;161.892;;204.935;350.057;;8.135;-15.212;132.484;74.066;117.086;106.114
11690;0;0;0;136.63;174.68;;202.469;372.354;;4.497;-18.775;132.426;77.461;121.763;114.429
11700;0;0;0;152.451;187.287;;197.705;390.524;;2.698;-21.618;132.168;80.262;125.029;123.367
11710;0;0;0;167.846;198.574;;194.299;405.574;;0.519;-24.676;131.953;81.626;127.619;132.47
11720;0;0;0;185.178;213.181;;189;417.338;;-1.781;-28.654;130.574;80.37;128.877;140.299
11730;0;0;0;205.061;226.603;;178.885;431.342;;-3.179;-32.377;128.359;79.676;130.655;149.554
11740;0;0;0;223.743;238.658;;168.716;438.171;;-3.382;-36.258;125.383;80.142;133.552;156.807
11750;0;0;0;241.814;247.577;;156.306;445.6;;-3.519;-38.899;120.822;81.728;136.581;163.299
11760;0;0;0;253.553;254.303;;144.403;452.96;;-3.615;-39.794;114.919;85.103;137.988;167.21
11770;0;0;0;264.332;256.617;;132.499;458.88;;-4.363;-40.353;108.92;88.141;137.51;168.041
11780;0;0;0;272.461;260.53;;119.447;464.641;;-5.726;-40.852;102.081;90.763;136.433;168.364
11790;0;0;0;280.298;265.163;;107.288;464.563;;-6.888;-40.055;94.848;93.953;136.897;169.855
11800;0;0;0;290;269.993;;94.09;464.512;;-7.884;-38.538;88.105;96.143;138.742;170.302
11810;0;0;0;297.988;277.479;;80.618;458.501;;-8.237;-37.801;81.361;99.281;139.908;171.076
11820;0;0;0;305.315;283.081;;69.931;452.959;;-8.019;-37.047;75.574;104.978;139.193;171.33
11830;0;0;0;311.521;288.074;;59.684;442.257;;-7.961;-36.794;70.403;111.237;137.011;170.966
11840;0;0;0;316.974;282.771;;51.531;431.479;;-7.622;-35.75;64.994;117.519;134.212;170.501
11850;0;0;0;318.044;275.276;;43.378;411.261;;-7.239;-34.106;60.266;122.457;132.497;170.605
11860;0;0;0;314.074;266.743;;35.087;390.526;;-7.593;-32.481;56.101;125.954;130.383;169.811
11870;0;0;0;306.501;257.418;;25.619;361.95;;-8.068;-30.817;52.316;129.757;128.35;170.632
11880;0;0;0;294.363;245.93;;16.152;333.899;;-8.339;-29.01;48.237;134.234;126.748;171.492
11890;0;0;0;282.64;231.794;;4.19;301.288;;-7.185;-27.499;45.039;138.37;124.934;171.36
11900;0;0;0;269.223;214.812;;-7.052;269.022;;-5.687;-25.589;42.473;142.764;123.777;171.76
11910;0;0;0;252.841;196.126;;-17.775;237.596;;-4.189;-22.745;37.314;146.041;122.779;174.083
11920;0;0;0;237.379;175.199;;-26.419;206.652;;-3.386;-18.979;32.17;149.039;121.985;177.939
11930;0;0;0;219.65;156.977;;-34.808;176.709;;-1.982;-14.764;26.905;151.861;121.131;181.872
11940;0;0;0;199.923;139.501;;-41.917;146.786;;0.331;-9.589;22.35;154.254;121.174;185.97
11950;0;0;0;179.509;121.481;;-47.401;121.103;;2.924;-4.123;17.462;156.879;121.76;189.428
11960;0;0;0;159.265;103.168;;-52.906;94.952;;6.269;1.618;12.574;158.844;123.066;192.646
11970;0;0;0;136.128;80.941;;-56.783;71.24;;9.092;7.324;7.96;159.73;124.032;196.225
11980;0;0;0;110.368;59.065;;-58.098;47.383;;11.726;12.223;4.491;159.832;123.812;198.386
11990;0;0;0;84.801;38.106;;-59.189;29.454;;13.399;17.323;0.728;160.302;123.554;199.466
12000;0;0;0;59.946;21.313;;-59.785;11.324;;13.863;22.983;-2.434;161.079;122.697;200.199
12010;0;0;0;38.291;4.919;;-61.494;-6.281;;13.446;28.634;-4.603;160.066;123.308;204.731
12020;0;0;0;15.909;-9.967;;-63.963;-23.902;;12.774;34.149;-6.098;160.116;124.412;213.247
12030;0;0;0;-4.861;-26.756;;-66.04;-41.389;;12.342;39.366;-7.579;159.206;124.283;222.55
12040;0;0;0;-24.437;-44.371;;-68.186;-57.12;;11.899;44.902;-9.901;157.51;123.593;230.396
12050;0;0;0;-44.71;-61.186;;-70.092;-72.299;;11.139;50.992;-12.6;154.808;122.028;238.072
12060;0;0;0;-62.395;-81.463;;-71.063;-87.494;;10.716;57.106;-14.366;150.279;120.061;245.761
12070;0;0;0;-81.312;-100.168;;-72.207;-102.469;;9.892;63.141;-15.771;144.828;117.077;251.691
12080;0;0;0;-100.062;-120.033;;-73.59;-115.79;;9.029;68.029;-15.97;139.357;115.228;255.65
12090;0;0;0;-118.708;-130.897;;-76.236;-131.317;;7.723;71.597;-16.92;134.207;113.178;259.606
12100;0;0;0;-134.353;-138.152;;-78.932;-142.884;;6.537;74.739;-19.069;130.612;110.737;265.734
12110;0;0;0;-149.127;-146.04;;-81.386;-154.949;;5.51;78.19;-21.338;128.037;108.076;272.469
12120;0;0;0;-159.437;-154.608;;-82.774;-162.494;;5.076;81.854;-23.8;125.171;105.636;279.036
12130;0;0;0;-168.277;-162.276;;-83.817;-170.337;;5.048;84.943;-25.988;122.276;102.836;284.833
12140;0;0;0;-176.81;-166.477;;-84.48;-173.379;;4.327;87.153;-26.985;119.738;101.152;290.31
12150;0;0;0;-184.302;-169.699;;-85.206;-175.604;;4.526;89.059;-27.622;117.6;101.439;294.651
12160;0;0;0;-190.95;-171.548;;-85.938;-176.309;;5.476;91.132;-26.738;115.674;101.84;298.188
12170;0;0;0;-197.934;-175.652;;-86.152;-177.332;;7.538;94.834;-27.161;112.946;102.353;301.709
12180;0;0;0;-203.593;-179.175;;-85.614;-179.236;;9.6;96.383;-27.305;108.269;101.506;304.583
12190;0;0;0;-207.972;-181.823;;-84.804;-181.491;;11.542;97.532;-27.665;101.895;99.305;308.695
12200;0;0;0;-211.379;-184.669;;-83.881;-184.106;;11.181;97.993;-26.535;96.123;96.924;312.887
12210;0;0;0;-214.542;-188.057;;-83.68;-186.561;;8.451;97.989;-25.018;90.91;94.658;317.858
12220;0;0;0;-216.335;-191.17;;-84.054;-188.337;;5.85;95.368;-22.861;86.239;91.992;322.806
12230;0;0;0;-218.073;-194.897;;-84.221;-189.697;;3.448;91.261;-20.681;79.452;89.414;326.949
12240;0;0;0;-220.857;-197.223;;-84.272;-189.857;;0.577;86.913;-19.132;70.481;85.252;331.092
12250;0;0;0;-224.6;-199.11;;-82.632;-189.679;;0.186;81.073;-17.217;58.578;79.281;336.509
12260;0;0;0;-227.661;-201.051;;-80.985;-189.901;;-0.472;73.394;-19.341;43.77;65.698;308.961
12270;0;0;0;-230.437;-203.603;;-78.363;-190.137;;-1.13;65.811;-22.153;28.961;51.634;279.254
12280;0;0;0;-232.534;-206.154;;-76.066;-190.452;;-2.034;58.308;-24.793;15.003;39.252;248.014
12290;0;0;0;-235.01;-208.152;;-75.259;-190.072;;-3.266;49.906;-26.753;1.295;26.863;216.865
12300;0;0;0;-236.851;-210.43;;-74.026;-190.057;;-4.655;40.389;-28.559;-11.339;14.23;186.805
12310;0;0;0;-237.908;-211.065;;-72.834;-189.503;;-6.044;30.948;-31.277;-21.989;2.157;156.746
12320;0;0;0;-238.964;-211.799;;-71.515;-189.647;;-6.943;21.71;-33.934;-32.03;-8.73;128.35
12330;0;0;0;-237.462;-210.37;;-69.552;-190.177;;-7.546;14.073;-37.11;-42.072;-19.706;100.474
12340;0;0;0;-235.193;-208.81;;-67.589;-188.967;;-8.222;7.661;-39.036;-52.654;-29.949;73.004
12350;0;0;0;-229.743;-207.932;;-64.263;-187.861;;-8.898;1.28;-39.549;-63.497;-40.032;45.154
12360;0;0;0;-223.11;-206.626;;-60.633;-184.572;;-9.761;-5.349;-39.876;-74.324;-49.681;17.177
12370;0;0;0;-217.592;-204.941;;-57.003;-181.043;;-10.779;-12.294;-39.923;-85.455;-59.028;-10.64
12380;0;0;0;-214.548;-200.517;;-53.829;-176.698;;-12.581;-19.159;-39.785;-97.124;-67.586;-38.312
12390;0;0;0;-211.997;-199.698;;-50.327;-171.67;;-14.382;-25.709;-40.603;-108.793;-77.105;-65.845
12400;0;0;0;-208.521;-196.841;;-46.859;-167.506;;-17.124;-32.061;-41.434;-120.738;-88.663;-92.499
12410;0;0;0;-205.046;-193.985;;-43.851;-162.287;;-20.604;-38.33;-41.706;-132.019;-100.39;-118.328
12420;0;0;0;-199.781;-187.548;;-41.938;-158.437;;-24.954;-46.207;-40.912;-141.67;-111.772;-143.839
12430;0;0;0;-194.683;-181.644;;-40.611;-153.946;;-29.305;-52.484;-40.324;-149.432;-121.625;-168.364
12440;0;0;0;-188.055;-173.317;;-39.274;-149.084;;-33.604;-59.379;-40.177;-155.792;-130.717;-192.828
12450;0;0;0;-180.314;-162.03;;-37.938;-143.277;;-35.99;-66.316;-41.226;-162.152;-139.934;-217.239
12460;0;0;0;-171.339;-150.291;;-35.821;-136.447;;-36.359;-73.252;-42.698;-168.996;-149.068;-242.61
12470;0;0;0;-161.481;-140.532;;-33.565;-129.044;;-36.727;-77.476;-44.246;-175.046;-157.25;-269.37
12480;0;0;0;-151.23;-130.174;;-31.31;-123.266;;-37.233;-79.819;-45.793;-178.629;-164.356;-294.899
12490;0;0;0;-139.659;-116.881;;-28.113;-117.53;;-36.35;-81.499;-46.692;-180.2;-169.982;-318.761
12500;0;0;0;-127.848;-103.72;;-25.261;-111.531;;-36.703;-82.055;-48.124;-180.179;-173.345;-343.303
12510;0;0;0;-113.727;-87.817;;-22.408;-105.939;;-35.897;-80.883;-46.579;-176.759;-169.614;-337.083
12520;0;0;0;-99.204;-70.88;;-19.658;-100.081;;-35.014;-79.828;-45.034;-173.428;-165.897;-331.159
12530;0;0;0;-78.779;-56.51;;-17.725;-94.284;;-34.228;-78.772;-43.517;-170.062;-162.179;-325.234
12540;0;0;0;-58.127;-42.428;;-14.621;-89.647;;-33.586;-77.731;-42.007;-166.593;-158.572;-319.503
12550;0;0;0;-33.92;-28.857;;-13.101;-86.479;;-32.945;-76.641;-40.497;-163.269;-155.076;-313.759
12560;0;0;0;-14.886;-12.636;;-11.461;-81.954;;-32.366;-75.503;-38.986;-159.828;-151.683;-307.979
12570;0;0;0;4.563;4.178;;-10.577;-78.408;;-31.717;-74.366;-37.593;-156.386;-148.338;-302.145
12580;0;0;0;19.73;20.081;;-10.029;-74.869;;-31.021;-73.159;-36.366;-152.862;-144.993;-296.097
12590;0;0;0;34.897;35.847;;-8.921;-72.717;;-30.324;-72.041;-35.138;-149.359;-141.634;-290.048
12600;0;0;0;50.541;44.214;;-9.25;-70.566;;-29.648;-70.959;-34.014;-145.683;-138.283;-283.91
12610;0;0;0;64.033;53.261;;-8.75;-70.266;;-28.993;-69.855;-32.89;-141.821;-135.041;-278.09
12620;0;0;0;81.41;63.143;;-8.251;-69.974;;-28.297;-68.752;-31.772;-138.097;-131.8;-272.566
12630;0;0;0;100.992;73.137;;-8.505;-70.768;;-27.6;-67.6;-30.655;-134.372;-128.634;-266.972
12640;0;0;0;120.593;86.63;;-9.894;-71.887;;-26.869;-66.372;-29.51;-130.559;-125.372;-261.248
12650;0;0;0;139.875;97.428;;-11.462;-72.328;;-26.131;-65.062;-28.31;-126.793;-121.883;-255.717
12660;0;0;0;156.239;109.888;;-12.348;-72.742;;-25.434;-63.766;-27.11;-122.966;-118.393;-250.186
12670;0;0;0;174.679;123.85;;-11.614;-71.679;;-24.738;-62.469;-25.972;-118.979;-114.883;-244.586
12680;0;0;0;193.119;137.811;;-10.804;-70.863;;-24.069;-61.248;-24.952;-115.021;-111.566;-238.724
12690;0;0;0;208.723;152.71;;-9.68;-69.825;;-23.393;-60.021;-23.986;-111.062;-108.372;-232.848
12700;0;0;0;222.89;165.252;;-9.19;-69.469;;-22.738;-58.731;-23.021;-107.352;-105.131;-227.248
12710;0;0;0;235.498;179.018;;-8.788;-69.335;;-22.083;-57.448;-22.034;-103.814;-101.89;-221.738
12720;0;0;0;246.181;195.061;;-8.303;-69.981;;-21.448;-56.166;-21.062;-100.179;-98.683;-216.228
12730;0;0;0;260.27;206.832;;-7.499;-68.977;;-20.731;-54.834;-20.138;-96.448;-95.545;-210.6
12740;0;0;0;273.52;215.083;;-7.825;-68.8;;-19.897;-53.434;-19.214;-92.828;-92.455;-204.952
12750;0;0;0;287.175;220.25;;-8.128;-68.921;;-19.062;-52.041;-18.352;-89.207;-89.366;-199.207
12760;0;0;0;297.786;221.417;;-8.462;-69.305;;-18.228;-50.676;-17.841;-85.759;-86.234;-193.428
12770;0;0;0;309.032;222.521;;-9.219;-69.131;;-17.428;-49.31;-17.331;-82.448;-83.097;-187.683
12780;0;0;0;315.081;224.992;;-9.99;-68.806;;-16.628;-47.848;-16.869;-79.124;-79.972;-181.938
12790;0;0;0;320.869;227.386;;-10.768;-63.566;;-15.828;-46.234;-16.276;-75.759;-76.786;-176.352
12800;0;0;0;316.628;230.6;;-10.27;-58.263;;-14.979;-44.51;-15.738;-72.49;-73.6;-170.862
12810;0;0;0;316.182;230.134;;-9.515;-53.629;;-14.055;-42.697;-15.2;-69.221;-70.393;-165.345
12820;0;0;0;311.881;230.241;;-8.807;-49.112;;-13.145;-40.883;-14.772;-66.138;-67.29;-159.683
12830;0;0;0;310.461;231.263;;-8.742;-44.766;;-12.234;-39.138;-14.338;-63.124;-64.4;-154.062
12840;0;0;0;308.862;230.349;;-9.484;-40.586;;-11.49;-37.448;-13.917;-60.076;-61.51;-148.655
12850;0;0;0;304.468;234.782;;-10.254;-37.091;;-10.966;-35.703;-13.497;-56.8;-58.731;-143.248
12860;0;0;0;298.302;236.651;;-11.674;-32.807;;-10.6;-33.959;-12.876;-53.634;-55.855;-137.503
12870;0;0;0;286.577;237.121;;-13.455;-28.226;;-10.234;-32.255;-12.145;-50.469;-52.897;-131.386
12880;0;0;0;274.699;241.378;;-13.454;-23.545;;-9.828;-30.566;-11.414;-47.469;-50.221;-125.069
12890;0;0;0;263.822;244.279;;-12.892;-18.863;;-9.366;-28.745;-10.8;-44.524;-47.545;-118.814
12900;0;0;0;252.841;247.221;;-11.229;-11.079;;-8.931;-26.745;-10.207;-41.766;-44.814;-112.766
12910;0;0;0;244.137;248.283;;-10.178;-3.197;;-8.497;-24.745;-9.455;-39.29;-42.179;-106.717
12920;0;0;0;231.799;246.806;;-10.407;9.806;;-8.131;-22.759;-8.703;-36.841;-39.717;-100.903
12930;0;0;0;215.134;241.048;;-10.921;22.808;;-7.834;-21.048;-7.862;-34.393;-37.255;-95.179
12940;0;0;0;199.932;230.171;;-11.543;37.001;;-7.559;-19.559;-7.214;-31.89;-34.952;-89.462
12950;0;0;0;181.131;219.048;;-10.826;51.194;;-7.283;-18.117;-6.779;-29.345;-32.676;-83.641
12960;0;0;0;164.694;203.764;;-9.403;59.337;;-6.979;-16.676;-6.345;-26.828;-30.441;-77.772
12970;0;0;0;148.112;188.48;;-7.923;67.272;;-6.621;-15.193;-5.959;-24.276;-28.207;-71.89
12980;0;0;0;126.57;173.651;;-8.014;71.008;;-6.11;-13.724;-5.579;-21.621;-26.103;-66.007
12990;0;0;0;105.076;159.422;;-8.077;74.745;;-5.6;-12.338;-5.014;-18.966;-23.869;-60.159
13000;0;0;0;80.912;149.201;;-8.204;77.661;;-4.931;-10.993;-4.448;-16.241;-21.283;-54.462
13010;0;0;0;57.385;139.701;;-7.916;80.577;;-4.159;-9.648;-3.979;-13.648;-18.641;-48.917
13020;0;0;0;34.49;129.669;;-7.628;81.214;;-3.255;-8.034;-3.731;-11.386;-16;-43.4
13030;0;0;0;10.537;120.087;;-6.45;81.734;;-2.352;-6.697;-3.483;-9.469;-13.607;-37.993
13040;0;0;0;-13.978;109.945;;-5.498;80.134;;-1.469;-5.276;-3.159;-7.786;-11.345;-32.586
13050;0;0;0;-32.852;98.964;;-4.146;78.534;;-0.917;-3.855;-2.648;-6.103;-9.083;-27.262
13060;0;0;0;-50.753;88.581;;-3.112;77.771;;-0.69;-2.434;-2.076;-4.324;-6.821;-21.772
13070;0;0;0;-63.912;77.877;;-1.565;77.008;;-0.462;-1.483;-1.503;-2.676;-4.731;-16.09
13080;0;0;0;-77.07;67.07;;0.221;78.713;;-0.2;-0.855;-0.931;-1.455;-2.848;-10.6
13090;0;0;0;-88.181;59.041;;3.029;80.473;;-0.2;-0.324;-0.497;-0.586;-1.221;-5.359
13100;0;0;0;-99.257;51.116;;5.917;81.473;;0;0;0;0;0;0
13110;0;0;0;-107.652;47.59;;8.846;82.473;;0;0;0;0;0;0
13120;0;0;0;-114.345;43.8;;12.161;83.208;;0;0;0;0;0;0
13130;0;0;0;-121.397;41.17;;16.298;83.95;;0;0;0;0;0;0
13140;0;0;0;-129.524;36.553;;19.673;83.532;;0;0;0;0;0;0
13150;0;0;0;-137.681;31.657;;23.706;79.945;;0;0;0;0;0;0
13160;0;0;0;-144.052;24.582;;27.822;77.077;;0;0;0;0;0;0
13170;0;0;0;-150.423;17.508;;34.272;69.086;;0;0;0;0;0;0
13180;0;0;0;-151.131;14.014;;42.663;61.134;;0;0;0;0;0;0
13190;0;0;0;-151.839;10.52;;51.076;50.997;;0;0;0;0;0;0
13200;0;0;0;-149.535;7.243;;59.728;40.861;;0;0;0;0;0;0
13210;0;0;0;-147.596;6.648;;67.309;39.141;;0;0;0;0;0;0
13220;0;0;0;-147.537;4.014;;74.89;37.6;;0;0;0;0;0;0
13230;0;0;0;-146.972;4.534;;81.537;43.448;;0;0;0;0;0;0
13240;0;0;0;-147.481;3.774;;90.934;49.297;;0;0;0;0;0;0
13250;0;0;0;-146.215;2.862;;100.131;56.212;;0;0;0;0;0;0
13260;0;0;0;-145.949;2.43;;107.473;63.128;;0;0;0;0;0;0
13270;0;0;0;-145.914;3.761;;114.825;72.076;;0;0;0;0;0;0
13280;0;0;0;-145.88;5.092;;122.257;81.168;;0;0;0;0;0;0
13290;0;0;0;-144.895;8.423;;128.65;91.657;;0;0;0;0;0;0
13300;0;0;0;-143.752;12.106;;136.403;102.145;;0;0;0;0;0;0
13310;0;0;0;-144.208;15.669;;144.13;111.487;;0;0;0;0;0;0
13320;0;0;0;-145.11;18.219;;152.255;120.829;;0;0;0;0;0;0
13330;0;0;0;-144.532;20.73;;160.381;127.458;;0;0;0;0;0;0
13340;0;0;0;-145.57;23.047;;168.445;133.908;;0;0;0;0;0;0
13350;0;0;0;-145.767;23.644;;174.164;144.997;;0;0;0;0;0;0
13360;0;0;0;-146.825;22.812;;179.883;156.087;;0;0;0;0;0;0
13370;0;0;0;-151.563;21.221;;184.771;165.201;;0;0;0;0;0;0
13380;0;0;0;-152.917;19.491;;187.662;174.316;;0;0;0;0;0;0
13390;0;0;0;-154.272;17.761;;190.546;178.356;;0;0;0;0;0;0
13400;0;0;0;-149.859;18.015;;189.909;182.465;;0;0;0;0;0;0
13410;0;0;0;-147.123;22.063;;188.492;180.469;;0;0;0;0;0;0
13420;0;0;0;-145.546;27.912;;184.953;178.473;;0;0;0;0;0;0
13430;0;0;0;-145.444;34.128;;178.138;174.988;;0;0;0;0;0;0
13440;0;0;0;-146.662;40.905;;170.619;171.495;;0;0;0;0;0;0
13450;0;0;0;-146.457;47.524;;162.039;167.563;;0;0;0;0;0;0
13460;0;0;0;-144.331;55.303;;152.45;160.186;;0;0;0;0;0;0
13470;0;0;0;-139.286;69.694;;140.941;152.001;;0;0;0;0;0;0
13480;0;0;0;-134.24;62.124;;131.217;140.283;;0;0;0;0;0;0
13490;0;0;0;-128.108;56.4;;118.846;128.564;;0;0;0;0;0;0
13500;0;0;0;-121.975;50.676;;106.474;116.372;;0;0;0;0;0;0
13510;0;0;0;-115.326;44.672;;95.51;103.621;;0;0;0;0;0;0
13520;0;0;0;-107.659;37.429;;84.599;90.41;;0;0;0;0;0;0
13530;0;0;0;-99.993;30.186;;73.687;77.233;;0;0;0;0;0;0
13540;0;0;0;-92.716;22.786;;64.269;62.142;;0;0;0;0;0;0
13550;0;0;0;-85.439;15.386;;53.394;47.051;;0;0;0;0;0;0
13560;0;0;0;-78.266;7.654;;42.52;32.836;;0;0;0;0;0;0
13570;0;0;0;-68.974;-0.079;;30.092;19.821;;0;0;0;0;0;0
13580;0;0;0;-60.272;-8.447;;17.699;7.401;;0;0;0;0;0;0
13590;0;0;0;-51.57;-16.815;;5.026;-5.018;;0;0;0;0;0;0
13600;0;0;0;-43.563;-24.043;;-5.465;-19.916;;0;0;0;0;0;0
13610;0;0;0;-34.89;-31.394;;-16.045;-34.814;;0;0;0;0;0;0
13620;0;0;0;-22.537;-37.986;;-25.506;-47.679;;0;0;0;0;0;0
13630;0;0;0;-11.71;-46;;-33.959;-59.863;;0;0;0;0;0;0
13640;0;0;0;-0.884;-54.014;;-42.425;-65.614;;0;0;0;0;0;0
13650;0;0;0;3.93;-63.71;;-49.64;-71.343;;0;0;0;0;0;0
13660;0;0;0;11.432;-73.407;;-56.014;-71.981;;0;0;0;0;0;0
13670;0;0;0;19.404;-84.738;;-62.708;-72.618;;0;0;0;0;0;0
13680;0;0;0;27.377;-96.069;;-67.603;-71.792;;0;0;0;0;0;0
13690;0;0;0;36.593;-108.277;;-71.774;-71.286;;0;0;0;0;0;0
13700;0;0;0;45.314;-120.486;;-76.105;-70.47;;0;0;0;0;0;0
13710;0;0;0;51.868;-134.274;;-78.841;-69.531;;0;0;0;0;0;0
13720;0;0;0;57.27;-152.483;;-79.754;-67.157;;0;0;0;0;0;0
13730;0;0;0;62.673;-148.731;;-80.788;-64.783;;0;0;0;0;0;0
13740;0;0;0;68.255;-144.634;;-81.703;-62.513;;0;0;0;0;0;0
13750;0;0;0;72.986;-140.538;;-82.406;-59.517;;0;0;0;0;0;0
13760;0;0;0;77.614;-136.566;;-83.228;-55.961;;0;0;0;0;0;0
13770;0;0;0;81.121;-132.593;;-84.077;-51.509;;0;0;0;0;0;0
13780;0;0;0;83.884;-129.324;;-84.982;-47.091;;0;0;0;0;0;0
13790;0;0;0;86.668;-126.055;;-86.167;-43.252;;0;0;0;0;0;0
13800;0;0;0;89.47;-122.903;;-87.186;-39.414;;0;0;0;0;0;0
13810;0;0;0;92.383;-120.234;;-88.081;-36.272;;0;0;0;0;0;0
13820;0;0;0;93.177;-117.566;;-88.417;-35.37;;0;0;0;0;0;0
13830;0;0;0;93.804;-115.434;;-88.361;-35.123;;0;0;0;0;0;0
13840;0;0;0;94.75;-113.303;;-88.306;-34.959;;0;0;0;0;0;0
13850;0;0;0;95.4;-111.069;;-87.657;-36.131;;0;0;0;0;0;0
13860;0;0;0;95.57;-108.834;;-86.605;-37.303;;0;0;0;0;0;0
13870;0;0;0;95.857;-106.6;;-85.534;-39.2;;0;0;0;0;0;0
13880;0;0;0;96.143;-104.366;;-84.556;-42.617;;0;0;0;0;0;0
13890;0;0;0;95.63;-102.228;;-83.659;-45.964;;0;0;0;0;0;0
13900;0;0;0;95.117;-100.09;;-82.846;-49.491;;0;0;0;0;0;0
13910;0;0;0;93.199;-97.834;;-82.025;-52.361;;0;0;0;0;0;0
13920;0;0;0;91.397;-95.469;;-80.948;-55.232;;0;0;0;0;0;0
13930;0;0;0;87.967;-93.103;;-80.008;-57.516;;0;0;0;0;0;0
13940;0;0;0;84.84;-90.6;;-78.979;-58.44;;0;0;0;0;0;0
13950;0;0;0;82.153;-88.097;;-78.251;-59.626;;0;0;0;0;0;0
13960;0;0;0;79.68;-85.255;;-77.516;-60.826;;0;0;0;0;0;0
13970;0;0;0;77.207;-82.414;;-76.815;-62.252;;0;0;0;0;0;0
13980;0;0;0;73.359;-79.372;;-75.857;-63.679;;0;0;0;0;0;0
13990;0;0;0;69.51;-76.331;;-74.892;-65.401;;0;0;0;0;0;0
14000;0;0;0;66.161;-73.338;;-73.59;-67.684;;0;0;0;0;0;0
14010;0;0;0;62.985;-70.89;;-71.808;-69.843;;0;0;0;0;0;0
14020;0;0;0;59.65;-68.441;;-69.194;-71.67;;0;0;0;0;0;0
14030;0;0;0;56.134;-66.083;;-66.381;-74.131;;0;0;0;0;0;0
14040;0;0;0;52.618;-63.724;;-63.447;-75.232;;0;0;0;0;0;0
14050;0;0;0;48.303;-61.497;;-59.981;-76.332;;0;0;0;0;0;0
14060;0;0;0;43.989;-59.269;;-56.652;-76.799;;0;0;0;0;0;0
14070;0;0;0;41.633;-57.393;;-53.324;-74.785;;0;0;0;0;0;0
14080;0;0;0;39.277;-55.517;;-51.268;-72.164;;0;0;0;0;0;0
14090;0;0;0;36.775;-53.862;;-48.673;-69.702;;0;0;0;0;0;0
14100;0;0;0;34.273;-52.207;;-46.079;-66.277;;0;0;0;0;0;0
14110;0;0;0;31.599;-50.469;;-44.673;-62.852;;0;0;0;0;0;0
14120;0;0;0;31.411;-48.441;;-43.123;-59.152;;0;0;0;0;0;0
