timepoints (min);30: frq9-.1;31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.3;;41: wc-1-.1;42: wc-1-.2;43: wc-1-.3
11170;-256.251;-164.897;-112.439;0;-161.137;0;-180.508;-193.138;0;-15.039;-21.477;;0;0;-246.221
11180;-270.861;-165.978;-113.959;0;-167.847;0;-187.669;-205.317;0;-15.753;-18.586;;0;0;-262.301
11190;-283.608;-165.092;-116.145;0;-173.934;0;-194.91;-217.49;0;-15.948;-16.575;;0;0;-276.697
11200;-295.859;-163.41;-118.932;0;-179.901;0;-192.11;-214.669;0;-16.211;-14.564;;0;0;-273.028
11210;-305.708;-158.687;-122.233;0;-184.872;0;-189.283;-211.848;0;-16.495;-12.822;;0;0;-269.283
11220;-311.663;-154.364;-124.571;0;-189.313;0;-186.51;-208.793;0;-16.579;-11.087;;0;0;-265.11
11230;-315.923;-151.548;-126.804;0;-193.851;0;-183.607;-205.655;0;-17.046;-10.632;;0;0;-260.793
11240;-317.519;-148.93;-128.352;0;-197.669;0;-180.648;-202.607;0;-17.512;-10.257;;0;0;-257.179
11250;-316.074;-145.56;-127.988;0;-201.687;0;-177.69;-199.421;0;-17.93;-9.881;;0;0;-253.924
11260;-314.686;-139.724;-125.99;0;-202.883;0;-174.952;-196.09;0;-19.188;-9.486;;0;0;-250.469
11270;-314.444;-133.698;-123.399;0;-203.21;0;-172.379;-192.759;0;-20.836;-9.09;;0;0;-247.014
11280;-313.982;-128.815;-119.847;0;-202.201;0;-169.697;-189.407;0;-22.484;-8.574;;0;0;-243.014
11290;-312.07;-124.211;-116.341;0;-201.859;0;-166.738;-186.041;0;-24.001;-7.658;;0;0;-238.869
11300;-308.039;-120.548;-114.143;0;-200.633;0;-164.048;-182.531;0;-24.288;-6.625;;0;0;-235.207
11310;-301.705;-117.841;-111.699;0;-198.942;0;-161.359;-178.855;0;-23.415;-5.585;;0;0;-231.545
11320;-294.959;-115.772;-111.015;0;-197.019;0;-158.807;-175.09;0;-22.542;-4.545;;0;0;-228.048
11330;-288.782;-114.073;-111.425;0;-194.812;0;-155.8;-171.324;0;-21.6;-2.665;;0;0;-224.455
11340;-284.854;-111.575;-111.777;0;-195.469;0;-152.572;-167.476;0;-19.519;-1.945;;0;0;-220.352
11350;-283.869;-108.103;-112.395;0;-194.83;0;-149.531;-163.593;0;-16.877;-1.266;;0;0;-215.683
11360;-281.684;-104.575;-110.412;0;-193.583;0;-146.621;-159.683;0;-14.236;-0.567;;0;0;-210.869
11370;-275.983;-101.714;-107.022;0;-190.354;0;-143.71;-155.621;0;-11.477;0.132;;0;0;-206.138
11380;-272.281;-98.956;-103.775;0;-186.415;0;-140.8;-151.572;0;-9.799;3.032;;0;0;-201.407
11390;-268.338;-96.834;-100.568;0;-182.119;0;-137.572;-147.524;0;-8.6;4.255;;0;0;-196.407
11400;-265.714;-95.328;-97.964;0;-177.306;0;-134.048;-143.269;0;-7.401;5.679;;0;0;-190.338
11410;-265.251;-94.902;-93.018;0;-172.708;0;-130.407;-138.807;0;-6.154;7.102;;0;0;-183.834
11420;-265.196;-92.557;-86.818;0;-169.226;0;-126.772;-134.51;0;-5.268;8.526;;0;0;-177.648
11430;-263.352;-89.691;-80.171;0;-167.749;0;-123.138;-130.359;0;-4.461;8.781;;0;0;-171.876
11440;-259.316;-86.277;-73.625;0;-168.276;0;-119.607;-126.207;0;-3.468;9.396;;0;0;-166.524
11450;-253.822;-84.378;-67.047;0;-167.137;0;-116.172;-122.028;0;-2.585;10.308;;0;0;-161.552
11460;-248.633;-83.952;-60.204;0;-165.32;0;-112.676;-117.441;0;-1.382;11.219;;0;0;-156.862
11470;-244.899;-81.531;-54.495;0;-162.96;0;-108.883;-112.793;0;-0.379;11.007;;0;0;-152.434
11480;-241.913;-77.703;-50.883;0;-159.287;0;-104.966;-108.097;0;0.575;12.074;;0;0;-148.007
11490;-238.41;-72.567;-47.812;0;-155.303;0;-101.048;-103.283;0;1.571;13.142;;0;0;-143.8
11500;-234.909;-67.519;-45.101;0;-151;0;-97.234;-98.469;0;2.167;14.437;;0;0;-139.572
11510;-229.834;-65.564;-43.237;0;-147.371;0;-93.345;-93.979;0;3.486;15.326;;0;0;-134.814
11520;-226.051;-64.394;-41.374;0;-143.055;0;-89.269;-89.634;0;4.804;16.694;;0;0;-130.159
11530;-221.593;-62.709;-41.218;0;-139.698;0;-85.193;-85.372;0;6.371;17.942;;0;0;-125.683
11540;-217.128;-59.604;-39.84;0;-136.236;0;-81.186;-81.29;0;7.498;19.19;;0;0;-120.897
11550;-215.663;-55.526;-36.12;0;-132.964;0;-77.179;-77.283;0;7.277;20.473;;0;0;-115.531
11560;-215.67;-49.343;-32.372;0;-130.044;0;-73.048;-73.276;0;7.057;21.756;;0;0;-109.772
11570;-215.123;-43.29;-26.637;0;-126.604;0;-69;-69.338;0;6.895;23.799;;0;0;-104.324
11580;-214.465;-37.012;-19.839;0;-124.364;0;-65.048;-65.428;0;6.575;25.001;;0;0;-99.545
11590;-209.771;-32.134;-11.286;0;-119.683;0;-61.11;-61.497;0;5.295;26.646;;0;0;-94.766
11600;-201.967;-28.975;-2.863;0;-114.411;0;-57.097;-57.524;0;4.015;28.152;;0;0;-90.193
11610;-193.13;-25.476;5.906;0;-108.468;0;-53.083;-53.566;0;2.894;29.658;;0;0;-85.51
11620;-185.417;-21.03;14.372;0;-100.116;0;-49.055;-49.607;0;1.724;30.764;;0;0;-80.414
11630;-172.673;-15.439;21.803;0;-90.207;0;-45.152;-45.876;0;1.634;29.808;;0;0;-74.786
11640;-159.017;-8.618;29.495;0;-80.441;0;-41.372;-42.428;0;1.841;28.894;;0;0;-69.131
11650;-144.636;-0.532;37.09;0;-72.448;0;-37.703;-39.034;0;1.881;27.979;;0;0;-64.055
11660;-132.768;8.721;43.425;0;-66.194;0;-34.193;-35.724;0;1.921;27.065;;0;0;-59.297
11670;-122.165;17.248;49.388;0;-58.699;0;-30.821;-32.641;0;2.321;25.088;;0;0;-54.414
11680;-110.905;26.924;55.302;0;-48.411;0;-27.448;-29.559;0;2.77;24.032;;0;0;-49.366
11690;-97.353;35.826;61.657;0;-37.483;0;-24.221;-26.6;0;3.095;23.43;;0;0;-44.317
11700;-81.732;45.568;67.743;0;-26.705;0;-21.179;-23.648;0;3.421;22.829;;0;0;-39.262
11710;-65.988;56.102;72.742;0;-16.113;0;-18.303;-20.814;0;3.426;22.057;;0;0;-34.11
11720;-49.847;65.978;77.561;0;-3.785;0;-15.497;-18.166;0;3.239;22.084;;0;0;-28.524
11730;-32.348;76.829;84.341;0;8.201;0;-12.669;-15.607;0;3.491;22.112;;0;0;-23.407
11740;-14.948;85.542;90.764;0;20.745;0;-9.841;-13.048;0;3.743;21.808;;0;0;-18.6
11750;2.052;92.763;95.652;0;33.621;0;-7.572;-10.469;0;4.396;21.636;;0;0;-14.131
11760;20.872;101.81;100.519;0;47.863;0;-5.441;-7.828;0;4.772;22.623;;0;0;-10.069
11770;39.657;110.857;104.301;0;62.559;0;-3.434;-5.207;0;5.789;23.131;;0;0;-6.448
11780;58.663;120.535;108.068;0;76.357;0;-1.724;-2.586;0;6.806;23.639;;0;0;-3.09
11790;76.378;128.916;111.921;0;90.138;0;0;0;0;8.172;23.781;;0;0;0
11800;92.826;135.305;114.953;0;102.715;0;0;0;0;9.36;23.923;;0;0;0
11810;107.754;139.528;119.127;0;116.127;0;0;0;0;10.668;25.625;;0;0;0
11820;122.393;143.883;123.526;0;130.641;0;0;0;0;11.895;26.567;;0;0;0
11830;138.171;148.433;127.706;0;143.923;0;0;0;0;13.212;27.509;;0;0;0
11840;151.611;153.87;130.643;0;157.557;0;0;0;0;14.35;28.672;;0;0;0
11850;165.777;159.305;133.742;0;170.866;0;0;0;0;15.208;29.835;;0;0;0
11860;179.41;164.35;134.312;0;182.745;0;0;0;0;16.266;31.597;;0;0;0
11870;194.692;169.637;133.626;0;191.996;0;0;0;0;17.372;33.76;;0;0;0
11880;207.879;174.468;134.324;0;200.775;0;0;0;0;18.354;35.923;;0;0;0
11890;218.683;178.178;133.674;0;209.702;0;0;0;0;18.577;37.941;;0;0;0
11900;229.535;178.217;132.772;0;219.259;0;0;0;0;19.159;39.959;;0;0;0
11910;241.179;177.17;130.669;0;230.687;0;0;0;0;19.541;41.937;;0;0;0
11920;257.09;176.865;127.374;0;240.349;0;0;0;0;19.957;44.914;;0;0;0
11930;273.003;176.502;123.578;0;248.263;0;0;0;0;19.974;48.196;;0;0;0
11940;285.204;176.539;117.822;0;255.763;0;0;0;0;20.23;51.677;;0;0;0
11950;293.717;176.581;111.981;0;260.388;0;0;0;0;20.39;55.159;;0;0;0
11960;302.085;176.102;106.806;0;265.19;0;0;0;0;20.564;58.76;;0;0;0
11970;312.192;174.684;101.458;0;267.281;0;0;0;0;20.858;62.361;;0;0;0
11980;319.332;171.388;96.247;0;269.274;0;0;0;0;20.712;66.252;;0;0;0
11990;324.908;168.146;90.814;0;271.188;0;0;0;0;20.648;70.385;;0;0;0
12000;330.012;165.389;86.457;0;271.594;0;0;0;0;20.599;73.357;;0;0;0
12010;333.29;162.556;81.512;0;270.251;0;0;0;0;21.069;75.17;;0;0;0
12020;337.945;159.128;77.626;0;267.997;0;0;0;0;20.899;76.982;;0;0;0
12030;339.695;153.218;73.985;0;267.326;0;0;0;0;20.743;78.891;;0;0;0
12040;341.04;147.188;69.468;0;266.945;0;0;0;0;20.65;80.738;;0;0;0
12050;343.201;142.306;65.134;0;264.865;0;0;0;0;21.196;80.865;;0;0;0
12060;343.608;137.428;59.505;0;261.153;0;0;0;0;21.622;79.432;;0;0;0
12070;340.781;130.996;53.004;0;255.16;0;0;0;0;22.083;77.999;;0;0;0
12080;336.339;122.317;46.975;0;251.2;0;0;0;0;22.633;76.255;;0;0;0
12090;331.774;112.803;40.27;0;248.578;0;0;0;0;22.943;74.512;;0;0;0
12100;324.778;104.368;32.676;0;245.241;0;0;0;0;23.534;71.448;;0;0;0
12110;316.001;96.317;24.083;0;241.759;0;0;0;0;23.979;67.785;;0;0;0
12120;303.745;87.759;15.432;0;236.985;0;0;0;0;24.308;64.121;;0;0;0
12130;292.985;77.92;6.546;0;231.206;0;0;0;0;23.196;60.354;;0;0;0
12140;284.59;67.37;-0.993;0;224.937;0;0;0;0;22.844;56.588;;0;0;0
12150;276.134;59.709;-7.466;0;218.353;0;0;0;0;22.72;50.541;;0;0;0
12160;269.065;51.354;-13.8;0;212.043;0;0;0;0;22.941;44.534;;0;0;0
12170;258.782;42.655;-20.437;0;205.808;0;0;0;0;23.281;38.403;;0;0;0
12180;247.263;34.836;-28.452;0;199.589;0;0;0;0;24.022;32.417;;0;0;0
12190;236.469;25.808;-35.164;0;193.392;0;0;0;0;24.928;26.43;;0;0;0
12200;226.36;16.95;-39.716;0;188.248;0;0;0;0;25.959;21.244;;0;0;0
12210;216.443;7.189;-43.93;0;182.266;0;0;0;0;24.909;16.178;;0;0;0
12220;205.308;-1.823;-46.676;0;177.468;0;0;0;0;23.739;10.843;;0;0;0
12230;195.068;-9.05;-49.43;0;170.13;0;0;0;0;22.383;5.887;;0;0;0
12240;186.309;-15.487;-53.487;0;161.048;0;0;0;0;19.452;0.691;;0;0;0
12250;175.772;-22.076;-58.102;0;152.637;0;0;0;0;16.521;-3.345;;0;0;0
12260;161.953;-31.131;-61.946;0;144.106;0;0;0;0;13.07;-7.381;;0;0;0
12270;144.054;-41.713;-65.628;0;135.16;0;0;0;0;9.819;-11.699;;0;0;0
12280;125.892;-52.55;-69.996;0;125.047;0;0;0;0;6.288;-16.177;;0;0;0
12290;106.888;-62.221;-74.509;0;113.774;0;0;0;0;2.757;-23.294;;0;0;0
12300;88.553;-72.077;-80.505;0;103.993;0;0;0;0;-1.414;-28.691;;0;0;0
12310;72.338;-81.713;-84.934;0;93;0;0;0;0;-5.454;-34.088;;0;0;0
12320;58.599;-89.299;-88.874;0;81.149;0;0;0;0;-9.574;-39.479;;0;0;0
12330;45.761;-94.949;-93.146;0;68.112;0;0;0;0;-13.694;-44.869;;0;0;0
12340;32.724;-100.043;-97.171;0;51.059;0;0;0;0;-17.574;-48.339;;0;0;0
12350;22.183;-103.88;-100.754;0;34.661;0;0;0;0;-21.461;-50.49;;0;0;0
12360;10.993;-107.993;-103.308;0;18.561;0;0;0;0;-25.108;-52.64;;0;0;0
12370;-1.592;-112.306;-105.743;0;2.822;0;0;0;0;-28.754;-54.335;;0;0;0
12380;-15.752;-115.494;-107.08;0;-11.716;0;0;0;0;-30.961;-56.03;;0;0;0
12390;-30.33;-117.669;-108.092;0;-25.393;0;0;0;0;-33.141;-55.086;;0;0;0
12400;-45.243;-119.054;-109.113;0;-37.594;0;0;0;0;-34.28;-51.861;;0;0;0
12410;-60.17;-119.326;-109.65;0;-50.207;0;0;0;0;-35.419;-48.463;;0;0;0
12420;-74.097;-121.477;-109.757;0;-64.13;0;0;0;0;-36.665;-44.935;;0;0;0
12430;-86.561;-126.818;-107.367;0;-78.35;0;0;0;0;-37.855;-41.407;;0;0;0
12440;-97.91;-131.097;-104.906;0;-94.512;0;0;0;0;-38.006;-39.079;;0;0;0
12450;-109.701;-136.041;-103.552;0;-110.261;0;0;0;0;-38.156;-37.55;;0;0;0
12460;-123.092;-139.847;-102.614;0;-124.037;0;0;0;0;-36.261;-35.712;;0;0;0
12470;-136.484;-142.492;-103.757;0;-136.887;0;0;0;0;-34.372;-33.942;;0;0;0
12480;-149.342;-145.463;-106.113;0;-147.381;0;0;0;0;-31.764;-32.172;;0;0;0
12490;-162.745;-149.208;-107.305;0;-156.065;0;0;0;0;-27.436;-29.723;;0;0;0
12500;-174.988;-153.28;-107.928;0;-164.33;0;0;0;0;-23.17;-27.273;;0;0;0
12510;-185.772;-155.564;-107.196;0;-173.128;0;0;0;0;-18.855;-24.548;;0;0;0
12520;-193.982;-155.287;-105.625;0;-181.005;0;0;0;0;-14.741;-21.994;;0;0;0
12530;-201.992;-152.76;-104.166;0;-187.725;0;0;0;0;-10.346;-21.201;;0;0;0
12540;-207.754;-151.488;-102.564;0;-194.648;0;0;0;0;-5.993;-17.768;;0;0;0
12550;-210.583;-150.011;-100.688;0;-199.625;0;0;0;0;-1.488;-14.335;;0;0;0
12560;-212.47;-148.924;-101.32;0;-202.884;0;0;0;0;2.937;-11.088;;0;0;0
12570;-215.76;-148.56;-101.972;0;-204.652;0;0;0;0;7.441;-7.841;;0;0;0
12580;-221.094;-148.629;-101.912;0;-207.503;0;0;0;0;12.022;-6.275;;0;0;0
12590;-226.531;-146.698;-98.578;0;-208.648;0;0;0;0;16.479;-6.628;;0;0;0
12600;-232.654;-144.941;-96.531;0;-210.519;0;0;0;0;20.855;-6.981;;0;0;0
12610;-236.36;-143.394;-95.023;0;-210.612;0;0;0;0;24.992;-6.727;;0;0;0
12620;-237.702;-141.712;-94.721;0;-208.15;0;0;0;0;29.239;-6.473;;0;0;0
12630;-235.957;-140.074;-95.194;0;-205.186;0;0;0;0;33.203;-6.779;;0;0;0
12640;-233.39;-138.292;-95.371;0;-201.964;0;0;0;0;36.807;-9.726;;0;0;0
12650;-230.895;-136.254;-95.383;0;-199.428;0;0;0;0;39.371;-12.672;;0;0;0
12660;-228.276;-133.975;-94.85;0;-197.566;0;0;0;0;41.956;-15.163;;0;0;0
12670;-226.028;-130.237;-94.982;0;-195.706;0;0;0;0;44.561;-17.654;;0;0;0
12680;-225.003;-125.012;-95.447;0;-194.346;0;0;0;0;46.647;-19.625;;0;0;0
12690;-225.378;-120.48;-95.327;0;-191.069;0;0;0;0;47.692;-20.396;;0;0;0
12700;-225.877;-115.959;-94.519;0;-187.612;0;0;0;0;48.69;-20.808;;0;0;0
12710;-223.611;-111.517;-91.746;0;-184.201;0;0;0;0;49.68;-21.117;;0;0;0
12720;-220.772;-107.059;-87.305;0;-180.385;0;0;0;0;51.35;-21.426;;0;0;0
12730;-217.783;-102.697;-82.415;0;-178.046;0;0;0;0;52.301;-21.015;;0;0;0
12740;-213.2;-96.862;-78.313;0;-176.894;0;0;0;0;53.12;-21.044;;0;0;0
12750;-206.119;-89.859;-75.556;0;-175.047;0;0;0;0;54.043;-20.639;;0;0;0
12760;-196.912;-82.567;-73.708;0;-173.188;0;0;0;0;52.966;-20.24;;0;0;0
12770;-187.825;-75.548;-72.463;0;-171.861;0;0;0;0;52.088;-19.121;;0;0;0
12780;-177.822;-69.408;-70.742;0;-170.157;0;0;0;0;51.142;-16.243;;0;0;0
12790;-168.346;-63.033;-69.058;0;-167.55;0;0;0;0;50.265;-13.364;;0;0;0
12800;-159.629;-56.672;-66.859;0;-166.517;0;0;0;0;48.668;-10.134;;0;0;0
12810;-151.632;-50.428;-63.279;0;-165.655;0;0;0;0;47.15;-6.924;;0;0;0
12820;-144.361;-43.95;-59.732;0;-165.008;0;0;0;0;45.654;-2.154;;0;0;0
12830;-135.128;-37.359;-55.69;0;-163.556;0;0;0;0;44.295;4.295;;0;0;0
12840;-125.977;-32.961;-53.019;0;-161.477;0;0;0;0;42.097;10.745;;0;0;0
12850;-116.714;-29.484;-46.415;0;-158.697;0;0;0;0;39.978;16.994;;0;0;0
12860;-107.636;-24.217;-39.68;0;-157.943;0;0;0;0;37.949;23.244;;0;0;0
12870;-99.243;-18.53;-31.159;0;-157.171;0;0;0;0;34.717;31.134;;0;0;0
12880;-91.17;-11.28;-22.246;0;-154.095;0;0;0;0;31.486;39.583;;0;0;0
12890;-84.257;-4.081;-12.978;0;-149.268;0;0;0;0;28.614;48.033;;0;0;0
12900;-78.639;1.957;-3.545;0;-144.674;0;0;0;0;25.852;56.186;;0;0;0
12910;-73.317;8.008;5.821;0;-138.393;0;0;0;0;23.01;64.339;;0;0;0
12920;-68.288;14.269;15.509;0;-131.119;0;0;0;0;20.167;71.652;;0;0;0
12930;-61.858;21.412;25.065;0;-123.294;0;0;0;0;17.844;78.446;;0;0;0
12940;-53.808;29.123;34.531;0;-113.792;0;0;0;0;15.59;85.239;;0;0;0
12950;-46.209;36.604;42.802;0;-102.803;0;0;0;0;11.529;89.918;;0;0;0
12960;-40.526;44.373;50.492;0;-92.629;0;0;0;0;7.483;94.609;;0;0;0
12970;-35.864;51.321;56.691;0;-82.922;0;0;0;0;2.773;97.152;;0;0;0
12980;-30.491;58.981;62.809;0;-71.158;0;0;0;0;-2.175;98.989;;0;0;0
12990;-26.677;65.807;70.641;0;-58.851;0;0;0;0;-7.71;100.839;;0;0;0
13000;-24.722;72.501;80.039;0;-47.133;0;0;0;0;-13.231;102.292;;0;0;0
13010;-24.026;80.06;87.397;0;-35.062;0;0;0;0;-16.739;102.752;;0;0;0
13020;-22.762;87.896;94.742;0;-23.693;0;0;0;0;-20.21;102.501;;0;0;0
13030;-21.235;96.217;98.835;0;-12.557;0;0;0;0;-23.987;102.257;;0;0;0
13040;-19.578;103.624;102.234;0;-2.201;0;0;0;0;-27.748;102.022;;0;0;0
13050;-15.869;109.738;106.867;0;7.452;0;0;0;0;-30.774;101.945;;0;0;0
13060;-8.809;115.293;111.044;0;17.878;0;0;0;0;-34.175;100.078;;0;0;0
13070;2.637;120.818;116.962;0;28.922;0;0;0;0;-37.526;96.663;;0;0;0
13080;13.055;126.237;121.55;0;40.291;0;0;0;0;-40.866;93.259;;0;0;0
13090;23.183;132.469;123.686;0;50.178;0;0;0;0;-43.686;89.82;;0;0;0
13100;32.917;138.01;123.486;0;56.777;0;0;0;0;-46.5;86.393;;0;0;0
13110;42.201;141.414;123.447;0;65.153;0;0;0;0;-49.589;81.377;;0;0;0
13120;50.095;144.111;123.91;0;72.051;0;0;0;0;-51.151;74.732;;0;0;0
13130;56.231;145.447;126.308;0;77.581;0;0;0;0;-52.762;68.1;;0;0;0
13140;61.104;147.912;127.928;0;82.136;0;0;0;0;-54.368;60.952;;0;0;0
13150;65.461;151.469;128.183;0;86.493;0;0;0;0;-56.848;53.808;;0;0;0
13160;69.208;154.543;128.059;0;89.678;0;0;0;0;-58.882;47.508;;0;0;0
13170;73.457;157.031;128.316;0;92.37;0;0;0;0;-60.927;42.053;;0;0;0
13180;77.185;157.826;128.634;0;95.134;0;0;0;0;-62.966;36.602;;0;0;0
13190;79.067;158.397;128.615;0;96.368;0;0;0;0;-64.278;31.555;;0;0;0
13200;78.058;159.865;127.306;0;96.701;0;0;0;0;-65.225;26.52;;0;0;0
13210;78.101;161.169;126.609;0;96.804;0;0;0;0;-66.114;19.136;;0;0;0
13220;81.426;160.67;126.569;0;95.594;0;0;0;0;-66.996;13.924;;0;0;0
13230;84.483;158.212;127.1;0;94.604;0;0;0;0;-66.231;8.724;;0;0;0
13240;91.264;153.77;125.624;0;93.943;0;0;0;0;-64.857;4.111;;0;0;0
13250;99.605;147.739;120.127;0;93.739;0;0;0;0;-63.248;-0.479;;0;0;0
13260;105.802;141.06;116.489;0;92.668;0;0;0;0;-61.627;-5.126;;0;0;0
13270;110.677;134.124;113.511;0;93.304;0;0;0;0;-60.113;-9.748;;0;0;0
13280;114.984;127.468;112.377;0;93.113;0;0;0;0;-58.266;-14.346;;0;0;0
13290;119.598;121.858;110.765;0;94.338;0;0;0;0;-56.169;-19.191;;0;0;0
13300;122.741;116.778;108.054;0;96.241;0;0;0;0;-54.055;-26.095;;0;0;0
13310;122.445;112.369;104.669;0;95.926;0;0;0;0;-51.882;-31.177;;0;0;0
13320;120.172;106.853;100.145;0;94.698;0;0;0;0;-49.73;-36.236;;0;0;0
13330;117.051;100.205;96.609;0;92.459;0;0;0;0;-47.389;-41.273;;0;0;0
13340;114.806;93.762;93.76;0;90.783;0;0;0;0;-45.025;-46.181;;0;0;0
13350;113.813;87.557;90.929;0;91.313;0;0;0;0;-43.237;-53.583;;0;0;0
13360;113.007;81.778;87.067;0;91.311;0;0;0;0;-41.144;-59.357;;0;0;0
13370;112.141;75.734;80.513;0;94.551;0;0;0;0;-39.075;-65.104;;0;0;0
13380;109.556;69.352;71.894;0;94.124;0;0;0;0;-36.98;-71.257;;0;0;0
13390;105.95;61.41;62.35;0;93.18;0;0;0;0;-35.26;-77.39;;0;0;0
13400;103.538;52.337;54.558;0;92.42;0;0;0;0;-32.633;-85.541;;0;0;0
13410;102.529;42.703;47.58;0;93.398;0;0;0;0;-29.999;-94.51;;0;0;0
13420;101.132;32.725;40.445;0;95.019;0;0;0;0;-27.337;-103.456;;0;0;0
13430;98.78;22.94;33.098;0;95.902;0;0;0;0;-25.447;-112.815;;0;0;0
13440;95.524;14.236;27.632;0;96.661;0;0;0;0;-24.246;-122.16;;0;0;0
13450;93.533;5.133;22.397;0;97.656;0;0;0;0;-23.037;-131.489;;0;0;0
13460;89.264;-3.535;14.772;0;100.684;0;0;0;0;-21.796;-138.442;;0;0;0
13470;84.804;-11.076;6.83;0;104.983;0;0;0;0;-22.363;-145.378;;0;0;0
13480;80.706;-19.014;-3.191;0;108.384;0;0;0;0;-24.536;-152.451;;0;0;0
13490;74.971;-23.191;-12.411;0;111.8;0;0;0;0;-26.776;-159.509;;0;0;0
13500;67.404;-26.38;-19.311;0;115.023;0;0;0;0;-28.982;-166.552;;0;0;0
13510;60.318;-29.385;-26.151;0;116.604;0;0;0;0;-33.233;-172.5;;0;0;0
13520;54.311;-34.457;-35.803;0;114.88;0;0;0;0;-37.329;-178.433;;0;0;0
13530;46.817;-43.202;-46.057;0;112.408;0;0;0;0;-41.54;-184.197;;0;0;0
13540;38.245;-54.193;-55.795;0;105.76;0;0;0;0;-46.355;-189.941;;0;0;0
13550;33.702;-59.53;-59.571;0;102.661;0;0;0;0;-46.929;-192.399;;0;0;0
13560;29.975;-65.246;-62.81;0;101.009;0;0;0;0;-47.692;-195.128;;0;0;0
13570;26.113;-69.605;-66.772;0;100.733;0;0;0;0;-48.422;-198.167;;0;0;0
13580;21.739;-72.586;-72.065;0;99.818;0;0;0;0;-49.351;-201.342;;0;0;0
13590;16.8;-76.137;-77.962;0;98.575;0;0;0;0;-50.513;-204.925;;0;0;0
13600;10.029;-79.575;-84.35;0;97.897;0;0;0;0;-51.16;-205.668;;0;0;0
13610;3.013;-84.299;-89.761;0;95.675;0;0;0;0;-52.688;-206.603;;0;0;0
13620;-4.086;-88.788;-93.294;0;89.163;0;0;0;0;-54.522;-207.532;;0;0;0
13630;-8.332;-93.401;-96.908;0;86.717;0;0;0;0;-56.724;-208.734;;0;0;0
13640;-10.187;-98.307;-99.24;0;84.613;0;0;0;0;-58.707;-210.267;;0;0;0
13650;-12.865;-103.618;-103.286;0;82.973;0;0;0;0;-61.388;-208.568;;0;0;0
13660;-18.367;-108.801;-109.128;0;80.104;0;0;0;0;-64.644;-206.822;;0;0;0
