timepoints (min);30: frq9-.1;31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;;41: wc-1-.1;42: wc-1-.3
9800;-44.607;-25.709;-117.357;-39.297;-12.135;-34.368;-62.852;-40.437;10.062;-5.069;-335.221;;30.16;-14.421
9810;-42.495;-14.512;-104.897;-42.502;-12.702;-34.59;-61.579;-43.023;13.259;-5.746;-328.91;;29.254;-12.219
9820;-40.623;-3.366;-95.749;-45.666;-16.141;-34.748;-60.505;-46.299;16.211;-7.392;-322.524;;32.359;-9.538
9830;-37.363;8.578;-84.617;-47.473;-20.208;-35.19;-59.553;-50.03;19.451;-8.963;-316.11;;34.153;-7.705
9840;-35.172;21.441;-73.121;-48.255;-23.708;-35.932;-59.243;-53.023;21.314;-11.488;-309.697;;33.134;-5.768
9850;-31.298;35.179;-60.822;-48.887;-26.868;-35.761;-58.719;-54.445;22.603;-14.233;-303.221;;29.052;-5.324
9860;-27.018;47.978;-49.966;-48.439;-29.71;-34.51;-58.174;-54.73;22.447;-18.015;-296.69;;21.501;-6.516
9870;-23.399;57.697;-40.67;-47.836;-32.346;-33.305;-56.086;-55.415;21.339;-22.037;-290.069;;17.986;-6.33
9880;-19.749;65.563;-30.45;-47.303;-35.079;-32.232;-53.298;-56.098;20.149;-24.843;-283.441;;14.258;-6.382
9890;-18.89;71.299;-21.383;-46.879;-38.308;-30.737;-50.808;-56.774;20.261;-27.528;-276.745;;9.377;-5.663
9900;-18.506;77.996;-12.917;-46.592;-42.382;-28.742;-48.226;-56.171;20.794;-29.31;-270.021;;8.135;-4.755
9910;-18.803;84.921;-5.126;-45.746;-47.234;-26.407;-45.382;-54.895;21.585;-31.492;-263.297;;10.192;-2.051
9920;-18.927;91.535;3.884;-44.27;-51.394;-23.526;-41.23;-52.681;22.141;-35.073;-256.579;;10.099;0.663
9930;-20.143;99.589;17.534;-42.604;-53.594;-20.303;-35.601;-49.997;21.225;-38.578;-249.924;;7.746;3.364
9940;-23.421;108.381;31.876;-42.258;-54.662;-17.062;-29.898;-47.494;21.055;-41.723;-243.31;;3.436;2.721
9950;-27.054;119.254;47.662;-41.926;-55.761;-13.669;-24.101;-44.847;20.611;-43.615;-236.745;;-0.81;2.2
9960;-30.93;129.007;61.768;-41.854;-56.981;-10.084;-19.709;-40.768;21.411;-45.268;-230.159;;-4.87;4.968
9970;-33.233;135.921;74.203;-42.17;-57.091;-6.146;-16.648;-36.6;23.288;-46.073;-223.434;;-9.981;7.861
9980;-35.244;142.291;87.277;-42.143;-58.48;-3.789;-13.937;-32.077;25.022;-46.879;-216.71;;-13.96;9.945
9990;-38.248;148.381;98.546;-42.367;-58.263;-1.103;-11.312;-29.248;26.927;-47.575;-209.952;;-16.407;10.554
10000;-40.182;155.248;110.019;-42.541;-57.316;0.745;-9.04;-26.199;29.429;-48.073;-203.228;;-18.077;11.014
10010;-39.07;161.883;118.841;-42.804;-55.258;2.753;-6.563;-22.139;33.734;-49.05;-196.517;;-19.302;11.604
10020;-36.479;166.917;126.939;-42.581;-53.748;3.894;-3.517;-19.378;36.759;-49.694;-189.793;;-20.836;13.917
10030;-32.331;171.134;133.782;-42.197;-52.728;5.299;-0.057;-18.051;38.015;-50.058;-183.09;;-21.248;16.814
10040;-30.17;174.379;140.897;-41.377;-52.418;6.726;2.786;-15.932;39.695;-50.201;-176.359;;-24.269;17.583
10050;-27.905;174.545;145.247;-39.868;-51.837;9.142;4.832;-12.619;41.91;-49.946;-169.628;;-29.099;18.429
10060;-25.484;173.146;146.56;-38.579;-49.535;12.913;7.03;-7.538;43.35;-49.858;-162.841;;-35.412;18.084
10070;-21.252;170.473;145.204;-37.459;-46.081;16.799;9.538;-1.423;43.89;-49.052;-155.945;;-44.135;18.211
10080;-14.444;167.12;140.368;-35.914;-42.579;19.807;11.815;5.383;43.375;-48.273;-149.172;;-49.935;18.128
10090;-7.306;164.239;135.15;-34.425;-39.134;21.687;14.924;12.051;42.262;-46.964;-142.462;;-51.175;17.56
10100;0.25;162.96;129.836;-33.167;-35.459;23.019;17.873;16.724;41.112;-45.415;-135.703;;-49.297;17.559
10110;6.204;162.161;125.721;-32.189;-31.906;24.117;21.388;19.679;41.19;-43.57;-128.945;;-49.32;19.388
10120;12.863;163.617;123.425;-30.634;-28.181;25.41;25.818;22.338;42.328;-41.429;-122.269;;-52.601;19.91
10130;20.655;161.105;120.571;-28.924;-24.51;26.742;28.956;25.156;43.65;-39.648;-115.724;;-51.45;20.05
10140;30.142;159.513;118.637;-27.858;-20.84;27.899;31.521;27.87;44.808;-37.843;-109.172;;-46.058;20.223
10150;39.149;156.214;116.161;-26.637;-17.393;28.608;34.032;29.709;45.657;-36.563;-102.483;;-42.761;19.338
10160;47.349;153.712;114.494;-24.858;-13.981;28.997;36.531;31.589;46.374;-33.833;-95.641;;-47.346;17.423
10170;54.775;151.61;111.025;-23.086;-10.808;28.775;38.534;33.411;46.993;-29.88;-89.31;;-54.248;15.12
10180;62.881;146.223;103.898;-21.066;-9.742;28.268;39.83;35.982;48.193;-25.091;-82.979;;-57.647;12.948
10190;70.75;139.393;96.334;-19.647;-9.901;27.537;41.914;38.862;48.546;-20.487;-76.517;;-56.252;12.23
10200;75.902;130.283;88.137;-18.04;-10.284;27.05;44.109;41.057;49.96;-15.323;-69.848;;-53.44;11.383
10210;76.73;122.239;81.663;-15.994;-10.083;26.168;47.404;41.953;50.894;-10.564;-63.145;;-49.876;9.415
10220;77.557;114.16;75.145;-13.361;-7.843;24.803;51.501;43.222;52.342;-5.646;-56.524;;-44.919;7.661
10230;79.76;104.721;66.277;-11.167;-1.593;22.128;54.997;44.756;54.909;-0.844;-49.993;;-44.011;6.16
10240;83.935;94.563;57.828;-8.626;4.68;18.869;57.337;47.531;57.506;4.677;-43.448;;-45.179;6.425
10250;85.615;84.014;47.713;-5.839;10.964;16.241;59.972;50.341;60.12;9.855;-36.903;;-43.628;7.299
10260;85.403;74.545;39.279;-3.037;14.022;13.782;61.796;52.53;61.109;15.232;-30.414;;-40.338;8.312
10270;82.005;67.025;31.12;-0.397;17.388;12.291;63.095;53.617;62.61;20.808;-24.145;;-34.945;7.236
10280;75.91;58.578;24.106;2.563;19.486;10.8;64.2;54.607;64.514;26.364;-18.021;;-31.582;4.501
10290;70.49;53.051;19.892;4.743;23.39;9.549;64.766;56.088;65.957;32.16;-12.014;;-29.617;3.854
10300;64.16;48.229;16.422;6.483;26.521;7.524;65.614;57.166;66.633;37.749;-5.993;;-25.626;4.079
10310;59.458;43.977;12.949;7.428;29.108;4.621;66.437;58.243;66.772;43.418;0;;-21.2;6.014
10320;52.618;40.964;11.676;7.852;30.494;1.877;67.063;58.863;67.219;48.404;0;;-18.514;5.068
10330;41.866;36.081;10.63;8.59;32.199;0.381;66.21;59.523;68.913;53.319;0;;-17.819;4.64
10340;31.117;28.003;10.217;10.989;33.713;0.45;64.545;60.011;70.807;57.641;0;;-19.946;3.883
10350;20.628;18.804;10.203;13.821;35.268;-1.521;63.163;60.268;72.825;60.592;0;;-24.328;3.001
10360;12.364;8.119;10.297;16.452;36.383;-3.261;63.167;61.212;74.455;63.397;0;;-25.621;-0.09
10370;2.655;-2.006;9.189;18.775;36.796;-4.935;63.072;63.001;77.465;66.05;0;;-25.789;-2.274
10380;-9.051;-9.57;8.521;20.599;37.208;-6.01;69.128;65.073;79.297;69.062;0;;-25.619;-3.636
10390;-22.432;-14.406;7.354;22.317;36.498;-7.461;75.539;67.241;80.32;72.145;0;;-25.49;-4.983
10400;-35.252;-17.97;4.139;23.738;34.84;-8.935;81.219;68.509;81.161;75.468;0;;-24.623;-5.263
10410;-46.108;-22.324;0.53;24.926;33.21;-10.53;86.659;68.65;81.705;78.017;0;;-21.262;-4.354
10420;-57.348;-29.094;-2.623;25.811;31.985;-11.29;91.189;68.726;82.182;81.004;0;;-15.77;-2.098
10430;-70.015;-37.237;-5.45;26.288;33.072;-12.084;96.361;67.426;82.243;83.266;0;;-11.745;0.097
10440;-81.709;-44.288;-7.949;26.497;35.321;-12.681;102.152;65.055;81.75;85.887;0;;-10.517;1.219
10450;-89.752;-50.548;-11.226;26.463;38.834;-13.828;108.295;62.937;79.99;88.189;0;;-6.687;1.077
10460;-93.745;-57.832;-14.406;26.052;40.542;-15.15;112.919;60.793;76.739;90.483;0;;2.265;1.07
10470;-97.542;-64.454;-17.967;25.174;40.259;-15.274;115.112;57.778;72.207;92.617;0;;9.697;0.939
10480;-102.835;-72.014;-19.316;25.263;37.537;-13.092;117.931;54.6;66.717;93.026;0;;18.639;2.171
10490;-109.108;-79.908;-20.244;25.553;38.854;-11.054;121.781;50.822;60.665;92.716;0;;27.401;3.902
10500;-114.432;-87.639;-19.735;26.684;40.388;-8.957;126.159;46.538;54.963;91.581;0;;35.283;5.195
10510;-118.623;-94.247;-17.615;26.695;43.324;-7.182;130.537;42.194;49.811;90.206;0;;43.357;5.128
10520;-119.015;-100.815;-15.895;26.617;42.741;-5.783;133.986;38.615;45.12;88.374;0;;51.065;4.513
10530;-118.25;-105.76;-15.217;24.977;43.48;-4.546;136.717;34.674;40.914;86.222;0;;59.659;3.723
10540;-118.498;-112.339;-20.297;23.886;43.927;-3.916;139.262;29.963;38.374;83.589;0;;72.734;2.714
10550;-118.223;-119.934;-24.612;23.234;42.757;-3.64;142.508;25.2;35.377;80.309;0;;85.003;1.92
10560;-118.992;-128.567;-29.036;23.968;41.829;-3.567;146.633;20.396;30.908;76.749;0;;99.985;1.601
10570;-121.007;-137.914;-32.283;25.342;38.975;-3.662;152.397;15.712;25.563;72.808;0;;119.697;3.651
10580;-120.527;-144.688;-35.657;25.948;36.752;-3.63;159.503;9.848;20.388;68.788;0;;136.757;6.531
10590;-119.804;-147.935;-39.393;24.308;34.374;-2.599;166.713;6.484;15.772;64.76;0;;150.728;9.501
10600;-118.161;-151.273;-43.589;22.337;32.21;2.637;174.659;4.484;11.313;62.132;0;;163.05;12.326
10610;-117.012;-152.639;-47.601;21.006;30.532;8.028;180.685;2.127;6.375;59.43;0;;176.902;14.375
10620;-115.799;-154.2;-50.302;19.371;29.531;14.458;184.143;-0.905;-0.287;55.888;0;;191.394;17.284
10630;-114.905;-153.993;-54.727;17.702;28.226;20.752;186.44;-4.93;-5.04;52.326;0;;205.258;19.365
10640;-111.687;-153.526;-56.972;15.913;26.709;27.577;188.95;-9.065;-10.905;48.652;0;;226.2;21.737
10650;-107.782;-154.412;-56.701;14.247;26.326;34.866;192.132;-13.335;-16.655;45.292;0;;245.44;22.417
10660;-104.571;-155.337;-54.12;12.512;24.989;42.036;195.474;-17.61;-21.148;41.807;0;;260.124;22.059
10670;-101.512;-154.774;-49.724;11.297;24.261;48.872;198.945;-22.543;-25.691;38.041;0;;277.174;20.934
10680;-97.052;-152.865;-45.103;9.997;20.772;54.166;202.177;-27.72;-30.755;34.044;0;;293.834;19.726
10690;-90.818;-152.248;-40.47;8.817;18.05;57.119;205.648;-33.399;-34.748;29.847;0;;309.924;19.196
10700;-85.086;-152.272;-36.997;7.323;12.967;60.439;208.588;-38.913;-38.553;25.498;0;;323.894;19.65
10710;-77.513;-151.305;-34.208;5.898;9.628;63.505;212.327;-43.232;-42.081;21.309;0;;332.874;20.721
10720;-69.23;-148.606;-32.394;4.234;6.672;63.992;219.49;-46.051;-46.112;17.116;0;;338.462;22.11
10730;-59.222;-139.993;-31.221;2.138;5.549;63.33;226.643;-48.808;-48.861;14.392;0;;342.497;21.954
10740;-50.137;-131.447;-30.15;0.992;0.421;62.24;233.684;-51.04;-51.291;11.808;0;;345.477;20.481
10750;-39.794;-119.494;-28.429;-1.099;-3.927;60.499;238.034;-52.406;-54.13;9.27;0;;346.999;19.537
10760;-30.839;-108.472;-27.428;-2.498;-9.134;58.974;243.545;-54.186;-56.473;6.663;0;;349.087;18.652
10770;-18.248;-97.483;-26.185;-3.76;-10.8;57.166;251.033;-56.287;-58.339;3.132;0;;350.775;17.754
10780;-4.756;-85.459;-24.286;-4.659;-13.738;54.63;258.797;-57.359;-60.03;-0.079;0;;351.575;15.565
10790;7.799;-73.799;-19.826;-5.455;-17.686;52.476;266.102;-57.905;-63.418;-3.386;0;;349.545;12.335
10800;19.945;-60.737;-16.041;-7.374;-20.361;49.581;273.247;-59.005;-65.726;-6.254;0;;342.941;8.97
10810;31.672;-48.506;-13.142;-9.959;-20.577;46.746;278.732;-59.803;-65.426;-9.099;0;;332.891;5.128
10820;44.959;-36.476;-11.883;-12.886;-19.974;43.483;282.73;-60.76;-63.343;-11.757;0;;320.315;-0.244
10830;57.393;-25.349;-9.36;-15.257;-20.119;40.219;286.621;-60.672;-61.604;-14.415;0;;311.927;-6.674
10840;72.316;-14.943;-6.567;-17.05;-21.535;36.81;290.367;-62.694;-59.775;-17.039;0;;307.599;-13.279
10850;87.988;-4.716;-2.148;-18.93;-23.746;30.77;292.793;-63.611;-57.294;-19.861;0;;303.63;-19.993
10860;103.425;5.527;2.203;-19.833;-25.643;24.73;295.386;-64.163;-53.932;-22.473;0;;298.15;-25.974
10870;115.966;15.439;6.985;-20.28;-28.673;17.828;298.941;-64.443;-50.476;-24.058;0;;291.891;-30.919
10880;128.652;22.91;13.735;-20.727;-31.143;10.531;303.116;-64.229;-48.531;-25.572;0;;285.949;-33.314
10890;139.19;28.686;18.964;-20.983;-32.927;3.124;306.228;-63.85;-45.503;-27.012;0;;275.971;-35.717
10900;149.32;34.938;24.382;-21.788;-35.154;-4.497;308.059;-62.465;-42.834;-29.8;0;;266.566;-37.67
10910;157.89;43.396;28.098;-23.192;-36.003;-11.611;308.959;-60.026;-41.217;-32.572;0;;257.11;-40.819
10920;166.768;52.68;29.994;-24.71;-36.924;-18.574;309.222;-56.654;-39.29;-35.887;0;;245.775;-45.139
10930;175.19;60.437;31.328;-26.258;-37.839;-24.177;309.506;-52.869;-36.793;-38.977;0;;234.415;-49.273
10940;180.832;67.568;31.734;-28.086;-39.604;-28.08;308.662;-48.265;-34.95;-42.236;0;;221.934;-53.829
10950;186.073;74.932;32.79;-29.277;-39.817;-31.887;306.858;-44.637;-33.308;-45.454;0;;214.192;-58.552
10960;189.354;82.217;33.429;-30.172;-40.514;-35.63;305.077;-42.225;-31.52;-48.957;0;;206.549;-61.986
10970;193.866;86.312;34.639;-29.934;-42.113;-38.84;302.014;-40.739;-28.374;-52.752;0;;199.512;-65.334
10980;197.717;86.709;36.212;-29.743;-45.988;-41.794;271.633;-39.192;-25.737;-56.608;0;;178.452;-68.612
10990;203.528;86.759;37.593;-31.677;-49.508;-45.083;241.357;-37.948;-23.183;-60.975;0;;156.881;-72.444
11000;208.241;85.836;38.658;-33.75;-53.779;-48.27;213.361;-36.931;-20.928;-65.246;0;;135.31;-76.785
11010;214.046;83.681;39.92;-35.768;-56.513;-51.596;185.026;-35.6;-20.073;-69.51;0;;111.983;-79.861
11020;216.086;78.963;43.494;-37.466;-59.628;-55.039;155.794;-33.35;-19.956;-73.127;0;;88.443;-80.76
11030;217.891;73.993;46.785;-38.43;-60.694;-57.404;126.514;-30.299;-19.081;-76.812;0;;65.811;-79.644
11040;219.567;68.228;49.279;-38.832;-62.291;-59.29;97.432;-26.703;-16.553;-80.463;0;;43.022;-76.88
11050;219.157;62.145;51.879;-38.4;-63.854;-60.497;67.829;-23.203;-11.906;-85.418;0;;24.468;-74.406
11060;218.292;56.422;55.717;-37.961;-68.257;-60.99;38.753;-19.594;-7.073;-90.017;0;;7.628;-71.964
11070;216.323;51.872;60.316;-37.23;-70.926;-60.924;10.44;-15.361;-2.851;-94.588;0;;-10.012;-69.395
11080;214.255;47.383;63.763;-36.622;-72.87;-60.927;-17.963;-10.314;0.753;-98.137;0;;-27.997;-66.01
11090;209.746;44.034;65.218;-35.945;-73.33;-61.619;-46.324;-4.897;3.644;-101.554;0;;-46.404;-61.506
11100;203.011;41.437;65.154;-35.283;-73.01;-61.817;-74.006;-0.265;6.061;-103.532;0;;-64.737;-58.23
11110;195.636;39.692;64.792;-35.706;-72.633;-61.753;-101.665;4.935;8.47;-105.535;0;;-83.807;-53.308
11120;190.674;38.023;65.309;-36.178;-71.192;-61.806;-129.437;10.258;10.28;-106.596;0;;-102.752;-45.881
11130;185.743;35.681;65.654;-35.236;-70.044;-61.659;-157.148;15.748;12.09;-107.713;0;;-121.174;-38.194
11140;182.105;34.451;66.64;-33.982;-69.098;-61.352;-183.698;21.059;13.326;-108.634;0;;-142.954;-31.052
11150;177.834;32.221;68.761;-31.891;-67.486;-60.985;-208.888;26.367;14.633;-108.006;0;;-164.735;-25.894
11160;174.326;28.457;70.764;-29.142;-66.189;-60.108;-233.145;31.434;15.615;-107.328;0;;-182.721;-24.924
11170;171.321;22.932;72.767;-26.503;-63.612;-58.757;-257.046;35.811;16.69;-105.386;0;;-201.124;-22.575
11180;165.574;19.443;73.371;-23.712;-60.33;-57.113;-281.146;39.433;18.512;-103.327;0;;-219.419;-21.138
11190;158.186;17.196;74.252;-20.648;-57.32;-55.57;-304.207;41.679;20.608;-100.988;0;;-236.861;-20.967
11200;151.088;16.229;74.982;-18.116;-54.03;-53.87;-326.108;44.381;22.537;-98.828;0;;-256.108;-21.039
11210;142.879;14.011;74.783;-15.839;-50.109;-51.672;-346.972;47.483;24.2;-96.788;0;;-273.418;-21.234
11220;133.374;11.898;72.625;-14.633;-45.429;-48.578;-367.421;50.898;25.974;-94.535;0;;-285.848;-21.593
11230;123.772;9.854;70.57;-13.388;-41.19;-45.099;-360.579;54.589;28.068;-92.443;0;;-281.938;-22.11
11240;112.372;8.01;68.545;-11.051;-37.542;-40.335;-353.738;58.299;30.932;-89.548;0;;-277.986;-24.164
11250;99.501;4.021;64.902;-8.046;-34.583;-34.731;-347;62.03;34.663;-86.846;0;;-273.924;-26.223
11260;85.564;-0.079;60.997;-4.64;-31.914;-29.127;-340.283;65.666;39.121;-82.863;0;;-269.814;-27.414
11270;71.428;-2.012;52.106;-1.401;-29.214;-23.074;-333.6;68.957;42.848;-78.474;0;;-265.703;-29.514
11280;56.746;-3.57;42.356;2.44;-24.406;-16.982;-326.869;71.76;45.088;-72.966;0;;-261.572;-32.971
11290;43.585;-4.52;34.597;6.041;-19.371;-11.459;-320.138;74.912;46.326;-67.27;0;;-257.255;-37.385
11300;32.219;-5.298;26.994;9.175;-14.019;-5.601;-313.345;78.872;45.425;-59.535;0;;-252.938;-41.079
11310;20.923;-6.582;21.091;12.065;-8.225;-2.651;-306.807;82.441;46.052;-51.985;0;;-248.179;-44.796
11320;9.338;-8.23;13.869;14.599;-2.283;0.273;-300.586;85.603;46.912;-45.114;0;;-243.683;-49.557
11330;-3.428;-9.88;7.481;17.426;3.568;3.764;-294.345;87.782;46.761;-39.956;0;;-239.255;-53.887
11340;-15.869;-11.754;0.59;19.52;9.874;7.417;-288.103;90.127;45.436;-34.956;0;;-234.655;-57.377
11350;-27.752;-13.389;-5.897;21.672;15.941;10.85;-281.779;91.687;43.298;-29.879;0;;-229.731;-59.459
11360;-37.869;-14.992;-12.243;23.127;21.92;14.015;-275.593;92.247;40.708;-24.863;0;;-224.545;-63.452
11370;-47.772;-16.726;-18.343;24.084;27.437;17.661;-269.552;91.986;37.426;-19.968;0;;-219.324;-71.883
11380;-59.898;-18.939;-24.298;24.029;32.794;21.364;-263.545;91.321;33.313;-14.983;0;;-214.103;-81.102
11390;-73.543;-22.145;-30.521;23.455;39.943;24.886;-257.538;91.324;30.586;-9.319;0;;-208.269;-88.025
11400;-86.612;-24.139;-38.966;23.423;47.299;28.63;-251.414;92.374;27.73;-3.829;0;;-202.51;-90.967
11410;-98.314;-26.334;-47.986;23.069;54.593;32.063;-245.124;92.607;24.542;1.541;0;;-196.579;-85.01
11420;-110.251;-27.023;-56.848;22.708;60.698;35.983;-238.703;92.833;21.143;6.2;0;;-190.11;-77.771
11430;-118.159;-29.581;-64.95;21.754;65.571;39.723;-232.262;92.132;18.023;10.735;0;;-184.317;-72.214
11440;-123.393;-32.014;-72.657;20.891;70.548;44.041;-225.821;92.128;15.058;15.07;0;;-179.062;-66.688
11450;-128.476;-36.046;-79.945;20.621;73.193;48.295;-219.269;92.521;12.102;19.461;0;;-173.807;-61.499
11460;-132.354;-38.829;-85.542;21.061;74.607;52.909;-212.772;93.403;9.677;24.89;0;;-168.145;-53.541
11470;-135.673;-41.753;-88.785;22.844;75.959;56.117;-206.414;94.185;7.894;30.229;0;;-162.372;-45.345
11480;-138.771;-44.181;-92.811;24.581;77.31;58.243;-200.159;94.059;5.829;36.248;0;;-156.71;-41.309
11490;-139.428;-45.167;-96.668;27.102;78.95;60.408;-193.903;92.974;3.519;41.586;0;;-149.814;-38.087
11500;-138.308;-47.717;-99.121;28.583;83.117;62.468;-187.662;91.43;0.75;47.484;0;;-143.09;-32.892
11510;-137.415;-51.49;-101.415;29.782;86.244;64.326;-181.414;88.521;-1.876;51.894;0;;-137.124;-26.712
11520;-137.497;-55.712;-101.048;29.97;89.52;65;-175.152;84.717;-4.208;56.407;0;;-130.814;-22.48
11530;-137.232;-57.48;-97.041;28.357;89.255;65.294;-168.89;85.967;-0.326;59.146;0;;-124.503;-13.515
11540;-136.371;-60.201;-94.105;26.532;88.568;66.076;-162.586;85.636;3.706;61.886;0;;-118.048;-1.228
11550;-135.79;-62.93;-91.292;24.131;87.612;65.818;-156.317;84.68;8.005;64.069;0;;-111.959;13.412
11560;-134.892;-65.698;-92.89;22.367;85.817;65.73;-150.166;83.974;10.025;66.252;0;;-106.276;24.706
11570;-133.179;-65.848;-94.197;20.719;82.503;65.407;-143.759;83.051;11.52;69.862;0;;-101.545;35.32
11580;-130.532;-64.934;-95.581;19.67;79.97;63.244;-137.352;82.528;12.92;73.872;0;;-97.117;43.054
11590;-127.886;-64.019;-94.288;20.2;77.436;60.812;-130.972;81.308;14.527;78.411;0;;-92.593;51.29
11600;-125.119;-62.559;-93.823;21.015;76.113;58.157;-124.986;79.257;16.254;81.596;0;;-88.069;61.425
11610;-121.953;-60.837;-92.167;21.75;75.194;56.302;-118.938;77.597;18.48;84.629;0;;-83.324;68.389
11620;-118.139;-59.116;-91.674;23.114;74.276;54.132;-112.717;75.996;22.364;86.519;0;;-78.614;73.233
11630;-110.766;-54.92;-89.484;22.709;72.861;51.938;-106.497;74.116;27.629;88.236;0;;-74.014;76.811
11640;-101.479;-48.535;-86.817;21.823;70.426;49.743;-100.324;71.719;32.25;88.953;0;;-69.269;76.574
11650;-92.178;-41.19;-83.473;20.382;66.072;47.665;-94.062;68.928;35.83;89.588;0;;-65.317;76.641
11660;-82.466;-33.963;-80.603;19.261;62.172;45.372;-87.89;67.738;40.232;89.895;0;;-61.724;72.629
11670;-71.914;-27.265;-77.543;18.251;56.116;42.265;-81.834;66.833;45.361;90.314;0;;-57.993;66.348
11680;-63.606;-21.727;-74.317;17.64;49.619;38.317;-75.779;66.859;50.808;90.374;0;;-54.262;62.252
11690;-56.134;-17.381;-68.981;16.367;41.935;33.514;-69.759;66.644;56.986;90.531;0;;-50.434;59.759
11700;-50.327;-12.674;-62.764;14.24;36.24;29.343;-63.855;65.386;63.49;90.647;0;;-46.545;58.665
11710;-44.12;-7.568;-56.354;11.81;31.585;25.172;-57.979;64.05;69.541;89.753;0;;-42.483;55.305
11720;-40.356;-0.857;-50.702;8.836;27.057;23.168;-52.083;62.992;75.353;88.859;0;;-38.414;52.513
11730;-36.654;5.731;-44.959;6.102;22.556;22.364;-46.186;64.246;80.766;86.79;0;;-34.455;54.701
11740;-34.139;10.319;-39.257;2.528;18.975;20.92;-40.49;68.019;85.178;84.721;0;;-29.945;60.128
11750;-30.905;15.448;-32.979;-1.332;15.099;18.777;-35.028;72.026;89.302;81.046;0;;-25.434;64.019
11760;-27.939;21.834;-26.131;-4.537;10.094;16.167;-29.724;77.315;94.353;77.69;0;;-21.641;66.737
11770;-25.356;28.221;-19.379;-6.661;5.088;13.477;-24.503;84.339;100.217;73.266;0;;-17.828;71.415
11780;-19.56;33.339;-15.047;-7.692;1.688;10.801;-19.283;91.56;105.298;69.083;0;;-14.062;78.414
11790;-13.764;37.914;-11.126;-9.145;0.868;7.419;-14.241;99.305;110.258;64.886;0;;-10.441;82.495
11800;-7.317;42.49;-6.193;-10.117;0.047;4.437;-9.4;106.713;116.651;60.568;0;;-6.469;83.606
11810;-1.217;47.691;1.428;-12.495;-1.823;3.263;-4.69;113.171;123.004;56.223;0;;-2.814;87.166
11820;5.738;51.807;10.036;-15.244;-4.277;1.625;0;119.134;129.96;51.077;0;;0;94.465
11830;14.532;54.963;18.092;-18.593;-4.611;1.226;0;125.217;138.756;45.931;0;;0;108.375
11840;22.185;58.098;25.229;-22.622;-4.89;0.343;0;131.972;149.697;40.488;0;;0;124.046
11850;30.477;59.761;34.254;-26.221;-8.741;-0.629;0;139.909;161.855;35.806;0;;0;136.648
11860;36.797;61.265;43.524;-29.739;-11.472;-2.521;0;148.406;174.712;30.937;0;;0;149.879
11870;43.103;62.313;53.201;-34.556;-14.265;-4.608;0;157.651;187.483;24.268;0;;0;166.353
11880;50.21;64.175;60.148;-37.564;-15.69;-7.12;0;168.755;199.659;17.695;0;;0;186.059
11890;55.022;64.571;64.694;-40.01;-17.688;-8.749;0;179.73;211.794;10.443;0;;0;209.437
11900;59.586;63.167;69.137;-41.334;-19.967;-10.258;0;190.385;226.073;3.025;0;;0;227.64
11910;62.95;61.708;72.535;-42.083;-22.28;-11.417;0;200.648;239.647;-4.392;0;;0;246.356
11920;64.349;61.126;75.374;-42.985;-22.997;-12.534;0;211.194;252.392;-11.65;0;;0;263.697
11930;65.603;59.743;78.199;-43.575;-21.194;-12.931;0;222.17;264.977;-17.742;0;;0;281.674
11940;65.897;59.935;79.68;-43.417;-17.032;-12.961;0;233.505;277.448;-22.785;0;;0;297.854
11950;67.025;60.265;80.841;-42.459;-12.862;-13.77;0;245.585;290.09;-27.621;0;;0;310.661
11960;68.043;61.146;82.185;-41.559;-11.35;-14.537;0;257.036;303.199;-31.886;0;;0;322.519
11970;69.381;62.108;84.53;-41.298;-10.999;-16.023;0;268.767;316.285;-35.999;0;;0;337.633
11980;70.432;62.862;88.352;-41.022;-10.633;-17.469;0;278.666;329.412;-40.269;0;;0;352.443
11990;69.923;64.073;91.64;-39.764;-10.375;-18.894;0;286.759;342.803;-44.519;0;;0;363.943
12000;68.331;65.539;94.337;-37.746;-10.501;-20.199;0;293.95;357.005;-48.193;0;;0;376.389
12010;66.56;68.166;94.314;-36.399;-7.986;-21.181;0;300.542;369.502;-51.868;0;;0;387.63
12020;65.949;70.488;93.983;-35.011;-5.251;-21.154;0;306.534;380.666;-54.022;0;;0;397.703
12030;62.753;74.957;93.379;-33.503;-3.226;-22.106;0;312.277;392.538;-54.857;0;;0;407.526
12040;59.274;79.026;93.281;-31.492;-4.001;-23.218;0;317.964;403.81;-55.608;0;;0;415.684
12050;55.196;83.316;90.063;-29.545;-4.728;-23.327;0;323.811;414.568;-56.32;0;;0;423.964
12060;49.977;88.193;86.542;-26.757;-4.382;-23.498;0;330.022;426.632;-57.052;0;;0;433.819
12070;44.757;92.412;80.197;-23.757;-2.156;-22.509;0;336.159;435.023;-58.265;0;;0;442.234
12080;37.378;95.872;75.352;-20.71;-2.89;-21.359;0;342.89;443.265;-59.45;0;;0;448.73
12090;31.819;99.31;70.527;-17.863;-3.651;-19.705;0;349.501;450.07;-60.964;0;;0;454.566
12100;25.999;103.229;62.639;-15.585;-3.037;-18.716;0;355.847;454.52;-63.279;0;;0;461.252
12110;22.298;107.708;56.141;-13.917;-4.663;-17.607;0;360.861;457.746;-65.039;0;;0;468.756
